year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2002,Automated Anatomical Labeling of Activations in SPM Using a Macroscopic Anatomical Parcellation of the MNI MRI Single-Subject Brain,"N. Tzourio-Mazoyer, B. Landeau, D. Papathanassiou, F. Crivello, O. Etard, N. Delcroix, et al.",NeuroImage,2002,16440,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1006/NIMG.2001.0978,03d61a33796234b8bae5ac38de9b26c1c5ed9e2f,https://doi.org/10.1006/NIMG.2001.0978,JournalArticle,unknown,5,brain; mri; brain/neural structure in title,
2002,Control of goal-directed and stimulus-driven attention in the brain,"M. Corbetta, G. Shulman",Nature Reviews Neuroscience,2002-02-27,12663,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/nrn755,53e66b6934516a9859573f4866f81f04bce977ae,https://doi.org/10.1038/nrn755,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,
2002,Improved Optimization for the Robust and Accurate Linear Registration and Motion Correction of Brain Images,"M. Jenkinson, P. Bannister, M. Brady, Stephen M. Smith",NeuroImage,2002-10-01,12244,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1016/S1053-8119(02)91132-8,291c9d66cf886ed27d89dc03d42a4612b66ab007,https://doi.org/10.1016/S1053-8119(02)91132-8,JournalArticle,unknown,4,brain; brain/neural structure in title,
2002,Fast robust automated brain extraction,Stephen M. Smith,Human Brain Mapping,2002-11-01,11045,Structural Neuroimaging and AI,brain-structure,10.1002/hbm.10062,84f2a000ec32f9394ca6cd823c5cf724be9b5a9b,https://doi.org/10.1002/hbm.10062,Review; JournalArticle; Study,unknown,4,brain; brain/neural structure in title,
2002,Neurotechnique Whole Brain Segmentation: Automated Labeling of Neuroanatomical Structures in the Human Brain,"B. Fischl, D. Salat, E. Busa, M. Albert, M. Dieterich, C. Haselgrove, et al.",Unknown venue,2002,8725,Structural Neuroimaging and AI,brain-structure;neuroimaging,,2861c24bc829f963a594a5916a9ce9616b6486d7,https://www.semanticscholar.org/paper/2861c24bc829f963a594a5916a9ce9616b6486d7,paper,unknown,4,brain; brain/neural structure in title,
2002,Functional connectivity in the resting brain: A network analysis of the default mode hypothesis,"M. Greicius, B. Krasnow, A. Reiss, V. Menon",Proceedings of the National Academy of Sciences of the United States of America,2002-12-27,6478,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1073/pnas.0135058100,0570ff70c04664c88a57598ec811264570912e2e,https://doi.org/10.1073/pnas.0135058100,JournalArticle,unknown,10,brain; cortex; connectivity; brain/neural structure in title; historical computation/learning bridge,"Functional imaging studies have shown that certain brain regions, including posterior cingulate cortex (PCC) and ventral anterior cingulate cortex (vACC), consistently show greater activity during resting states than during cognitive tasks."
2002,Brain-computer interfaces for communication and control.,"J. Wolpaw, N. Birbaumer, D. McFarland, Gert Pfurtscheller, T. Vaughan",Clinical Neurophysiology,2002-06-01,5456,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;clinical-neuroai;neuromorphic-bci,10.1016/S1388-2457(02)00057-3,6de8736706abb37910c5f6769e2f53f1c1855c58,https://doi.org/10.1016/S1388-2457(02)00057-3,Review; JournalArticle,unknown,28,brain; decoding; representation learning; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
2002,Episodic memory: from mind to brain.,E. Tulving,Annual Review of Psychology,2002,4320,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,10.1146/ANNUREV.PSYCH.53.100901.135114,84d0abdb4ebb24f8600dfa67f6a755f4fb10845e,https://doi.org/10.1146/ANNUREV.PSYCH.53.100901.135114,JournalArticle; CaseReport,unknown,16,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
2002,"The neural basis of human error processing: reinforcement learning, dopamine, and the error-related negativity.","Clay B. Holroyd, M. Coles",Psychology Review,2002-09-29,4038,Computational Neuroscience and Brain-Inspired AI,brain-structure;brain-inspired-ai;clinical-neuroai,10.1037/0033-295X.109.4.679,a497b6f27fa708805f5dab7b7470509e72deb8b2,https://doi.org/10.1037/0033-295X.109.4.679,JournalArticle; ClinicalTrial,unknown,25,brain; neural; reinforcement learning; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
2002,Standardized low-resolution brain electromagnetic tomography (sLORETA): technical details.,R. Pascual-Marqui,Methods and Findings in Experimental and Clinical Pharmacology,2002,3638,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;clinical-neuroai,,6908a6e13a1aff03007d8478129403dbcbd6f348,https://www.semanticscholar.org/paper/6908a6e13a1aff03007d8478129403dbcbd6f348,paper,unknown,8,brain; brain/neural structure in title; historical computation/learning bridge,
2002,Functional Neuroanatomy of Emotion: A Meta-Analysis of Emotion Activation Studies in PET and fMRI,"K. Phan, T. Wager, Stephan F. Taylor, I. Liberzon",NeuroImage,2002-06-01,3588,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1006/NIMG.2002.1087,8c74fc02ff5cbece8e813ab99defabffb24249ec,https://doi.org/10.1006/NIMG.2002.1087,MetaAnalysis; JournalArticle; Review,unknown,2,fmri; mri,
2002,Phases of Aβ-deposition in the human brain and its relevance for the development of AD,"D. Thal, U. Rüb, M. Orantes, H. Braak",Neurology,2002-06-25,3257,General Brain-AI Structure Reviews and Methods,brain-structure,10.1212/WNL.58.12.1791,3d348ed6a07e2d1a724ad41d80272b9b524d292a,https://doi.org/10.1212/WNL.58.12.1791,JournalArticle; Study,unknown,4,brain; brain/neural structure in title,
2002,Functional neurogenesis in the adult hippocampus,"H. Praag, A. F. Schinder, B. Christie, N. Toni, T. Palmer, F. Gage",Nature,2002-02-28,2983,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/4151030a,ca77bbc128731eaee942c45eb2f1a8b5ddcf28e6,https://doi.org/10.1038/4151030a,JournalArticle,unknown,2,brain; hippocampus,
