rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2002,Functional connectivity in the resting brain: A network analysis of the default mode hypothesis,"M. Greicius, B. Krasnow, A. Reiss, V. Menon",Proceedings of the National Academy of Sciences of the United States of America,2002-12-27,6478,513,195.37,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Functional imaging studies have shown that certain brain regions, including posterior cingulate cortex (PCC) and ventral anterior cingulate cortex (vACC), consistently show greater activity during resting states than during cognitive tasks.","high citation signal (6,478); recognized venue; open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1073/pnas.0135058100,0570ff70c04664c88a57598ec811264570912e2e,https://doi.org/10.1073/pnas.0135058100,,https://europepmc.org/articles/pmc140943?pdf=render,,JournalArticle,unknown,brain; cortex; connectivity; brain/neural structure in title; historical computation/learning bridge,"Functional imaging studies have shown that certain brain regions, including posterior cingulate cortex (PCC) and ventral anterior cingulate cortex (vACC), consistently show greater activity during resting states than during cognitive tasks. This finding led to the hypothesis that these regions constitute a network supporting a default mode of brain function. In this study, we investigate three questions pertaining to this hypothesis: Does such a resting-state network exist in the human brain? Is it modulated during simple sensory processing? How is it modulated during cognitive processing? To address these questions, we defined PCC and vACC regions that showed decreased activity during a cognitive (working memory) task, then examined their functional connectivity during rest. PCC was strongly coupled with vACC and several other brain regions implicated in the default mode network. Next, we examined the functional connectivity of PCC and vACC during a visual processing task and show that the resultant connectivity maps are virtually identical to those obtained during rest. Last, we defined three lateral prefrontal regions showing increased activity during the cognitive task and examined their resting-state connectivity. We report significant inverse correlations among all three lateral prefrontal regions and PCC, suggesting a mechanism for attenuation of default mode network activity during cognitive processing. This study constitutes, to our knowledge, the first resting-state connectivity analysis of the default mode and provides the most compelling evidence to date for the existence of a cohesive default mode network. Our findings also provide insight into how this network is modulated by task demands and what functions it might subserve."
2,2002,Brain-computer interfaces for communication and control.,"J. Wolpaw, N. Birbaumer, D. McFarland, Gert Pfurtscheller, T. Vaughan",Clinical Neurophysiology,2002-06-01,5456,327,199.68,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;clinical-neuroai;neuromorphic-bci,Positions Brain-computer interfaces for communication and control. within Clinical Neurology and Neurodegeneration.,"high citation signal (5,456); brain-structure signal; brain-to-model interface signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S1388-2457(02)00057-3,6de8736706abb37910c5f6769e2f53f1c1855c58,https://doi.org/10.1016/S1388-2457(02)00057-3,,,,Review; JournalArticle,unknown,brain; decoding; representation learning; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
3,2002,Episodic memory: from mind to brain.,E. Tulving,Annual Review of Psychology,2002,4320,279,183.88,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Episodic memory: from mind to brain. within Cognitive and Systems Neuroscience.,"high citation signal (4,320); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1146/ANNUREV.PSYCH.53.100901.135114,84d0abdb4ebb24f8600dfa67f6a755f4fb10845e,https://doi.org/10.1146/ANNUREV.PSYCH.53.100901.135114,,,,JournalArticle; CaseReport,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
4,2002,"The neural basis of human error processing: reinforcement learning, dopamine, and the error-related negativity.","Clay B. Holroyd, M. Coles",Psychology Review,2002-09-29,4038,481,196.07,Computational Neuroscience and Brain-Inspired AI,brain-structure;brain-inspired-ai;clinical-neuroai,"Positions The neural basis of human error processing: reinforcement learning, dopamine, and the error-related negativity. within Cognitive and Systems Neuroscience.","high citation signal (4,038); open-access PDF metadata; brain-structure signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1037/0033-295X.109.4.679,a497b6f27fa708805f5dab7b7470509e72deb8b2,https://doi.org/10.1037/0033-295X.109.4.679,,http://brainvitge.org/papers/Holroyd_%26_Coles_2002.pdf,,JournalArticle; ClinicalTrial,unknown,brain; neural; reinforcement learning; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
5,2002,Standardized low-resolution brain electromagnetic tomography (sLORETA): technical details.,R. Pascual-Marqui,Methods and Findings in Experimental and Clinical Pharmacology,2002,3638,264,167.19,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;clinical-neuroai,Positions Standardized low-resolution brain electromagnetic tomography (sLORETA): technical details. within Clinical Neurology and Neurodegeneration.,"high citation signal (3,638); brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,6908a6e13a1aff03007d8478129403dbcbd6f348,https://www.semanticscholar.org/paper/6908a6e13a1aff03007d8478129403dbcbd6f348,,,,paper,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
6,2002,Neuronal replacement from endogenous precursors in the adult brain after stroke,"A. Arvidsson, T. Collin, D. Kirik, Z. Kokaia, O. Lindvall",Nature Medicine,2002-08-30,2911,260,191.98,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,"Positions Neuronal replacement from endogenous precursors in the adult brain after stroke within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,911); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nm747,3490e2e4f5d5f4e5d8f734f58fb6a074c4414475,https://doi.org/10.1038/nm747,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
7,2002,"The role of prefrontal cortex in working-memory capacity, executive attention, and general fluid intelligence: An individual-differences perspective","M. Kane, R. Engle",Psychonomic Bulletin & Review,2002-12-01,2237,95,175.04,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"Positions The role of prefrontal cortex in working-memory capacity, executive attention, and general fluid intelligence: An individual-differences perspective within Cognitive and Systems Neuroscience.","high citation signal (2,237); open-access PDF metadata; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.3758/bf03196323,44cc5c0f0ee3a49ca9148d5fe9a364ecea80e106,https://doi.org/10.3758/bf03196323,,https://link.springer.com/content/pdf/10.3758/BF03196323.pdf,,Review; JournalArticle,unknown,cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
8,2002,In vivo imaging of embryonic vascular development using transgenic zebrafish.,"N. Lawson, B. Weinstein",Developmental Biology,2002-08-15,2172,105,178.51,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,In this study we describe a model system that allows continuous in vivo observation of the vertebrate embryonic vasculature.,"high citation signal (2,172); open-access PDF metadata; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1006/DBIO.2002.0711,57dba18ba3fa3146c0b213a02bdb8efff49da5ce,https://doi.org/10.1006/DBIO.2002.0711,,https://doi.org/10.1006/dbio.2002.0711,,JournalArticle,unknown,brain; neuron; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,"In this study we describe a model system that allows continuous in vivo observation of the vertebrate embryonic vasculature. We find that the zebrafish fli1 promoter is able to drive expression of enhanced green fluorescent protein (EGFP) in all blood vessels throughout embryogenesis. We demonstrate the utility of vascular-specific transgenic zebrafish in conjunction with time-lapse multiphoton laser scanning microscopy by directly observing angiogenesis within the brain of developing embryos. Our images reveal that blood vessels undergoing active angiogenic growth display extensive filopodial activity and pathfinding behavior similar to that of neuronal growth cones. We further show, using the zebrafish mindbomb mutant as an example, that the expression of EGFP within developing blood vessels permits detailed analysis of vascular defects associated with genetic mutations. Thus, these transgenic lines allow detailed analysis of both wild type and mutant embryonic vasculature and, together with the ability to perform large scale forward-genetic screens in zebrafish, will facilitate identification of new mutants affecting vascular development."
9,2002,"Emotion and motivation: the role of the amygdala, ventral striatum, and prefrontal cortex.","R. Cardinal, J. Parkinson, Jeremy Hall, B. Everitt",Neuroscience and Biobehavioral Reviews,2002-05-01,2154,136,185.36,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"Positions Emotion and motivation: the role of the amygdala, ventral striatum, and prefrontal cortex. within Cognitive and Systems Neuroscience.","high citation signal (2,154); recognized venue; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0149-7634(02)00007-6,a1edf93651abbb2825ae875fb485a83f83854a40,https://doi.org/10.1016/S0149-7634(02)00007-6,,,,Review; JournalArticle,unknown,cortex; amygdala; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,2002,Towards a neural basis of auditory sentence processing.,A. Friederici,Trends in Cognitive Sciences,2002-02-01,1929,215,171.57,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Functional dissociations within the neural basis of auditory sentence processing are difficult to specify because phonological, syntactic and semantic information are all involved when sentences are perceived.","high citation signal (1,929); recognized venue; open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S1364-6613(00)01839-8,51080fd6f50f1d2a009397fa3b9d966da01d4c6b,https://doi.org/10.1016/S1364-6613(00)01839-8,,https://doi.org/10.1016/s1364-6613(00)01839-8,,JournalArticle; Review,unknown,brain; neural; brain/neural structure in title; historical computation/learning bridge,"Functional dissociations within the neural basis of auditory sentence processing are difficult to specify because phonological, syntactic and semantic information are all involved when sentences are perceived. In this review I argue that sentence processing is supported by a temporo-frontal network. Within this network, temporal regions subserve aspects of identification and frontal regions the building of syntactic and semantic relations. Temporal analyses of brain activation within this network support syntax-first models because they reveal that building of syntactic structure precedes semantic processes and that these interact only during a later stage."
