rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1972,Introduction to Statistical Pattern Recognition,K. Fukunaga,Unknown venue,1972,6870,456,186.23,"Electrophysiology, Neural Signals, and AI Decoding",neural-signals,"Positions Introduction to Statistical Pattern Recognition within EEG, MEG, and Electrophysiology.","high citation signal (6,870)","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Signal drift, artifacts, and session effects can limit real-world decoding reliability.",,f1277592f221ea26fa1d2321a38b64c58b33d75b,https://www.semanticscholar.org/paper/f1277592f221ea26fa1d2321a38b64c58b33d75b,,,,paper,unknown,ecog; cognitive architecture; explicit brain-structure/AI bridge,
2,1972,Human memory and the medial temporal region of the brain.,Philip M. Corsi,Unknown venue,1972,1567,128,165.64,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Human memory and the medial temporal region of the brain. within Cognitive and Systems Neuroscience.,"high citation signal (1,567); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,788530227e9013511b46fdb5d462bb1c8052d430,https://www.semanticscholar.org/paper/788530227e9013511b46fdb5d462bb1c8052d430,,,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
3,1972,Visual properties of neurons in inferotemporal cortex of the Macaque.,"C. G. Gross, C. Rocha-Miranda, D. B. Bender",Journal of Neurophysiology,1972,1553,46,170.47,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Visual properties of neurons in inferotemporal cortex of the Macaque. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,553); open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/JN.1972.35.1.96,3c523f408efb0b32eccdbc12e9e57fb9b3b19c46,https://doi.org/10.1152/JN.1972.35.1.96,,https://journals.physiology.org/doi/pdf/10.1152/jn.1972.35.1.96,,JournalArticle,unknown,cortex; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
4,1972,Magnetoencephalography: Detection of the Brain's Electrical Activity with a Superconducting Magnetometer,D. Cohen,Science,1972-02-11,784,24,151.58,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals,"Positions Magnetoencephalography: Detection of the Brain's Electrical Activity with a Superconducting Magnetometer within EEG, MEG, and Electrophysiology.",high citation signal (784); recognized venue; brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/science.175.4022.664,8a530c2588a3468d9707a5640e941ceb1af793da,https://doi.org/10.1126/science.175.4022.664,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
5,1972,"Growth and cultivation of dissociated neurons and glial cells from embryonic chick, rat and human brain in flask cultures.","J. Booher, M. Sensenbrenner",Neurobiology,1972,779,10,155.07,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Growth and cultivation of dissociated neurons and glial cells from embryonic chick, rat and human brain in flask cultures. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (779); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,c3429ddb88a37abb6fe3a10d9a935d5c6268aab5,https://www.semanticscholar.org/paper/c3429ddb88a37abb6fe3a10d9a935d5c6268aab5,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1972,A simple neural network generating an interactive memory,J.A. Anderson,Unknown venue,1972-08-01,639,24,153.91,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning,Positions A simple neural network generating an interactive memory within Cognitive and Systems Neuroscience.,high citation signal (639); explicit AI/modeling signal; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/0025-5564(72)90075-2,97671dde585824f5aa1192067e98e1a5db42c10f,https://doi.org/10.1016/0025-5564(72)90075-2,,,,paper,unknown,brain; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
7,1972,Activity of brain stem neurons during eye movements of alert monkeys.,"E. S. Luschei, A. Fuchs",Journal of Neurophysiology,1972-07-01,454,18,145.37,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Activity of brain stem neurons during eye movements of alert monkeys. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (454); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/JN.1972.35.4.445,2dbdaadfe74b9bb040abf3cf7d2a8ed45a7d4a7a,https://doi.org/10.1152/JN.1972.35.4.445,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1972,The effects of early hypo- and hyperthyroidism on the development of rat cerebellar cortex. I. Cell proliferation and differentiation.,"Jean L. Nicholson, J. Altman",Brain Research,1972-09-15,453,13,155.33,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions The effects of early hypo- and hyperthyroidism on the development of rat cerebellar cortex. I. Cell proliferation and differentiation. within Brain Development, Plasticity, and Connectomics.",high citation signal (453); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(72)90362-9,4839f7e52dc8ddfaeda913a208bbd3966bcb9457,https://doi.org/10.1016/0006-8993(72)90362-9,,,,JournalArticle,unknown,cortex; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
9,1972,Learning centers of rat brain mapped by measuring latencies of conditioned unit responses.,"James L Olds, J. Disterhoft, M. Segal, C. Kornblith, R. Hirsh",Journal of Neurophysiology,1972-03-01,424,3,142.14,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Learning centers of rat brain mapped by measuring latencies of conditioned unit responses. within Cognitive and Systems Neuroscience.,high citation signal (424); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/JN.1972.35.2.202,b49e535fec1e566147bbfa77f885567fd136682f,https://doi.org/10.1152/JN.1972.35.2.202,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1972,Markers for gene expression in cultured cells from the nervous system.,"S. H. Wilson, B. Schrier, J. Farber, E. Thompson, R. Rosenberg, A. Blume, et al.",Journal of Biological Chemistry,1972-05-25,388,7,140.74,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neuroimaging,"Abstract Methods are presented for preparation of extracts from cultured cells from the nervous system and for study of choline acetyltransferase, acetylcholinesterase, glutamate decarboxylase, and catechol O-methyltransferase activities.",high citation signal (388); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0021-9258(19)45227-7,1e30d835039760ca59729714e5d33b1b05bc21f8,https://doi.org/10.1016/s0021-9258(19)45227-7,,https://doi.org/10.1016/s0021-9258(19)45227-7,,JournalArticle,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"Abstract Methods are presented for preparation of extracts from cultured cells from the nervous system and for study of choline acetyltransferase, acetylcholinesterase, glutamate decarboxylase, and catechol O-methyltransferase activities. These enzyme activities are markers that can be used for studying gene expression in neurons. The methods are sufficiently sensitive so that all assays can be performed with protein harvested from one Petri dish. Activities of the marker enzymes were assessed in surface cultures of newborn mouse brain cells, and in glial and nonbrain cell lines. Low activities of choline acetyltransferase, acetylcholinesterase, and glutamate decarboxylase were detected in all the cells tested. All of these activities, and particularly glutamate decarboxylase, were higher in cultured brain cells from newborn animals than in non-neuronal cell lines. Glutamate decarboxylase activity in glial cells and in brain cells was inhibited more than 95% by 1 mm amino-oxyacetic acid."
