year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2000,Cognitive and emotional influences in anterior cingulate cortex.,"G. Bush, P. Luu, M. Posner",Trends in Cognitive Sciences,2000-06-01,6205,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/S1364-6613(00)01483-2,db29bb119b66fce8ceb92e7d2289070c9c42bab3,https://doi.org/10.1016/S1364-6613(00)01483-2,JournalArticle; Review,unknown,5,brain; cortex; brain/neural structure in title,
2000,Measuring the thickness of the human cerebral cortex from magnetic resonance images.,"B. Fischl, A. M. Dale",Proceedings of the National Academy of Sciences of the United States of America,2000-09-26,5956,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging,10.1073/PNAS.200033797,d8c44b1cd38a27c78af9c9444d8be019e2f26417,https://doi.org/10.1073/PNAS.200033797,JournalArticle,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
2000,From Neurons to Neighborhoods: The Science of Early Childhood Development,"J. Shonkoff, D. Phillips",Unknown venue,2000-11-01,5484,"Cellular, Synaptic, and Neuromorphic Foundations",,10.17226/9824,4be2e5337193c41e8671871abe6b2ba7aab51c7a,https://doi.org/10.17226/9824,paper,unknown,2,brain; neuron,
2000,Excitability changes induced in the human motor cortex by weak transcranial direct current stimulation,"M. A. Nitsche, W. Paulus",Journal of Physiology,2000-09-01,5473,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1111/j.1469-7793.2000.t01-1-00633.x,dce237e1cd5ef88dea2de7abf0bb4656ae586c15,https://doi.org/10.1111/j.1469-7793.2000.t01-1-00633.x,JournalArticle; ClinicalTrial,unknown,4,cortex; brain/neural structure in title,
2000,The adolescent brain and age-related behavioral manifestations.,L. Spear,Neuroscience and Biobehavioral Reviews,2000-06-01,5429,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/S0149-7634(00)00014-2,60797b83231d26d3ef631a666f4595e45ecb79cd,https://doi.org/10.1016/S0149-7634(00)00014-2,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,
2000,Emotion Circuits in the Brain,Joseph E LeDoux,Unknown venue,2000-03-01,4378,General Brain-AI Structure Reviews and Methods,brain-structure,10.1146/ANNUREV.NEURO.23.1.155,969257b501925e4213e9406774ecd2c446d97d18,https://doi.org/10.1146/ANNUREV.NEURO.23.1.155,paper,unknown,4,brain; brain/neural structure in title,
2000,Dissociating the role of the dorsolateral prefrontal and anterior cingulate cortex in cognitive control.,"Angus W. MacDonald, J. Cohen, V. Stenger, C. Carter",Science,2000-06-09,3838,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,10.1126/SCIENCE.288.5472.1835,7804e1f0ab51a8b2e4e4009930f012c26156bf8c,https://doi.org/10.1126/SCIENCE.288.5472.1835,JournalArticle,unknown,4,cortex; brain/neural structure in title,
2000,Imaging Cognition II: An Empirical Review of 275 PET and fMRI Studies,"R. Cabeza, L. Nyberg",Journal of Cognitive Neuroscience,2000,3749,Structural Neuroimaging and AI,neuroimaging,10.1162/08989290051137585,667af6b62ff8d890d2b88b4547ac52b69560a5db,https://doi.org/10.1162/08989290051137585,Review; JournalArticle,unknown,3,brain; fmri; mri,
2000,Automated Talairach Atlas labels for functional brain mapping,"J. Lancaster, M. Woldorff, L. Parsons, M. Liotti, C. Freitas, L. Rainey, et al.",Human Brain Mapping,2000-07-01,3573,Structural Neuroimaging and AI,brain-structure,10.1002/1097-0193(200007)10:3<120::AID-HBM30>3.0.CO;2-8,6d69cc76de0a10aa4a34c1aa3796cd78845e156b,https://doi.org/10.1002/1097-0193(200007)10:3<120::AID-HBM30>3.0.CO;2-8,JournalArticle,unknown,4,brain; brain/neural structure in title,
2000,"How People Learn: Brain, Mind, Experience, and School. Expanded Edition.","J. Bransford, Ann L. Brown, R. Cocking",Unknown venue,2000,3350,General Brain-AI Structure Reviews and Methods,brain-structure,,fd2544ad4a3d241ed885ee24a9c5124f30acc2ef,https://www.semanticscholar.org/paper/fd2544ad4a3d241ed885ee24a9c5124f30acc2ef,paper,unknown,4,brain; brain/neural structure in title,
