rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1985,Quantitative autoradiographic mapping of serotonin receptors in the rat brain. I. Serotonin-1 receptors.,"Á. Pazos, J. Palacios",Brain Research,1985-11-04,1858,47,165.9,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Quantitative autoradiographic mapping of serotonin receptors in the rat brain. I. Serotonin-1 receptors. within General Brain Science and Reviews.,"high citation signal (1,858); recognized venue; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(85)90856-X,fdb8e682df2d6234c00041b60828de508bea4651,https://doi.org/10.1016/0006-8993(85)90856-X,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
2,1985,Graphical Evaluation of Blood-to-Brain Transfer Constants from Multiple-Time Uptake Data. Generalizations,"C. Patlak, R. Blasberg",Journal of Cerebral Blood Flow and Metabolism,1985-12-01,1772,54,156.05,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Positions Graphical Evaluation of Blood-to-Brain Transfer Constants from Multiple-Time Uptake Data. Generalizations within Cerebrovascular, Metabolism, and Brain Injury.","high citation signal (1,772); open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/jcbfm.1985.87,d74c3d3f3ef3879f6ddc101ad790e5ae4732d399,https://doi.org/10.1038/jcbfm.1985.87,,https://journals.sagepub.com/doi/pdf/10.1038/jcbfm.1985.87,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
3,1985,Current source-density method and application in cat cerebral cortex: investigation of evoked potentials and EEG phenomena.,U. Mitzdorf,Physiological Reviews,1985,1752,140,150.84,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"Positions Current source-density method and application in cat cerebral cortex: investigation of evoked potentials and EEG phenomena. within EEG, MEG, and Electrophysiology.","high citation signal (1,752); brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/PHYSREV.1985.65.1.37,fc3681ef39409c0a02be2b5729ed62a5d679a6b8,https://doi.org/10.1152/PHYSREV.1985.65.1.37,,,,Review; JournalArticle,unknown,brain; cerebral; cortex; eeg; brain/neural structure in title,
4,1985,The distribution of tau in the mammalian central nervous system,"L. Binder, A. Frankfurter, L. Rebhun",Journal of Cell Biology,1985-10-01,1525,36,177.35,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neuroimaging,We have determined the biochemical and immunocytochemical localization of the heterogeneous microtubule-associated protein tau using a monoclonal antibody that binds to all of the tau polypeptides in both bovine and rat brain.,"high citation signal (1,525); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.101.4.1371,a05fdf29472de7f028eb675e4cf3ffd71ec8b324,https://doi.org/10.1083/jcb.101.4.1371,,https://rupress.org/jcb/article-pdf/101/4/1371/1052196/1371.pdf,,JournalArticle; Study,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"We have determined the biochemical and immunocytochemical localization of the heterogeneous microtubule-associated protein tau using a monoclonal antibody that binds to all of the tau polypeptides in both bovine and rat brain. Using immunoblot assays and competitive enzyme- linked immunosorbent assays, we have shown tau to be more abundant in bovine white matter extracts and microtubules than in extracts and microtubules from an enriched gray matter region of the brain. On a per mole basis, twice-cycled microtubules from white matter contained three times more tau than did twice-cycled microtubules from gray matter. Immunohistochemical studies that compared the localization of tau with that of MAP2 and tubulin demonstrated that tau was restricted to axons, extending the results of the biochemical studies. Tau localization was not observed in glia, which indicated that, at least in brain, tau is neuron specific. These observations indicate that tau may help define a subpopulation of microtubules that is restricted to axons. Furthermore, the monoclonal antibody described in this report should prove very useful to investigators studying axonal sprouting and growth because it is an exclusive axonal marker."
5,1985,"Parkinsonism-inducing neurotoxin, N-methyl-4-phenyl-1,2,3,6 -tetrahydropyridine: uptake of the metabolite N-methyl-4-phenylpyridine by dopamine neurons explains selective toxicity.","J. Javitch, R. D'Amato, S. Strittmatter, S. Snyder",Proceedings of the National Academy of Sciences of the United States of America,1985-04-01,1295,35,171.21,"Cellular, Synaptic, and Neuromorphic Foundations",clinical-neuroai,"Positions Parkinsonism-inducing neurotoxin, N-methyl-4-phenyl-1,2,3,6 -tetrahydropyridine: uptake of the metabolite N-methyl-4-phenylpyridine by dopamine neurons explains selective toxicity. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,295); recognized venue; open-access PDF metadata",Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1073/PNAS.82.7.2173,ee2971aafef27ae7dec55733ac559a1fb7bd6172,https://doi.org/10.1073/PNAS.82.7.2173,,https://doi.org/10.1073/pnas.82.7.2173,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
6,1985,Distribution of N-methyl-D-aspartate-sensitive L-[3H]glutamate-binding sites in rat brain,"D. Monaghan, C. Cotman",Journal of Neuroscience,1985-11-01,1277,26,174.15,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,N-methyl-D-aspartate (NMDA) is an acidic amino acid which depolarizes neurons by selectively interacting with a distinct class of excitatory amino acid receptor.,"high citation signal (1,277); recognized venue; open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.05-11-02909.1985,5571b767f6e0f81d8c94b724639cb61772adc1ed,https://doi.org/10.1523/JNEUROSCI.05-11-02909.1985,,https://www.jneurosci.org/content/jneuro/5/11/2909.full.pdf,,JournalArticle,unknown,brain; cerebral; cortex; hippocampus; basal ganglia; brainstem; brain/neural structure in title; historical computation/learning bridge,"N-methyl-D-aspartate (NMDA) is an acidic amino acid which depolarizes neurons by selectively interacting with a distinct class of excitatory amino acid receptor. Recent evidence has indicated that this receptor is a neurotransmitter receptor in the spinal cord, cerebral cortex, and hippocampus for which the endogenous ligand is likely to be L-glutamate or a structurally related compound. Using quantitative autoradiography, we have studied the anatomical distribution of the class of L- [3H]glutamate-binding sites displaced by NMDA, which appear to correspond to NMDA receptors. The CA1 region of the hippocampus contains the highest density of sites. In general, telencephalic regions have high levels of binding sites. The cerebral cortex shows significant density variations among the differing layers and regions, with the highest levels found in the frontal cortex layers I to III. Within the basal ganglia, the highest levels are found in the nucleus accumbens, intermediate levels are found in the caudate/putamen, and very low levels are found in the globus pallidus. Thalamic regions have moderate levels with variations among differing regions. Midbrain and brainstem have low levels of binding sites, but within these regions there are structures exhibiting higher levels, e.g., the nucleus of the solitary tract and the inferior olive. The distribution of NMDA sites is consistent with most, but not all, of the regions previously proposed to use glutamate as an excitatory transmitter. Thus, the distribution of NMDA-sensitive L-[3H]glutamate-binding sites suggests that the NMDA receptor represents a major, distinct subset of excitatory amino acid receptors and indicates regions in which neurotransmission may be mediated or modulated by this receptor."
7,1985,The anatomy of neuropeptide-Y-containing neurons in rat brain.,"B. Chronwall, D. Dimaggio, V. J. Massari, V. J. Massari, V. Pickel, D. Ruggiero, et al.",Neuroscience,1985-08-01,1100,29,173.27,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions The anatomy of neuropeptide-Y-containing neurons in rat brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,100); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0306-4522(85)90260-X,eb3ea0b9e01c27325bc799876511b5b780d1ad07,https://doi.org/10.1016/0306-4522(85)90260-X,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1985,"Nicotinic binding in rat brain: autoradiographic comparison of [3H]acetylcholine, [3H]nicotine, and [125I]-alpha-bungarotoxin","P. Clarke, R. Schwartz, S. Paul, C. Pert, A. Pert",Journal of Neuroscience,1985-05-01,1042,22,168.5,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Three radioligands have been commonly used to label putative nicotinic cholinoceptors in the mammalian central nervous system: the agonists [3H]nicotine and [3H]acetylcholine ([3H]ACh--in the presence of atropine to block muscarinic receptors), and the snake venom extract, [125I]-alpha-bungarotoxin([125I]BTX), which acts as a nicotinic antagonist at the neuromuscular junction.","high citation signal (1,042); recognized venue; open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.05-05-01307.1985,4b6dff7298a19fbadd6c340f04c2e8a5349177af,https://doi.org/10.1523/JNEUROSCI.05-05-01307.1985,,https://www.jneurosci.org/content/jneuro/5/5/1307.full.pdf,,JournalArticle; Study,unknown,brain; cerebral; cortex; hippocampus; thalamus; hypothalamus; brain/neural structure in title; historical computation/learning bridge,"Three radioligands have been commonly used to label putative nicotinic cholinoceptors in the mammalian central nervous system: the agonists [3H]nicotine and [3H]acetylcholine ([3H]ACh--in the presence of atropine to block muscarinic receptors), and the snake venom extract, [125I]-alpha-bungarotoxin([125I]BTX), which acts as a nicotinic antagonist at the neuromuscular junction. Binding studies employing brain homogenates indicate that the regional distributions of both [3H]nicotine and [3H]ACh differ from that of [125I]BTX. The possible relationship between brain sites bound by [3H]nicotine and [3H]ACh has not been examined directly. We have used the technique of autoradiography to produce detailed maps of [3H]nicotine, [3H]ACh, and [125I]BTX labeling; near-adjacent tissue sections were compared at many levels of the rat brain. The maps of high affinity agonist labeling are strikingly concordant, with highest densities in the interpeduncular nucleus, most thalamic nuclei, superior colliculus, medial habenula, presubiculum, cerebral cortex (layers I and III/IV), and the substantia nigra pars compacta/ventral tegmental area. The pattern of [125I]BTX binding is strikingly different, the only notable overlap with agonist binding being the cerebral cortex (layer I) and superior colliculus. [125I]BTX binding is also dense in the inferior colliculus, cerebral cortex (layer VI), hypothalamus, and hippocampus, but is virtually absent in thalamus. Various lines of evidence suggest that the high affinity agonist-binding sites in brain correspond to nicotinic cholinergic receptors similar to those found at autonomic ganglia; BTX- binding sites may also serve as receptors for nicotine and are possibly related to neuromuscular nicotinic cholinoceptors."
9,1985,Organizational and activational effects of sex steroids on brain and behavior: a reanalysis.,"A. Arnold, S. M. Breedlove",Hormones and Behavior,1985-12-01,793,14,153.39,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Organizational and activational effects of sex steroids on brain and behavior: a reanalysis. within Cognitive and Systems Neuroscience.,high citation signal (793); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0018-506X(85)90042-X,4bfee1ca097bd89f38e24fe585554b9168fc309a,https://doi.org/10.1016/0018-506X(85)90042-X,,,,Review; JournalArticle; Study,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1985,Selective sparing of a class of striatal neurons in Huntington's disease.,"R. Ferrante, N. Kowall, Beal Mf, E. Richardson, E. Bird, Jens Martin",Science,1985-11-01,792,5,158.16,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Selective sparing of a class of striatal neurons in Huntington's disease. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (792); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1126/SCIENCE.2931802,7bfc3b03791228dc5f2389c55ace7efff5ab47c0,https://doi.org/10.1126/SCIENCE.2931802,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
