rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1934,SPONTANEOUS ENCEPHALOMYELITIS OF MICE--A NEW VIRUS DISEASE.,M. Theiler,Science,1934-08-03,424,16,129.14,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Early in January, I933, a young mouse with a flaccid paralysis of the hind legs was found among the stock mice of this laboratory.",high citation signal (424); recognized venue; open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.80.2066.122-A,30212353d080cd58e963983fc03ea8480feb5696,https://doi.org/10.1126/SCIENCE.80.2066.122-A,,http://europepmc.org/articles/pmc2133518?pdf=render,,JournalArticle,unknown,brain; cerebral,"Early in January, I933, a young mouse with a flaccid paralysis of the hind legs was found among the stock mice of this laboratory. By the intracerebral inoculation of other mice with a suspension prepared from a portion of the brain and spinal cord of the paralyzed mouse, a similar condition was reproduced in normal animals. Histopathological studies of the brain of the original mouse showed a perivascular infiltration and scattered necrotic ganglion cells. In the spinal cord similar changes were observed, though to a much more marked degree. As mice are used extensively in the study of virus diseases, and spontaneous diseases of mice are of particular importance to workers in the virus field, it was decided that a thorough study of this disease might be of considerable value. A preliminary account of results obtained in the study of the virus which appears to be the etiological agent of this disease has already been published (1)."
2,1934,"ACUTE ASCENDING MYELITIS FOLLOWING A MONKEY BITE, WITH THE ISOLATION OF A VIRUS CAPABLE OF REPRODUCING THE DISEASE","A. Sabin, A. M. Wright",Journal of Experimental Medicine,1934-01-31,204,5,103.21,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,A case of acute ascending myelitis which followed the bite of an apparently normal Macacus rhesus monkey is described.,high citation signal (204); open-access PDF metadata; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.59.2.115,72f86d9a9cee8409547b6943bb7efa3ca11e73e1,https://doi.org/10.1084/jem.59.2.115,,https://europepmc.org/articles/pmc2132353?pdf=render,,JournalArticle,unknown,brain,"A case of acute ascending myelitis which followed the bite of an apparently normal Macacus rhesus monkey is described. The clinical course as well as the pathological changes has been studied and found to be suggestive of a virus cause for the disease. The absence of perivascular demyelinization removes the case from the realm of acute disseminated encephalomyelitis and establishes it more or less definitely as a primary acute infectious myelitis. An extremely important feature of the pathological picture of this disease has been the presence of focal necrosis in the viscera (spleen, adrenals, regional lymph nodes). Attempts to transmit the disease to Macacus rhesus monkeys, dogs, mice, and guinea pigs, employing glycerinated organs from the human case, proved unsuccessful. By the inoculations of rabbits the presence of a strongly neurotropic, filtrable virus was demonstrated in the patient's brain, cord, and spleen. Following intracutaneous injection of it as derived either from brain and cord or spleen, an experimental disease develops in rabbits which strikingly resembles the human disease in the character of the local lesion, the incubation period, development of urinary retention, and flaccid paralysis of the posterior extremities with cephalad progression, death by respiratory failure, and finally by the occurrence of focal necrosis in the spleen, adrenals, and liver. In attempting to establish the identity of this virus, (the B virus), a consideration of its biological properties excludes the viruses of poliomyelitis, rabies, vaccinia, Virus III disease of rabbits, and the other viruses which are known to produce similar intranuclear inclusion bodies, except perhaps herpes. Although the relationship between the B virus and the virus of herpes must still be determined by cross-immunity tests it has been shown to possess certain properties which warrant consideration of it as a distinct entity."
3,1934,Benign tumors in the third ventricle of the brain : diagnosis and treatment,W. Dandy,Unknown venue,1934-04-01,130,3,98.15,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,Positions Benign tumors in the third ventricle of the brain : diagnosis and treatment within General Brain Science and Reviews.,high citation signal (130); brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00000441-193404000-00020,728a277291d9ceda33769d229da2b9b429f1d3e1,https://doi.org/10.1097/00000441-193404000-00020,,,,paper,unknown,brain; brain/neural structure in title,
4,1934,Organic Drivenness a Brain-Stem Syndrome and an Experience,"E. Kahn, L. Cohen",Unknown venue,1934-04-05,130,1,96.95,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Organic Drivenness a Brain-Stem Syndrome and an Experience within General Brain Science and Reviews.,high citation signal (130); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1056/NEJM193404052101405,35b3a7b3ea96e922a930877fbf18137a2bd89e4e,https://doi.org/10.1056/NEJM193404052101405,,,,paper,unknown,brain; brain/neural structure in title,
5,1934,CELLULAR INCLUSIONS IN CEREBRAL LESIONS OF EPIDEMIC ENCEPHALITIS: SECOND REPORT,J. R. Dawson,Unknown venue,1934-04-01,128,1,92.68,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions CELLULAR INCLUSIONS IN CEREBRAL LESIONS OF EPIDEMIC ENCEPHALITIS: SECOND REPORT within General Brain Science and Reviews.,high citation signal (128); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1934.02250040009001,e64c02cc1be53babb09b6f5ca03fcb08ca7803c1,https://doi.org/10.1001/ARCHNEURPSYC.1934.02250040009001,,,,paper,unknown,brain; cerebral,
6,1934,CEREBRAL BLOOD FLOW PRECEDING AND ACCOMPANYING EPILEPTIC SEIZURES IN MAN,"F. Gibbs, W. Lennox, E. Gibbs",Unknown venue,1934-08-01,124,1,92.11,General Brain-AI Structure Reviews and Methods,brain-structure,Positions CEREBRAL BLOOD FLOW PRECEDING AND ACCOMPANYING EPILEPTIC SEIZURES IN MAN within General Brain Science and Reviews.,high citation signal (124); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1934.02250080003001,febec3e223fe366042d44e92b6d8ef37b230645d,https://doi.org/10.1001/ARCHNEURPSYC.1934.02250080003001,,,,paper,unknown,brain; cerebral,
7,1934,THE ANTIBODY RESPONSE OF RABBITS TO INJECTIONS OF EMULSIONS AND EXTRACTS OF HOMOLOGOUS BRAIN,"F. F. Schwentker, T. Rivers",Journal of Experimental Medicine,1934-10-31,113,0,97.45,General Brain-AI Structure Reviews and Methods,brain-structure,Rabbits injected with fresh emulsions of homologous brain developed few or no antibodies capable of fixing complement in the presence of aqueous emulsions or alcoholic extracts of rabbit brain.,high citation signal (113); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.60.5.559,6b1d937a5d14ea47b65598a41aff83d99bcc547e,https://doi.org/10.1084/jem.60.5.559,,https://rupress.org/jem/article-pdf/60/5/559/1180323/559.pdf,,JournalArticle,unknown,brain; brain/neural structure in title,"Rabbits injected with fresh emulsions of homologous brain developed few or no antibodies capable of fixing complement in the presence of aqueous emulsions or alcoholic extracts of rabbit brain. Complement-fixing antibodies, however, were produced in rabbits by means of injections (1) of sterile emulsions of homologous brain which had been allowed to stand at room temperature for 5 to 30 days and (2) of emulsions of homologous brain experimentally infected with vaccine virus. The antisera that were produced following injections of emulsions of autolyzed homologous brain were shown by absorption tests to contain both specific and non-specific antibodies. The specific brain antigen was found to be approximately six times as abundant in the white matter as in the grey. It was almost absent from the brain of fetal and newly born rabbits, but increased in amount with the age of the animal to reach a maximum concentration at maturity. The specific antigen seemed to parallel the myelin content of brain tissue."
8,1934,THE MAIN AFFERENT FIBER SYSTEMS OF THE CEREBRAL CORTEX IN PRIMATES,P. Stephen,Unknown venue,1934-01-01,103,0,96.8,General Brain-AI Structure Reviews and Methods,brain-structure,Positions THE MAIN AFFERENT FIBER SYSTEMS OF THE CEREBRAL CORTEX IN PRIMATES within General Brain Science and Reviews.,high citation signal (103); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00005053-193401000-00054,b4e29fe8cae87f489a92fe7ee5ea7f00afc67827,https://doi.org/10.1097/00005053-193401000-00054,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
9,1934,The mechanism of vision. VIII. The projection of the retina upon the cerebral cortex of the rat,K. Lashley,Unknown venue,1934-08-01,94,1,95.17,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The mechanism of vision. VIII. The projection of the retina upon the cerebral cortex of the rat within General Brain Science and Reviews.,high citation signal (94); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900600107,5ad55cba222e4812331a652c7bcc28e4df0dd3ad,https://doi.org/10.1002/cne.900600107,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
10,1934,"The Morphology of the Fore-Brain Arteries, with Especial Reference to the Evolution of the Basal Ganglia.",Abbie Aa,Unknown venue,1934-07-01,88,0,92.0,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions The Morphology of the Fore-Brain Arteries, with Especial Reference to the Evolution of the Basal Ganglia. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (88); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,301e3583ad254489ffa34435fe00543c6910f43e,https://www.semanticscholar.org/paper/301e3583ad254489ffa34435fe00543c6910f43e,,,,paper,unknown,brain; basal ganglia; brain/neural structure in title,
