rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1975,Substance p: localization in the central nervous system and in some primary sensory neurons,"T. Hökfelt, J-O. Kellerth, G. Nilsson, B. Pernow",Science,1975-11-28,1017,8,162.66,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Substance p: localization in the central nervous system and in some primary sensory neurons within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,017); recognized venue",Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1126/science.242075,5a8cbf993bd67c49161d58878b2c944230524a61,https://doi.org/10.1126/science.242075,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
2,1975,Chronic inflammatory polyradiculoneuropathy.,"P. Dyck, A. Lais, Michiya Ohta, James A. Bastron, H. Okazaki, R. Groover",Mayo Clinic proceedings,1975-11-01,920,28,151.26,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,"The diagnostic criteria, natural history, nerve conduction characteristics, pathology, laboratory features, and efficacy of corticosteroid treatment have been evaluated personally in 53 patients with chronic inflammatory polyradiculoneuropathy (CIP) who were followed up for an average of about 7.5 years.",high citation signal (920); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0025-6196(25)09732-0,f3e858fde93aaf8fd91144bcacad85f2cec58596,https://doi.org/10.1016/s0025-6196(25)09732-0,,,,JournalArticle; CaseReport,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"The diagnostic criteria, natural history, nerve conduction characteristics, pathology, laboratory features, and efficacy of corticosteroid treatment have been evaluated personally in 53 patients with chronic inflammatory polyradiculoneuropathy (CIP) who were followed up for an average of about 7.5 years. These were patients whose monophasic neurologic deficit had not crested by 6 months, patients with recurrences, and patients with a steady or stepwise progression. The typical features of CIP include absence of an associated disease, frequent history of preceding infection or receipt of foreign protein, and tendency to involve cranial, truncal, and proximal as well as distal limb structures and to have diffusely slow conduction velocity of peripheral nerves. The most marked slowing is often very proximal. The pathologic features include serous edema, mononuclear cell infiltrates (especially in perivascular areas, but without evidence of vasculitis), macrophage-induced segmental demyelination, and hypertrophic neuritis. If our patients are representative, complete recovery occurs only infrequently; about 60% of patients are able to be ambulatory and work, 25% become confined to a wheelchair or become bedridden, and approximately 10% die from their disease. Although the bulk of the pathologic changes affect spinal roots and proximal nerves, the brain and spinal cord may be involved also. Degeneration into linear rows of myelin ovoids is the predominant type of myelinated fiber degeneration of the sural nerve at the ankle."
3,1975,Inhibition of both noradrenergic and serotonergic neurons in brain by the alpha-adrenergic agonist clonidine.,"T. Svensson, B. Bunney, G. Aghajanian",Brain Research,1975-07-11,903,15,169.72,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Inhibition of both noradrenergic and serotonergic neurons in brain by the alpha-adrenergic agonist clonidine. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (903); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(75)90276-0,0f31f815cf98fb90ea8da41c280a2c7aeafdf786,https://doi.org/10.1016/0006-8993(75)90276-0,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
4,1975,Cognitron: A self-organizing multilayered neural network,K. Fukushima,Biological cybernetics,1975-09-01,615,29,153.22,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning,"Positions Cognitron: A self-organizing multilayered neural network within Brain Development, Plasticity, and Connectomics.",high citation signal (615); explicit AI/modeling signal; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1007/BF00342633,03b4a233b19cf202ba9117d501a82a48ef3ed6e9,https://doi.org/10.1007/BF00342633,,,,JournalArticle,unknown,brain; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1975,Retrograde axonal transport of horseradish peroxidase from spinal cord to brain stem cell groups in the cat.,"H. Kuypers, V. A. Maisky",Neuroscience Letters,1975-07-01,598,6,160.31,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Retrograde axonal transport of horseradish peroxidase from spinal cord to brain stem cell groups in the cat. within General Brain Science and Reviews.,high citation signal (598); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0304-3940(75)90004-X,3f29da98749c6ed8c9019a1843b5b2faeb2674ba,https://doi.org/10.1016/0304-3940(75)90004-X,,,,LettersAndComments,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1975,The 'module-concept' in cerebral cortex architecture.,J. Szentágothai,Brain Research,1975-09-23,598,14,140.31,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The 'module-concept' in cerebral cortex architecture. within General Brain Science and Reviews.,high citation signal (598); recognized venue; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(75)90122-5,678cc57a2d445a788c51a5e6e0450e3dbfd90523,https://doi.org/10.1016/0006-8993(75)90122-5,,,,Review; JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
7,1975,Properties of γ-aminobutyric acid (GABA) receptor binding in rat brain synaptic membrane fractions,"S. J. Enna, Solomon H. Snyder",Brain Research,1975-12-12,595,12,160.22,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Properties of γ-aminobutyric acid (GABA) receptor binding in rat brain synaptic membrane fractions within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (595); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(75)90243-7,7272e5121f5d847100dbb9b1d59a427ca372ae85,https://doi.org/10.1016/0006-8993(75)90243-7,,,,paper,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1975,Mechanical model of brain convolutional development.,"D. Richman, R. Stewart, J. W. Hutchinson, V. Caviness",Science,1975-07-04,557,18,168.24,Computational Neuroscience and Brain-Inspired AI,brain-structure;deep-learning,"Positions Mechanical model of brain convolutional development. within Brain Development, Plasticity, and Connectomics.",high citation signal (557); recognized venue; explicit AI/modeling signal; brain-structure signal,"Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1126/SCIENCE.1135626,05309dd5c477d143c76cee68c00d0f545ba78ccc,https://doi.org/10.1126/SCIENCE.1135626,,,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
9,1975,An analysis of migratory behavior of avian cephalic neural crest cells.,D. Noden,Developmental Biology,1975,470,7,143.99,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions An analysis of migratory behavior of avian cephalic neural crest cells. within Brain Development, Plasticity, and Connectomics.",high citation signal (470); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0012-1606(75)90318-8,fc6c5c4157d04e1abfe0368c143c2e342e1330cb,https://doi.org/10.1016/0012-1606(75)90318-8,,,,JournalArticle,unknown,neural; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1975,Right hemisphere lateralization for emotion in the human brain: interactions with cognition,"G. E. Schwartz, G. E. Schwartz, Richard J. Davidson, Foster Maer",Science,1975-10-17,448,4,155.13,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Right hemisphere lateralization for emotion in the human brain: interactions with cognition within Cognitive and Systems Neuroscience.,high citation signal (448); recognized venue; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/science.1179210,c001fe78a772c5e06e8ed0c40b06d4ce5c60ac32,https://doi.org/10.1126/science.1179210,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
11,1975,"Olivocochlear and vestibular efferent neurons of the feline brain stem: Their location, morphology and number determined by retrograde axonal transport and acetylcholinesterase histochemistry",W. Warr,The Journal of comparative neurology,1975-05-15,422,11,156.05,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Olivocochlear and vestibular efferent neurons of the feline brain stem: Their location, morphology and number determined by retrograde axonal transport and acetylcholinesterase histochemistry within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (422); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901610203,40c0b2ff65a4f43501e762abcf284424eaf4bc5f,https://doi.org/10.1002/cne.901610203,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
12,1975,Autoradiographic studies of the projections of the midbrain reticular formation: Descending projections of nucleus cuneiformis,S. Edwards,The Journal of comparative neurology,1975-06-01,422,8,139.25,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Autoradiographic studies of the projections of the midbrain reticular formation: Descending projections of nucleus cuneiformis within Clinical Neurology and Neurodegeneration.,high citation signal (422); recognized venue; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901610306,9c52d80a930c2a9169aa58278bbf5ab8401b0968,https://doi.org/10.1002/cne.901610306,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
13,1975,"Depressant action of TRH, LH-RH and somatostatin on activity of central neurones","L. P. Renaud, Joseph B. Martin, P. Brazeau",Nature,1975-05-15,421,1,146.81,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Depressant action of TRH, LH-RH and somatostatin on activity of central neurones within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (421); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1038/255233A0,6192e341e00834eab116cde169fbb0e0385d8375,https://doi.org/10.1038/255233A0,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
14,1975,Mapping of functional neural pathways by autoradiographic survey of local metabolic rate with (14C)deoxyglucose.,"C. Kennedy, M. D. Rosiers, J. Jehle, Martin Reivich, F. Sharpe, Louis Sokoloff",Science,1975-03-07,419,5,141.12,General Brain-AI Structure Reviews and Methods,brain-structure;connectome,Positions Mapping of functional neural pathways by autoradiographic survey of local metabolic rate with (14C)deoxyglucose. within General Brain Science and Reviews.,high citation signal (419); recognized venue; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.1114332,11f7029d9203333f0033a46c2c8ea93c7c5d743d,https://doi.org/10.1126/SCIENCE.1114332,,,,JournalArticle; Review,unknown,brain; neural; brain/neural structure in title; historical computation/learning bridge,
15,1975,An autoradiographic study of the projections from the lateral geniculate body of the rat.,"C. Ribak, A. Peters",Brain Research,1975-07-18,415,6,141.95,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,The projections from the lateral geniculate body of the rat were followed using the technique of autoradiography after injections of [3H] proline into the dorsal and/or ventral nuclei of this diencephalic structure.,high citation signal (415); recognized venue; open-access PDF metadata; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(75)90322-4,bcab2d9dd1ebb293e75ee0bfe52d6ebc6844290b,https://doi.org/10.1016/0006-8993(75)90322-4,,https://escholarship.org/content/qt2437r40d/qt2437r40d.pdf?t=q0wng3,,JournalArticle,unknown,brain; cerebral; cortex; cortical; historical computation/learning bridge,"The projections from the lateral geniculate body of the rat were followed using the technique of autoradiography after injections of [3H] proline into the dorsal and/or ventral nuclei of this diencephalic structure. Autoradiographs were prepared from either frozen or paraffin coronal sections through the rat brain. The dorsal nucleus of the lateral geniculate projected via the optic radiation to area 17 of the cerebral cortex. There was also a slight extension of label into the zones of transition between areas 17, 18 and 18a. The distribution of silver grains in the various layers of the cerebral cortex was analyzed quantitatively and showed a major peak of labeling in layer IV with minor peaks in outer layer I and the upper half and lowest part of layer VI. The significance of these peaks is discussed in respect to the distribution of geniculocortical terminals in other mammalian species. The ventral nucleus of the lateral geniculate body had 5 major projections to brain stem structures both ipsilateral and contralateral to the injected nucleus. There were two dorsomedial projections: (1) a projection to the superior colliculus which terminated mainly in the medial third of the stratum opticum, and (2) a large projection via the superior thalamic radiation which terminated in the ipsilateral pretectal area; a continuation of this projection passed through the posterior commissure to attain the contralateral pretectal area. The three ventromedial projections involved: (1) a geniculopontine tract which coursed through the basis pedunculi and the lateral lemniscus to terminate in the dorsomedial and dorsolateral parts of the pons after giving terminals to the lateral terminal nucleus of the accessory optic tract, (2) a projection via Meynert's commissure to the suprachiasmatic nuclei of both sides of the brain stem as well as to the contralateral ventral lateral geniculate nucleus and lateral terminal nucleus of the accessory optic tract, and (3) a medial projection to the ipsilateral zona incerta. The results obtained in these experiments are contrasted with other data on the rat's central visual connections to illustrate the importance of these connections in many subcortical visual functions."
16,1975,Visual perception of line direction in patients with unilateral brain disease,"A. Benton, H. Hannay, N. R. Varney",Neurology,1975-10-01,376,15,153.18,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure;clinical-neuroai,Positions Visual perception of line direction in patients with unilateral brain disease within Clinical Neurology and Neurodegeneration.,high citation signal (376); recognized venue; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1212/WNL.25.10.907,b1d58924aac25c7d1fed8f6092b4cd46aaf72cba,https://doi.org/10.1212/WNL.25.10.907,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
17,1975,Autoradiographic localization of the opiate receptor in rat brain,"C. Pert, M. Kuhar, S. Snyder",Unknown venue,1975-06-15,376,1,125.18,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Autoradiographic localization of the opiate receptor in rat brain within General Brain Science and Reviews.,high citation signal (376); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0024-3205(75)90289-1,a95aa5cf4b10807c64610c49e82bbe9286c7cd63,https://doi.org/10.1016/0024-3205(75)90289-1,,,,paper,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
18,1975,Memory complaint and impairment in the aged. The effect of depression and altered brain function.,"R. Kahn, S. Zarit, Nancy M. Hilbert, G. Niederehe",Archives of General Psychiatry,1975-12-01,370,3,139.69,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Memory complaint and impairment in the aged. The effect of depression and altered brain function. within Cognitive and Systems Neuroscience.,high citation signal (370); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHPSYC.1975.01760300107009,73d19a80c5fd373b755c18ea707d100425d84e9e,https://doi.org/10.1001/ARCHPSYC.1975.01760300107009,,,,JournalArticle; Study,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
19,1975,Brain amines and models of experimental hypertension.,John Chalmers,Circulation Research,1975-04-01,353,3,151.05,Computational Neuroscience and Brain-Inspired AI,brain-structure;brain-inspired-ai,Positions Brain amines and models of experimental hypertension. within Computational Neuroscience and AI.,high citation signal (353); open-access PDF metadata; brain-structure signal,"Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1161/01.RES.36.4.469,e5770c11f00ac1b4318475e893b665b16c38e9d5,https://doi.org/10.1161/01.RES.36.4.469,,https://www.ahajournals.org/doi/pdf/10.1161/01.RES.36.4.469,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
20,1975,Intrathecal chemotherapy: brain tissue profiles after ventriculocisternal perfusion.,"R. Blasberg, C. Patlak, J. Fenstermacher",Journal of Pharmacology and Experimental Therapeutics,1975-10-01,344,8,138.38,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Ventriculocisternal perfusions with five isotopically labeled drugs were performed in the rhesus monkey and the resultant tissue diffusion concentration profiles in caudate nucleus were analyzed.,high citation signal (344); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)30311-3,b728a97ea3b391ac25448b7b38ec7db262447850,https://doi.org/10.1016/s0022-3565(25)30311-3,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"Ventriculocisternal perfusions with five isotopically labeled drugs were performed in the rhesus monkey and the resultant tissue diffusion concentration profiles in caudate nucleus were analyzed. The periventricular distribution space with respect to perfusate concentration was measured and expressed as microliters per 100 mg wet weight: hydroxyurea = 56; methotrexate = 27; thiotepa = 28; 1,3-bis(2-chloroethyl)-1-nitrosourea (BCNU) = 64 and cytosine arabinoside greater than 170. The apparent diffusion constants in caudate nucleus were determined for hydroxyurea and methotrexate (2.0 and 1.2 X 10(-6) cm2/sec, respectively); capillary permeability expressed as an extracellular space-transcapillary exchange half-time was estimated to be greater than 2 hours for both compounds. The extracellular fluid-transcapillary half-time was measured for thiotepa and BCNU (1.0 and 0.8 minute, respectively). Cytosine arabinoside continued to be concentrated by periventricular caudate nucleus during the course of perfusion; perfusate clearance measurements suggest a low capillary permeability. The apparent parenchymal diffusion constant and the capillary permeability of a drug in brain are discussed and are considered useful parameters for predicting drug levels after intrathecal administration."
