rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1994,Developmental and regional expression in the rat brain and functional properties of four NMDA receptors.,"H. Monyer, N. Burnashev, D. Laurie, B. Sakmann, P. Seeburg",Neuron,1994-03-01,3602,325,192.61,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Developmental and regional expression in the rat brain and functional properties of four NMDA receptors. within Brain Development, Plasticity, and Connectomics.","high citation signal (3,602); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0896-6273(94)90210-0,08e1cd913aac0aac9613a3c1d8337c59646baa20,https://doi.org/10.1016/0896-6273(94)90210-0,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
2,1994,"Non-invasive electrical and magnetic stimulation of the brain, spinal cord and roots: basic principles and procedures for routine clinical application. Report of an IFCN committee.","P. Rossini, A. Barker, A. Berardelli, M. Caramia, G. Caruso, R. Cracco, et al.",Electroencephalography and Clinical Neurophysiology,1994-08-01,3209,142,166.13,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Non-invasive electrical and magnetic stimulation of the brain, spinal cord and roots: basic principles and procedures for routine clinical application. Report of an IFCN committee. within EEG, MEG, and Electrophysiology.","high citation signal (3,209); brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(94)90029-9,4e21e900221c7fef46e80a044bfa34fe2c5ebd78,https://doi.org/10.1016/0013-4694(94)90029-9,,,,Review; JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
3,1994,Low resolution electromagnetic tomography: a new method for localizing electrical activity in the brain.,"R. Pascual-Marqui, C. Michel, D. Lehmann",International Journal of Psychophysiology,1994-10-01,2942,254,163.37,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;clinical-neuroai,Positions Low resolution electromagnetic tomography: a new method for localizing electrical activity in the brain. within Clinical Neurology and Neurodegeneration.,"high citation signal (2,942); brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0167-8760(84)90014-X,d11f1ac25a813dda546cd2cb7a6cd157afa194dd,https://doi.org/10.1016/0167-8760(84)90014-X,,,,JournalArticle; ClinicalTrial,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
4,1994,Glutamate uptake into astrocytes stimulates aerobic glycolysis: a mechanism coupling neuronal activity to glucose utilization.,"L. Pellerin, P. Magistretti",Proceedings of the National Academy of Sciences of the United States of America,1994-10-25,2861,147,184.27,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Glutamate uptake into astrocytes stimulates aerobic glycolysis: a mechanism coupling neuronal activity to glucose utilization. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,861); recognized venue; open-access PDF metadata",Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1073/PNAS.91.22.10625,157512eedf3671f310688fbe3f8c21981d38ebb7,https://doi.org/10.1073/PNAS.91.22.10625,,https://www.pnas.org/doi/pdf/10.1073/pnas.91.22.10625,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
5,1994,Long-distance neuronal migration in the adult mammalian brain.,"C. Lois, A. Álvarez-Buylla",Science,1994-05-20,2427,131,187.51,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Long-distance neuronal migration in the adult mammalian brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,427); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.8178174,3cd005321fff8d8be05dbd6f7d338b4a47641916,https://doi.org/10.1126/SCIENCE.8178174,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1994,The representing brain: Neural correlates of motor intention and imagery,M. Jeannerod,Behavioral and Brain Sciences,1994-06-01,2369,149,187.07,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions The representing brain: Neural correlates of motor intention and imagery within Cognitive and Systems Neuroscience.,"high citation signal (2,369); recognized venue; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1017/S0140525X00034026,057af1f68c392771d5550325b741f5fab9a9c686,https://doi.org/10.1017/S0140525X00034026,,,,paper,unknown,brain; neural; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
7,1994,Disruption of the mouse mdr1a P-glycoprotein gene leads to a deficiency in the blood-brain barrier and to increased sensitivity to drugs.,"A. Schinkel, J. Smit, O. Tellingen, J. Beijnen, E. Wagenaar, L. V. Deemter, et al.",Cell,1994-05-20,2315,93,184.66,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Disruption of the mouse mdr1a P-glycoprotein gene leads to a deficiency in the blood-brain barrier and to increased sensitivity to drugs. within General Brain Science and Reviews.,"high citation signal (2,315); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0092-8674(94)90212-7,31f35ad5857b42d34ac48f4cd0de7926439135c3,https://doi.org/10.1016/0092-8674(94)90212-7,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1994,Localization of neuronal and glial glutamate transporters.,"J. Rothstein, L. Martin, A. Levey, M. Dykes-Hoberg, Lin Jin, David Wu, et al.",Neuron,1994-09-01,1755,107,187.87,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neural-signals,"The cellular and subcellular distributions of the glutamate transporter subtypes EAAC1, GLT-1, and GLAST in the rat CNS were demonstrated using anti-peptide antibodies that recognize the C-terminal domains of each transporter.","high citation signal (1,755); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0896-6273(94)90038-8,ddd6242d56186c7cd4a527ca4b0283acc928dbd2,https://doi.org/10.1016/0896-6273(94)90038-8,,https://doi.org/10.1016/0896-6273(94)90038-8,,JournalArticle,unknown,brain; cortex; cortical; hippocampus; ecog; neuron; neuromorphic; explicit brain-structure/AI bridge,"The cellular and subcellular distributions of the glutamate transporter subtypes EAAC1, GLT-1, and GLAST in the rat CNS were demonstrated using anti-peptide antibodies that recognize the C-terminal domains of each transporter. On immunoblots, the antibodies specifically recognize proteins of 65-73 kDa in total brain homogenates. Immunocytochemistry shows that glutamate transporter subtypes are distributed differentially within neurons and astroglia. EAAC1 is specific for certain neurons, such as large pyramidal cortical neurons and Purkinje cells, but does not appear to be selective for glutamatergic neurons. GLT-1 is localized only to astroglia. GLAST is found in both neurons and astroglia. The regional localizations are unique to each transporter subtype. EAAC1 is highly enriched in the cortex, hippocampus, and caudate-putamen and is confined to pre- and postsynaptic elements. GLT-1 is distributed in astrocytes throughout the brain and spinal cord. GLAST is most abundant in Bergmann glia in the cerebellar molecular layer brain, but is also present in the cortex, hippocampus, and deep cerebellar nuclei."
9,1994,Effects of cerebral ischemia in mice deficient in neuronal nitric oxide synthase.,"Zhihong Huang, Paul L Huang, N. Panahian, T. Dalkara, M. Fishman, M. Moskowitz",Science,1994-09-23,1605,35,174.07,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Effects of cerebral ischemia in mice deficient in neuronal nitric oxide synthase. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,605); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.7522345,716ded77552302487c84bfd865de58b9cb89fe9f,https://doi.org/10.1126/SCIENCE.7522345,,,,JournalArticle,unknown,cerebral; neuron; neuromorphic; explicit brain-structure/AI bridge,
10,1994,Formation and inactivation of endogenous cannabinoid anandamide in central neurons,"V. Marzo, A. Fontana, H. Cadas, S. Schinelli, G. Cimino, J. Schwartz, et al.",Nature,1994-12-15,1597,44,176.98,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"ANANDAMIDE (N-arachidonoyl-ethanolamine) was recently identified as a brain arachidonate derivative that binds to and activates cannabinoid receptors14, yet the mechanisms underlying formation, release and inactivation of this putative messenger molecule are still unclear.","high citation signal (1,597); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/372686A0,63be3793e1492e46eda5c900b645f1910db84442,https://doi.org/10.1038/372686A0,,https://escholarship.org/content/qt0kh020xm/qt0kh020xm.pdf?t=ovgb2l,,JournalArticle,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"ANANDAMIDE (N-arachidonoyl-ethanolamine) was recently identified as a brain arachidonate derivative that binds to and activates cannabinoid receptors14, yet the mechanisms underlying formation, release and inactivation of this putative messenger molecule are still unclear. Here we report that anandamide is produced in and released from cultured brain neurons in a calcium ion-dependent manner when the neurons are stimulated with membrane-depolarizing agents. Anandamide formation occurs through phos-phodiesterase-mediated cleavage of a novel phospholipid precursor, N-arachidonoyl-phosphatidylethanolamine. A similar mechanism also governs the formation of a family of anandamide congeners, whose possible roles in neuronal signalling remain unknown. Our results and those of others5,6indicate therefore that multiple biochemical pathways may participate in anandamide formation in brain tissue. The life span of extracellular anandamide is limited by a rapid and selective process of cellular uptake, which is accompanied by hydrolytic degradation to ethanolamine and arachidonate. Our results thus strongly support the proposed role of anandamide as an endogenous neuronal messenger."
