year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2009,Complex brain networks: graph theoretical analysis of structural and functional systems,"E. Bullmore, O. Sporns",Nature Reviews Neuroscience,2009-03-01,11616,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1038/nrn2575,59cdf849049627e4c30f3bd866e3a7e03e893251,https://doi.org/10.1038/nrn2575,Review; JournalArticle,unknown,8,brain; brain/neural structure in title; historical computation/learning bridge,
2009,A robust and high-throughput Cre reporting and characterization system for the whole mouse brain,"L. Madisen, T. Zwingman, S. Sunkin, S. W. Oh, Hatim A. Zariwala, Hong Gu, et al.",Nature Neuroscience,2009-12-20,6451,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1038/nn.2467,ed8d407bc8d06186ca2fd6b1cd4238b189f1903a,https://doi.org/10.1038/nn.2467,JournalArticle,unknown,18,brain; cortex; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,The Cre/lox system is widely used in mice to achieve cell-type-specific gene expression.
2009,Correspondence of the brain's functional architecture during activation and rest,"Stephen M. Smith, Peter T. Fox, K. Miller, D. Glahn, P. Fox, C. Mackay, et al.",Proceedings of the National Academy of Sciences of the United States of America,2009-08-04,5299,General Brain-AI Structure Reviews and Methods,brain-structure,10.1073/pnas.0905267106,66cedab15c294a206785ffc8e797dca66813c906,https://doi.org/10.1073/pnas.0905267106,JournalArticle,unknown,4,brain; brain/neural structure in title,
2009,Emotion circuits in the brain.,Joseph E LeDoux,Annual Review of Neuroscience,2009-04-01,4397,General Brain-AI Structure Reviews and Methods,brain-structure,10.1176/FOC.7.2.FOC274,628992cf0818029f0624aad75e4a83f3ce3be1aa,https://doi.org/10.1176/FOC.7.2.FOC274,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,
2009,Cancer-associated IDH1 mutations produce 2-hydroxyglutarate,"L. Dang, D. White, S. Gross, Bryson D. Bennett, M. Bittinger, E. Driggers, et al.",Nature,2009-12-10,4034,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1038/nature08617,d2cf3e93599561e919b1aa49734bead20075925d,https://doi.org/10.1038/nature08617,JournalArticle,unknown,1,brain,Mutations in the enzyme cytosolic isocitrate dehydrogenase 1 (IDH1) are a common feature of a major subset of primary human brain cancers.
2009,"Effects of stress throughout the lifespan on the brain, behaviour and cognition","S. Lupien, B. McEwen, M. Gunnar, Christine Marcelle Heim",Nature Reviews Neuroscience,2009-06-01,3966,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/nrn2639,a0113241e6bbe11348ff3e758d627be26d370b8d,https://doi.org/10.1038/nrn2639,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,
2009,Where is the semantic system? A critical review and meta-analysis of 120 functional neuroimaging studies.,"J. Binder, Rutvik H. Desai, W. Graves, L. Conant",Cerebral Cortex,2009-12-01,3832,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging,10.1093/cercor/bhp055,f6865ed39f0fc55b43c5d6b93e8ca597a21a9ccb,https://doi.org/10.1093/cercor/bhp055,Review; MetaAnalysis; JournalArticle,unknown,0,Semantic Scholar brain-AI query,
2009,Inflammation and Its Discontents: The Role of Cytokines in the Pathophysiology of Major Depression,"Andrew H. Miller, V. Maletić, C. Raison",Biological Psychiatry,2009-01-15,3732,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure;neural-signals;clinical-neuroai,10.1016/j.biopsych.2008.11.029,3a35e840564ff1b9f616dd537a27b35b5cace508,https://doi.org/10.1016/j.biopsych.2008.11.029,Review; JournalArticle,unknown,15,brain; ecog; neural; cognitive architecture; explicit brain-structure/AI bridge,Recognition that inflammation may represent a common mechanism of disease has been extended to include neuropsychiatric disorders including major depression.
2009,Accurate and Robust Brain Image Alignment using Boundary-based Registration,"D. Greve, B. Fischl",NeuroImage,2009-06-30,3491,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1016/j.neuroimage.2009.06.060,c65d341e1313e153cbce97dc9de38bbf6b94bcfc,https://doi.org/10.1016/j.neuroimage.2009.06.060,JournalArticle; Study,unknown,10,brain; fmri; mri; brain/neural structure in title; historical computation/learning bridge,The fine spatial scales of the structures in the human brain represent an enormous challenge to the successful integration of information from different images for both within- and between-subject analysis.
2009,Epigenetic regulation of the glucocorticoid receptor in human brain associates with childhood abuse,"Patrick O. McGowan, Aya Sasaki, A. D'Alessio, Sergiy Dymov, B. Labonté, M. Szyf, et al.",Nature Neuroscience,2009-03-01,3385,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1038/nn.2270,022c7a6f8ba921f08818d42db5c61985f0d7c9d5,https://doi.org/10.1038/nn.2270,JournalArticle; Study,unknown,18,brain; hippocampus; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,Maternal care influences hypothalamic-pituitary-adrenal (HPA) function in the rat through epigenetic programming of glucocorticoid receptor expression.
2009,Stress signalling pathways that impair prefrontal cortex structure and function,A. Arnsten,Nature Reviews Neuroscience,2009-06-01,2934,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/nrn2648,0dc97e04c80a39062c9a0dc3810bd6b1ed86c05e,https://doi.org/10.1038/nrn2648,Review; JournalArticle,unknown,6,brain; cortex; cortical; brain/neural structure in title,The prefrontal cortex (PFC) - the most evolved brain region - subserves our highest-order cognitive abilities.
2009,"Cortical Hubs Revealed by Intrinsic Functional Connectivity: Mapping, Assessment of Stability, and Relation to Alzheimer's Disease","R. Buckner, J. Sepulcre, Tanveer Talukdar, Fenna M. Krienen, Hesheng Liu, T. Hedden, et al.",Journal of Neuroscience,2009-02-11,2855,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;neuroimaging;clinical-neuroai,10.1523/JNEUROSCI.5062-08.2009,33625011888a2f86233a4e5bd07643ad6f7041b7,https://doi.org/10.1523/JNEUROSCI.5062-08.2009,JournalArticle; Study,unknown,9,brain; cerebral; cortex; cortical; connectivity; historical computation/learning bridge,"Recent evidence suggests that some brain areas act as hubs interconnecting distinct, functionally specialized systems."
2009,Bayesian analysis of neuroimaging data in FSL,"M. Woolrich, S. Jbabdi, B. Patenaude, M. Chappell, S. Makni, Timothy Edward John Behrens, et al.",NeuroImage,2009-03-01,2675,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1016/j.neuroimage.2008.10.055,8e0892fa44f6e873263343d3c9de1f695df2ca90,https://doi.org/10.1016/j.neuroimage.2008.10.055,JournalArticle,unknown,4,bayesian,
