rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1943,"ACUTE ARREST OF CEREBRAL CIRCULATION IN MAN: LIEUTENANT RALPH ROSSEN (MC), U.S.N.R.","H. Kabat, J. Anderson",Unknown venue,1943-11-01,373,12,111.84,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions ACUTE ARREST OF CEREBRAL CIRCULATION IN MAN: LIEUTENANT RALPH ROSSEN (MC), U.S.N.R. within General Brain Science and Reviews.",high citation signal (373); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1943.02290230022002,a3f1aaf97296cd7facf690a1236771dded06eb30,https://doi.org/10.1001/ARCHNEURPSYC.1943.02290230022002,,,,paper,unknown,brain; cerebral,
2,1943,"ARTERIOVENOUS ANEURYSM OF MID-BRAIN AND RETINA, FACIAL NÆVI AND MENTAL CHANGES",R. Wyburn-Mason,Unknown venue,1943-09-01,239,7,107.85,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions ARTERIOVENOUS ANEURYSM OF MID-BRAIN AND RETINA, FACIAL NÆVI AND MENTAL CHANGES within General Brain Science and Reviews.",high citation signal (239); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/66.3.163,6d6cf1c14ea3358f5c0520f5ab5f4125173ce8a0,https://doi.org/10.1093/BRAIN/66.3.163,,,,paper,unknown,brain; brain/neural structure in title,
3,1943,After-Effects of Brain Injuries in War,"D. B. Lindsley, K. Goldstein",Journal of the Royal Naval Medical Service,1943-07-01,236,4,107.63,General Brain-AI Structure Reviews and Methods,brain-structure,Positions After-Effects of Brain Injuries in War within General Brain Science and Reviews.,high citation signal (236); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.2307/1417854,12cdac5376a8f08493048f30f4e82417ea9bddf6,https://doi.org/10.2307/1417854,,,,paper,unknown,brain; brain/neural structure in title,
4,1943,The brain of Drosophila melanogaster,M. E. Power,Unknown venue,1943-05-01,207,2,105.28,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The brain of Drosophila melanogaster within General Brain Science and Reviews.,high citation signal (207); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/JMOR.1050720306,8f442ad713f7ddaefc421e0730c3f26ebaa7e3de,https://doi.org/10.1002/JMOR.1050720306,,,,paper,unknown,brain; brain/neural structure in title,
5,1943,QUANTITATIVE MEASUREMENTS OF CEREBRAL BLOOD FLOW IN THE MACACQUE MONKEY,"P. Dumke, C. Schmidt",Unknown venue,1943-02-01,138,1,97.02,General Brain-AI Structure Reviews and Methods,brain-structure,Positions QUANTITATIVE MEASUREMENTS OF CEREBRAL BLOOD FLOW IN THE MACACQUE MONKEY within General Brain Science and Reviews.,high citation signal (138); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1943.138.3.421,c6da9f932bd0024f7124043654d8989dc5749c9b,https://doi.org/10.1152/AJPLEGACY.1943.138.3.421,,https://www.physiology.org/pb-assets/PDFs/2017-Legacy-1516816496183.pdf,,Review,unknown,brain; cerebral,
6,1943,THE MULTIPLICATION OF BACTERIOPHAGE IN VIVO AND ITS PROTECTIVE EFFECT AGAINST AN EXPERIMENTAL INFECTION WITH SHIGELLA DYSENTERIAE,"R. Dubos, J. H. Straus, C. Pierce",Journal of Experimental Medicine,1943-09-01,116,1,93.92,General Brain-AI Structure Reviews and Methods,brain-structure,1. Anti-Shiga bacteriophage injected into the general circulation can multiply in the brain of mice infected intracerebrally with Shigella dysenteriae.,high citation signal (116); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.78.3.161,6a32dbf5e3ff16c01780d7fbab2b823b2ee076f1,https://doi.org/10.1084/jem.78.3.161,,https://rupress.org/jem/article-pdf/78/3/161/1182681/161.pdf,,JournalArticle,unknown,brain; cerebral,"1. Anti-Shiga bacteriophage injected into the general circulation can multiply in the brain of mice infected intracerebrally with Shigella dysenteriae. 2. Under proper conditions, the injection of active bacteriophage into the general circulation can protect mice against an otherwise fatal intracerebral infection with Shigella dysenteriae. 3. The protection so induced appears to depend upon the early establishment of a high bacteriophage level in the infected animal."
7,1943,The effect of reduction in numbers of ommatidia upon the brain of Drosophila melanogaster,M. E. Power,Unknown venue,1943-10-01,111,1,94.13,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The effect of reduction in numbers of ommatidia upon the brain of Drosophila melanogaster within General Brain Science and Reviews.,high citation signal (111); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/JEZ.1400940103,01cd447f7c4faf2318b04570dce9945506794296,https://doi.org/10.1002/JEZ.1400940103,,,,paper,unknown,brain; brain/neural structure in title,
8,1943,The Effect of Experimental Obesity upon Carbohydrate Metabolism,"J. Brobeck, J. Tepperman, C. Long",The Yale Journal of Biology and Medicine,1943-07-01,103,0,96.0,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,The hypothalamus has been accepted by many investigators as an important center for the regulation of carbohydrate metabolism in the same way that medullary centers control respiration.,high citation signal (103); brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,c3862aacb32241d7a3dca6ace772affcf3f49fd2,https://www.semanticscholar.org/paper/c3862aacb32241d7a3dca6ace772affcf3f49fd2,,,,JournalArticle,unknown,brain; thalamus; hypothalamus; eeg; meg,"The hypothalamus has been accepted by many investigators as an important center for the regulation of carbohydrate metabolism in the same way that medullary centers control respiration. Evidence for this point of view, however, is inconclusive and controversial (see Long""2) except for the well-confirmed transient hyperglycemia and glycosuria which follow hypothalamic stimulation or damage (Aschner,1 Himwich and Keller7). Houssay and Biasotti8' 9, 10 reported alleviation of pancreatic diabetes by lesions placed in the tuberal portion of the brain-stem of the toad. In the dog, however, similar lesions had no such effect. Amelioration of pancreatic diabetes was later descrilbed by Davis, Cleveland, and Ingram5 in cats with hypothalamic lesions. The mechanism of production of this effect was not specified, but it was assumed to have been due to interruption of the nerve supply or interference with the blood supply of the anterior lobe of the hypophysis. Their conclusions have been widely quoted in both experimental and clinical literature, but apparently their data have not been confirmed. The effect of experimental hypothalamic lesions upon carbohydrate metabolism has now been studied in albino rats prepared in one of three ways: (1) An attempt was made to confirm the results of Davis, Cleveland, and Ingram5 by producing bilateral hypothalamic lesions in rats which were frankly diabetic as the result of partial pancreatectomy. At the time of hypothalamic operation the glycosuria of each of the rats was quantitatively well stabilized; the effect of the operation, therefore, could easily be determined. (2) The well-known frequency of association of clinical obesity with diabetes mellitus led also to an attempt to study this association in the rat. Partially pancreatectomized rats which had no spontaneous glycosuria were subjected to hypothalamic lesions of the type which produces hyperphagia and obesity ((Brobeck et al.3). In this way it"
9,1943,"Surgical removal of brain stem cavernous malformations: surgical indications, technical considerations, and results","I. Sandalcioglu, H. Wiedemayer, S. Seçer, S. Asgari, D. Stolke",Journal of Neurology Neurosurgery & Psychiatry,1943-10-01,99,2,113.49,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging;clinical-neuroai,Objectives: This study was undertaken to review the indications for surgical treatment of brain stem cavernomas and to develop strategies to minimise the complications of surgery.,high citation signal (99); recognized venue; open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1136/jnnp.72.3.351,9745ffa953e995f225ef9af57be5cce70a09cfac,https://doi.org/10.1136/jnnp.72.3.351,,https://europepmc.org/articles/pmc1737795?pdf=render,,JournalArticle; Editorial; Review,unknown,brain; mri; neuron; brain/neural structure in title,"Objectives: This study was undertaken to review the indications for surgical treatment of brain stem cavernomas and to develop strategies to minimise the complications of surgery. Patients and results: Twelve patients underwent surgical resection of a brain stem cavernoma due to symptoms caused by one or more haemorrhages. Age ranged from 18 to 47 years (mean 29.2 years). Long term follow up (mean 3.7 years) included a complete neurological examination and annual MRI studies. The annual haemorrhage rate was 6.8 %/patient/year and a rate of 1.9 rehaemorrhages/patient/year was found. Surgery was performed under microsurgical conditions with endoscopic assistance, use of neuronavigation, and neurophysiological monitoring. Navigation proved to be reliable when applied in an early stage of operative procedure with minimal brain retraction. Endoscopy was a useful tool in some cases to confirm complete resection of the lesion and to ascertain haemostasis. Ten patients had a new neurological deficit in the early postoperative period, nine of these were transient. At the last follow up the neurological state was improved in five patients, unchanged in six, and worse in one compared with the preoperative conditions. The preoperative average Rankin score was 2.2 points and had improved at the last follow up by 0.6 points to 1.6 points. Conclusions: Symptomatic brain stem cavernomas should be considered for surgical treatment after the first bleeding. Careful selection of the optimal operative approach and a meticulous microsurgical technique are mandatory. The additional use of modern tools such as neuronavigation, endoscopic assistance, and monitoring can contribute to the safety of the procedure."
10,1943,RETICULUM CELL SARCOMA OF THE BRAIN,"T. Kinney, R. Adams",Unknown venue,1943-11-01,98,0,91.91,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions RETICULUM CELL SARCOMA OF THE BRAIN within General Brain Science and Reviews.,high citation signal (98); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1943.02290230064007,3ca8a2b6be764f78456d68d0286b5957dec26c85,https://doi.org/10.1001/ARCHNEURPSYC.1943.02290230064007,,,,paper,unknown,brain; brain/neural structure in title,
