year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1909,The Central Nervous System of Vertebrates,J. McKENDRICK,Nature,1909-09-01,624,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/081274C0,b608efef3d4e386fcc15bec1f6826f2109a283d2,https://doi.org/10.1038/081274C0,paper,unknown,1,brain,
1909,ON THE RELATION OF TETANY TO THE PARATHYROID GLANDS AND TO CALCIUM METABOLISM,"Roid Glands, C. Voegtlin, C. Voegtlin",Journal of Experimental Medicine,1909-01-09,172,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1084/jem.11.1.118,87ffa1a54332f909d25dbd451cee9365fd17f46c,https://doi.org/10.1084/jem.11.1.118,JournalArticle,unknown,13,brain; neuromorphic; explicit brain-structure/AI bridge,1. Tetany occurs spontaneously in many forms and may also be produced by the destruction of the parathyroid glands.
1909,The Linacre Lecture ON THE FUNCTION OF THE SO-CALLED MOTOR AREA OF THE BRAIN,V. Horsley,British medical journal,1909-07-17,148,General Brain-AI Structure Reviews and Methods,brain-structure,10.1136/bmj.2.2533.121,a1be401b61059ba52f1b840ff6520460ad2f8253,https://doi.org/10.1136/bmj.2.2533.121,JournalArticle,unknown,4,brain; brain/neural structure in title,
1909,ON THE STRUCTURE AND FUNCTIONAL RELATIONS OF THE OPTIC THALAMUS.,E. Sachs,Unknown venue,1909-08-01,115,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/32.2.95,6f88f35e65946d413a62493a5f98c2939162a55b,https://doi.org/10.1093/BRAIN/32.2.95,paper,unknown,2,brain; thalamus,
1909,The morphology of the forebrain vesicle in vertebrates.,J. Johnston,Unknown venue,1909-11-01,83,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.920190502,8ca0baf76f329943ed936aa46d4d0b71e271c502,https://doi.org/10.1002/CNE.920190502,paper,unknown,4,brain; brain/neural structure in title,
1909,A new association fiber tract in the cerebrum with remarks on the fiber tract dissection method of studying the brain,E. J. Curran,Unknown venue,1909-12-01,79,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.920190603,ddfe53816473220f1c43e591e239b57c41043199,https://doi.org/10.1002/CNE.920190603,paper,unknown,5,brain; cerebrum; brain/neural structure in title,
1909,ON THE CERVICAL SPINO-BULBAR AND SPINO-CEREBELLAR TRACTS AND ON THE QUESTION OF TOPOGRAPHICAL REPRESENTATION IN THE CEREBELLUM,"A. Macnalty, Sir Victor Horsley",Unknown venue,1909-11-01,60,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;decoding,10.1093/BRAIN/32.3.237,cd8530c747443057c65b16ff774a81d7afd18805,https://doi.org/10.1093/BRAIN/32.3.237,paper,unknown,6,brain; cerebellum; historical computation/learning bridge,
1909,Ueber die Neuroglia marginalis der menschlichen Grosshirnrinde. pp. 360-374,H. Held,Unknown venue,1909-07-01,48,General Brain-AI Structure Reviews and Methods,brain-structure,10.1159/000209823,3e93584c68255608e062cd3f4c41df978108dbda,https://doi.org/10.1159/000209823,paper,unknown,1,brain,
1909,The Intracranial Vascular System of Sphenodon,A. Dendy,Unknown venue,1909-07-08,46,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1098/RSPB.1909.0025,2af3918565fb5fffce88331415fc285ba32618e0,https://doi.org/10.1098/RSPB.1909.0025,paper,unknown,14,brain; cerebral; neuromorphic; explicit brain-structure/AI bridge,"This memoir contains a detailed description, with illustrations, of the intracranial blood-vessels of the Tuatara, of which no account has hitherto been published."
1909,A constant bursa in relation with the bundle of His; with studies of the auricular connections of the bundle,E. J. Curran,Unknown venue,1909-12-01,44,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/ar.1090031203,e563977b3221817078169c927a5ae6881c0b12a8,https://doi.org/10.1002/ar.1090031203,paper,unknown,1,brain,"At the suggestion of Professor Dwight, I undertook an investigation of the anatomy of the auriculo-ventricular bundle of His."
1909,Pellagra,T. Spies,The Hospital,1909-08-28,41,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.3181/00379727-30-6868,19c450f9c0804e7a12a0f0a9933bbb4831ec70b2,https://doi.org/10.3181/00379727-30-6868,JournalArticle,unknown,1,brain,"It was reported in a previous publication 1 that the skin lesions of pellagrins improved while they were restricted to a so-called ""pellagra-producing"" diet."
1909,THE HISTOLOGICAL CHANGES IN NERVE CELLS DUE TO TOTAL TEMPORARY ANÆMIA OF THE CENTRAL NERVOUS SYSTEM,"L. Gomez, F. H. Pike",Journal of Experimental Medicine,1909-03-01,36,"Cellular, Synaptic, and Neuromorphic Foundations",,10.1084/jem.11.2.257,eef87d6ccf70981606b7dbf1b6776df0a623c2e5,https://doi.org/10.1084/jem.11.2.257,JournalArticle,unknown,13,neuron; neuromorphic; explicit brain-structure/AI bridge,"With the return of the circulation, dilation of the pericellular lymph space and slight swelling of the cell body occurs, disappearing as recovery progresses."
