rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1952,Some psychiatric implications of physiological studies on frontotemporal portion of limbic system (visceral brain).,P. Maclean,Electroencephalography and Clinical Neurophysiology,1952-11-01,711,15,139.03,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Some psychiatric implications of physiological studies on frontotemporal portion of limbic system (visceral brain). within EEG, MEG, and Electrophysiology.",high citation signal (711); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(52)90073-4,c8a2445bd6af3de5dabfb336fb6ec2d8ec48278d,https://doi.org/10.1016/0013-4694(52)90073-4,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
2,1952,"Pharmacologic Dissociation of Behavior and EEG ""Sleep Patterns"" in Dogs",A. Wikler,Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine,1952-02-01,246,0,126.37,"Electrophysiology, Neural Signals, and AI Decoding",neural-signals,"Positions Pharmacologic Dissociation of Behavior and EEG ""Sleep Patterns"" in Dogs within EEG, MEG, and Electrophysiology.",high citation signal (246),"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Signal drift, artifacts, and session effects can limit real-world decoding reliability.",10.3181/00379727-79-19345,64c68ab605445d8241616cdf665126eb6b1931de,https://doi.org/10.3181/00379727-79-19345,,,,JournalArticle,unknown,eeg; cognitive architecture; explicit brain-structure/AI bridge,
3,1952,"FUNCTIONAL SIGNIFICANCE OF THE NEUROSECRETORY BRAIN CELLS AND THE CORPUS CARDIACUM IN THE FEMALE BLOW-FLY, CALLIPHORA ERYTHROCEPHALA MEIG",E. Thomsen,Unknown venue,1952-03-01,232,5,131.32,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions FUNCTIONAL SIGNIFICANCE OF THE NEUROSECRETORY BRAIN CELLS AND THE CORPUS CARDIACUM IN THE FEMALE BLOW-FLY, CALLIPHORA ERYTHROCEPHALA MEIG within General Brain Science and Reviews.",high citation signal (232); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,b78ed8d3567be529850bb57d215ac25143018d03,https://www.semanticscholar.org/paper/b78ed8d3567be529850bb57d215ac25143018d03,,,,paper,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
4,1952,Suppression-burst activity from isolated cerebral cortex in man.,"C. E. Henry, W. B. Scoville",Electroencephalography and Clinical Neurophysiology,1952-02-01,175,3,117.87,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Suppression-burst activity from isolated cerebral cortex in man. within EEG, MEG, and Electrophysiology.",high citation signal (175); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(52)90027-8,e1f07e6244a9dcf23208dba4e60550c63df328ee,https://doi.org/10.1016/0013-4694(52)90027-8,,,,JournalArticle; Review,unknown,brain; cerebral; cortex; brain/neural structure in title; historical computation/learning bridge,
5,1952,Paroxysmal high voltage discharges from isolated and partially isolated human and animal cerebral cortex.,"Echlin Fa, Arnett, J. Zoll, D. Peck",Electroencephalography and Clinical Neurophysiology,1952-05-01,111,0,109.73,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Paroxysmal high voltage discharges from isolated and partially isolated human and animal cerebral cortex. within EEG, MEG, and Electrophysiology.",high citation signal (111); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(52)90004-7,7a345300b353fedb1c83204dc92e749811893a06,https://doi.org/10.1016/0013-4694(52)90004-7,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title; historical computation/learning bridge,
6,1952,A composite sensory projection area in the cerebral cortex of the cat.,"W. A. Mickle, H. Ades",American Journal of Physiology,1952-09-01,108,0,100.64,General Brain-AI Structure Reviews and Methods,brain-structure,Positions A composite sensory projection area in the cerebral cortex of the cat. within General Brain Science and Reviews.,high citation signal (108); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1952.170.3.682,32dc7683713472db69a9130caea5639912e06e34,https://doi.org/10.1152/AJPLEGACY.1952.170.3.682,,https://www.physiology.org/pb-assets/PDFs/2017-Legacy-1516816496183.pdf,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
7,1952,"Cerebral Mechanisms in Behavior, The Hixon Symposium",J. Stamm,Unknown venue,1952-10-01,102,7,113.63,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"Positions Cerebral Mechanisms in Behavior, The Hixon Symposium within Cognitive and Systems Neuroscience.",high citation signal (102); open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/jama.1952.02930120090037,274d90fb35867b143c9827a92d4625a5fc2e4870,https://doi.org/10.1001/jama.1952.02930120090037,,http://calteches.library.caltech.edu/1314/1/books.pdf,,paper,unknown,cerebral; cognitive architecture; explicit brain-structure/AI bridge,
8,1952,Development of Electrical Activity in the Cerebral Cortex of the Albino Rat.∗,Stanley M. Grain,Unknown venue,1952-10-01,100,0,96.27,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Development of Electrical Activity in the Cerebral Cortex of the Albino Rat.∗ within Brain Development, Plasticity, and Connectomics.",high citation signal (100); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.3181/00379727-81-19773,25ace0166af338b7949d0ece2f781dd93927a955,https://doi.org/10.3181/00379727-81-19773,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
9,1952,Activity of acetylcholine system in cerebral cortex of various unanesthetized mammals.,"D. B. Tower, K. Elliott",American Journal of Physiology,1952-02-29,95,2,95.36,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Activity of acetylcholine system in cerebral cortex of various unanesthetized mammals. within General Brain Science and Reviews.,high citation signal (95); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1952.168.3.747,4e0cd91613b55667c40296ac8ff97a9b45b1b7ce,https://doi.org/10.1152/AJPLEGACY.1952.168.3.747,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
10,1952,Threshold movements produced by excitation of cerebral cortex and efferent fibers with some parametric regions of rectangular current pulses (cats and monkeys).,"J. Lilly, G. Austin, W. Chambers",Journal of Neurophysiology,1952-07-01,80,0,92.3,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Threshold movements produced by excitation of cerebral cortex and efferent fibers with some parametric regions of rectangular current pulses (cats and monkeys). within General Brain Science and Reviews.,high citation signal (80); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/JN.1952.15.4.319,fd47de0e0ecde360a214dbf3886da885796f5e68,https://doi.org/10.1152/JN.1952.15.4.319,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
