rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1997,The Prefrontal Cortex,J. Fuster,Unknown venue,1997-06-01,3349,72,179.3,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions The Prefrontal Cortex within Cognitive and Systems Neuroscience.,"high citation signal (3,349); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,43f1d8775ba09eee5f785449597ecc783afde484,https://www.semanticscholar.org/paper/43f1d8775ba09eee5f785449597ecc783afde484,,,,Review,unknown,cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
2,1997,Targeted disruption of the melanocortin-4 receptor results in obesity in mice.,"D. Huszar, C. A. Lynch, V. Fairchild-Huntress, J. Dunmore, Qing Fang, Lucy R. Berkemeier, et al.",Cell,1997-01-10,3055,110,195.85,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"The melanocortin-4 receptor (MC4-R) is a G protein-coupled, seven-transmembrane receptor expressed in the brain.","high citation signal (3,055); recognized venue; open-access PDF metadata; brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0092-8674(00)81865-6,27983b4575b2e4c5da07a423da578d64c2a8597b,https://doi.org/10.1016/S0092-8674(00)81865-6,,http://www.cell.com/article/S0092867400818656/pdf,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,"The melanocortin-4 receptor (MC4-R) is a G protein-coupled, seven-transmembrane receptor expressed in the brain. Inactivation of this receptor by gene targeting results in mice that develop a maturity onset obesity syndrome associated with hyperphagia, hyperinsulinemia, and hyperglycemia. This syndrome recapitulates several of the characteristic features of the agouti obesity syndrome, which results from ectopic expression of agouti protein, a pigmentation factor normally expressed in the skin. Our data identify a novel signaling pathway in the mouse for body weight regulation and support a model in which the primary mechanism by which agouti induces obesity is chronic antagonism of the MC4-R."
3,1997,Regional differences in synaptogenesis in human cerebral cortex,"P. Huttenlocher, A. Dabholkar",The Journal of comparative neurology,1997-10-20,2967,135,172.12,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Regional differences in synaptogenesis in human cerebral cortex within Clinical Neurology and Neurodegeneration.,"high citation signal (2,967); recognized venue; open-access PDF metadata; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/(SICI)1096-9861(19971020)387:2<167::AID-CNE1>3.0.CO;2-Z,cbe39b3982489ad20a2f62469fcffe8ee64068ba,https://doi.org/10.1002/(SICI)1096-9861(19971020)387:2<167::AID-CNE1>3.0.CO;2-Z,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/%28SICI%291096-9861%2819971020%29387%3A2%3C167%3A%3AAID-CNE1%3E3.0.CO%3B2-Z,,JournalArticle; Study,unknown,brain; cerebral; cortex; brain/neural structure in title,
4,1997,Aggregation of huntingtin in neuronal intranuclear inclusions and dystrophic neurites in brain.,"M. Difiglia, E. Sapp, Kathryn O. Chase, S. Davies, G. Bates, J. Vonsattel, et al.",Science,1997-09-26,2868,127,190.51,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Aggregation of huntingtin in neuronal intranuclear inclusions and dystrophic neurites in brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,868); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.277.5334.1990,def39513cf03dfa7df528fa29e05dd4a7245987c,https://doi.org/10.1126/SCIENCE.277.5334.1990,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1997,Subgenual prefrontal cortex abnormalities in mood disorders,"W. Drevets, J. Price, J. Simpson, R. Todd, T. Reich, Michael Vannier, et al.",Nature,1997-04-24,2704,126,187.45,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Subgenual prefrontal cortex abnormalities in mood disorders within Cognitive and Systems Neuroscience.,"high citation signal (2,704); recognized venue; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/386824A0,e6ecb36aa07bc9c187790903dfbd2aa64e490780,https://doi.org/10.1038/386824A0,,,,JournalArticle,unknown,cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1997,Dynamic patterns: The self-organization of brain and behavior,G. Lintern,Complex,1997,2426,268,173.5,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Dynamic patterns: The self-organization of brain and behavior within Cognitive and Systems Neuroscience.,"high citation signal (2,426); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/(SICI)1099-0526(199701/02)2:3%3C45::AID-CPLX8%3E3.0.CO;2-M,c2bf7d57b8d88db3a7c761991376d5dfc45eb335,https://doi.org/10.1002/(SICI)1099-0526(199701/02)2:3%3C45::AID-CPLX8%3E3.0.CO;2-M,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
7,1997,Research Update,Dca Iad,Molecular Therapy,1997-05-01,2272,65,178.52,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,Rats selectively bred for their tendency to drink large or small quantities of alcohol are a useful model for investigators examining the possible neurobiological processes underlying alcoholism.,"high citation signal (2,272); open-access PDF metadata; brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.ymthe.2005.01.001,b262c4ab6babea796fa05faaea1e77f5cf5d3304,https://doi.org/10.1016/j.ymthe.2005.01.001,,https://www.cell.com/article/S1525001606000840/pdf,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,"Rats selectively bred for their tendency to drink large or small quantities of alcohol are a useful model for investigators examining the possible neurobiological processes underlying alcoholism. Studies with the alcohol-preferring (P) and alcoholnonpreferring (NP) and the high-alcohol-drinking (HAD) and low-alcohol-drinking (LAD) pairs of rat lines developed at Indiana University have illustrated differences in several behavioral and neurobiological characteristics associated with alcohol consumption. Specifically, compared with alcohol-avoiding rats, rats with an affinity for alcohol have a greater sensitivity to the stimulatory effects of low to moderate doses and a reduced sensitivity to the negative effects of high doses. Rats that voluntarily drink large quantities of alcohol also acquire tolerance to alcohol's aversive effects. In addition, these rats differ from their alcohol-avoiding counterparts in the levels of several chemical mediators (i.e., neurotransmitters) found in the brain, including serotonin, dopamine, gamma-aminobutyric acid (GABA), and the endogenous opioids."
8,1997,Cellular Composition and Three-Dimensional Organization of the Subventricular Germinal Zone in the Adult Mammalian Brain,"F. Doetsch, J. García-Verdugo, A. Álvarez-Buylla",Journal of Neuroscience,1997-07-01,2000,213,190.23,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;connectome,The adult mammalian subventricular zone (SVZ) contains stem cells that give rise to neurons and glia.,"high citation signal (2,000); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.17-13-05046.1997,35b60e01d34cb8c46f788046668b21809e7369ee,https://doi.org/10.1523/JNEUROSCI.17-13-05046.1997,,https://www.jneurosci.org/content/jneuro/17/13/5046.full.pdf,,JournalArticle,unknown,brain; neuron; neural; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"The adult mammalian subventricular zone (SVZ) contains stem cells that give rise to neurons and glia. In vivo, SVZ progeny migrate 3-8 mm to the olfactory bulb, where they form neurons. We show here that the SVZ of the lateral wall of the lateral ventricles in adult mice is composed of neuroblasts, glial cells, and a novel putative precursor cell. The topographical organization of these cells suggests how neurogenesis and migration are integrated in this region. Type A cells had the ultrastructure of migrating neuronal precursors. These cells were arranged as chains parallel to the walls of the ventricle and were polysialylated neural adhesion cell molecule- (PSA-NCAM), TuJ1- (β-tubulin), and nestin-positive but GFAP- and vimentin-negative. Chains of Type A cells were ensheathed by two ultrastructurally distinct astrocytes (Type B1 and B2) that were GFAP-, vimentin-, and nestin-positive but PSA-NCAM- and TuJ1-negative. Type A and B2 (but not B1) cells incorporated [3H]thymidine. The most actively dividing cell in the SVZ corresponded to Type C cells, which had immature ultrastructural characteristics and were nestin-positive but negative to the other markers. Type C cells formed focal clusters closely associated with chains of Type A cells. Whereas Type C cells were present throughout the SVZ, they were not found in the rostral migratory stream that links the SVZ with the olfactory bulb. These results suggest that chains of migrating neuroblasts in the SVZ may be derived from Type C cells. Our results provide a topographical model for the adult SVZ and should serve as a basis for the in vivo identification of stem cells in the adult mammalian brain."
9,1997,'Oops!': performance correlates of everyday attentional failures in traumatic brain injured and normal subjects.,"I. Robertson, T. Manly, J. Andrade, Bart Baddeley, J. Yiend",Neuropsychologia,1997-05-19,1982,232,169.86,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions 'Oops!': performance correlates of everyday attentional failures in traumatic brain injured and normal subjects. within Cognitive and Systems Neuroscience.,"high citation signal (1,982); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0028-3932(97)00015-8,984344af43b460684730eb1ad65624e1c78946aa,https://doi.org/10.1016/S0028-3932(97)00015-8,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1997,Dynamic patterns: The self-organization of brain and behavior,G. Ermentrout,Unknown venue,1997,1930,38,169.38,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Dynamic patterns: The self-organization of brain and behavior within Cognitive and Systems Neuroscience.,"high citation signal (1,930); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0898-1221(97)90151-6,65ea33cae3572c7aa56c7685832e4efe6d99f67e,https://doi.org/10.1016/s0898-1221(97)90151-6,,,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
