rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2001,An integrative theory of prefrontal cortex function.,"E. Miller, J. Cohen",Annual Review of Neuroscience,2001,12649,664,215.22,General Brain-AI Structure Reviews and Methods,brain-structure,Positions An integrative theory of prefrontal cortex function. within Cognitive and Systems Neuroscience.,"high citation signal (12,649); recognized venue; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1146/ANNUREV.NEURO.24.1.167,29c7b2ff6c728034fc444df24da39ffebf35ea9e,https://doi.org/10.1146/ANNUREV.NEURO.24.1.167,,,,Review; JournalArticle,unknown,cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
2,2001,Segmentation of brain MR images through a hidden Markov random field model and the expectation-maximization algorithm,"Yongyue Zhang, M. Brady, Stephen M. Smith",IEEE Transactions on Medical Imaging,2001,7350,739,181.65,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging,The finite mixture (FM) model is the most commonly used model for statistical segmentation of brain magnetic resonance (MR) images because of its simple mathematical form and the piecewise constant nature of ideal brain MR images.,"high citation signal (7,350); open-access PDF metadata; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1109/42.906424,7d5aedecdfc4e8f83638bac47eb7cf2f860ec51c,https://doi.org/10.1109/42.906424,,https://repositorio.unal.edu.co/bitstream/unal/80526/2/1030638756.2021.pdf,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,"The finite mixture (FM) model is the most commonly used model for statistical segmentation of brain magnetic resonance (MR) images because of its simple mathematical form and the piecewise constant nature of ideal brain MR images. However, being a histogram-based model, the FM has an intrinsic limitation-no spatial information is taken into account. This causes the FM model to work only on well-defined images with low levels of noise; unfortunately, this is often not the the case due to artifacts such as partial volume effect and bias field distortion. Under these conditions, FM model-based methods produce unreliable results. Here, the authors propose a novel hidden Markov random field (HMRF) model, which is a stochastic process generated by a MRF whose state sequence cannot be observed directly but which can be indirectly estimated through observations. Mathematically, it can be shown that the FM model is a degenerate version of the HMRF model. The advantage of the HMRF model derives from the way in which the spatial information is encoded through the mutual influences of neighboring sites. Although MRF modeling has been employed in MR image segmentation by other researchers, most reported methods are limited to using MRF as a general prior in an FM model-based approach. To fit the HMRF model, an EM algorithm is used. The authors show that by incorporating both the HMRF model and the EM algorithm into a HMRF-EM framework, an accurate and robust segmentation can be achieved. More importantly, the HMRF-EM framework can easily be combined with other techniques. As an example, the authors show how the bias field correction algorithm of Guillemaud and Brady (1997) can be incorporated into this framework to achieve a three-dimensional fully automated approach for brain MR image segmentation."
3,2001,Medial prefrontal cortex and self-referential mental activity: Relation to a default mode of brain function,"D. Gusnard, E. Akbudak, G. Shulman, M. Raichle",Proceedings of the National Academy of Sciences of the United States of America,2001-03-20,4540,310,201.78,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Medial prefrontal cortex and self-referential mental activity: Relation to a default mode of brain function within Cognitive and Systems Neuroscience.,"high citation signal (4,540); recognized venue; open-access PDF metadata; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1073/pnas.071043098,da30e48c527a831c46b9766f6016ccd7ace883fe,https://doi.org/10.1073/pnas.071043098,,https://doi.org/10.1073/pnas.071043098,,JournalArticle,unknown,brain; cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
4,2001,Distributed and Overlapping Representations of Faces and Objects in Ventral Temporal Cortex,"J. Haxby, M. Gobbini, M. Furey, A. Ishai, J. L. Schouten, P. Pietrini",Science,2001-09-28,4056,363,206.95,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding,Positions Distributed and Overlapping Representations of Faces and Objects in Ventral Temporal Cortex within General Brain Science and Reviews.,"high citation signal (4,056); recognized venue; open-access PDF metadata; brain-structure signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.1063736,7549e383e527ebcebb131edd57fcb08874d5d77a,https://doi.org/10.1126/SCIENCE.1063736,,https://www.zora.uzh.ch/id/eprint/3224/9/haxby_science2001V.pdf,,JournalArticle,unknown,brain; cortex; decoding; representation learning; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
5,2001,The Molecular Biology of Memory Storage: A Dialogue Between Genes and Synapses,E. Kandel,Science,2001-11-02,3798,213,186.36,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions The Molecular Biology of Memory Storage: A Dialogue Between Genes and Synapses within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (3,798); recognized venue",Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1126/SCIENCE.1067020,02a9b5080741eab5f6b0f1b1d357cc42fd2e8ad7,https://doi.org/10.1126/SCIENCE.1067020,,,,Review; JournalArticle,unknown,synapse; neuromorphic; explicit brain-structure/AI bridge,
6,2001,The handbook of brain theory and neural networks /,"M. Arbib, Peter Fgldibk, Malcolm P. Young",Unknown venue,2001,2802,61,180.49,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning,"Positions The handbook of brain theory and neural networks / within Brain Development, Plasticity, and Connectomics.","high citation signal (2,802); explicit AI/modeling signal; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",,eebb51ea332b5109523b2bdb7f224172b537547f,https://www.semanticscholar.org/paper/eebb51ea332b5109523b2bdb7f224172b537547f,,,,paper,unknown,brain; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
7,2001,Neural Simulation of Action: A Unifying Mechanism for Motor Cognition,M. Jeannerod,NeuroImage,2001-07-01,2386,190,188.2,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Neural Simulation of Action: A Unifying Mechanism for Motor Cognition within Cognitive and Systems Neuroscience.,"high citation signal (2,386); recognized venue; open-access PDF metadata; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1006/NIMG.2001.0832,f4459ed3d26f95dd14a57e2b110a18bd481dd804,https://doi.org/10.1006/NIMG.2001.0832,,http://wexler.free.fr/library/files/jeannerod%20(2001)%20neural%20simulation%20of%20action.%20a%20unifying%20mechanism%20for%20motor%20cognition.pdf,,Review; JournalArticle,unknown,neural; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
8,2001,Abstract reward and punishment representations in the human orbitofrontal cortex,"J. O'Doherty, Morten L. Kringelbach, Morten L. Kringelbach, E. Rolls, J. Hornak, C. Andrews",Nature Neuroscience,2001,2053,70,192.9,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;clinical-neuroai,Positions Abstract reward and punishment representations in the human orbitofrontal cortex within Clinical Neurology and Neurodegeneration.,"high citation signal (2,053); recognized venue; brain-structure signal; brain-to-model interface signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/82959,705452b236156c8e8cc035bce303073e82c810e9,https://doi.org/10.1038/82959,,,,JournalArticle; ClinicalTrial,unknown,brain; cortex; decoding; representation learning; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
9,2001,Neurons derived from radial glial cells establish radial units in neocortex,"S. Noctor, A. C. Flint, T. Weissman, Ryan S. Dammerman, A. Kriegstein",Nature,2001-02-08,2027,98,184.27,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Neurons derived from radial glial cells establish radial units in neocortex within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,027); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/35055553,3c3e0983966687e5b5ec30b4cb4c2e3708796a31,https://doi.org/10.1038/35055553,,,,JournalArticle,unknown,cortex; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
10,2001,Motor imagery and direct brain-computer communication,"G. Pfurtscheller, C. Neuper",Proceedings of the IEEE,2001-07-01,2002,114,183.44,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;neuromorphic-bci,"Positions Motor imagery and direct brain-computer communication within Brain Stimulation, Neurotechnology, and BCI.","high citation signal (2,002); open-access PDF metadata; brain-structure signal; brain-to-model interface signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1109/5.939829,fa6ce46ea28da648bcb41eea322c905dd85d692d,https://doi.org/10.1109/5.939829,,http://elartu.tntu.edu.ua/bitstream/lib/41267/2/193-194.pdf,,JournalArticle,unknown,brain; decoding; representation learning; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
