rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1924,BRAIN ABSCESS,"M. Brouwer, A. Tunkel, G. Mckhann, D. van de Beek",New England Journal of Medicine,1924-02-01,123,3,122.37,Structural Neuroimaging and AI,brain-structure;machine-learning;clinical-neuroai,In his classificationof brain abscessesDr.,high citation signal (123); explicit AI/modeling signal; brain-structure signal,"Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.5694/j.1326-5377.1924.tb65442.x,fefa8577bf3c1c7b317f7fae6cf0184d27be2805,https://doi.org/10.5694/j.1326-5377.1924.tb65442.x,,,,Review; JournalArticle,unknown,brain; classification; brain/neural structure in title; explicit brain-structure/AI bridge,"In his classificationof brain abscessesDr. Eagletonhas adopted a nomenclature which is unlikely to meet with general acceptance . According to the mode of entry of infection he uses the terms adjacent or secondary and intercurrent or tertiary. The terms used do not seem to be well chosenand do not correspondwith their more generally accepted meanings in pathological terminology. The chapterson the general diagnosisof brain abscess are well planned. The author attaches much importance to the initial vague rigor followed by a subnormal temperature and by repeatedfailure to recoverbacteria from the blood. The localization of brain abscessesis also fUlly ais· cussed. He is of opinion that these occur in situations more or less d'efinitely corresponding to the extra-cranial focus . As valuable localizing signs much importance is attached to ""naming aphasia"" and transient or incomplete hemianopsia, especia lly for colours in temporo-sphenoidallobe abscesses . The latter is said to be due tothe involvement of the fibres of Meyer's tract in their course from the cuneusto the pulvinar region. The importance of the presence of a capsule in brain abscessill indicated and the mechanical difficulties of draining acuteabscesses without a capsule in an adequate manner are fully dealt with. The author illustrates his encephaloscope for viewing the interior of an abscess. It is a hollow tube of similar pattern to a Kelly's speculum illuminated by a head lamp and fitted over a hollow metal searcher to be inserted into the abscess.It is not clearly disclosed in the text that by the use of the encephaloscopean acute abscess can be more effectively drained. As a record of the author's personalexperienceswith full notesot his operation cases and autopsy findings the, volume will repay careful study. The mortality of brain abs cess is still approximately 75%, but the author is of opinion that with earlier diagnosis and earlier operation his operative resultsin recentyearshave greatly improved."
2,1924,STUDIES OF CEREBRAL FUNCTION IN LEARNING: V. THE RETENTION OF MOTOR HABITS AFTER DESTRUCTION OF THE SO-CALLED MOTOR AREAS IN PRIMATES,K. Lashley,Unknown venue,1924-09-01,118,4,116.22,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions STUDIES OF CEREBRAL FUNCTION IN LEARNING: V. THE RETENTION OF MOTOR HABITS AFTER DESTRUCTION OF THE SO-CALLED MOTOR AREAS IN PRIMATES within Cognitive and Systems Neuroscience.,high citation signal (118); open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1924.02200030002001,50bbcaaf160b03a0a902c3553cfe1c2b6a1107f8,https://doi.org/10.1001/ARCHNEURPSYC.1924.02200030002001,,https://www.biodiversitylibrary.org/itempdf/64710,,paper,unknown,cerebral; cognitive architecture; explicit brain-structure/AI bridge,
3,1924,Changes in vascularity in the brain stem and cerebellum of the albino rat between birth and maturity,E. Craigie,Unknown venue,1924-12-01,73,0,88.67,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Changes in vascularity in the brain stem and cerebellum of the albino rat between birth and maturity within General Brain Science and Reviews.,high citation signal (73); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.900380103,06e8b2d82421b46e10095d453ed41c265ebf6e62,https://doi.org/10.1002/CNE.900380103,,,,paper,unknown,brain; cerebellum; brain/neural structure in title,
4,1924,Experimental Researches on Sensory Localization in the Cerebral Cortex of the Monkey (Macacus),J. G. D. D. Barenne,Unknown venue,1924-06-02,42,0,83.9,General Brain-AI Structure Reviews and Methods,brain-structure,"In a previous paper it was shown that the method of local strychnization of the central nervous system not only yields good results in investigations on the sensory mechanisms of the spinal cord, but also with regard to the problem of the localization of the sensory area (sensibility) in the cerebral cortex.",high citation signal (42); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1098/RSPB.1924.0026,8757892f8b0d7013cd68f9708dd402249441edd9,https://doi.org/10.1098/RSPB.1924.0026,,https://doi.org/10.1098/rspb.1924.0026,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,"In a previous paper it was shown that the method of local strychnization of the central nervous system not only yields good results in investigations on the sensory mechanisms of the spinal cord, but also with regard to the problem of the localization of the sensory area (sensibility) in the cerebral cortex. The writer then showed that there exists on the convexity of the cortex of the cat a large area, intimately connected with sensory functions. The slight strychnization of a very small part of this so-called ""active zone"" gives rise to intense symptoms of sensory excitation, whereas the application of the strychnine to parts of the cortex outside this area is not followed by like disturbances. The sensory disturbances produced by the poisoning of that part of the cerebral cortex affect both cutaneous and deep sensibility. They manifest themselves in the cat so far as the skin is concerned by:-"
5,1924,An experimental study of the cerebral physiology of the virginian opossum,F. Rogers,Unknown venue,1924-08-01,35,0,69.7,General Brain-AI Structure Reviews and Methods,brain-structure,Positions An experimental study of the cerebral physiology of the virginian opossum within General Brain Science and Reviews.,high citation signal (35); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900370203,4ca505133dde2557e1ad32590447bb08bddd5d6e,https://doi.org/10.1002/cne.900370203,,,,paper,unknown,brain; cerebral,
6,1924,The motor cortex of the opossum,"P. A. Gray, E. L. Turner",Unknown venue,1924-04-01,34,0,75.2,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The motor cortex of the opossum within General Brain Science and Reviews.,high citation signal (34); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900360403,941a1cb5b9c08389e217b56c35e6175015fc1464,https://doi.org/10.1002/cne.900360403,,,,paper,unknown,brain; cortex; brain/neural structure in title,
7,1924,A Glimpse Into the History of the Surgery of the Brain,C. Ballance,Unknown venue,1924-02-01,34,2,76.2,General Brain-AI Structure Reviews and Methods,brain-structure,Positions A Glimpse Into the History of the Surgery of the Brain within General Brain Science and Reviews.,high citation signal (34); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00005053-192402000-00068,733b9f665a323580ccf5167b37fa55b80c437c29,https://doi.org/10.1097/00005053-192402000-00068,,https://doi.org/10.1097/00005053-192402000-00068,,paper,unknown,brain; brain/neural structure in title,
8,1924,THE CEREBRAL SUBARACHNOID SYSTEM,"C. Locke, H. Naffziger",Unknown venue,1924-10-01,30,0,67.01,General Brain-AI Structure Reviews and Methods,brain-structure,Positions THE CEREBRAL SUBARACHNOID SYSTEM within General Brain Science and Reviews.,high citation signal (30); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1924.02200040054004,973a3749cda7f1417b63b3478ece7910cbad3fa2,https://doi.org/10.1001/ARCHNEURPSYC.1924.02200040054004,,,,paper,unknown,brain; cerebral,
9,1924,On the Brain of the Tree-Shrew (Tupaia minor).,W. E. Clark,Unknown venue,1924-12-01,25,2,67.85,General Brain-AI Structure Reviews and Methods,brain-structure,Positions On the Brain of the Tree-Shrew (Tupaia minor). within General Brain Science and Reviews.,high citation signal (25); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1111/j.1096-3642.1924.tb03328.x,078629c577d4005c5e626ef1d2aae49e7188dde0,https://doi.org/10.1111/j.1096-3642.1924.tb03328.x,,,,paper,unknown,brain; brain/neural structure in title,
10,1924,ON THE FUNDAMENTAL NERVOUS PROCESSES IN THE CORTEX OF THE CEREBRAL HEMISPHERESI.-THE PRINCIPAL STAGES OF THE DEVELOPMENT OF THE INDIVIDUAL REFLEX: ITS GENERALIZATION AND DIFFERENTIATION,J. Beritoff,Unknown venue,1924-05-01,24,1,71.14,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions ON THE FUNDAMENTAL NERVOUS PROCESSES IN THE CORTEX OF THE CEREBRAL HEMISPHERESI.-THE PRINCIPAL STAGES OF THE DEVELOPMENT OF THE INDIVIDUAL REFLEX: ITS GENERALIZATION AND DIFFERENTIATION within Brain Development, Plasticity, and Connectomics.",high citation signal (24); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/47.2.109,8dff293163d851fa6afb5574a7cde387b511b6a9,https://doi.org/10.1093/BRAIN/47.2.109,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
