rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2015,"Nudge: Improving Decisions about Health, Wealth, and Happiness",Chris Arney,Unknown venue,2015,7619,653,189.29,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure;connectome,"NUDGE: IMPROVING DECISIONS ABOUT HEALTH, WEALTH, AND HAPPINESS by Richard H.","high citation signal (7,619); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,aec8416ba86ea5e712679200a635b6796a51ad32,https://www.semanticscholar.org/paper/aec8416ba86ea5e712679200a635b6796a51ad32,,,,Review,unknown,brain; cognitive architecture; explicit brain-structure/AI bridge,"NUDGE: IMPROVING DECISIONS ABOUT HEALTH, WEALTH, AND HAPPINESS by Richard H. Thaler and Cass R. Sunstein Penguin Books, 2009, 312 pp, ISBN 978-0-14-311526-7This book is best described formally as a general explanation of and advocacy for libertarian paternalism, a term coined by the authors in earlier publications. Informally, it is about how leaders, systems, organizations, and governments can nudge people to do the things the nudgers want and need done for the betterment of the nudgees, or of society. It is paternalism in the sense that ""it is legitimate for choice architects to try to influence people's behavior in order to make their lives longer, healthier, and better"", (p. 5) It is libertarian in that ""people should be free to do what they like - and to opt out of undesirable arrangements if they want to do so"", (p. 5) The built-in possibility of opting out or making a different choice preserves freedom of choice even though people's behavior has been influenced by the nature of the presentation of the information or by the structure of the decisionmaking system. I had never heard of libertarian paternalism before reading this book, and I now find it fascinating.Written for a general audience, this book contains mostly social and behavioral science theory and models, but there is considerable discussion of structure and process that has roots in mathematical and quantitative modeling. One of the main applications of this social system is economic choice in investing, selecting and purchasing products and services, systems of taxes, banking (mortgages, borrowing, savings), and retirement systems. Other quantitative social choice systems discussed include environmental effects, health care plans, gambling, and organ donations. Softer issues that are also subject to a nudge-based approach are marriage, education, eating, drinking, smoking, influence, spread of information, and politics. There is something in this book for everyone.The basis for this libertarian paternalism concept is in the social theory called ""science of choice"", the study of the design and implementation of influence systems on various kinds of people. The terms Econs and Humans, are used to refer to people with either considerable or little rational decision-making talent, respectively. The various libertarian paternalism concepts and systems presented are tested and compared in light of these two types of people. Two foundational issues that this book has in common with another book, Network of Echoes: Imitation, Innovation and Invisible Leaders, that was also reviewed for this issue of the Journal are that 1 ) there are two modes of thinking (or components of the brain) - an automatic (intuitive) process and a reflective (rational) process and 2) the need for conformity and the desire for imitation are powerful forces in human behavior. …"
2,2015,Tumour exosome integrins determine organotropic metastasis,"Ayuko Hoshino, B. Costa-Silva, Tang-Long Shen, G. Rodrigues, Ayako Hashimoto, M. T. Mark, et al.",Nature,2015-10-28,4550,177,203.02,Computational Neuroscience and Brain-Inspired AI,brain-structure;clinical-neuroai,"Ever since Stephen Paget's 1889 hypothesis, metastatic organotropism has remained one of cancer's greatest mysteries.","high citation signal (4,550); recognized venue; open-access PDF metadata; brain-structure signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nature15756,2c18df332cdc95c5fb3883567f2822a69670a7e6,https://doi.org/10.1038/nature15756,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4788391,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,"Ever since Stephen Paget's 1889 hypothesis, metastatic organotropism has remained one of cancer's greatest mysteries. Here we demonstrate that exosomes from mouse and human lung-, liver- and brain-tropic tumour cells fuse preferentially with resident cells at their predicted destination, namely lung fibroblasts and epithelial cells, liver Kupffer cells and brain endothelial cells. We show that tumour-derived exosomes uptaken by organ-specific cells prepare the pre-metastatic niche. Treatment with exosomes from lung-tropic models redirected the metastasis of bone-tropic tumour cells. Exosome proteomics revealed distinct integrin expression patterns, in which the exosomal integrins α6β4 and α6β1 were associated with lung metastasis, while exosomal integrin αvβ5 was linked to liver metastasis. Targeting the integrins α6β4 and αvβ5 decreased exosome uptake, as well as lung and liver metastasis, respectively. We demonstrate that exosome integrin uptake by resident cells activates Src phosphorylation and pro-inflammatory S100 gene expression. Finally, our clinical data indicate that exosomal integrins could be used to predict organ-specific metastasis."
3,2015,Inflammatory responses and inflammation-associated diseases in organs,"Linlin Chen, H. Deng, H. Cui, J. Fang, Z. Zuo, J. Deng, et al.",OncoTarget,2015-07-18,4369,113,181.09,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Inflammation is a biological response of the immune system that can be triggered by a variety of factors, including pathogens, damaged cells and toxic compounds.","high citation signal (4,369); open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.18632/oncotarget.23208,0288ad9ae5b644af3c0ba2c9ca15cb44e7eb2dfe,https://doi.org/10.18632/oncotarget.23208,,http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=23208&path%5B%5D=73165,,Review; JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"Inflammation is a biological response of the immune system that can be triggered by a variety of factors, including pathogens, damaged cells and toxic compounds. These factors may induce acute and/or chronic inflammatory responses in the heart, pancreas, liver, kidney, lung, brain, intestinal tract and reproductive system, potentially leading to tissue damage or disease. Both infectious and non-infectious agents and cell damage activate inflammatory cells and trigger inflammatory signaling pathways, most commonly the NF-κB, MAPK, and JAK-STAT pathways. Here, we review inflammatory responses within organs, focusing on the etiology of inflammation, inflammatory response mechanisms, resolution of inflammation, and organ-specific inflammatory responses."
4,2015,Brain tumor segmentation with Deep Neural Networks,"Mohammad Havaei, Axel Davy, David Warde-Farley, A. Biard, Aaron C. Courville, Yoshua Bengio, et al.",Medical Image Anal.,2015-05-13,3099,109,194.9,Computational Neuroscience and Brain-Inspired AI,brain-structure;connectome;machine-learning;deep-learning;brain-inspired-ai;neuroimaging,"&NA; In this paper, we present a fully automatic brain tumor segmentation method based on Deep Neural Networks (DNNs).","high citation signal (3,099); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/j.media.2016.05.004,441ff323c92331e655ce9ff896773fc00b55089a,https://doi.org/10.1016/j.media.2016.05.004,,http://arxiv.org/pdf/1505.03540,,JournalArticle,unknown,brain; neural; machine learning; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,"&NA; In this paper, we present a fully automatic brain tumor segmentation method based on Deep Neural Networks (DNNs). The proposed networks are tailored to glioblastomas (both low and high grade) pictured in MR images. By their very nature, these tumors can appear anywhere in the brain and have almost any kind of shape, size, and contrast. These reasons motivate our exploration of a machine learning solution that exploits a flexible, high capacity DNN while being extremely efficient. Here, we give a description of different model choices that we've found to be necessary for obtaining competitive performance. We explore in particular different architectures based on Convolutional Neural Networks (CNN), i.e. DNNs specifically adapted to image data. We present a novel CNN architecture which differs from those traditionally used in computer vision. Our CNN exploits both local features as well as more global contextual features simultaneously. Also, different from most traditional uses of CNNs, our networks use a final layer that is a convolutional implementation of a fully connected layer which allows a 40 fold speed up. We also describe a 2-phase training procedure that allows us to tackle difficulties related to the imbalance of tumor labels. Finally, we explore a cascade architecture in which the output of a basic CNN is treated as an additional source of information for a subsequent CNN. Results reported on the 2013 BRATS test data-set reveal that our architecture improves over the currently published state-of-the-art while being over 30 times faster. HighlightsA fast and accurate fully automatic method for brain tumor segmentation which is competitive both in terms of accuracy and speed compared to the state of the art.The method is based on deep neural networks (DNN) and learns features that are specific to brain tumor segmentation.We present a new DNN architecture which exploits both local features as well as more global contextual features simultaneously.Using a GPU implementation and a convolutional output layer, the model is an order of magnitude faster than other state of the art methods.Introduces a novel cascaded architecture that allows the system to more accurately model local label dependencies. Graphical abstract Figure. No caption available."
5,2015,Cell types in the mouse cortex and hippocampus revealed by single-cell RNA-seq,"Amit Zeisel, A. Muñoz-Manchado, S. Codeluppi, P. Lönnerberg, Gioele La Manno, Anna Juréus, et al.",Science,2015-03-06,2806,141,193.12,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Cell types in the mouse cortex and hippocampus revealed by single-cell RNA-seq within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,806); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/science.aaa1934,36d7fd7b34bb276f35928a4cef30940564b2e276,https://doi.org/10.1126/science.aaa1934,,https://www.science.org/cms/asset/24391b1d-9639-46e3-b8dc-a661a7763504/pap.pdf,,JournalArticle,unknown,cortex; hippocampus; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
6,2015,"The gut-brain axis: interactions between enteric microbiota, central and enteric nervous systems","M. Carabotti, A. Scirocco, M. Maselli, C. Severi",Annals of gastroenterology : quarterly publication of the Hellenic Society of Gastroenterology,2015-03-27,2629,107,184.15,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure;clinical-neuroai,"The gut-brain axis (GBA) consists of bidirectional communication between the central and the enteric nervous system, linking emotional and cognitive centers of the brain with peripheral intestinal functions.","high citation signal (2,629); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,936a8181a4ea19a07f757a216fbf3dade73c9851,https://www.semanticscholar.org/paper/936a8181a4ea19a07f757a216fbf3dade73c9851,,,,JournalArticle; Review,unknown,brain; neural; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,"The gut-brain axis (GBA) consists of bidirectional communication between the central and the enteric nervous system, linking emotional and cognitive centers of the brain with peripheral intestinal functions. Recent advances in research have described the importance of gut microbiota in influencing these interactions. This interaction between microbiota and GBA appears to be bidirectional, namely through signaling from gut-microbiota to brain and from brain to gut-microbiota by means of neural, endocrine, immune, and humoral links. In this review we summarize the available evidence supporting the existence of these interactions, as well as the possible pathophysiological mechanisms involved. Most of the data have been acquired using technical strategies consisting in germ-free animal models, probiotics, antibiotics, and infection studies. In clinical practice, evidence of microbiota-GBA interactions comes from the association of dysbiosis with central nervous disorders (i.e. autism, anxiety-depressive behaviors) and functional gastrointestinal disorders. In particular, irritable bowel syndrome can be considered an example of the disruption of these complex relationships, and a better understanding of these alterations might provide new targeted therapies."
7,2015,Functional connectome fingerprinting: Identifying individuals based on patterns of brain connectivity,"E. Finn, X. Shen, D. Scheinost, M. Rosenberg, Jessica Huang, M. Chun, et al.",Nature Neuroscience,2015-10-12,2583,219,201.23,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;machine-learning;neuroimaging,"Functional magnetic resonance imaging (fMRI) studies typically collapse data from many subjects, but brain functional organization varies between individuals.","high citation signal (2,583); recognized venue; open-access PDF metadata; explicit AI/modeling signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1038/nn.4135,c5e3d1886f8b81289fd746038d85b2375c1ee883,https://doi.org/10.1038/nn.4135,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5008686,,JournalArticle,unknown,brain; connectome; connectivity; fmri; mri; predictive; brain/neural structure in title; explicit brain-structure/AI bridge,"Functional magnetic resonance imaging (fMRI) studies typically collapse data from many subjects, but brain functional organization varies between individuals. Here we establish that this individual variability is both robust and reliable, using data from the Human Connectome Project to demonstrate that functional connectivity profiles act as a 'fingerprint' that can accurately identify subjects from a large group. Identification was successful across scan sessions and even between task and rest conditions, indicating that an individual's connectivity profile is intrinsic, and can be used to distinguish that individual regardless of how the brain is engaged during imaging. Characteristic connectivity patterns were distributed throughout the brain, but the frontoparietal network emerged as most distinctive. Furthermore, we show that connectivity profiles predict levels of fluid intelligence: the same networks that were most discriminating of individuals were also most predictive of cognitive behavior. Results indicate the potential to draw inferences about single subjects on the basis of functional connectivity fMRI."
8,2015,"Circular RNAs in the Mammalian Brain Are Highly Abundant, Conserved, and Dynamically Expressed.","A. Rybak-Wolf, Christin Stottmeister, Petar Glažar, Marvin Jens, Natalia S Pino, S. Giusti, et al.",Molecules and Cells,2015-06-04,2127,111,186.13,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Circular RNAs in the Mammalian Brain Are Highly Abundant, Conserved, and Dynamically Expressed. within General Brain Science and Reviews.","high citation signal (2,127); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.molcel.2015.03.027,2d5cc6120582eee013b4aab9138fa48d35f384f1,https://doi.org/10.1016/j.molcel.2015.03.027,,http://www.cell.com/article/S109727651500218X/pdf,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
9,2015,Large-scale network dysfunction in Major Depressive Disorder: Meta-analysis of resting-state functional connectivity,"R. Kaiser, J. Andrews-Hanna, T. Wager, D. Pizzagalli",JAMA psychiatry,2015-06-01,2038,98,158.56,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"IMPORTANCE Major depressive disorder (MDD) has been linked to imbalanced communication among large-scale brain networks, as reflected by abnormal resting-state functional connectivity (rsFC).","high citation signal (2,038); open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/jamapsychiatry.2015.0071,5c6f2becfb309e5b1323857bddc2c8fbc0c0ace5,https://doi.org/10.1001/jamapsychiatry.2015.0071,,https://europepmc.org/articles/pmc4456260?pdf=render,,MetaAnalysis; JournalArticle,unknown,brain; cortical; connectivity; neural; historical computation/learning bridge,"IMPORTANCE Major depressive disorder (MDD) has been linked to imbalanced communication among large-scale brain networks, as reflected by abnormal resting-state functional connectivity (rsFC). However, given variable methods and results across studies, identifying consistent patterns of network dysfunction in MDD has been elusive. OBJECTIVE To investigate network dysfunction in MDD through the first meta-analysis of rsFC studies. DATA SOURCES Seed-based voxel-wise rsFC studies comparing MDD with healthy individuals (published before June 30, 2014) were retrieved from electronic databases (PubMed, Web-of-Science, EMBASE), and authors contacted for additional data. STUDY SELECTION Twenty-seven datasets from 25 publications (556 MDD adults/teens; 518 controls) were included in the meta-analysis. DATA EXTRACTION AND SYNTHESIS Coordinates of seed regions-of-interest and between-group effects were extracted. Seeds were categorized into ""seed-networks"" by their location within a priori functional networks. Multilevel kernel density analysis of between-group effects identified brain systems in which MDD was associated with hyperconnectivity (increased positive, or reduced negative, connectivity) or hypoconnectivity (increased negative, or reduced positive, connectivity) with each seed-network. RESULTS MDD was characterized by hypoconnectivity within the frontoparietal network (FN), a set of regions involved in cognitive control of attention and emotion regulation, and hypoconnectivity between frontoparietal systems and parietal regions of the dorsal attention network (DAN) involved in attending to the external environment. MDD was also associated with hyperconnectivity within the default network (DN), a network believed to support internally-oriented and self-referential thought, and hyperconnectivity between FN control systems and regions of DN. Finally, MDD groups exhibited hypoconnectivity between neural systems involved in processing emotion or salience and midline cortical regions that may mediate top-down regulation of such functions. CONCLUSIONS AND RELEVANCE Reduced connectivity within frontoparietal control systems, and imbalanced connectivity between control systems and networks involved in internal- or external-attention, may reflect depressive biases towards internal thoughts at the cost of engaging with the external world. Meanwhile, altered connectivity between neural systems involved in cognitive control and those that support salience or emotion processing may relate to deficits regulating mood. These findings provide an empirical foundation for a neurocognitive model in which network dysfunction underlies core cognitive and affective abnormalities in depression."
10,2015,Purification and characterization of progenitor and mature human astrocytes reveals transcriptional and functional differences with mouse,"Ye Zhang, S. Sloan, Laura E Clarke, Christine Caneda, Colton A Plaza, Paul D. Blumenthal, et al.",Neuron,2015-12-10,2031,141,183.3,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Summary The functional and molecular similarities and distinctions between human and murine astrocytes are poorly understood.,"high citation signal (2,031); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.neuron.2015.11.013,eb812a355a9a9ef268cc14323fe3748877d87b9a,https://doi.org/10.1016/j.neuron.2015.11.013,,https://europepmc.org/articles/pmc4707064?pdf=render,,JournalArticle,unknown,brain; neuron; synapse; neuromorphic; explicit brain-structure/AI bridge,"Summary The functional and molecular similarities and distinctions between human and murine astrocytes are poorly understood. Here we report the development of an immunopanning method to acutely purify astrocytes from fetal, juvenile, and adult human brains, and to maintain these cells in serum-free cultures. We found that human astrocytes have similar abilities to murine astrocytes in promoting neuronal survival, inducing functional synapse formation, and engulfing synaptosomes. In contrast to existing observations in mice, we found that mature human astrocytes respond robustly to glutamate. We next performed RNA-sequencing of healthy human astrocytes along with astrocytes from epileptic and tumor foci, and compared these to human neurons, oligodendrocytes, microglia, and endothelial cells. With these profiles, we identified novel human-specific astrocyte genes, and discovered a transcriptome-wide transformation between astrocyte precursor cells and mature post-mitotic astrocytes. These data represent some of the first cell type-specific molecular profiles of the healthy and diseased human brain."
