rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1933,OBSERVATIONS ON ATTEMPTS TO PRODUCE ACUTE DISSEMINATED ENCEPHALOMYELITIS IN MONKEYS,"T. Rivers, D. H. Sprunt, G. Berry",Journal of Experimental Medicine,1933-06-30,640,12,122.53,General Brain-AI Structure Reviews and Methods,brain-structure,No evidence was found to support the idea that vaccine virus placed in the cisterna magna is capable of producing an acute disseminated encephalomyelitis with perivascular demyelination either in normal or in partially immune monkeys.,high citation signal (640); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.58.1.39,f3c18e75964597e9cbf3849a5b19365cfac86513,https://doi.org/10.1084/jem.58.1.39,,https://rupress.org/jem/article-pdf/58/1/39/1179880/39.pdf,,JournalArticle,unknown,brain,"No evidence was found to support the idea that vaccine virus placed in the cisterna magna is capable of producing an acute disseminated encephalomyelitis with perivascular demyelination either in normal or in partially immune monkeys. A testicular extract (Reynals' factor) did not induce vaccine virus to cause an acute disseminated encephalomyelitis in monkeys. Repeated intramuscular injections of brain extracts and brain emulsions into eight monkeys were followed in two instances by an inflammatory reaction, accompanied by demyelination, in the central nervous system. The exact relation of the injections to the disease of the nervous system is not clear. The combined action of vaccine virus and an emulsion of fresh rabbit brain did not lead to the production of an acute disseminated encephalomyelitis in monkeys that had received repeated intramuscular injections of emulsions and alcohol-ether extracts of normal rabbit brains."
2,1933,Cellular Inclusions in Cerebral Lesions of Lethargic Encephalitis.,J. R. Dawson,American Journal of Pathology,1933,207,2,101.28,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Cellular Inclusions in Cerebral Lesions of Lethargic Encephalitis. within General Brain Science and Reviews.,high citation signal (207); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,619fb87bb46afd85c1cd5bb45fad118ea90ffad2,https://www.semanticscholar.org/paper/619fb87bb46afd85c1cd5bb45fad118ea90ffad2,,,,JournalArticle; Review,unknown,brain; cerebral,
3,1933,INTEGRATIVE FUNCTIONS OF THE CEREBRAL CORTEX,K. Lashley,Unknown venue,1933,182,1,106.97,General Brain-AI Structure Reviews and Methods,brain-structure,Positions INTEGRATIVE FUNCTIONS OF THE CEREBRAL CORTEX within General Brain Science and Reviews.,high citation signal (182); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/PHYSREV.1933.13.1.1,3dce9a271403fa75d779937b60f32cdb4e77e241,https://doi.org/10.1152/PHYSREV.1933.13.1.1,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
4,1933,Studies on the Cerebral Cortex,C. Brooks,Unknown venue,1933-06-30,175,1,106.27,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Studies on the Cerebral Cortex within General Brain Science and Reviews.,high citation signal (175); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1933.105.1.162,be5d51112339492e33e5bf522c97335b9ce7187e,https://doi.org/10.1152/AJPLEGACY.1933.105.1.162,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
5,1933,STUDIES ON THE CEREBRAL CORTEX: I. LOCALIZED CONTROL OF PLACING AND HOPPING REACTIONS IN THE CAT AND THEIR NORMAL MANAGEMENT BY SMALL CORTICAL REMNANTS,P. Bard,Unknown venue,1933-07-01,152,3,105.75,General Brain-AI Structure Reviews and Methods,brain-structure,Positions STUDIES ON THE CEREBRAL CORTEX: I. LOCALIZED CONTROL OF PLACING AND HOPPING REACTIONS IN THE CAT AND THEIR NORMAL MANAGEMENT BY SMALL CORTICAL REMNANTS within General Brain Science and Reviews.,high citation signal (152); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1933.02240130048003,a94083640106cdb2d514084660d215cc029bec48,https://doi.org/10.1001/ARCHNEURPSYC.1933.02240130048003,,,,paper,unknown,brain; cerebral; cortex; cortical; brain/neural structure in title,
6,1933,The Functions of the Olfactory Parts of the Cerebral Cortex.,C. J. Herrick,Proceedings of the National Academy of Sciences of the United States of America,1933,144,3,117.78,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The Functions of the Olfactory Parts of the Cerebral Cortex. within General Brain Science and Reviews.,high citation signal (144); recognized venue; open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1073/PNAS.19.1.7,35633984b41f92fe8aa9b1bae1ba9b81891c77cd,https://doi.org/10.1073/PNAS.19.1.7,,https://europepmc.org/articles/pmc1085870?pdf=render,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
7,1933,A Phylogenetic Consideration of the Optic Tectum.,"G. C. Huber, E. Crosby",Proceedings of the National Academy of Sciences of the United States of America,1933,80,1,100.5,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;machine-learning,It is not unusual in the consideration of the optic tectum to regard it as dominated on the afferent side by the optic tract.,high citation signal (80); recognized venue; open-access PDF metadata; explicit AI/modeling signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1073/PNAS.19.1.15,35fc43dd82e0046ad22b1b3b5499842021faabf7,https://doi.org/10.1073/PNAS.19.1.15,,https://doi.org/10.1073/pnas.19.1.15,,JournalArticle,unknown,brain; neuron,"It is not unusual in the consideration of the optic tectum to regard it as dominated on the afferent side by the optic tract. It cannot be denied that there exists a direct relation between the size of the eye and the development of certain layers of the optic tectum, but it is equaUy true that the tectum is a sensory correlation center and to a very considerable degree its size, and more particularly its lamination, evidences the relative variety and complexity of the non-optic afferent impulses reaching it from the brain stem and diencephalic region. But its function as a sensory correlation center is only one phase of its activity, since afferent impulses correlated through the interrelation of its neurons, are affected through efferent paths arising from certain of its neurons so that it becomes not only an important afferent correlation center but also an equally important efferent center, containing the upper neuron of the final common path. On casual examination of the optic tectum of different vertebrate orders there would appear to be a wide variety of patterns, the apparent number of layers varying from two or three in certain urodele amphibians to approximately fifteen in reptiles and birds. In an endeavor to elucidate the structure of the optic tectum, one method of approach, adopted and developed particularly by the Spanish school, was to designate by number, numericaUy arranged from within out, cell and fiber layers. The application of this system of numbering to the tecta of different orders of vertebrates led to the use of the same numbers to designate widely divergent functional fields. According to the above indicated system of numbering there were described in the optic tectum of reptiles fourteen distinct layers. In recent studies, Huber and Crosby, with use of abundant reptilian material, containing series cut in several critical planes and prepared to reveal cell structure and arrangement, medullated and nonmedullated nerve fibers, were able to group these various layers into six strata, on the basis not only of morphology but of morphology and function, and they regard these six strata as presenting a fundamental pattern, present potentially or with full expression or again with slight regression in all vertebrate tecta. These strata we have named:"
8,1933,The Main Afferent Fiber Systems of the Cerebral Cortex in Primates,L. Post,Unknown venue,1933-02-01,78,1,94.85,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The Main Afferent Fiber Systems of the Cerebral Cortex in Primates within General Brain Science and Reviews.,high citation signal (78); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0002-9394(33)94401-3,dad0dbda0231d6644db8dfaf0183cc19e4387433,https://doi.org/10.1016/S0002-9394(33)94401-3,,http://europepmc.org/articles/pmc1249244?pdf=render,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
9,1933,Morphogenesis of the brain,C. J. Herrick,Unknown venue,1933-03-01,73,4,86.67,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Morphogenesis of the brain within General Brain Science and Reviews.,high citation signal (73); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/jmor.1050540202,28026a7be3bf276eaa4fd6723305e529577780db,https://doi.org/10.1002/jmor.1050540202,,,,paper,unknown,brain; brain/neural structure in title,
10,1933,CEREBRAL LOCALIZATION OF EPILEPTIC MANIFESTATIONS,"W. Penfield, Lyle Gage",Unknown venue,1933-10-01,72,1,82.43,General Brain-AI Structure Reviews and Methods,brain-structure,Positions CEREBRAL LOCALIZATION OF EPILEPTIC MANIFESTATIONS within General Brain Science and Reviews.,high citation signal (72); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1933.02240160009001,6f310287d0a94f46afca36417fdce3b6a6d63326,https://doi.org/10.1001/ARCHNEURPSYC.1933.02240160009001,,,,paper,unknown,brain; cerebral,
