rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1909,The Central Nervous System of Vertebrates,J. McKENDRICK,Nature,1909-09-01,624,75,134.08,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The Central Nervous System of Vertebrates within General Brain Science and Reviews.,high citation signal (624); recognized venue; open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/081274C0,b608efef3d4e386fcc15bec1f6826f2109a283d2,https://doi.org/10.1038/081274C0,,https://www.nature.com/articles/081274c0.pdf,,paper,unknown,brain,
2,1909,ON THE RELATION OF TETANY TO THE PARATHYROID GLANDS AND TO CALCIUM METABOLISM,"Roid Glands, C. Voegtlin, C. Voegtlin",Journal of Experimental Medicine,1909-01-09,172,1,122.96,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,1. Tetany occurs spontaneously in many forms and may also be produced by the destruction of the parathyroid glands.,high citation signal (172); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.11.1.118,87ffa1a54332f909d25dbd451cee9365fd17f46c,https://doi.org/10.1084/jem.11.1.118,,https://rupress.org/jem/article-pdf/11/1/118/1081552/118.pdf,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"1. Tetany occurs spontaneously in many forms and may also be produced by the destruction of the parathyroid glands. Recent researches tend to demonstrate an intimate relation between the various forms of tetany and relative or absolute insufficiency of the parathyroid gland. 2. The parathyroid glands are independent organs with definite specific function. Whether or not this function is intimately related to that of other organs of internal secretion is not as yet proven. 3. The number and distribution of the parathyroid glands varies. Failure to produce tetany experimentally is probably due to the fact that some parathyroid tissue remains after an apparently complete extirpation. When extirpation is complete tetany appears, even in herbivora. Only a very small amount of parathyroid tissue is required to prevent this. 4. The effect of the extirpation of the parathyroid glands may be annulled by the reintroduction of an extract of these glands even from an animal of widely different character. The active principle is associated with a nucleo-proteid in the extract and may be separated with this nucleo-proteid from the remaining inert albuminous substances. Its effect in counteracting tetany appears some hours after injection and lasts several days. 5. The parathyroid glands contain no considerable amount of iodine. The parathyroid extract is not an iodine containing compound. 6. In tetany there is apparently some disturbance of the composition of the circulating fluids ordinarily prevented by the secretion of the parathyroid, which disarranges the balance of the mineral constituents of the tissues. Possibly this consists in the appearance of an injurious substance of an acid nature for such tetany may he relieved by extensive bleeding with replacement of the blood by salt solution. No actual poisonous material has, however, been demonstrated by the transference of the blood of a tetanic animal to the veins of a normal one. 7. Numerous researches have shown the important relation of the calcium salts to the excitability of the central nervous system. Their withdrawal leaves the nerve cells in a state of hyperexcitability which can be made to disappear by supplying them with a solution of a calcium salt. 8. Tetany may be regarded as an expression of hyperexcitability of the nerve cells from some such cause. 9. The injection of a solution of a salt of calcium into the circulation of an animal in tetany promptly checks all the symptoms and restores the animal to an apparently normal condition. 10. Injections of magnesium salts probably have a similar effect but these effects are masked by the toxic action of the salt. 11. The injection of sodium or potassium salts has no such beneficial effect but rather tends to intensify the symptoms. This is true also of the alkaline salts of sodium which were studied especially in respect to their basic properties. 12. The effect of calcium is of value in human therapeutics in combating the symptoms of spontaneous forms of tetany and in relieving the symptoms in cases of operative tetany and thus tiding over the period of acute parathyroid insufficiency until remnants of parathyroid tissue can recover their function or new parathyroid tissue can be transplanted. It is in this way an important and convenient ally of the method of injecting parathyroid extract. 13. Studies of the metabolism in parathyroidectomized animals show: 1. A marked reduction in the calcium content of the tissues especially of the blood and brain, during tetany. 2. An increased output of calcium in the urine and fæces on the development of tetany. 3. An increased output of nitrogen in the urine. 4. An increased output of ammonia in the urine with 4a. an increased ammonia ratio in the urine. 5. An increased amount of ammonia in the blood. Much of this affords evidence of the existence of some type of acid intoxication. Its effects are, however, not neutralized by the introduction of alkaline sodium salts and may perhaps be regarded as especially important in producing a drainage of calcium salts from the tissues which can be remedied by the reintroduction of calcium salts. 14. Emphasis must be laid upon the remarkable difference which exists between the alterations inmetabolism following thyroidectomy and those following parathyroidectomy. In myxoedema there is lowered metabolism, decreased respiratory changes and lowered nitrogen output with depression of body temperature. In tetany there is increased metabolism, probably increased respiratory changes, certainly increase in nitrogen output and elevation of the temperature. 15. It is important, therefore, that in any experiments upon metabolism in relation to the thyroid and parathyroid gland, these glands should be clearly distinguished as structures exercising very different and in large part contrary effects upon metabolism. 16. In general the role of the calcium salts in connection with tetany may be conceived of as follows: These salts have a moderating influence upon the nerve cells. The parathyroid secretion in some way controls the calcium exchange in the body. It may possibly be that in the absence of the parathyroid secretion, substances arise which can combine with calcium, abstract it from the tissues and cause its excretion and that the parathyroid secretion prevents the appearance of such bodies. The mechanism of the parathyroid action is not determined, but the result, the impoverishment of the tissues with respect to calcium and the consequent development of hyperexcitability of the nerve cells, and tetany is proven. Only the restoration of calcium to the tissues can prevent this. 17. This explanation is readily applicable to spontaneous forms of tetany in which there is a drain of calcium for physiological purposes, or in which some other condition causes a drain of calcium. In such cases the parathyroid glands may be relatively insufficient."
3,1909,The Linacre Lecture ON THE FUNCTION OF THE SO-CALLED MOTOR AREA OF THE BRAIN,V. Horsley,British medical journal,1909-07-17,148,5,102.27,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The Linacre Lecture ON THE FUNCTION OF THE SO-CALLED MOTOR AREA OF THE BRAIN within General Brain Science and Reviews.,high citation signal (148); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1136/bmj.2.2533.121,a1be401b61059ba52f1b840ff6520460ad2f8253,https://doi.org/10.1136/bmj.2.2533.121,,https://europepmc.org/articles/pmc2319388?pdf=render,,JournalArticle,unknown,brain; brain/neural structure in title,
4,1909,ON THE STRUCTURE AND FUNCTIONAL RELATIONS OF THE OPTIC THALAMUS.,E. Sachs,Unknown venue,1909-08-01,115,1,90.76,General Brain-AI Structure Reviews and Methods,brain-structure,Positions ON THE STRUCTURE AND FUNCTIONAL RELATIONS OF THE OPTIC THALAMUS. within General Brain Science and Reviews.,high citation signal (115); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/32.2.95,6f88f35e65946d413a62493a5f98c2939162a55b,https://doi.org/10.1093/BRAIN/32.2.95,,,,paper,unknown,brain; thalamus,
5,1909,The morphology of the forebrain vesicle in vertebrates.,J. Johnston,Unknown venue,1909-11-01,83,0,91.95,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The morphology of the forebrain vesicle in vertebrates. within General Brain Science and Reviews.,high citation signal (83); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.920190502,8ca0baf76f329943ed936aa46d4d0b71e271c502,https://doi.org/10.1002/CNE.920190502,,https://zenodo.org/record/2375797/files/article.pdf,,paper,unknown,brain; brain/neural structure in title,
6,1909,A new association fiber tract in the cerebrum with remarks on the fiber tract dissection method of studying the brain,E. J. Curran,Unknown venue,1909-12-01,79,6,93.08,General Brain-AI Structure Reviews and Methods,brain-structure,Positions A new association fiber tract in the cerebrum with remarks on the fiber tract dissection method of studying the brain within General Brain Science and Reviews.,high citation signal (79); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.920190603,ddfe53816473220f1c43e591e239b57c41043199,https://doi.org/10.1002/CNE.920190603,,https://zenodo.org/records/2325174/files/article.pdf,,paper,unknown,brain; cerebrum; brain/neural structure in title,
7,1909,ON THE CERVICAL SPINO-BULBAR AND SPINO-CEREBELLAR TRACTS AND ON THE QUESTION OF TOPOGRAPHICAL REPRESENTATION IN THE CEREBELLUM,"A. Macnalty, Sir Victor Horsley",Unknown venue,1909-11-01,60,0,89.6,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;decoding,Positions ON THE CERVICAL SPINO-BULBAR AND SPINO-CEREBELLAR TRACTS AND ON THE QUESTION OF TOPOGRAPHICAL REPRESENTATION IN THE CEREBELLUM within General Brain Science and Reviews.,high citation signal (60); brain-structure signal; brain-to-model interface signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/32.3.237,cd8530c747443057c65b16ff774a81d7afd18805,https://doi.org/10.1093/BRAIN/32.3.237,,,,paper,unknown,brain; cerebellum; historical computation/learning bridge,
8,1909,Ueber die Neuroglia marginalis der menschlichen Grosshirnrinde. pp. 360-374,H. Held,Unknown venue,1909-07-01,48,0,73.25,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Ueber die Neuroglia marginalis der menschlichen Grosshirnrinde. pp. 360-374 within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (48); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1159/000209823,3e93584c68255608e062cd3f4c41df978108dbda,https://doi.org/10.1159/000209823,,,,paper,unknown,brain,
9,1909,The Intracranial Vascular System of Sphenodon,A. Dendy,Unknown venue,1909-07-08,46,4,101.5,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"This memoir contains a detailed description, with illustrations, of the intracranial blood-vessels of the Tuatara, of which no account has hitherto been published.",high citation signal (46); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1098/RSPB.1909.0025,2af3918565fb5fffce88331415fc285ba32618e0,https://doi.org/10.1098/RSPB.1909.0025,,https://doi.org/10.1098/rstb.1909.0010,,paper,unknown,brain; cerebral; neuromorphic; explicit brain-structure/AI bridge,"This memoir contains a detailed description, with illustrations, of the intracranial blood-vessels of the Tuatara, of which no account has hitherto been published. The description is belived to be more complete than any hithero given for any reptile, and a considerable number of vessels are described which have not hithero been noted in Lacertilia. This comparative completeness of detail is largely due to the employment of a special method of investigation. By this method the entire contents of the cranial cavity are fixed and hardened in situ , and are then in excellent condition either for dissection or for histological purposes. The brain does not occupy nearly the whole of the cranial cavity, there being a very large subdural space (especially above the brain), across which many of the blood-vessels run, together with delicate strands of connective tissue which connect the dura mater with pia. The eyeballs are removed and an incision is made on each side in the cartilaginous wall which separates the cranial cavity from the orbit. Acetic bichromate of potash (made up according to the formula given by Bolles Lee) is injected in to the cranial cavity through these incision, and the entire animal, after opening the body cavity, is suspended in a large volume of the same fluid for about five days, and then graded up to 70 per cent. Alcohol. When the cranial cavity is now opened up the cerebral vessels are seen with extraordinary distinctness, although they have not been artifically injected. Futher details were made out by means of serial sections, both transverse and longitudinal, and both of the adult and of advanced embroyes (Stage S). In most respect the arrangement of the intracranical blood-vessels agrees with found in the Lacertilia, so far as these have been investigated, but there is an important difference in the fact that the posterior cephalic vein leaves the cranial cavity through the foramen jugulare and not through the foramen magnum, while a slightly more primitive condition is shown in the less complete union of the right and left halves of the basilar artery. Sphenodon makes some approach to the condition of the Chelonia in this latter respect, but differs conspicuously from this group in the fact that the circle of Willis is not completed anteriorly, as well as in the fact that no branch of the posterior cephalic vein leaves the cranial cavity through the foreman magnum. A very characteristic features of Sphenodon is the development of large transverse sinues resembling those of the crocodile, but these communicate with the extracranial vascular system in quite a different manner from that described by Rathke in the latter animal."
10,1909,A constant bursa in relation with the bundle of His; with studies of the auricular connections of the bundle,E. J. Curran,Unknown venue,1909-12-01,44,0,74.72,General Brain-AI Structure Reviews and Methods,brain-structure,"At the suggestion of Professor Dwight, I undertook an investigation of the anatomy of the auriculo-ventricular bundle of His.",high citation signal (44); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/ar.1090031203,e563977b3221817078169c927a5ae6881c0b12a8,https://doi.org/10.1002/ar.1090031203,,https://zenodo.org/record/1507656/files/article.pdf,,paper,unknown,brain,"At the suggestion of Professor Dwight, I undertook an investigation of the anatomy of the auriculo-ventricular bundle of His. The amount of literature on the subject has reached a considerable size-beginning with the discovery by Kent (l), and also by l l i s (2) in 1893, and growing with increasing interest to the present time. To give an adequate outline of the work which has been done by various authors would be a needless and timeconsuming repctition of what is already in the literature, and this I wish to avoid as fa r as possible in this paper. Perhaps no single structure in the human body has, of recent years, received more careful study and been the subject of more painstaking investigation than this one. Whether the function of the bundle of His is provcd or not is not within the scope of this paper. It is suficient to say that although the observations of anatomists, the ingenious experiments of physiologists, and the more crude ones of nature, observed by pathologists and clinicians, point convincingly to the accepted theory of its function-that of conducting the auricular impulse to the ventricle-yet they have by no means brought conclusive evidence to bear upon the subject. No one will dispute, howcver, that a su6cient number of facts have been brought to light to make this structure of vast interest. Of all the stnictures of the human body-with perhaps the exception of some brain tracts-it stands alone as one, the existence of which was asserted on other than anatomical grounds-in fact, in opposition to the universal opinion of anatomists. On a p ' o r i evidence, deduced from certain experiments of his own, Qaskell (3) in 1883 concluded that there must be"
