rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1970,The structural organization of layer IV in the somatosensory region (S I) of mouse cerebral cortex,"T. Woolsey, H. Loos",Unknown venue,1970-01-20,1907,7,149.17,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The structural organization of layer IV in the somatosensory region (S I) of mouse cerebral cortex within General Brain Science and Reviews.,"high citation signal (1,907); brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(70)90079-X,28ed528c12a7745697b8953389ef93b91e8d12c2,https://doi.org/10.1016/0006-8993(70)90079-X,,,,Review,unknown,brain; cerebral; cortex; brain/neural structure in title,
2,1970,An anatomical study of converging sensory pathways within the cerebral cortex of the monkey.,"E. Jones, T. Powell",Brain : a journal of neurology,1970,1709,26,159.2,General Brain-AI Structure Reviews and Methods,brain-structure,Positions An anatomical study of converging sensory pathways within the cerebral cortex of the monkey. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,709); recognized venue; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/93.4.793,faa3fd9fe4e6edd24665d79ffacf69590b6448a0,https://doi.org/10.1093/BRAIN/93.4.793,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
3,1970,The structural organization of layer IV in the somatosensory region (SI) of mouse cerebral cortex. The description of a cortical field composed of discrete cytoarchitectonic units.,"T. Woolsey, H. van der Loos",Brain Research,1970,1259,24,155.7,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The structural organization of layer IV in the somatosensory region (SI) of mouse cerebral cortex. The description of a cortical field composed of discrete cytoarchitectonic units. within General Brain Science and Reviews.,"high citation signal (1,259); recognized venue; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,27bfcc6218267ee576019c54d19aadb4b3601795,https://www.semanticscholar.org/paper/27bfcc6218267ee576019c54d19aadb4b3601795,,,,JournalArticle; Review,unknown,brain; cerebral; cortex; cortical; brain/neural structure in title,
4,1970,"The effect of adenosine and adenine nucleotides on the cyclic adenosine 3', 5'-phosphate content of guinea pig cerebral cortex slices.","A. Sattin, T. Rall",Molecular Pharmacology,1970-01-01,814,6,133.86,General Brain-AI Structure Reviews and Methods,brain-structure,"The content cyclic adenosine 39,59-phosphate in guinea pig cerebral cortex slices increases 20-30-fold after a 5-min exposure to a medium containing 0.05 mM adenosine.",high citation signal (814); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0026-895x(25)15197-3,fee30f2bf1a107c8e2e364571f2f223630c7ff5f,https://doi.org/10.1016/s0026-895x(25)15197-3,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,"The content cyclic adenosine 39,59-phosphate in guinea pig cerebral cortex slices increases 20-30-fold after a 5-min exposure to a medium containing 0.05 mM adenosine. A similar increase was observed upon exposure to adenine nucleotides. The effect appeared to be specific for adenine ribose monomers. Methylxanthines (0.5 mM) blocked the effect of adenosine, but the blockade could be surmounted by increasing the adenosine concentration. Mutual potentiation of effects was observed when norepinephrine or histamine was added together with adenosine. Nucleotidase activity was observed in slices and homogenates. While this may be related to the mechanism of the adenosine effect, a direct effect of adenosine on adenyl cyclase or cyclic 39,59-nucleotide phosphodiesterase could not be implicated in homogenates. Changes in the tissue compartmentation of adenine nucleotides probably play a major role in producing the previously observed increase of cyclic adenosine 39,59-phosphate during electrical stimulation of slices."
5,1970,The Organization of Language and the Brain: Language disorders after brain damage help in elucidating the neural basis of verbal behavior,N. Geschwind,Unknown venue,1970-11-27,790,13,155.32,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions The Organization of Language and the Brain: Language disorders after brain damage help in elucidating the neural basis of verbal behavior within Cognitive and Systems Neuroscience.,high citation signal (790); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.170.3961.940,55af6b9383281fd5e222564841c0f903bbca2de5,https://doi.org/10.1126/SCIENCE.170.3961.940,,,,paper,unknown,brain; neural; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1970,"The small pyramidal neuron of the rat cerebral cortex. The perikaryon, dendrites and spines.","A. Peters, I. R. Kaiserman-Abramof",American Journal of Anatomy,1970-04-01,743,27,156.22,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions The small pyramidal neuron of the rat cerebral cortex. The perikaryon, dendrites and spines. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (743); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/AJA.1001270402,7f7db29f2736ab1695cf7633caaa9bb379efb63e,https://doi.org/10.1002/AJA.1001270402,,,,JournalArticle,unknown,cerebral; cortex; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
7,1970,EFFECTS OF 6-HYDROXYDOPAMINE ON CATECHOLAMINE CONTAINING NEURONES IN THE RAT BRAIN,"N. Uretsky, L. L. Iversen",Journal of Neurochemistry,1970-02-01,623,2,151.05,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions EFFECTS OF 6-HYDROXYDOPAMINE ON CATECHOLAMINE CONTAINING NEURONES IN THE RAT BRAIN within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (623); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1111/j.1471-4159.1970.tb02210.x,7fd752e9a1340c763d0c6d5e735e732751f00057,https://doi.org/10.1111/j.1471-4159.1970.tb02210.x,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1970,MEMORY AND THE MEDIAL TEMPORAL REGIONS OF THE BRAIN,B. Milner,Unknown venue,1970,583,16,147.86,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions MEMORY AND THE MEDIAL TEMPORAL REGIONS OF THE BRAIN within Cognitive and Systems Neuroscience.,high citation signal (583); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/B978-0-12-564350-4.50011-7,751a7fd92f47e57b05e2c817e9d757fb403cd7de,https://doi.org/10.1016/B978-0-12-564350-4.50011-7,,,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
9,1970,Effect of 6-hydroxydopamine on brain norepinephrine and dopamine evidence for selective degeneration of catecholamine neurons.,"G. Breese, Dennis Traylor",Journal of Pharmacology and Experimental Therapeutics,1970-09-01,525,3,152.98,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"After the intracisternal administration of 6-hydroxydopamine, brain levels of norepinephrine were reduced significantly with or without pargyline pretreatment.",high citation signal (525); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)28637-2,e323594594b4052131c9251815ed6db30c5cb8b5,https://doi.org/10.1016/s0022-3565(25)28637-2,,https://cdr.lib.unc.edu/downloads/5h73pz00k,,JournalArticle,unknown,brain; brainstem; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"After the intracisternal administration of 6-hydroxydopamine, brain levels of norepinephrine were reduced significantly with or without pargyline pretreatment. Depletion of dopamine in the central nervous system was found to be enhanced markedly by pargyline administration at higher dose levels of 6-hydroxydopamine. Brain serotonin concentrations were not altered. The effects of 6-hydroxydopamine were long-lasting with the depletion of brain amines persisting at 78 days. After norepinephrine-H3 intracisternally to animals treated with 6-hydroxydopamine, labeled norepinephrine uptake was diminished with a corresponding reduction of deaminated catechols and a marked increased in methylated amines. Tyrosine hydroxylase activity was found to be reduced in brainstem, caudate nucleus and whole brain in 6-hydroxydopamine-treated animals. Conversion of tyrosine-H3 to labeled norepinephrine and dopamine was also markedly diminished. The results support the view that 6-hydroxydopamine produces a ""central sympathectomy"" when introduced into cerebrospinal fluid."
10,1970,The metabolism of rat brain mitochondria. Preparation and characterization.,"J. Clark, W. Nicklas",Journal of Biological Chemistry,1970-09-25,525,3,128.98,General Brain-AI Structure Reviews and Methods,brain-structure,"Abstract Since most previous studies on brain mitochondria have used a relatively crude preparation, a method was developed for preparing a purified mitochondrial fraction from rat brain cerebral cortex utilizing a rapid simple discontinuous Ficoll density gradient procedure.",high citation signal (525); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0021-9258(18)62854-6,ec3ec40909a66196a110ff18d2f0c4a2755b1b1f,https://doi.org/10.1016/S0021-9258(18)62854-6,,https://doi.org/10.1016/s0021-9258(18)62854-6,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,"Abstract Since most previous studies on brain mitochondria have used a relatively crude preparation, a method was developed for preparing a purified mitochondrial fraction from rat brain cerebral cortex utilizing a rapid simple discontinuous Ficoll density gradient procedure. This mitochondrial preparation was shown by electron microscopy and enzymatic assay to be (a) free from contamination by synaptosomes or other membranous fragments and (b) predominantly of neuroglial origin. These mitochondria exhibited good respiratory control and respiratory rates with various substrates (pyruvate g succinate g glutamate g citrate, acetylcarnitine, isocitrate, α-ketoglutarate, α-glycerophosphate), comparable with other mammalian mitochondria. Pyruvate plus malate was oxidized at rates higher than any of the other substrates tested and consistently showed respiratory control ratios greater than seven. The mitochondria were further characterized with respect to nicotinamide and adenine nucleotide content, and cytochrome complement and content. The ratios of cytochrome b:c1:c:a:a3 were 0.6:0.9:1.7:1:0.6, similar to those observed in other mammalian mitochondria. As has been noted previously with brain preparations, increasing the K+ in the incubation medium caused an increase in the oxygen uptake with all the above substrates (except α-glycerophosphate). This effect was studied in more detail with pyruvate plus malate as substrate. Half-maximal respiration rates were obtained with 10 to 20 mm K+ in both ADP and valinomycin-stimulated mitochondria. The effect of K+ was not directly associated with an activation of electron transport per se, but rather with an increase in the availability of substrate for oxidation."
