year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1988,Talking off the top of your head: toward a mental prosthesis utilizing event-related brain potentials.,"L. Farwell, E. Donchin",Electroencephalography and Clinical Neurophysiology,1988-12-01,3444,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,10.1016/0013-4694(88)90149-6,d25aa6ddf4e743f0eaa2a6811909b28527597c89,https://doi.org/10.1016/0013-4694(88)90149-6,JournalArticle,unknown,8,brain; brain/neural structure in title; historical computation/learning bridge,
1988,Co-Planar Stereotaxic Atlas of the Human Brain: 3-Dimensional Proportional System: An Approach to Cerebral Imaging,"J. Talairach, P. Tournoux, Mark Rayport",Unknown venue,1988-11-03,3320,General Brain-AI Structure Reviews and Methods,brain-structure,,f2c1ddf5c34a5899c5cbee5b5dc469f39ff9c21e,https://www.semanticscholar.org/paper/f2c1ddf5c34a5899c5cbee5b5dc469f39ff9c21e,paper,unknown,5,brain; cerebral; brain/neural structure in title,
1988,Specification of cerebral cortical areas.,P. Rakic,Science,1988-07-08,3086,General Brain-AI Structure Reviews and Methods,brain-structure,10.1126/SCIENCE.3291116,071f78c3ef90ce92371b9576b5faba9d3efacba4,https://doi.org/10.1126/SCIENCE.3291116,Review; JournalArticle,unknown,3,brain; cerebral; cortical,
1988,Endothelium-derived relaxing factor release on activation of NMDA receptors suggests role as intercellular messenger in the brain,"J. Garthwaite, S. Charles, R. Chess-Williams",Nature,1988-11-24,2580,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1038/336385A0,f31c919d1c07b67ca1420dd3941133bf40b0feca,https://doi.org/10.1038/336385A0,JournalArticle,unknown,16,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
1988,Determination and characterization of a cannabinoid receptor in rat brain.,"W. Devane, F. A. Dysarz, M. Johnson, L. Melvin, A. C. Howlett",Molecular Pharmacology,1988-11-01,2359,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/s0026-895x(25)09876-1,23090686cd5cd00d1280aea6b333f1006cef07c7,https://doi.org/10.1016/s0026-895x(25)09876-1,JournalArticle,unknown,5,brain; cortical; brain/neural structure in title,The determination and characterization of a cannabinoid receptor from brain are reported.
1988,Expression of c-fos protein in brain: metabolic mapping at the cellular level.,"S. Sagar, F. Sharp, T. Curran",Science,1988-06-03,1991,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1126/SCIENCE.3131879,a23e327cc1e9a4f5db0b9c471cf6da285af7d993,https://doi.org/10.1126/SCIENCE.3131879,JournalArticle,unknown,16,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
1988,A new natriuretic peptide in porcine brain,"T. Sudoh, K. Kangawa, N. Minamino, H. Matsuo",Nature,1988-03-03,1888,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/332078A0,ca942b8a52ca3a990245628c5788df7f2d3fa356,https://doi.org/10.1038/332078A0,JournalArticle; Study,unknown,4,brain; brain/neural structure in title,
1988,Nonoxidative glucose consumption during focal physiologic neural activity.,"P. T. Fox, M. Raichle, M. Mintun, C. Dence",Science,1988-07-22,1802,General Brain-AI Structure Reviews and Methods,brain-structure,10.1126/SCIENCE.3260686,09b918bdf94e57aef9e70bf203ad34b56919d5a7,https://doi.org/10.1126/SCIENCE.3260686,JournalArticle,unknown,5,brain; neural; brain/neural structure in title,
1988,"Nonlinear neural networks: Principles, mechanisms, and architectures",S. Grossberg,Neural Networks,1988,1704,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning,10.1016/0893-6080(88)90021-4,4577bcd4792cbdea9875988989b00335dae54595,https://doi.org/10.1016/0893-6080(88)90021-4,JournalArticle,unknown,17,brain; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
1988,Topography of cognition: parallel distributed networks in primate association cortex.,P. Goldman-Rakic,Annual Review of Neuroscience,1988,1681,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1146/ANNUREV.NE.11.030188.001033,337e4a4e368bb552efa1932f55c8cadc24e156fa,https://doi.org/10.1146/ANNUREV.NE.11.030188.001033,Review; JournalArticle,unknown,9,brain; cortex; brain/neural structure in title; historical computation/learning bridge,
