rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1986,Parallel organization of functionally segregated circuits linking basal ganglia and cortex.,"G. E. Alexander, M. DeLong, P. Strick",Annual Review of Neuroscience,1986,8625,408,195.33,General Brain-AI Structure Reviews and Methods,brain-structure,"Information about the basal ganglia has accumulated at a prodigious pace over the past decade, necessitating major revisions in our concepts of the structural and functional organization of these nuclei.","high citation signal (8,625); recognized venue; open-access PDF metadata; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1146/ANNUREV.NE.09.030186.002041,6528e21f36c0db4e91c96398e7b60622e72cecb4,https://doi.org/10.1146/ANNUREV.NE.09.030186.002041,,https://rpics.ismt.pt/index.php/ISMT/article/download/39/pdf,,Review; JournalArticle,unknown,brain; cerebral; cortex; thalamus; basal ganglia; brain/neural structure in title,"Information about the basal ganglia has accumulated at a prodigious pace over the past decade, necessitating major revisions in our concepts of the structural and functional organization of these nuclei. From earlier data it had appeared that the basal ganglia served primarily to integrate diverse inputs from the entire cerebral cortex and to ""funnel"" these influences, via the ventrolateral thalamus, to the motor cortex (Allen & Tsukahara 1974, Evarts & Thach 1969, Kemp & Powell 1971). In particular, the basal"
2,1986,Rat middle cerebral artery occlusion: evaluation of the model and development of a neurologic examination.,"J. Bederson, Lawrence H. Pitts, Miles Tsuji, M. Nishimura, Richard L. Davis, H. Bartkowski",Stroke,1986-05-01,2725,71,183.79,Computational Neuroscience and Brain-Inspired AI,brain-structure;clinical-neuroai,Positions Rat middle cerebral artery occlusion: evaluation of the model and development of a neurologic examination. within Clinical Neurology and Neurodegeneration.,"high citation signal (2,725); open-access PDF metadata; brain-structure signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1161/01.STR.17.3.472,1d8817a08f0f12ecce5ed919a6ccf84b0adee0f2,https://doi.org/10.1161/01.STR.17.3.472,,https://doi.org/10.1161/01.str.17.3.472,,JournalArticle,unknown,brain; cerebral; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,
3,1986,Enduring changes in brain and behavior produced by chronic amphetamine administration: a review and evaluation of animal models of amphetamine psychosis.,"T. Robinson, J. Becker",Brain Research,1986-06-01,2249,97,203.14,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Enduring changes in brain and behavior produced by chronic amphetamine administration: a review and evaluation of animal models of amphetamine psychosis. within Cognitive and Systems Neuroscience.,"high citation signal (2,249); recognized venue; open-access PDF metadata; synthesis or review value","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0165-0173(86)90002-0,681f51c2285a3d616f280252c4aca38677a24cae,https://doi.org/10.1016/0165-0173(86)90002-0,,http://deepblue.lib.umich.edu/bitstream/2027.42/26144/1/0000221.pdf,,Review; JournalArticle; Study,unknown,brain; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
4,1986,Physiologic dysfunction of dorsolateral prefrontal cortex in schizophrenia. I. Regional cerebral blood flow evidence.,"D. Weinberger, K. Berman, R. Zec",Archives of General Psychiatry,1986-02-01,2076,37,172.7,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Physiologic dysfunction of dorsolateral prefrontal cortex in schizophrenia. I. Regional cerebral blood flow evidence. within Cognitive and Systems Neuroscience.,"high citation signal (2,076); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHPSYC.1986.01800020020004,f63bfcee4ac720a3916add0f5de92a455478a7da,https://doi.org/10.1001/ARCHPSYC.1986.01800020020004,,,,JournalArticle,unknown,cerebral; cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1986,The T4 gene encodes the AIDS virus receptor and is expressed in the immune system and the brain.,"P. Maddon, A. Dalgleish, J. Mcdougal, Paul R. Clapham, R. Weiss, R. Axel",Cell,1986-11-07,2040,62,182.38,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions The T4 gene encodes the AIDS virus receptor and is expressed in the immune system and the brain. within General Brain Science and Reviews.,"high citation signal (2,040); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0092-8674(86)90590-8,04414bf9e81bfbd75cf34f2e2e458fcd88c3ff5c,https://doi.org/10.1016/0092-8674(86)90590-8,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1986,Characterization of ameboid microglia isolated from developing mammalian brain,"D. Giulian, T. J. Baker",Journal of Neuroscience,1986-08-01,1314,36,179.47,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Ameboid microglia are isolated from the cerebral tissue of neonatal rat by selective cell adhesion to plastic.,"high citation signal (1,314); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.06-08-02163.1986,be186420bca1032389e81da099566bfd8a3fa2a9,https://doi.org/10.1523/JNEUROSCI.06-08-02163.1986,,https://www.jneurosci.org/content/jneuro/6/8/2163.full.pdf,,JournalArticle,unknown,brain; cerebral; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"Ameboid microglia are isolated from the cerebral tissue of neonatal rat by selective cell adhesion to plastic. Histochemical markers show that the microglial preparations are homogeneous (95 +/- 3%) and represent a 10% yield from starting cultures. Isolated ameboid microglia contain nonspecific esterase activity, the macrophage surface antigens MAC-1 and MAC-3, and acetylated low-density lipoprotein receptors. Ameboid cells have functional properties similar to those of macrophages, including the ability to engulf 5 micron latex beads, to secrete Interleukin-1 (IL-1) and to release superoxide anion. Unlike monocytes and adherent spleen cells, ameboid microglia do not show peroxidase activity by histochemical stain. Unlike resident peritoneal macrophages, ameboid microglia proliferate in vitro. Scanning electron microscopy shows that ameboid cells have short, spinous processes that can be distinguished from the ruffled surfaces of body macrophages. Our observations suggest that ameboid microglia are a distinct class of mononuclear phagocytic cells. Retinoic acid and dimethyl sulfoxide, agents known to accelerate differentiation in vitro, stimulate ameboid cells to develop thin processes several hundred microns in length. These ""process-bearing"" microglia eventually lose the capacity to engulf latex beads and to proliferate. They also show reductions in nonspecific esterase activity and in the binding of acetylated low- density lipoprotein. We suggest that in vitro ameboid microglia differentiate into nonphagocytic cells similar to ramified microglia found in normal adult brain. The isolation techniques described here provide the opportunity to study the composition and function of different microglial subpopulations during the development of the CNS."
7,1986,CHAPTER 7 - Memory and the Brain*,L. Squire,Unknown venue,1986,1244,26,161.48,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions CHAPTER 7 - Memory and the Brain* within Cognitive and Systems Neuroscience.,"high citation signal (1,244); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/B978-0-12-268330-5.50013-5,4a8652003d3f536d080359d5a2c621632622a657,https://doi.org/10.1016/B978-0-12-268330-5.50013-5,,,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1986,Concurrent overproduction of synapses in diverse regions of the primate cerebral cortex.,"P. Rakić, J. Bourgeois, M. Eckenhoff, N. Zečević, P. Goldman-Rakic",Science,1986-04-11,1181,34,177.75,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"Positions Concurrent overproduction of synapses in diverse regions of the primate cerebral cortex. within EEG, MEG, and Electrophysiology.","high citation signal (1,181); recognized venue; brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.3952506,f9b07db3095073fbca2e3f9d7cc62656962bb829,https://doi.org/10.1126/SCIENCE.3952506,,,,JournalArticle,unknown,cerebral; cortex; synapse; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
9,1986,Biochemical and functional effects of prenatal and postnatal omega 3 fatty acid deficiency on retina and brain in rhesus monkeys.,"M. Neuringer, W. Connor, D. S. Lin, L. Barstad, S. Luck",Proceedings of the National Academy of Sciences of the United States of America,1986-06-01,905,21,175.96,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"Positions Biochemical and functional effects of prenatal and postnatal omega 3 fatty acid deficiency on retina and brain in rhesus monkeys. within EEG, MEG, and Electrophysiology.",high citation signal (905); recognized venue; open-access PDF metadata; brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1073/PNAS.83.11.4021,5c4cf10422f905be0dd1439a6352e5b3d25e472c,https://doi.org/10.1073/PNAS.83.11.4021,,https://doi.org/10.1073/pnas.83.11.4021,,JournalArticle,unknown,brain; meg; neural; decoding; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1986,Regulation of brain type II Ca2+/calmodulin-dependent protein kinase by autophosphorylation: a Ca2+-triggered molecular switch.,"S. Miller, M. Kennedy",Cell,1986-03-28,803,20,165.61,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Regulation of brain type II Ca2+/calmodulin-dependent protein kinase by autophosphorylation: a Ca2+-triggered molecular switch. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (803); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0092-8674(86)90008-5,e46af752d44cc215c3af3d0f56aaee81c5e9743a,https://doi.org/10.1016/0092-8674(86)90008-5,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
