year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1958,The perceptron: a probabilistic model for information storage and organization in the brain.,F. Rosenblatt,Psychology Review,1958-11-01,12187,Computational Neuroscience and Brain-Inspired AI,brain-structure,10.1037/H0042519,5d11aad09f65431b5d3cb1d85328743c9e53ba96,https://doi.org/10.1037/H0042519,JournalArticle,unknown,16,brain; computational neuroscience; brain/neural structure in title; explicit brain-structure/AI bridge,
1958,Validity of the Trail Making Test as an Indicator of Organic Brain Damage,R. Reitan,Unknown venue,1958-09-01,8117,General Brain-AI Structure Reviews and Methods,brain-structure,10.2466/pms.1958.8.3.271,8ddac82b1cbb7faf90ac3703e28cc94da209f3ce,https://doi.org/10.2466/pms.1958.8.3.271,JournalArticle,unknown,4,brain; brain/neural structure in title,
1958,THE EFFECT OF AGE ON THE NON-HAEMIN IRON IN THE HUMAN BRAIN,"B. Hallgren, P. Sourander",Journal of Neurochemistry,1958-10-01,1452,General Brain-AI Structure Reviews and Methods,brain-structure,10.1111/j.1471-4159.1958.tb12607.x,aa612b997185d1edfc2f7b0ceb62a8cb62ba527a,https://doi.org/10.1111/j.1471-4159.1958.tb12607.x,JournalArticle,unknown,4,brain; brain/neural structure in title,
1958,Hippocampal projections and related neural pathways to the midbrain in the cat.,W. Nauta,Brain : a journal of neurology,1958-09-01,978,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/81.3.319,868ccb4db8f16ed94597821195a52ab6d276d647,https://doi.org/10.1093/BRAIN/81.3.319,JournalArticle,unknown,5,brain; neural; brain/neural structure in title,
1958,Techniques,Helen L. Whitwell,Laboratory Investigation,1958-06-01,681,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1038/sj.labinvest.3700744,517c8d8066718a32218710cf4f920ed9718764f9,https://doi.org/10.1038/sj.labinvest.3700744,JournalArticle,unknown,4,brain; cortex; mri; neuron,Emerging neurostimulation methods aim to selectively modulate deep brain structures.
1958,Some ascending pathways in the brain stem reticular formation.,"W. Nauta, H. Kuypers",Unknown venue,1958,662,General Brain-AI Structure Reviews and Methods,brain-structure,,6e51e018f280b150e505ca6fbe3efcc15f31f248,https://www.semanticscholar.org/paper/6e51e018f280b150e505ca6fbe3efcc15f31f248,paper,unknown,4,brain; brain/neural structure in title,
1958,On the presence of 3-hydroxytyramine in brain.,"A. Carlsson, M. Lindqvist, T. Magnusson, B. Waldeck",Science,1958-02-28,620,General Brain-AI Structure Reviews and Methods,brain-structure,10.1126/SCIENCE.127.3296.471,a93bf09101046c1a095c29df7810fb20978e631a,https://doi.org/10.1126/SCIENCE.127.3296.471,JournalArticle,unknown,4,brain; brain/neural structure in title,
1958,CORTICOBULBAR CONNEXIONS TO THE PONS AND LOWER BRAIN-STEM IN MAN,H. Kuypers,Unknown venue,1958-09-01,500,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/81.3.364,2a2fb879c5a3486159691ab841fb97ff719ac750,https://doi.org/10.1093/BRAIN/81.3.364,paper,unknown,4,brain; brain/neural structure in title,
1958,Reticular formation of the brain,H. Jasper,Unknown venue,1958,484,General Brain-AI Structure Reviews and Methods,brain-structure,,74a58131ebcdb9d35dfdebc4b43ed48abf8cf1c1,https://www.semanticscholar.org/paper/74a58131ebcdb9d35dfdebc4b43ed48abf8cf1c1,paper,unknown,4,brain; brain/neural structure in title,
1958,Structural substrates for integrative patterns in the brain stem reticular core.,"M. Scheibel, A. Scheibel",Unknown venue,1958,435,General Brain-AI Structure Reviews and Methods,brain-structure,,81f62ca9b77bd489fc21246aca94a8076f805910,https://www.semanticscholar.org/paper/81f62ca9b77bd489fc21246aca94a8076f805910,paper,unknown,4,brain; brain/neural structure in title,
