rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1980,"Minds, brains, and programs",J. Searle,Behavioral and Brain Sciences,1980-09-01,5735,300,203.98,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"Positions Minds, brains, and programs within Cognitive and Systems Neuroscience.","high citation signal (5,735); recognized venue; open-access PDF metadata; brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1017/S0140525X00005756,bfa035c0e723f8f540500db038ca6e26d599029d,https://doi.org/10.1017/S0140525X00005756,,http://cogprints.org/7150/1/10.1.1.83.5248.pdf,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
2,1980,Preparation of separate astroglial and oligodendroglial cell cultures from rat cerebral tissue,"K. McCarthy, J. Vellis",Journal of Cell Biology,1980-06-01,3882,45,194.96,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,A novel method has been developed for the preparation of nearly pure separate cultures of astrocytes and oligodendrocytes.,"high citation signal (3,882); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.85.3.890,ce3545a2c660dd94ad4d66cffa4026a66377b5a7,https://doi.org/10.1083/jcb.85.3.890,,http://jcb.rupress.org/content/85/3/890.full.pdf,,JournalArticle,unknown,brain; cerebral; neuron; neuromorphic; explicit brain-structure/AI bridge,"A novel method has been developed for the preparation of nearly pure separate cultures of astrocytes and oligodendrocytes. The method is based on (a) the absence of viable neurons in cultures prepared from postnatal rat cerebra, (b) the stratification of astrocytes and oligodendrocytes in culture, and (c) the selective detachment of the overlying oligodendrocytes when exposed to sheer forces generated by shaking the cultures on an orbital shaker for 15--18 h at 37 degrees C. Preparations appear greater than 98% pure and contain approximately 1-2 x 10(7) viable cells (20--40 mg of cell protein). Three methods were used to characterize these two culture t ypes. First, electron microscopic examination was used to identify the cells in each preparation (mixed and separated cultures of astrocytes and oligodendrocytes) and to assess the purity of each preparation. Second, two oligodendroglial cell markers, 2',3'-cyclic nucleotide 3'- phosphohydrolase (EC 3.1.4.37) and glycerol phosphate dehydrogenase (EC 1.1.1.8) were monitored. Third, the regulation of cyclic AMP accumulation in each culture type was examined. In addition to these studies, we examined the influence of brain extract and dibutyryl cAMP on the gross morphology and ultrastructure of each preparation. These agents induced astroglial process formation without any apparent morphological effect on oligodendrocytes. Collectively, the results indicate that essentially pure cultures of astrocytes and of oligodendrocytes can be prepared and maintained. These preparations should significantly aid in efforts to examine the biochemistry, physiology, and pharmacology of these two major classes of central nervous system cells."
3,1980,The Synaptic Organization of the Brain,F. Freemon,Unknown venue,1980-05-09,1288,124,162.11,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions The Synaptic Organization of the Brain within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,288); brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/JAMA.1980.03300440052037,a7ab38f4814b684b0a9dfeb464c1ba556d0bfc89,https://doi.org/10.1001/JAMA.1980.03300440052037,,,,paper,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
4,1980,Stimulation of the cerebral cortex in the intact human subject,"P. Merton, H. Morton",Nature,1980-05-22,1136,19,154.85,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Stimulation of the cerebral cortex in the intact human subject within General Brain Science and Reviews.,"high citation signal (1,136); recognized venue; open-access PDF metadata; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/285227A0,bf875f79ae0a2e21c654bb04a3b0e750b2e1f01e,https://doi.org/10.1038/285227A0,,https://www.nature.com/articles/285227a0.pdf,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
5,1980,Alzheimer's disease: X-ray spectrometric evidence of aluminum accumulation in neurofibrillary tangle-bearing neurons.,"D. Perl, A. Brody",Science,1980-04-18,963,8,162.88,"Cellular, Synaptic, and Neuromorphic Foundations",clinical-neuroai,"Positions Alzheimer's disease: X-ray spectrometric evidence of aluminum accumulation in neurofibrillary tangle-bearing neurons. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (963); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1126/SCIENCE.7367858,180e49d959ac160083b4a656cd619275055cc2bd,https://doi.org/10.1126/SCIENCE.7367858,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
6,1980,Reduced somatostatin-like immunoreactivity in cerebral cortex from cases of Alzheimer disease and Alzheimer senile dementa,"P. Davies, R. Katzman, R. Terry",Nature,1980-11-20,877,6,148.4,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,Positions Reduced somatostatin-like immunoreactivity in cerebral cortex from cases of Alzheimer disease and Alzheimer senile dementa within Clinical Neurology and Neurodegeneration.,high citation signal (877); recognized venue; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/288279A0,3facddddce30907c14717f4f4ae3853f8c8ac4a6,https://doi.org/10.1038/288279A0,,,,JournalArticle; Review,unknown,brain; cerebral; cortex; brain/neural structure in title,
7,1980,Immunoperoxidase localization of glial fibrillary acidic protein in radial glial cells and astrocytes of the developing rhesus monkey brain,"P. Levitt, P. Rakic",The Journal of comparative neurology,1980-10-01,733,15,163.97,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Immunoperoxidase localization of glial fibrillary acidic protein in radial glial cells and astrocytes of the developing rhesus monkey brain within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (733); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901930316,10416f8c090f4c4f8d1d603978d9d4b95ced6f3a,https://doi.org/10.1002/cne.901930316,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1980,Isolation and characterization of postsynaptic densities from various brain regions: enrichment of different types of postsynaptic densities,"R. Carlin, D. Grab, R. Cohen, P. Siekevitz",Journal of Cell Biology,1980-09-01,732,32,174.95,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Postsynaptic densities (PSDs) have been isolated from cerebral cortex, midbrain, cerebellum, and brain stem by the Triton X-100 method previously used in the isolation of cerebral PSDs (Cohen et al., 1977, J.",high citation signal (732); recognized venue; open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.86.3.831,2738906eec22fd5ada8ab2a48a5b226c3461b336,https://doi.org/10.1083/jcb.86.3.831,,https://rupress.org/jcb/article-pdf/86/3/831/1074518/831.pdf,,JournalArticle,unknown,brain; cerebral; cerebrum; cortex; cerebellum; synapse; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"Postsynaptic densities (PSDs) have been isolated from cerebral cortex, midbrain, cerebellum, and brain stem by the Triton X-100 method previously used in the isolation of cerebral PSDs (Cohen et al., 1977, J. Cell Biol. 74:181). These PSDs have been compared in protein composition, protein phosphorylation, and morphology. Thin-section electron microscopy revealed that cerebral cortex and midbrain PSDs were identical, being approximately 57 nm thick and composed of apparent aggregates 20-30 nm in diameter. Isolated cerebellar PSDs appeared thinner (33 nm) than cerebral cortex PSDs and lacked the apparent 20- to 30-nm aggregates, but had a latticelike structure. In unidirectional and rotary-shadowed replicas, the cerebrum and midbrain PSDs were circular in shape with a large central perforation or hole in the center of them. Cerebellum PSDs did not have a large perforation, but did have numerous smaller perforations in a lattice like structure. Filaments (6-9 nm) were observed connecting possible 20- to 30-nm aggregates in cerebrum PSDs and were also observed radiating from one side of the PSD. Both cerebral cortex and midbrain PSDs exhibited identical protein patterns on SDS gel electrophoresis. In comparison, cerebellar PSDs (a) lacked the major 51,000 Mr protein, (b) contained two times less calmodulin, and (c) contained a unique protein at 73,000 Mr. Calcium plus calmodulin stimulated the phosphorylation of the 51,000 and 62,000 Mr bands in both cerebral cortex and midbrain PSDs. In cerebellar PSDs, only the 58,000 and 62,000 Mr bands were phosphorylated. In the PSDs from all brain regions, cAMP stimulated the phosphorylation of Protein Ia (73,000 Mr), Protein Ib (68.000 Mr), and a 60,000 Mr protein, although cerebrum and midbrain PSDs contained very much higher levels of phosphorylated protein than did the cerebellum. On the basis of the morphological criteria, it is possible that PSDs isolated from cerebrum and midbrain were derived from the Gray type I, or asymmetric, synapses, whereas cerebellum PSDs were derived from the Gray type II, or symmetric, synapses. Since there is some evidence that the type I synapses are involved in excitatory mechanisms while the type II are involved in inhibitory mechanisms, the role of the PSD and of some of its proteins in these synaptic responses is discussed."
9,1980,Widespread patterns of neuronal damage following systemic or intracerebral injections of kainic acid: a histological study.,"J. Schwob, T. A. Fuller, J. Price, J. Olney",Neuroscience,1980-06-01,719,24,159.63,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Widespread patterns of neuronal damage following systemic or intracerebral injections of kainic acid: a histological study. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (719); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0306-4522(80)90181-5,cdff480a9029cdef64c9b20e802a981d93603b09,https://doi.org/10.1016/0306-4522(80)90181-5,,,,JournalArticle; Study,unknown,cerebral; neuron; neuromorphic; explicit brain-structure/AI bridge,
10,1980,A subpopulation of mesencephalic dopamine neurons projecting to limbic areas contains a cholecystokinin-like peptide: evidence from immunohistochemistry combined with retrograde tracing.,"T. Ho¨kfelt, T. Ho¨kfelt, L. Skirboll, J. Rehfeld, J. Rehfeld, M. Goldstein, et al.",Neuroscience,1980-12-01,703,2,156.02,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions A subpopulation of mesencephalic dopamine neurons projecting to limbic areas contains a cholecystokinin-like peptide: evidence from immunohistochemistry combined with retrograde tracing. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (703); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1016/0306-4522(80)90127-X,3b9b0ce108923cf0f89053e890ea8dd8fc66b3f5,https://doi.org/10.1016/0306-4522(80)90127-X,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
11,1980,Evidence for coexistence of dopamine and CCK in meso-limbic neurones,"T. Hökfelt, J. Rehfeld, L. Skirboll, B. Ivemark, M. Goldstein, K. Markey",Nature,1980-06-12,693,6,155.76,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Evidence for coexistence of dopamine and CCK in meso-limbic neurones within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (693); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1038/285476A0,8dcada96f307df6f8216dca36a99d10a1f65b474,https://doi.org/10.1038/285476A0,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
12,1980,Endogenous brain potentials associated with selective auditory attention.,"J. C. Hansen, S. Hillyard",Electroencephalography and Clinical Neurophysiology,1980-08-01,688,26,138.43,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Endogenous brain potentials associated with selective auditory attention. within EEG, MEG, and Electrophysiology.",high citation signal (688); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(80)90222-9,5ffb636a1ae1a209b001c425be71aec4ab7d8b8c,https://doi.org/10.1016/0013-4694(80)90222-9,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
13,1980,Precursor control of neurotransmitter synthesis.,"R. Wurtman, F. Hefti, E. Melamed",Pharmacological Reviews,1980-12-01,675,14,156.89,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;machine-learning;clinical-neuroai,"Studies performed during the past decade have shown that the rates at which certain neurons produce and release their neurotransmitters can be affected by precursor availability, and thus by the changes in plasma composition that occur after ingestion of the precursors in purified form or as constituents of foods.",high citation signal (675); explicit AI/modeling signal; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/s0031-6997(25)06841-3,19841f7ed3577975246969c6697caec244313dcb,https://doi.org/10.1016/s0031-6997(25)06841-3,,,,JournalArticle,unknown,brain; neuron; prediction; neuromorphic; explicit brain-structure/AI bridge,"Studies performed during the past decade have shown that the rates at which certain neurons produce and release their neurotransmitters can be affected by precursor availability, and thus by the changes in plasma composition that occur after ingestion of the precursors in purified form or as constituents of foods. Thus, tryptophan administration or a plasma ratio of tryptophan to other large neutral amino acids, thereby raising brain tryptophan levels, increasing the substrate saturation of tryptophan hydroxylase, and accelerating the synthesis and release of serotonin. Tyrosine administration or a high-protein meal similarly elevates brain tyrosine and can accelerate catecholamine synthesis in the CNS and sympathoadrenal cells, while the consumption of lecithin or choline increases brain choline levels and neuronal acetylcholine synthesis. The physiologic and biochemical mechanisms that must exist in order for nutrient consumption to affect neurotransmitte synthesis have been characterized and include: 1) the lack of significant feedback control of plasma levels of the precursor; 2) the lack of a real ""bloodbrain barrier"" for the precursor, i.e. the ability of the plasma level of the precursor to control its influx into, or efflux from, the CNS; 3) the existence of a low-affinity (and thus unsaturated) transport system mediating the flux of the precursor between blood and brain; 4) low-affinity kinetics for the enzyme that initiates the conversion of the precursor to the transmitter; and, 5) the lack of end-product inhibition of the enzyme, in vivo, by its ultimate product, the neurotransmitter. The extent to which neurotransmitter synthesis in any particular aminergic neuron happens to be affected by changes in the availability of its precursor probably varies directly with the neuron's firing frequency. This relationship allows precursor administration to produce selective physiologic effects by enhancing neurotransmitter release from some but not all of the neurons potentially capable of utilizing the precursor for this purpose. It also allows the investigator to predict when administering the precursor might be useful for amplifying a physiologic process, or for treating a pathologic state. (for example, tyrosine administration raises blood pressure in hypotensive rats, lowers it in hypertensive animals, and has little effect on blood pressure in normotensive animals; the elevation in blood pressure probably reflects enhanced catecholamine release from sympathoadrenal cells, while the reduction in hypertensive animals probably results from increased catecholamine release within the brain-stem.) Such predictions are now being tested clinically in many institution. Available evidence suggests that lecithin or cholie administration can diminish the frequency of abnormal movements in patients with tardive dyskinesia..."
14,1980,GABA neurons are the major cell type of the nucleus reticularis thalami.,"C. Houser, J. E. Vaughn, R. Barber, E. Roberts",Brain Research,1980-11-03,673,31,156.44,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions GABA neurons are the major cell type of the nucleus reticularis thalami. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (673); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(80)90925-7,e346a35e1a8c981ea2ffdc82c067866667aca37a,https://doi.org/10.1016/0006-8993(80)90925-7,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
15,1980,Cerebral blood flow determination by rapid-sequence computed tomography: theoretical analysis.,L. Axel,Radiology,1980-12-01,653,20,131.1,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Cerebral blood flow determination by rapid-sequence computed tomography: theoretical analysis. within General Brain Science and Reviews.,high citation signal (653); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1148/RADIOLOGY.137.3.7003648,5a17e76f145f5feae278c9b5c2441885f15fe6fa,https://doi.org/10.1148/RADIOLOGY.137.3.7003648,,,,JournalArticle,unknown,brain; cerebral; historical computation/learning bridge,
16,1980,A rapid method for the regional dissection of the rat brain.,"T. Heffner, J. A. Hartman, L. Seiden","Pharmacology, Biochemistry and Behavior",1980-09-01,547,6,146.71,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions A rapid method for the regional dissection of the rat brain. within Cognitive and Systems Neuroscience.,high citation signal (547); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0091-3057(80)90254-3,bf4d8983fcedfb5a4b0b7c3793c42dd076a8ced6,https://doi.org/10.1016/0091-3057(80)90254-3,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
17,1980,The representation of colours in the cerebral cortex,S. Zeki,Nature,1980-04-03,544,14,167.81,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding,Positions The representation of colours in the cerebral cortex within General Brain Science and Reviews.,high citation signal (544); recognized venue; brain-structure signal; brain-to-model interface signal,"Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/284412A0,8e970175fc1308e77eb775f467144863e41054c3,https://doi.org/10.1038/284412A0,,,,JournalArticle,unknown,brain; cerebral; cortex; decoding; representation learning; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
18,1980,Long-term effects of repeated methylamphetamine administration on dopamine and serotonin neurons in the rat brain: a regional study.,"G. Ricaurte, C. Schuster, L. Seiden",Brain Research,1980-07-07,508,22,159.38,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Long-term effects of repeated methylamphetamine administration on dopamine and serotonin neurons in the rat brain: a regional study. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (508); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(80)90952-X,7561968fbf0605a309d2a5150d760532b0344831,https://doi.org/10.1016/0006-8993(80)90952-X,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
19,1980,EEG-brain dynamics: Relation between EEG and Brain evoked potentials,E. Basar,Unknown venue,1980,466,23,149.03,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"Positions EEG-brain dynamics: Relation between EEG and Brain evoked potentials within EEG, MEG, and Electrophysiology.",high citation signal (466); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,3197c408ba64f0de56cdbdee4df0a1c9063f2755,https://www.semanticscholar.org/paper/3197c408ba64f0de56cdbdee4df0a1c9063f2755,,,,paper,unknown,brain; eeg; neural; decoding; brain/neural structure in title; explicit brain-structure/AI bridge,
20,1980,Cholinergic projections from magnocellular nuclei of the basal forebrain to cortical areas in rats.,"H. Wenk, V. Bigl, U. Meyer",Brain Research,1980-05-01,463,8,157.72,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Cholinergic projections from magnocellular nuclei of the basal forebrain to cortical areas in rats. within General Brain Science and Reviews.,high citation signal (463); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0165-0173(80)90011-9,9d79c0248b9078447857439f586076eb2c993484,https://doi.org/10.1016/0165-0173(80)90011-9,,,,JournalArticle,unknown,brain; cortical; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
21,1980,Long-term effects of multiple doses of methamphetamine on tryptophan hydroxylase and tyrosine hydroxylase activity in rat brain.,"A. Hotchkiss, J. Gibb",Journal of Pharmacology and Experimental Therapeutics,1980-08-01,460,12,145.6,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Tryptophan hydroxylase (TPH) activity was measured in various rat brain regions after administering large doses of methamphetamine (METH).,high citation signal (460); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)32165-8,117e79e52b05dcc84b1bb05e989d4955c900570e,https://doi.org/10.1016/s0022-3565(25)32165-8,,,,JournalArticle,unknown,brain; hippocampus; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"Tryptophan hydroxylase (TPH) activity was measured in various rat brain regions after administering large doses of methamphetamine (METH). After four sequential doses of METH (15 mg/kg), given every 6 hr, TPH activity was decreased (to approximately 10% of control) in both the neostriatum and hippocampus. The depression of enzyme activity persisted for at least 30 days. When compared with the depression of neostriatal tyrosine hydroxylase activity, the depression of neostriatal and hippocampal TPH activity occurred sooner and was more pronounced. The depression of TPH activity was dependent on the number of doses and the amount of drug administered. Five days after one to two doses of METH, a transient recovery was observed but when four doses were given, the enzyme was depressed. No decrease in TPH activity was observed in brain areas containing serotonergic cell bodies. Agents which prevent the METH-induced decrease of neostriatal tyrosine hydroxylase activity, i.e., haloperidol, alpha-methyl-p-tyrosine and gamma-aminobutyric acid transaminase inhibitors also prevented the decrease in TPH activity caused by METH. In addition, fluoxetine, an inhibitor of 5-hydroxytryptamine re-uptake, prevented the METH-induced decrease in neostriatal and hippocampal TPH activity but did not alter the decrease in nenostriatal tyrosine hydroxylase activity."
