rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1914,EXPERIMENTAL HYDROCEPHALUS,W. Thomas,Journal of Experimental Medicine,1914-01-01,129,7,93.82,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Internal hydrocephalus can be produced experimentally by injecting a foreign substance into the ventricles.,high citation signal (129); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.19.1.106,dda77bc034bf922e65b1bbb3ae94c480955b75fa,https://doi.org/10.1084/jem.19.1.106,,https://rupress.org/jem/article-pdf/19/1/106/1125476/106.pdf,,JournalArticle,unknown,brain,"Internal hydrocephalus can be produced experimentally by injecting a foreign substance into the ventricles. In these experiments, aleuronat, a granular, insoluble material, has caused an acute inflammatory reaction, characterized in the first week by an exudate consisting largely of polynuclear leucocytes. Later the picture is one of a chronic process; polynuclear cells are replaced by lymphoid and large mononuclear cells and there is proliferation of the connective tissue in the choroid plexus. Proliferation of the ependyma occurs in the first week but becomes more advanced in the second and third weeks, and there is increase in neuroglia more marked in the long continued experiments. Ordinarily when aleuronat is injected into a serous cavity, the pleural cavity, for example, abundant accumulation of fluid takes place in twenty-four to forty-eight hours, and at the same time polynuclear leucocytes collect. In the experiments in which the irritant was injected into the ventricle of the brain there was little or no dilatation apparent in the first week; absence of dilatation in all probability is due to the free outflow of the fluid. When obstruction occurs during the chronic stage of the inflammatory process dilatation of the ventricle follows. Choked disc and other symptoms of increased intracranial pressure accompany experimental hydrocephalus. Dilatation occurs slowly and reaches a maximum in about two months. In some of the experiments of longer duration obstruction can be demonstrated in gross or microscopically. Obvious obstruction has not been found by gross examination in all instances, but in the experiments in which India ink was injected into the ventricle before death obstruction to outflow was very readily demonstrated. The third and fourth ventricles were in all instances filled with the pigment, but none appeared on the surface of the brain, whereas in normal dogs the entire surface, especially the base, became deeply pigmented. Obstruction to the circulation of cerebrospinal fluid causing internal hydrocephalus may occur at the foramen of Monro, in the aqueduct of Sylvius, or, doubtless with greatest frequency, at the foramen of Magendie."
2,1914,The medulla oblongata of larval amblystoma,C. J. Herrick,Unknown venue,1914-08-01,117,0,90.87,General Brain-AI Structure Reviews and Methods,,Positions The medulla oblongata of larval amblystoma within General Brain Science and Reviews.,high citation signal (117); open-access PDF metadata,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/CNE.900240402,ff73dd9c87819d8424f7483319a5a6c03bfdc42e,https://doi.org/10.1002/CNE.900240402,,https://zenodo.org/records/2440745/files/article.pdf,,paper,unknown,brain,
3,1914,"ON THE TOPOGRAPHICAL DISTRIBUTION OF CORTEX LESIONS AND ANOMALIES IN DEMENTIA PRÆCOX, WITH SOME ACCOUNT OF THEIR FUNCTIONAL SIGNIFICANCE",E. Southard,Unknown venue,1914-10-01,95,2,93.76,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;clinical-neuroai,"Positions ON THE TOPOGRAPHICAL DISTRIBUTION OF CORTEX LESIONS AND ANOMALIES IN DEMENTIA PRÆCOX, WITH SOME ACCOUNT OF THEIR FUNCTIONAL SIGNIFICANCE within Clinical Neurology and Neurodegeneration.",high citation signal (95); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1176/AJP.71.3.603,2567a2f24a8996c5a799fe784751f85a73f82742,https://doi.org/10.1176/AJP.71.3.603,,,,paper,unknown,cortex; brain/neural structure in title,
4,1914,"The structure of the roots, trunk and branches of the vagus nerve","M. R. Chase, S. W. Ranson",Unknown venue,1914-02-01,63,0,84.26,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,The work upon which this paper is based was begun by one of us (Chase) on his own initiative.,high citation signal (63); open-access PDF metadata; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900240103,5c90698ce1fe4ff801bb13c1829b4b580ec8841c,https://doi.org/10.1002/cne.900240103,,https://zenodo.org/record/1504789/files/article.pdf,,Review,unknown,brain; cerebral,"The work upon which this paper is based was begun by one of us (Chase) on his own initiative. After the preparations were all made, the observations collected in elaborate notes, and the drawings completed, the writing up of the paper fell to the lot of the second author, who has, however, again gone over all the material and writes from first-hand knowledge of the histological details. It was formerly supposed that the cerebro-spinal nerves (exclusive of the first cerebral) were composed almost entirely of medullated fibers. But it, has been demonstrated recently (Ranson '11, '12) that the spinal nerves contain even more non-medullated than medullated fibers. Among the cerebral nerves two have been studied in some detail in recent years. Weigner ('05) found considerable numbers of non-medullated fibers in the nervus intermedius. Molhant ('10) found groups of non-medullated fibers in the vagus, which he thought were derived from the sympathetic system. The Cajal silver technique was employed by him to stain the axons, and his preparations were evidently unsatisfactory. As a result, his account of the non-medullated fibers in the vagus leaves much to be desired. He has, however, given a good account of the medullated fibers in that nerve. It is not our purpose to present a review of the literature on the vagus nerve, since this has been summarized recently by Molhant. Such observations on the structure of the vagus as have a direct bearing on those presented in this paper will be summarized in another paragraph."
5,1914,"Transplantation of the spinal ganglion, with observations on the significance of the complex types of spinal ganglion cells",W. Ranson,Unknown venue,1914-12-01,59,0,105.1,Structural Neuroimaging and AI,connectome;machine-learning,One may no longer look upon the spinal ganglion as containing only simple unipolar cells with T-shaped axons.,high citation signal (59); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal,"Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1002/cne.900240604,91da5ee02ea2ecced0a1880a5fe248ad159420aa,https://doi.org/10.1002/cne.900240604,,https://zenodo.org/record/1843696/files/article.pdf,,paper,unknown,brain; classification; explicit brain-structure/AI bridge,"One may no longer look upon the spinal ganglion as containing only simple unipolar cells with T-shaped axons. The researches of the past ten years have shown that from this fundamental type all sorts of variations occur. A glance at Dogiel's ('0s) monograph shows how great is the number of such variations and how completely they baffle any attempt at logical classification. From the cell body m.ay arise short, thick processes, or fine fibers ending in pyriform or spherical expansions. Other cells present elevated loops of protoplasm which are attached to the cell body at both ends. When such loops are numerous, the cells are spoken of as fenestrated. In other cases the axon at or near its origin from the cell may be broken up into a number of fibers, which unite with each other to form a plexus, and which are finally assembled into a single axon. Other axons give off collaterals with terminal enlargements called end-bulbs. although these complicated structures have been much discussed, we are still in doubt as to their functional significance. In this connection, we should not forget that, although obscured by all these variations, the fundamental characteristic of the spinal ganglion cell remains unchanged; i.e., the cell possesses an axon which, dividing dichotomously, puts the cell into relation with the periphery on the one hand and the central nervous system on the other, and, so far as we understand the physiology of the spinal ganglion, this simple type seems to answer all the requirements for the conduction of afferent impulses."
6,1914,The cerebellum of necturus and other urodele amphibia,C. J. Herrick,Unknown venue,1914-02-01,52,0,79.67,General Brain-AI Structure Reviews and Methods,brain-structure,"The cerebellum of lower urodeles has long been known to be in a greatly reduced condition; indeed, several authors have stated that in some of these forms it is entirely absent or represented merely by a dorsal commissural band of fibers.",high citation signal (52); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900240102,9065828c1241199f243f0a5856a8e1d352318a59,https://doi.org/10.1002/cne.900240102,,https://zenodo.org/record/1827202/files/article.pdf,,paper,unknown,brain; cerebellum,"The cerebellum of lower urodeles has long been known to be in a greatly reduced condition; indeed, several authors have stated that in some of these forms it is entirely absent or represented merely by a dorsal commissural band of fibers. The subject obviously presents some features of general morphological interest; accordingly, I have examined the cerebellum in such American species of Urodela as are readily available, selecting Necturus maculosus (Raf.) and Amblystoma tigrinum (Green) for more detailed study. The observations on the develophent and adult structure of the latter type are reserved for a later report. For nearly all of the material upon which this paper is based, including a very extensive series of microscopical preparations and a number of carefully made dissections, I am indebted to the kindness of Dr. Paul s. McKibben. All of the Amphibia studied possess cerebellar tissue in typical relations and with essentially the sarne fibrous connections as in other vertebrates, save for the absence of the mammalian brachium pontis and its connections. The embryological development of the cerebellum of mammals is known to begin as a thickening of the rhomboidal lip along the rostra1 border of the lateral recess of the fourth ventricle. In adult urodeles the recessus lateralis is very extensive and in the lower forms the configuration is very similar to that of very early embryonic stages of mammals in that the cerebellar tissue is present only in the walls of the wide lateral recesses, save for a commissural band of nerve fibers in the brain roof in front of them,"
7,1914,FACTORS OF INFLUENCE IN THE ORIGIN AND CIRCULATION OF THE CEREBROSPINAL FLUID,"C. H. Frazier, M. M. Peet",Unknown venue,1914-10-01,51,0,76.12,General Brain-AI Structure Reviews and Methods,,Positions FACTORS OF INFLUENCE IN THE ORIGIN AND CIRCULATION OF THE CEREBROSPINAL FLUID within General Brain Science and Reviews.,high citation signal (51); open-access PDF metadata,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1914.35.3.268,6144e3123ffa4e3d414191d8fab23789d3e3071d,https://doi.org/10.1152/AJPLEGACY.1914.35.3.268,,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,,paper,unknown,brain,
8,1914,"THE ROLE OF THE CAROTID ARTERIES, IN THE CAUSATION OF VASCULAR LESIONS OF THE BRAIN, WITH REMARKS ON CERTAIN SPECIAL FEATURES OF THE SYMPTOMATOLOGY",J. R. Hunt,Unknown venue,1914-05-01,43,0,77.32,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions THE ROLE OF THE CAROTID ARTERIES, IN THE CAUSATION OF VASCULAR LESIONS OF THE BRAIN, WITH REMARKS ON CERTAIN SPECIAL FEATURES OF THE SYMPTOMATOLOGY within General Brain Science and Reviews.",high citation signal (43); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00000441-191405000-00009,125d443cd2a2dcb27b8fb5dc51caea2b34e9d04f,https://doi.org/10.1097/00000441-191405000-00009,,,,paper,unknown,brain; brain/neural structure in title,
9,1914,ON APHASIA DUE TO ATROPHY OF THE CEREBRAL CONVOLUTIONS,G. Mingazzini,Unknown venue,1914-05-01,36,0,73.2,General Brain-AI Structure Reviews and Methods,brain-structure,Positions ON APHASIA DUE TO ATROPHY OF THE CEREBRAL CONVOLUTIONS within General Brain Science and Reviews.,high citation signal (36); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/36.3-4.493,a23064ba31aa5eba42c0926d117942f3c8115cfd,https://doi.org/10.1093/BRAIN/36.3-4.493,,https://zenodo.org/record/1546191/files/article.pdf,,paper,unknown,brain; cerebral,
10,1914,"A study of ganglion cells in the sympathetic nervous system, with special reference to intrinsic sensory neurones","F. W. Carpenter, J. L. Conel",Unknown venue,1914-06-01,31,0,70.58,"Cellular, Synaptic, and Neuromorphic Foundations",neural-signals,"The existence in the sympathetic nervous system of intrinsic sensory neurones-that is, afferent neurones whose cell-bodies lie in autonomic ganglia-is still one of the unsettled questions of neurology.",high citation signal (31); open-access PDF metadata,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Signal drift, artifacts, and session effects can limit real-world decoding reliability.",10.1002/cne.900240303,41a70b14ad83514979690a2043e7d4ef59b85594,https://doi.org/10.1002/cne.900240303,,https://zenodo.org/record/1512060/files/article.pdf,,paper,unknown,ecog; neuron,"The existence in the sympathetic nervous system of intrinsic sensory neurones-that is, afferent neurones whose cell-bodies lie in autonomic ganglia-is still one of the unsettled questions of neurology. The conflicting statements found in present day textbooks of human anatomy reflect the lack of agreement on this point among investigators. On the one hand it is held, in conformity with the views of Kolliker and Langley, that all afferent fibers present in the sympathetic nerves are the peripheral processes of neurones whose cell-bodies are found in the spinal ganglia. Such special dorsal-root neurones are believed to send their processes via the rami communicantes into the sympathetic trunks, where they meet with and accompany the efferent postganglionic fibers to their distribution in tissue under control of the autonomic system. The opposing view, supported by Dogiel, while not necessarily denying the presence of afferent cerebrospinal fibers, recognizes in the sympathetic mechanism sensory neurones which belong primarily to that system. These have their trophic centers in the various autonomic ganglia. Their peripherally directed processes terminate in sensory endings in the viscera, etc. ; their centrally directed processes pass through rami communicantes into the ganglia of the dorsal nerve roots, and here form terminal arborizations about; the spinal ganglion"
