rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1937,SOMATIC MOTOR AND SENSORY REPRESENTATION IN THE CEREBRAL CORTEX OF MAN AS STUDIED BY ELECTRICAL STIMULATION,"W. Penfield, E. Boldrey",Unknown venue,1937-12-01,4155,162,192.38,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding,Positions SOMATIC MOTOR AND SENSORY REPRESENTATION IN THE CEREBRAL CORTEX OF MAN AS STUDIED BY ELECTRICAL STIMULATION within General Brain Science and Reviews.,"high citation signal (4,155); brain-structure signal; brain-to-model interface signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/60.4.389,fd966d1e0d1d44368d721fa5d009bc003900bcd7,https://doi.org/10.1093/BRAIN/60.4.389,,,,paper,unknown,brain; cerebral; cortex; decoding; representation learning; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
2,1937,"Cerebral states during sleep, as studied by human brain potentials","A. Loomis, E. N. Harvey, G. Hobart",Unknown venue,1937-08-01,770,12,130.86,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Cerebral states during sleep, as studied by human brain potentials within General Brain Science and Reviews.",high citation signal (770); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1037/H0057431,65755c009f68a214ec04c22c315b539cf8cf386c,https://doi.org/10.1037/H0057431,,,,paper,unknown,brain; cerebral; brain/neural structure in title,
3,1937,INTRACRANIAL PRESSURE WITHOUT BRAIN TUMOR: DIAGNOSIS AND TREATMENT.,W. Dandy,Annals of Surgery,1937-10-01,484,18,124.71,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,Positions INTRACRANIAL PRESSURE WITHOUT BRAIN TUMOR: DIAGNOSIS AND TREATMENT. within Clinical Neurology and Neurodegeneration.,high citation signal (484); open-access PDF metadata; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00000658-193710000-00002,2c4d109c3a17d2d73b584d983eec12a28b681830,https://doi.org/10.1097/00000658-193710000-00002,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1390605,,JournalArticle,unknown,brain; brain/neural structure in title,
4,1937,BRAIN POTENTIALS DURING SLEEP,"H. Blake, R. Gerard",Unknown venue,1937-07-31,263,15,109.57,General Brain-AI Structure Reviews and Methods,brain-structure,Positions BRAIN POTENTIALS DURING SLEEP within General Brain Science and Reviews.,high citation signal (263); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1937.119.4.692,6a9c804775250fc58645183d3126542948eec3f2,https://doi.org/10.1152/AJPLEGACY.1937.119.4.692,,,,paper,unknown,brain; brain/neural structure in title,
5,1937,CHANGES IN HUMAN BRAIN POTENTIALS DURING THE ONSET OF SLEEP.,"H. Davis, P. Davis, A. Loomis, E. N. Harvey, G. Hobart",Science,1937-11-12,151,4,111.63,General Brain-AI Structure Reviews and Methods,brain-structure,Positions CHANGES IN HUMAN BRAIN POTENTIALS DURING THE ONSET OF SLEEP. within General Brain Science and Reviews.,high citation signal (151); recognized venue; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.86.2237.448,23811b61fb51a2fd8eb3ccd6a0eb700f1fa636a7,https://doi.org/10.1126/SCIENCE.86.2237.448,,,,JournalArticle,unknown,brain; brain/neural structure in title,
6,1937,Studies on brain metabolism: The metabolism of glutamic acid in brain.,H. Weil-Malherbe,Biochemical Journal,1937-02-01,131,0,100.09,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Studies on brain metabolism: The metabolism of glutamic acid in brain. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (131); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1042/BJ0300665,8fe9926bc668fda81c055bef747c35bc238f9a2d,https://doi.org/10.1042/BJ0300665,,https://europepmc.org/articles/pmc1263074?pdf=render,,JournalArticle,unknown,brain; brain/neural structure in title,
7,1937,ELECTRICAL ACTIVITY OF THE CEREBRAL CORTEX IN THE UNANESTHETIZED CAT,"M. Rheinberger, H. Jasper",Unknown venue,1937-04-30,130,0,100.95,General Brain-AI Structure Reviews and Methods,brain-structure,Positions ELECTRICAL ACTIVITY OF THE CEREBRAL CORTEX IN THE UNANESTHETIZED CAT within General Brain Science and Reviews.,high citation signal (130); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1937.119.1.186,3ea535d6164f12799060d5e83b22559f9f208d74,https://doi.org/10.1152/AJPLEGACY.1937.119.1.186,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
8,1937,Brain-Weight and Body-Weight of Mammals,G. Bonin,Unknown venue,1937-04-01,106,2,93.31,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Brain-Weight and Body-Weight of Mammals within General Brain Science and Reviews.,high citation signal (106); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1080/00221309.1937.9917959,ad6d6c8c507a755827ae896146fd6c98858e107d,https://doi.org/10.1080/00221309.1937.9917959,,,,paper,unknown,brain; brain/neural structure in title,
9,1937,The ontogenetic development of the diencephalic centers in a bird's brain (chick) and comparison with the reptilian and mammalian diencephalon,H. Kuhlenbeck,Unknown venue,1937-02-01,103,6,92.8,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions The ontogenetic development of the diencephalic centers in a bird's brain (chick) and comparison with the reptilian and mammalian diencephalon within Brain Development, Plasticity, and Connectomics.",high citation signal (103); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900660103,73b869e3f942bb6c42065505693e9d8afe586508,https://doi.org/10.1002/cne.900660103,,,,paper,unknown,brain; brain/neural structure in title,
10,1937,NEURAL MECHANISMS CONTROLLING THE PALMAR GALVANIC SKIN REFLEX AND PALMAR SWEATING: A CONSIDERATION OF AVAILABLE LITERATURE,C. Darrow,Unknown venue,1937-03-01,92,3,92.79,General Brain-AI Structure Reviews and Methods,brain-structure,Positions NEURAL MECHANISMS CONTROLLING THE PALMAR GALVANIC SKIN REFLEX AND PALMAR SWEATING: A CONSIDERATION OF AVAILABLE LITERATURE within General Brain Science and Reviews.,high citation signal (92); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHNEURPSYC.1937.02260150171011,a21cc511df1e81e2461ec60ef48daff2a107a911,https://doi.org/10.1001/ARCHNEURPSYC.1937.02260150171011,,,,paper,unknown,brain; neural; brain/neural structure in title,
11,1937,THE RÔLE OF THE CEREBRAL CORTEX AND OF VARIOUS SENSE ORGANS IN THE EXCITATION AND EXECUTION OF MATING ACTIVITY IN THE RABBIT,C. Brooks,Unknown venue,1937-10-31,88,2,94.0,General Brain-AI Structure Reviews and Methods,brain-structure,Positions THE RÔLE OF THE CEREBRAL CORTEX AND OF VARIOUS SENSE ORGANS IN THE EXCITATION AND EXECUTION OF MATING ACTIVITY IN THE RABBIT within General Brain Science and Reviews.,high citation signal (88); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1937.120.3.544,b717803a77de84dd48748ee07889e3653b171a14,https://doi.org/10.1152/AJPLEGACY.1937.120.3.544,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
