rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1902,Fishes,B. M. Phillips,Endangered and Threatened Animals of Florida and Their Habitats,1902-06-01,410,31,140.73,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neuroimaging,(2000). Growling for food: acoustic emissions during competitive feeding of the streaked gurnard.,high citation signal (410); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1177/002205740205502517,cbe20e23896ebd3e0e74173a420ba0f8e291aa2f,https://doi.org/10.1177/002205740205502517,,,,JournalArticle,unknown,brain; brainstem; neuron; neuromorphic; explicit brain-structure/AI bridge,"(2000). Growling for food: acoustic emissions during competitive feeding of the streaked gurnard. Discrimination between high and low repetition rates of ultrasonic pulses by the cod. Relationship of swim-bladder shape to the directionality pattern of underwater sound in the oyster toadfish. Alternative life history strategies and dimorphic males in an acoustic communication system. Fish songs: Temporal scaling of divergent vocal phenotypes for alternative male reproductive morphs. (1991). Inter-and intra-sexual dimorphism in the vocal control system of a teleost fish: motor axon number and size. (1993). Transneuronal biocytin delineates species differences in a brainstem vocal-acoustic circuit in sound producing fish. (1996). Nonsequential developmental trajectories lead to dimorphic vocal circuitry for males with alternative reproductive tactics. Peripheral and central aspects of the acoustic and lateral line system of a bottom dwelling catfish, Ancistrus sp. The coding of concurrent vocal signals by the auditory midbrain: The effects of stimulus level and depth of modulation. (2001). Temporal population code of concurrent vocal signals in the auditory midbrain. (1993). The ontogeny of inter-and intrasexual vocal muscle dimorphisms in a sound-producing fish."
2,1902,The brain of petromyzon,J. Johnston,Unknown venue,1902-03-01,137,4,99.09,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging,Positions The brain of petromyzon within Neuroimaging and Brain Mapping.,high citation signal (137); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.910120102,0f97e20c44215b79abdbc62cd77b6e8c08d01dd3,https://doi.org/10.1002/cne.910120102,,,,paper,unknown,brain; brain/neural structure in title,
3,1902,An attempt to define the primitive functional divisions of the central nervous system,J. Johnston,Unknown venue,1902-03-01,53,1,78.0,General Brain-AI Structure Reviews and Methods,brain-structure,Positions An attempt to define the primitive functional divisions of the central nervous system within General Brain Science and Reviews.,high citation signal (53); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.910120103,d26461cf030590cd89026f502bedc6859307374c,https://doi.org/10.1002/cne.910120103,,https://zenodo.org/records/1919659/files/article.pdf,,paper,unknown,brain,
4,1902,ON THE FUNCTIONS OF THE CEREBRUM: I.-THE FRONTAL LOBES IN RELATION TO THE PRODUCTION AND RETENTION OF SIMPLE SENSORY-MOTOR HABITS,S. Franz,Unknown venue,1902-10-01,35,3,72.7,General Brain-AI Structure Reviews and Methods,brain-structure,Positions ON THE FUNCTIONS OF THE CEREBRUM: I.-THE FRONTAL LOBES IN RELATION TO THE PRODUCTION AND RETENTION OF SIMPLE SENSORY-MOTOR HABITS within General Brain Science and Reviews.,high citation signal (35); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/AJPLEGACY.1902.8.1.1,ba9767cc95dfd9c32ae5e2543a9968419fa04ac6,https://doi.org/10.1152/AJPLEGACY.1902.8.1.1,,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,,paper,unknown,brain; cerebrum,
5,1902,Ueber die heteroplastische Knochenbildung,"D. C. Sacerdotti, Dr. G. Frattin",Archiv für Pathologische Anatomie und Physiologie und für Klinische Medicin,1902-06-01,27,0,66.18,Clinical NeuroAI and Brain Disorders,brain-structure,"sich als Heteroplasien die Ossificationen ansehen, deren Entstehung mit Transposit ionbisweilen auch an entfernte S t e l l e n und nachheriger Einschliessung yon osteogenen Bruchstficken in Beziehung gebracht werden kann; denn in diesen F//llen haben sich nur spontan /ihnliche Verh/iltnisse verwirklicht, wie man sie experimentell durch Periost-Transplantation hervorrufen kann.",high citation signal (27); open-access PDF metadata; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1007/BF01938202,212a77e64895c567a75c4ffd6cac5b44b59b3343,https://doi.org/10.1007/BF01938202,,https://zenodo.org/records/2328658/files/article.pdf,,paper,unknown,brain,"sich als Heteroplasien die Ossificationen ansehen, deren Entstehung mit Transposit ionbisweilen auch an entfernte S t e l l e n und nachheriger Einschliessung yon osteogenen Bruchstficken in Beziehung gebracht werden kann; denn in diesen F//llen haben sich nur spontan /ihnliche Verh/iltnisse verwirklicht, wie man sie experimentell durch Periost-Transplantation hervorrufen kann. ~) Abet ausser diesen Tumoren finden sich auch Osteome beschrieben, die, eben weil sic in 0rganen vorkommen, in denen normaler Weise kein Knoohen vorhanden ist, und wo sich Periost-Transplantationen schwer annehmen lassen, als heteroplastische bezeichnet werden. Ihre Entstehung lisst sich in gewissen Fiillen auf einen embryonalen Einschluss zuriickfiihren, h~ufiger jedoch l~isst sich logischer Weise annehmen, dass man es mit echten Metaplasien zu thun habe, die das Bindegewebe wegen besonderer Verh'~ltnisse, in denen es sich finder, aufweist. In der That behauptet schon Virchow in seinem Werke fiber die Geschwfilste ~) dort, wo er yon den heteroplastischen Osteomen sprieht, dass diese h~ufig mit vorausgegangenen EntziindUngserscheinungen, die bindegewebige Neubildungen hervorriefen, in Beziehung zu bringen scion. So sagt er z. B. betreffs des Hirnosteoms, dass ,,clue bindegewebige Substanz die Matrix des Knoohens bildete"". ,,Dieses Bindegewebe ist ein irritatives Product der Neuroglia und insofern erscheint die Osteombildung als das Ende einer eireumscripten Encephalitis."" Und an anderer Stelle, wo er yon den Osteomen des Augeninneren spricht, ffihrt er die der Gef~sshaut auf chronische Choroiditis zurfick, und noch deutlieher"
6,1902,Specific gravity of the brain,R. Gompertz,Journal of Physiology,1902-01-31,25,7,70.85,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Specific gravity of the brain within General Brain Science and Reviews.,high citation signal (25); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/jphysiol.1902.sp000884,b855a598580035e1cbac2634d1856e7de18d1f6b,https://doi.org/10.1113/jphysiol.1902.sp000884,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1540502,,JournalArticle,unknown,brain; brain/neural structure in title,
7,1902,The Primary Subdivision of the Mammalian Cerebellum.,S. Ge,Unknown venue,1902-07-01,18,0,58.2,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The Primary Subdivision of the Mammalian Cerebellum. within General Brain Science and Reviews.,high citation signal (18); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,079b91c917d697763149d577892b72f534e8f916,https://www.semanticscholar.org/paper/079b91c917d697763149d577892b72f534e8f916,,,,paper,unknown,brain; cerebellum,
8,1902,On the Natural Preservation of the Brain in the Ancient Egyptians.,S. Ge,Unknown venue,1902-07-01,15,0,59.11,General Brain-AI Structure Reviews and Methods,brain-structure,Positions On the Natural Preservation of the Brain in the Ancient Egyptians. within General Brain Science and Reviews.,high citation signal (15); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,f6da63e3f6ba031b83172d6afa11b580c40841fb,https://www.semanticscholar.org/paper/f6da63e3f6ba031b83172d6afa11b580c40841fb,,,,paper,unknown,brain; brain/neural structure in title,
9,1902,A note on the significance of the size of nerve fibers in fishes,C. J. Herrick,Unknown venue,1902-12-01,11,0,60.13,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"The observations upon the relation between diameter and distribution of nerve fibers in the frog, reported upon by Miss DUNN ('02), call to mind certain facts which came under my notice in the prosecution of my researches on the nerve components of fishes and which may serve to supplement as well as to verify her observations.",high citation signal (11); open-access PDF metadata; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.910120404,de95a007f04be0efc01ac6615bac2f83ef69decd,https://doi.org/10.1002/cne.910120404,,https://zenodo.org/record/2245590/files/article.pdf,,paper,unknown,brain; historical computation/learning bridge,"The observations upon the relation between diameter and distribution of nerve fibers in the frog, reported upon by Miss DUNN ('02), call to mind certain facts which came under my notice in the prosecution of my researches on the nerve components of fishes and which may serve to supplement as well as to verify her observations. The eye-muscle nerves of Menidia I have found (see Section g of the work cited in the appended bibliography) to contain both typical coarse motor fibers and also very fine fibers which leave the brain bound up in the same root with the others, but terminate peripherally on a different set of muscle fibers. All of the extrinsic eye-muscles have, in addition to the usual large muscle fibers, a large number of very small ones. These latter are, for the most part, segregated into a separate slip, which may have a slightly different origin from the main muscular mass. The finer nerve fibers can be separately followed from the superficial origin of the nerve to their insertion in the muscle and the separation of the finer muscle fibers from the coarse ones makes it easy to determine the exact distribution of the two kinds of nerve fibers. To quote from the work just cited (p. 389), "" I n the case of each of the six eye-muscles of which we have just been treating, the side along which the finer fibers of its nerve run contains much smaller muscle fibers than those which make up the body of the muscle, the diameter of these small muscle fibers often being no greater than that of a large nerve fiber. The smaller"
10,1902,Homologies of the Cerebral Sulci.,S. Ge,Unknown venue,1902-04-01,11,0,49.93,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Homologies of the Cerebral Sulci. within General Brain Science and Reviews.,high citation signal (11); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,4a070783719764295d1cc15cf8a7315334012c76,https://www.semanticscholar.org/paper/4a070783719764295d1cc15cf8a7315334012c76,,,,paper,unknown,brain; cerebral,
