year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2013,The WU-Minn Human Connectome Project: An Overview,"D. C. Essen, Stephen M. Smith, D. Barch, Timothy Edward John Behrens, E. Yacoub, K. Uğurbil",NeuroImage,2013-05-16,5814,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1016/j.neuroimage.2013.05.041,7072ef929fa3d7c3177ca868309523c588a67bd1,https://doi.org/10.1016/j.neuroimage.2013.05.041,Review; JournalArticle,unknown,3,brain; connectome; connectivity,"The Human Connectome Project consortium led by Washington University, University of Minnesota, and Oxford University is undertaking a systematic effort to map macroscopic human brain circuits and their relationship to behavior in a large population of healthy adults."
2013,Neuroimaging standards for research into small vessel disease and its contribution to ageing and neurodegeneration,"J. Wardlaw, Eric E. Smith, G. Biessels, C. Cordonnier, F. Fazekas, R. Frayne, et al.",Lancet Neurology,2013-08-01,4886,Structural Neuroimaging and AI,brain-structure;neuroimaging;clinical-neuroai,10.1016/S1474-4422(13)70124-8,f276505d65ea8348b58c300a0f8996abedf0f3ff,https://doi.org/10.1016/S1474-4422(13)70124-8,JournalArticle; Review,unknown,4,brain; cerebral; cortical; mri,Summary Cerebral small vessel disease (SVD) is a common accompaniment of ageing.
2013,Sleep Drives Metabolite Clearance from the Adult Brain,"Lulu Xie, Hongyi Kang, Qiwu Xu, Michael J. Chen, Yonghong Liao, M. Thiyagarajan, et al.",Science,2013-10-18,4774,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1126/science.1241224,014fa65ae6f6f866bc132c1bcccd045b16432f53,https://doi.org/10.1126/science.1241224,JournalArticle,unknown,5,brain; neural; brain/neural structure in title,Taking Out the Trash The purpose of sleep remains mysterious.
2013,Cerebral organoids model human brain development and microcephaly,"Madeline A. Lancaster, M. Renner, Carol-Anne Martin, D. Wenzel, L. Bicknell, M. Hurles, et al.",Nature,2013-08-28,4615,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,10.1038/nature12517,368de9e76b2650b8303edec53d6091dcdfdc748e,https://doi.org/10.1038/nature12517,JournalArticle,unknown,12,brain; cerebral; cortex; cortical; neuron; brain/neural structure in title; historical computation/learning bridge,"The complexity of the human brain has made it difficult to study many brain disorders in model organisms, highlighting the need for an in vitro model of human brain development."
2013,BrainNet Viewer: A Network Visualization Tool for Human Brain Connectomics,"Mingrui Xia, Jinhui Wang, Yong He",PLoS ONE,2013-07-04,4032,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;neuroimaging,10.1371/journal.pone.0068910,a55df99552d6093b6150fe2ca79d017644b73935,https://doi.org/10.1371/journal.pone.0068910,JournalArticle,unknown,9,brain; connectome; brain/neural structure in title; historical computation/learning bridge,The human brain is a complex system whose topological organization can be represented using connectomics.
2013,Traumatic brain injury.,K. Barlow,Handbook of Clinical Neurology,2013,3745,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1016/B978-0-444-52910-7.00011-8,4b60c51e0d035accad72193b8e1b29540218a2b2,https://doi.org/10.1016/B978-0-444-52910-7.00011-8,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,
2013,Neurology of the newborn.,J. Volpe,Major problems in clinical pediatrics,2013-11-23,3648,Clinical NeuroAI and Brain Disorders,clinical-neuroai,,fa63a6bbc470ee33edf2fadccb7948e5c7b50806,https://www.semanticscholar.org/paper/fa63a6bbc470ee33edf2fadccb7948e5c7b50806,Review; JournalArticle,unknown,0,Semantic Scholar brain-AI query,
2013,MEG and EEG data analysis with MNE-Python,"Alexandre Gramfort, M. Luessi, E. Larson, D. Engemann, D. Strohmeier, C. Brodbeck, et al.",Front. Neuroinform.,2013-12-26,3595,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neuroimaging;neural-signals,10.3389/fnins.2013.00267,be6638e641c5e993474703de6e0261357da71736,https://doi.org/10.3389/fnins.2013.00267,JournalArticle; Review,unknown,10,brain; connectivity; eeg; meg; neuron; neural; historical computation/learning bridge,Magnetoencephalography and electroencephalography (M/EEG) measure the weak electromagnetic signals generated by neuronal activity in the brain.
2013,"Methods to detect, characterize, and remove motion artifact in resting state fMRI","Jonathan D. Power, A. Mitra, Timothy O. Laumann, A. Snyder, B. Schlaggar, S. Petersen",NeuroImage,2013-08-29,3586,Structural Neuroimaging and AI,brain-structure;connectome;machine-learning;neuroimaging,10.1016/j.neuroimage.2013.08.048,a3f132288f4797236098766cb2893b5d3afe69f6,https://doi.org/10.1016/j.neuroimage.2013.08.048,JournalArticle,unknown,4,brain; connectivity; fmri; mri,Head motion systematically alters correlations in resting state functional connectivity fMRI (RSFC).
2013,"Apolipoprotein E and Alzheimer disease: risk, mechanisms, and therapy","Chia-Chen Liu, T. Kanekiyo, Huaxi Xu, G. Bu",Nature Reviews Neurology,2013-01-08,3223,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,10.1038/nrneurol.2012.263,e7cefce9886a5c0a766e4065e160efc5e9746664,https://doi.org/10.1038/nrneurol.2012.263,Review,unknown,3,brain; cerebral; neuron,Apolipoprotein E (Apo-E) is a major cholesterol carrier that supports lipid transport and injury repair in the brain.
