rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2021,The 2021 WHO Classification of Tumors of the Central Nervous System: a summary.,"D. Louis, A. Perry, P. Wesseling, D. Brat, I. Cree, D. Figarella-Branger, et al.",Neuro-Oncology,2021-06-29,9425,589,197.32,Clinical NeuroAI and Brain Disorders,brain-structure;machine-learning;clinical-neuroai,"The fifth edition of the WHO Classification of Tumors of the Central Nervous System (CNS), published in 2021, is the sixth version of the international standard for the classification of brain and spinal cord tumors.","high citation signal (9,425); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1093/neuonc/noab106,77178c031c6fccafebef0debf3af392966127d78,https://doi.org/10.1093/neuonc/noab106,,https://academic.oup.com/neuro-oncology/article-pdf/23/8/1231/39535372/noab106.pdf,,JournalArticle; Review,unknown,brain; classification; explicit brain-structure/AI bridge,"The fifth edition of the WHO Classification of Tumors of the Central Nervous System (CNS), published in 2021, is the sixth version of the international standard for the classification of brain and spinal cord tumors. Building on the 2016 updated fourth edition and the work of the Consortium to Inform Molecular and Practical Approaches to CNS Tumor Taxonomy, the 2021 fifth edition introduces major changes that advance the role of molecular diagnostics in CNS tumor classification. At the same time, it remains wedded to other established approaches to tumor diagnosis such as histology and immunohistochemistry. In doing so, the fifth edition establishes some different approaches to both CNS tumor nomenclature and grading and it emphasizes the importance of integrated diagnoses and layered reports. New tumor types and subtypes are introduced, some based on novel diagnostic technologies such as DNA methylome profiling. The present review summarizes the major general changes in the 2021 fifth edition classification and the specific changes in each taxonomic category. It is hoped that this summary provides an overview to facilitate more in-depth exploration of the entire fifth edition of the WHO Classification of Tumors of the Central Nervous System."
2,2021,UNETR: Transformers for 3D Medical Image Segmentation,"Ali Hatamizadeh, Dong Yang, H. Roth, Daguang Xu",IEEE Workshop/Winter Conference on Applications of Computer Vision,2021-03-18,2738,330,192.68,General Brain-AI Structure Reviews and Methods,brain-structure;connectome;machine-learning;deep-learning;decoding;neuroimaging,Fully Convolutional Neural Networks (FCNNs) with contracting and expanding paths have shown prominence for the majority of medical image segmentation applications since the past decade.,"high citation signal (2,738); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1109/WACV51458.2022.00181,7519a1e9e7371df79bd8a21cee871feb0ec597a5,https://doi.org/10.1109/WACV51458.2022.00181,,https://arxiv.org/pdf/2103.10504,,JournalArticle; Conference,unknown,brain; neural; neural network; prediction; transformer; explicit brain-structure/AI bridge,"Fully Convolutional Neural Networks (FCNNs) with contracting and expanding paths have shown prominence for the majority of medical image segmentation applications since the past decade. In FCNNs, the encoder plays an integral role by learning both global and local features and contextual representations which can be utilized for semantic output prediction by the decoder. Despite their success, the locality of convolutional layers in FCNNs, limits the capability of learning long-range spatial dependencies. Inspired by the recent success of transformers for Natural Language Processing (NLP) in long-range sequence learning, we reformulate the task of volumetric (3D) medical image segmentation as a sequence-to-sequence prediction problem. We introduce a novel architecture, dubbed as UNEt TRansformers (UNETR), that utilizes a transformer as the encoder to learn sequence representations of the input volume and effectively capture the global multi-scale information, while also following the successful ""U-shaped"" network design for the encoder and decoder. The transformer encoder is directly connected to a decoder via skip connections at different resolutions to compute the final semantic segmentation output. We have validated the performance of our method on the Multi Atlas Labeling Beyond The Cranial Vault (BTCV) dataset for multi-organ segmentation and the Medical Segmentation Decathlon (MSD) dataset for brain tumor and spleen segmentation tasks. Our benchmarks demonstrate new state-of-the-art performance on the BTCV leaderboard."
3,2021,6-month neurological and psychiatric outcomes in 236 379 survivors of COVID-19: a retrospective cohort study using electronic health records,"M. Taquet, J. Geddes, M. Husain, S. Luciano, Paul J. Harrison",Lancet psychiatry,2021-04-01,1585,101,151.24,Clinical NeuroAI and Brain Disorders,brain-structure;connectome;clinical-neuroai,"Summary Background Neurological and psychiatric sequelae of COVID-19 have been reported, but more data are needed to adequately assess the effects of COVID-19 on brain health.","high citation signal (1,585); open-access PDF metadata; brain-structure signal","Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S2215-0366(21)00084-5,b9cebb7ffecaf4e0fe12f87c3137eadfe3be024a,https://doi.org/10.1016/S2215-0366(21)00084-5,,http://www.thelancet.com/article/S2215036621000845/pdf,,JournalArticle,unknown,brain; neural; historical computation/learning bridge,"Summary Background Neurological and psychiatric sequelae of COVID-19 have been reported, but more data are needed to adequately assess the effects of COVID-19 on brain health. We aimed to provide robust estimates of incidence rates and relative risks of neurological and psychiatric diagnoses in patients in the 6 months following a COVID-19 diagnosis. Methods For this retrospective cohort study and time-to-event analysis, we used data obtained from the TriNetX electronic health records network (with over 81 million patients). Our primary cohort comprised patients who had a COVID-19 diagnosis; one matched control cohort included patients diagnosed with influenza, and the other matched control cohort included patients diagnosed with any respiratory tract infection including influenza in the same period. Patients with a diagnosis of COVID-19 or a positive test for SARS-CoV-2 were excluded from the control cohorts. All cohorts included patients older than 10 years who had an index event on or after Jan 20, 2020, and who were still alive on Dec 13, 2020. We estimated the incidence of 14 neurological and psychiatric outcomes in the 6 months after a confirmed diagnosis of COVID-19: intracranial haemorrhage; ischaemic stroke; parkinsonism; Guillain-Barré syndrome; nerve, nerve root, and plexus disorders; myoneural junction and muscle disease; encephalitis; dementia; psychotic, mood, and anxiety disorders (grouped and separately); substance use disorder; and insomnia. Using a Cox model, we compared incidences with those in propensity score-matched cohorts of patients with influenza or other respiratory tract infections. We investigated how these estimates were affected by COVID-19 severity, as proxied by hospitalisation, intensive therapy unit (ITU) admission, and encephalopathy (delirium and related disorders). We assessed the robustness of the differences in outcomes between cohorts by repeating the analysis in different scenarios. To provide benchmarking for the incidence and risk of neurological and psychiatric sequelae, we compared our primary cohort with four cohorts of patients diagnosed in the same period with additional index events: skin infection, urolithiasis, fracture of a large bone, and pulmonary embolism. Findings Among 236 379 patients diagnosed with COVID-19, the estimated incidence of a neurological or psychiatric diagnosis in the following 6 months was 33·62% (95% CI 33·17-34·07), with 12·84% (12·36-13·33) receiving their first such diagnosis. For patients who had been admitted to an ITU, the estimated incidence of a diagnosis was 46·42% (44·78-48·09) and for a first diagnosis was 25·79% (23·50-28·25). Regarding individual diagnoses of the study outcomes, the whole COVID-19 cohort had estimated incidences of 0·56% (0·50-0·63) for intracranial haemorrhage, 2·10% (1·97-2·23) for ischaemic stroke, 0·11% (0·08-0·14) for parkinsonism, 0·67% (0·59-0·75) for dementia, 17·39% (17·04-17·74) for anxiety disorder, and 1·40% (1·30-1·51) for psychotic disorder, among others. In the group with ITU admission, estimated incidences were 2·66% (2·24-3·16) for intracranial haemorrhage, 6·92% (6·17-7·76) for ischaemic stroke, 0·26% (0·15-0·45) for parkinsonism, 1·74% (1·31-2·30) for dementia, 19·15% (17·90-20·48) for anxiety disorder, and 2·77% (2·31-3·33) for psychotic disorder. Most diagnostic categories were more common in patients who had COVID-19 than in those who had influenza (hazard ratio [HR] 1·44, 95% CI 1·40-1·47, for any diagnosis; 1·78, 1·68-1·89, for any first diagnosis) and those who had other respiratory tract infections (1·16, 1·14-1·17, for any diagnosis; 1·32, 1·27-1·36, for any first diagnosis). As with incidences, HRs were higher in patients who had more severe COVID-19 (eg, those admitted to ITU compared with those who were not: 1·58, 1·50-1·67, for any diagnosis; 2·87, 2·45-3·35, for any first diagnosis). Results were robust to various sensitivity analyses and benchmarking against the four additional index health events. Interpretation Our study provides evidence for substantial neurological and psychiatric morbidity in the 6 months after COVID-19 infection. Risks were greatest in, but not limited to, patients who had severe COVID-19. This information could help in service planning and identification of research priorities. Complementary study designs, including prospective cohorts, are needed to corroborate and explain these findings. Funding National Institute for Health Research (NIHR) Oxford Health Biomedical Research Centre."
4,2021,"Long COVID or post-COVID-19 syndrome: putative pathophysiology, risk factors, and treatments",S. Yong,Infectious Diseases,2021-05-22,1189,58,162.07,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals;clinical-neuroai,Abstract Long COVID or post-COVID-19 syndrome first gained widespread recognition among social support groups and later in scientific and medical communities.,"high citation signal (1,189); open-access PDF metadata; brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1080/23744235.2021.1924397,8e48a9c84789fe1c9402633e6ac80c884bb25258,https://doi.org/10.1080/23744235.2021.1924397,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8146298,,JournalArticle; Review,unknown,brain; ecog; neuromorphic; explicit brain-structure/AI bridge,"Abstract Long COVID or post-COVID-19 syndrome first gained widespread recognition among social support groups and later in scientific and medical communities. This illness is poorly understood as it affects COVID-19 survivors at all levels of disease severity, even younger adults, children, and those not hospitalized. While the precise definition of long COVID may be lacking, the most common symptoms reported in many studies are fatigue and dyspnoea that last for months after acute COVID-19. Other persistent symptoms may include cognitive and mental impairments, chest and joint pains, palpitations, myalgia, smell and taste dysfunctions, cough, headache, and gastrointestinal and cardiac issues. Presently, there is limited literature discussing the possible pathophysiology, risk factors, and treatments in long COVID, which the current review aims to address. In brief, long COVID may be driven by long-term tissue damage (e.g. lung, brain, and heart) and pathological inflammation (e.g. from viral persistence, immune dysregulation, and autoimmunity). The associated risk factors may include female sex, more than five early symptoms, early dyspnoea, prior psychiatric disorders, and specific biomarkers (e.g. D-dimer, CRP, and lymphocyte count), although more research is required to substantiate such risk factors. While preliminary evidence suggests that personalized rehabilitation training may help certain long COVID cases, therapeutic drugs repurposed from other similar conditions, such as myalgic encephalomyelitis or chronic fatigue syndrome, postural orthostatic tachycardia syndrome, and mast cell activation syndrome, also hold potential. In sum, this review hopes to provide the current understanding of what is known about long COVID."
5,2021,TransBTS: Multimodal Brain Tumor Segmentation Using Transformer,"Wenxuan Wang, Chen Chen, Meng Ding, Jiangyun Li, Hong Yu, Sen Zha",International Conference on Medical Image Computing and Computer-Assisted Intervention,2021-03-07,1144,96,172.78,Structural Neuroimaging and AI,brain-structure;connectome;machine-learning;deep-learning;neuroimaging,"Transformer, which can benefit from global (long-range) information modeling using self-attention mechanisms, has been successful in natural language processing and 2D image classification recently.","high citation signal (1,144); explicit AI/modeling signal; brain-structure signal","Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1007/978-3-030-87193-2_11,147164a3905f41a7a5a10f732d086a621c9c5862,https://doi.org/10.1007/978-3-030-87193-2_11,,,,JournalArticle,unknown,brain; mri; classification; prediction; transformer; brain/neural structure in title; explicit brain-structure/AI bridge,"Transformer, which can benefit from global (long-range) information modeling using self-attention mechanisms, has been successful in natural language processing and 2D image classification recently. However, both local and global features are crucial for dense prediction tasks, especially for 3D medical image segmentation. In this paper, we for the first time exploit Transformer in 3D CNN for MRI Brain Tumor Segmentation and propose a novel network named TransBTS based on the encoder-decoder structure. To capture the local 3D context information, the encoder first utilizes 3D CNN to extract the volumetric spatial feature maps. Meanwhile, the feature maps are reformed elaborately for tokens that are fed into Transformer for global feature modeling. The decoder leverages the features embedded by Transformer and performs progressive upsampling to predict the detailed segmentation map. Extensive experimental results on both BraTS 2019 and 2020 datasets show that TransBTS achieves comparable or higher results than previous state-of-the-art 3D methods for brain tumor segmentation on 3D MRI scans. The source code is available at https://github.com/Wenxuan-1119/TransBTS"
6,2021,The RSNA-ASNR-MICCAI BraTS 2021 Benchmark on Brain Tumor Segmentation and Radiogenomic Classification,"U. Baid, S. Ghodasara, M. Bilello, S. Mohan, E. Calabrese, E. Colak, et al.",arXiv.org,2021-07-05,1050,68,167.23,Structural Neuroimaging and AI,brain-structure;connectome;machine-learning;neuroimaging;clinical-neuroai,"The BraTS 2021 challenge celebrates its 10th anniversary and is jointly organized by the Radiological Society of North America (RSNA), the American Society of Neuroradiology (ASNR), and the Medical Image Computing and Computer Assisted Interventions (MICCAI) society.","high citation signal (1,050); explicit AI/modeling signal; brain-structure signal","Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",,94be3df88de438fa8326b6ef766f538ccbebcacb,https://www.semanticscholar.org/paper/94be3df88de438fa8326b6ef766f538ccbebcacb,,,,JournalArticle,unknown,brain; mri; synapse; classification; brain/neural structure in title; explicit brain-structure/AI bridge,"The BraTS 2021 challenge celebrates its 10th anniversary and is jointly organized by the Radiological Society of North America (RSNA), the American Society of Neuroradiology (ASNR), and the Medical Image Computing and Computer Assisted Interventions (MICCAI) society. Since its inception, BraTS has been focusing on being a common benchmarking venue for brain glioma segmentation algorithms, with well-curated multi-institutional multi-parametric magnetic resonance imaging (mpMRI) data. Gliomas are the most common primary malignancies of the central nervous system, with varying degrees of aggressiveness and prognosis. The RSNA-ASNR-MICCAI BraTS 2021 challenge targets the evaluation of computational algorithms assessing the same tumor compartmentalization, as well as the underlying tumor's molecular characterization, in pre-operative baseline mpMRI data from 2,040 patients. Specifically, the two tasks that BraTS 2021 focuses on are: a) the segmentation of the histologically distinct brain tumor sub-regions, and b) the classification of the tumor's O[6]-methylguanine-DNA methyltransferase (MGMT) promoter methylation status. The performance evaluation of all participating algorithms in BraTS 2021 will be conducted through the Sage Bionetworks Synapse platform (Task 1) and Kaggle (Task 2), concluding in distributing to the top ranked participants monetary awards of $60,000 collectively."
7,2021,"Genome-wide association study of over 40,000 bipolar disorder cases provides new insights into the underlying biology","N. Mullins, A. Forstner, K. O'Connell, B. Coombes, J. Coleman, Zhen Qiao, et al.",Nature Genetics,2021-05-17,983,51,172.25,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Bipolar disorder is a heritable mental illness with complex etiology.,high citation signal (983); recognized venue; open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/s41588-021-00857-4,5ccdcd0e5be4c2dc967d5214fb73ff4fa40d818a,https://doi.org/10.1038/s41588-021-00857-4,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8192451,,JournalArticle,unknown,brain; cortex; hippocampus; neuron; neuromorphic; explicit brain-structure/AI bridge,"Bipolar disorder is a heritable mental illness with complex etiology. We performed a genome-wide association study of 41,917 bipolar disorder cases and 371,549 controls of European ancestry, which identified 64 associated genomic loci. Bipolar disorder risk alleles were enriched in genes in synaptic signaling pathways and brain-expressed genes, particularly those with high specificity of expression in neurons of the prefrontal cortex and hippocampus. Significant signal enrichment was found in genes encoding targets of antipsychotics, calcium channel blockers, antiepileptics and anesthetics. Integrating expression quantitative trait locus data implicated 15 genes robustly linked to bipolar disorder via gene expression, encoding druggable targets such as HTR6, MCHR1, DCLK3 and FURIN. Analyses of bipolar disorder subtypes indicated high but imperfect genetic correlation between bipolar disorder type I and II and identified additional associated loci. Together, these results advance our understanding of the biological etiology of bipolar disorder, identify novel therapeutic leads and prioritize genes for functional follow-up studies. Genome-wide association analyses of 41,917 bipolar disorder cases and 371,549 controls of European ancestry provide new insights into the etiology of this disorder and identify novel therapeutic leads and potential opportunities for drug repurposing."
8,2021,The genetics of obesity: from discovery to biology,"R. Loos, G. Yeo",Nature reviews genetics,2021-09-23,949,36,178.02,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;machine-learning;neural-signals,"The prevalence of obesity has tripled over the past four decades, imposing an enormous burden on people's health.",high citation signal (949); recognized venue; open-access PDF metadata; explicit AI/modeling signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1038/s41576-021-00414-z,08f561fd82dba96d47d7c333341b754d38b82b9d,https://doi.org/10.1038/s41576-021-00414-z,,https://www.nature.com/articles/s41576-021-00414-z.pdf,,Review; JournalArticle,unknown,brain; neural; prediction; decoding; explicit brain-structure/AI bridge,"The prevalence of obesity has tripled over the past four decades, imposing an enormous burden on people's health. Polygenic (or common) obesity and rare, severe, early-onset monogenic obesity are often polarized as distinct diseases. However, gene discovery studies for both forms of obesity show that they have shared genetic and biological underpinnings, pointing to a key role for the brain in the control of body weight. Genome-wide association studies (GWAS) with increasing sample sizes and advances in sequencing technology are the main drivers behind a recent flurry of new discoveries. However, it is the post-GWAS, cross-disciplinary collaborations, which combine new omics technologies and analytical approaches, that have started to facilitate translation of genetic loci into meaningful biology and new avenues for treatment. In this Review, Loos and Yeo summarize our current understanding of the genetic underpinnings of monogenic and polygenic obesity. They highlight the commonalities revealed by recent studies and discuss the implications for treatment and prediction of obesity risk."
9,2021,Training Spiking Neural Networks Using Lessons From Deep Learning,"J. Eshraghian, Max Ward, Emre O. Neftci, Xinxin Wang, Gregor Lenz, Girish Dwivedi, et al.",Proceedings of the IEEE,2021-09-27,853,111,170.5,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;connectome;deep-learning;neural-signals;neuromorphic-bci,The brain is the perfect place to look for inspiration to develop more efficient neural networks.,high citation signal (853); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1109/JPROC.2023.3308088,2ace8667f2b331001136391cae237d50c0db6383,https://doi.org/10.1109/JPROC.2023.3308088,,https://ieeexplore.ieee.org/ielx7/5/4357935/10242251.pdf,,JournalArticle; Review,unknown,brain; neuron; neural; synapse; deep learning; neural network; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"The brain is the perfect place to look for inspiration to develop more efficient neural networks. The inner workings of our synapses and neurons provide a glimpse at what the future of deep learning might look like. This article serves as a tutorial and perspective showing how to apply the lessons learned from several decades of research in deep learning, gradient descent, backpropagation, and neuroscience to biologically plausible spiking neural networks (SNNs). We also explore the delicate interplay between encoding data as spikes and the learning process; the challenges and solutions of applying gradient-based learning to SNNs; the subtle link between temporal backpropagation and spike timing-dependent plasticity; and how deep learning might move toward biologically plausible online learning. Some ideas are well accepted and commonly used among the neuromorphic engineering community, while others are presented or justified for the first time here. A series of companion interactive tutorials complementary to this article using our Python package, snnTorch, are also made available: https://snntorch.readthedocs.io/en/latest/tutorials/index.html."
10,2021,High-performance brain-to-text communication via handwriting,"Francis R. Willett, Donald T. Avansino, L. Hochberg, J. Henderson, K. Shenoy",Nature,2021-05-01,848,47,182.39,"Brain Decoding, Representation Learning, and BCI",brain-structure;connectome;deep-learning;decoding;neuromorphic-bci,Brain-computer interfaces (BCIs) can restore communication to people who have lost the ability to move or speak.,high citation signal (848); recognized venue; open-access PDF metadata; explicit AI/modeling signal,"Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1038/s41586-021-03506-2,bebaab40b42e63cd7cef7b334e5f6bacdcccfc79,https://doi.org/10.1038/s41586-021-03506-2,,https://europepmc.org/articles/pmc8163299?pdf=render,,JournalArticle,unknown,brain; cortex; cortical; neural; neural network; decoding; representation learning; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,"Brain-computer interfaces (BCIs) can restore communication to people who have lost the ability to move or speak. So far, a major focus of BCI research has been on restoring gross motor skills, such as reaching and grasping1-5 or point-and-click typing with a computer cursor6,7. However, rapid sequences of highly dexterous behaviours, such as handwriting or touch typing, might enable faster rates of communication. Here we developed an intracortical BCI that decodes attempted handwriting movements from neural activity in the motor cortex and translates it to text in real time, using a recurrent neural network decoding approach. With this BCI, our study participant, whose hand was paralysed from spinal cord injury, achieved typing speeds of 90 characters per minute with 94.1% raw accuracy online, and greater than 99% accuracy offline with a general-purpose autocorrect. To our knowledge, these typing speeds exceed those reported for any other BCI, and are comparable to typical smartphone typing speeds of individuals in the age group of our participant (115 characters per minute)8. Finally, theoretical considerations explain why temporally complex movements, such as handwriting, may be fundamentally easier to decode than point-to-point movements. Our results open a new approach for BCIs and demonstrate the feasibility of accurately decoding rapid, dexterous movements years after paralysis. A brain-computer interface enables rapid communication through neural decoding of attempted handwriting movements in a person with paralysis."
