rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1988,Talking off the top of your head: toward a mental prosthesis utilizing event-related brain potentials.,"L. Farwell, E. Donchin",Electroencephalography and Clinical Neurophysiology,1988-12-01,3444,334,167.4,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Talking off the top of your head: toward a mental prosthesis utilizing event-related brain potentials. within EEG, MEG, and Electrophysiology.","high citation signal (3,444); brain-structure signal","Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(88)90149-6,d25aa6ddf4e743f0eaa2a6811909b28527597c89,https://doi.org/10.1016/0013-4694(88)90149-6,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
2,1988,Endothelium-derived relaxing factor release on activation of NMDA receptors suggests role as intercellular messenger in the brain,"J. Garthwaite, S. Charles, R. Chess-Williams",Nature,1988-11-24,2580,61,186.61,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Endothelium-derived relaxing factor release on activation of NMDA receptors suggests role as intercellular messenger in the brain within General Brain Science and Reviews.,"high citation signal (2,580); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/336385A0,f31c919d1c07b67ca1420dd3941133bf40b0feca,https://doi.org/10.1038/336385A0,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
3,1988,Expression of c-fos protein in brain: metabolic mapping at the cellular level.,"S. Sagar, F. Sharp, T. Curran",Science,1988-06-03,1991,40,181.94,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Expression of c-fos protein in brain: metabolic mapping at the cellular level. within General Brain Science and Reviews.,"high citation signal (1,991); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.3131879,a23e327cc1e9a4f5db0b9c471cf6da285af7d993,https://doi.org/10.1126/SCIENCE.3131879,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
4,1988,"Nonlinear neural networks: Principles, mechanisms, and architectures",S. Grossberg,Neural Networks,1988,1704,80,174.54,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning,"Positions Nonlinear neural networks: Principles, mechanisms, and architectures within Brain Development, Plasticity, and Connectomics.","high citation signal (1,704); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/0893-6080(88)90021-4,4577bcd4792cbdea9875988989b00335dae54595,https://doi.org/10.1016/0893-6080(88)90021-4,,http://techlab.bu.edu/files/resources/articles_cns/grossberg1988.pdf,,JournalArticle,unknown,brain; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1988,Topography of cognition: parallel distributed networks in primate association cortex.,P. Goldman-Rakic,Annual Review of Neuroscience,1988,1681,44,166.1,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Topography of cognition: parallel distributed networks in primate association cortex. within Cognitive and Systems Neuroscience.,"high citation signal (1,681); recognized venue; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1146/ANNUREV.NE.11.030188.001033,337e4a4e368bb552efa1932f55c8cadc24e156fa,https://doi.org/10.1146/ANNUREV.NE.11.030188.001033,,,,Review; JournalArticle,unknown,brain; cortex; brain/neural structure in title; historical computation/learning bridge,
6,1988,Synuclein: a neuron-specific protein localized to the nucleus and presynaptic nerve terminal,"L. Maroteaux, JT Campanelli, R. Scheller",Journal of Neuroscience,1988-08-01,1558,56,178.53,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"We used an antiserum against purified cholinergic synaptic vesicles from Torpedo and expression screening to isolate a cDNA clone encoding synuclein, a 143 amino acid neuron-specific protein.","high citation signal (1,558); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.08-08-02804.1988,8a6dcef4847a017091bc05f4429c5f3ef039eea2,https://doi.org/10.1523/JNEUROSCI.08-08-02804.1988,,https://www.jneurosci.org/content/jneuro/8/8/2804.full.pdf,,JournalArticle,unknown,brain; neuron; synapse; neuromorphic; explicit brain-structure/AI bridge,"We used an antiserum against purified cholinergic synaptic vesicles from Torpedo and expression screening to isolate a cDNA clone encoding synuclein, a 143 amino acid neuron-specific protein. A cDNA clone was also isolated from a rat brain cDNA library that encodes a highly homologous 140 amino acid protein. The amino terminal 100 amino acids of both proteins are comprised of an 11 amino acid repeating unit that contains a conserved core of 6 residues. The synuclein gene is expressed only in nervous system tissue, not in electric organ, muscle, liver, spleen, heart, or kidney. In the electric organ synapse Torpedo synuclein-immunoreactive proteins are found in 3 major molecular-weight classes of 17.5, 18.5, and 20.0 kDa. In the neuronal cell soma the 17.5 kDa species is predominant and immunoreactivity is localized to a portion of the nuclear envelope."
7,1988,Dynamic instability of individual microtubules analyzed by video light microscopy: rate constants and transition frequencies,"A. R, Walker, T. E., O'brien, N. K. Pryer, M. E. Soboeiro, et al.",Journal of Cell Biology,1988-10-01,956,80,173.75,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,We have developed video microscopy methods to visualize the assembly and disassembly of individual microtubules at 33-ms intervals.,high citation signal (956); recognized venue; open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.107.4.1437,b093b06854966b965a8ccb78ce8619b5e14c31aa,https://doi.org/10.1083/jcb.107.4.1437,,https://rupress.org/jcb/article-pdf/107/4/1437/1056860/1437.pdf,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,"We have developed video microscopy methods to visualize the assembly and disassembly of individual microtubules at 33-ms intervals. Porcine brain tubulin, free of microtubule-associated proteins, was assembled onto axoneme fragments at 37 degrees C, and the dynamic behavior of the plus and minus ends of microtubules was analyzed for tubulin concentrations between 7 and 15.5 microM. Elongation and rapid shortening were distinctly different phases. At each end, the elongation phase was characterized by a second order association and a substantial first order dissociation reaction. Association rate constants were 8.9 and 4.3 microM-1 s-1 for the plus and minus ends, respectively; and the corresponding dissociation rate constants were 44 and 23 s-1. For both ends, the rate of tubulin dissociation equaled the rate of tubulin association at 5 microM. The rate of rapid shortening was similar at the two ends (plus = 733 s-1; minus = 915 s-1), and did not vary with tubulin concentration. Transitions between phases were abrupt and stochastic. As the tubulin concentration was increased, catastrophe frequency decreased at both ends, and rescue frequency increased dramatically at the minus end. This resulted in fewer rapid shortening phases at higher tubulin concentrations for both ends and shorter rapid shortening phases at the minus end. At each concentration, the frequency of catastrophe was slightly greater at the plus end, and the frequency of rescue was greater at the minus end. Our data demonstrate that microtubules assembled from pure tubulin undergo dynamic instability over a twofold range of tubulin concentrations, and that the dynamic instability of the plus and minus ends of microtubules can be significantly different. Our analysis indicates that this difference could produce treadmilling, and establishes general limits on the effectiveness of length redistribution as a measure of dynamic instability. Our results are consistent with the existence of a GTP cap during elongation, but are not consistent with existing GTP cap models."
8,1988,Upside-down faces: a review of the effect of inversion upon face recognition.,T. Valentine,British Journal of Psychology,1988-11-01,920,57,158.06,"Electrophysiology, Neural Signals, and AI Decoding",neural-signals,"Positions Upside-down faces: a review of the effect of inversion upon face recognition. within EEG, MEG, and Electrophysiology.",high citation signal (920); synthesis or review value,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Signal drift, artifacts, and session effects can limit real-world decoding reliability.",10.1111/J.2044-8295.1988.TB02747.X,d1974d390e5e2da500ee5e7184ae27882231f53c,https://doi.org/10.1111/J.2044-8295.1988.TB02747.X,,,,Review; JournalArticle,unknown,ecog; cognitive architecture; explicit brain-structure/AI bridge,
9,1988,Immunochemical identification of the serine protease inhibitor alpha 1-antichymotrypsin in the brain amyloid deposits of Alzheimer's disease.,"C. Abraham, D. Selkoe, H. Potter",Cell,1988-02-26,883,13,168.52,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,Positions Immunochemical identification of the serine protease inhibitor alpha 1-antichymotrypsin in the brain amyloid deposits of Alzheimer's disease. within Clinical Neurology and Neurodegeneration.,high citation signal (883); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0092-8674(88)90462-X,80bb13f1b24b767d7e9b278dd594dba77a8fc2da,https://doi.org/10.1016/0092-8674(88)90462-X,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1988,Common cortical and subcortical targets of the dorsolateral prefrontal and posterior parietal cortices in the rhesus monkey: evidence for a distributed neural network subserving spatially guided behavior,"LD Selemon, P. Goldman-Rakic",Journal of Neuroscience,1988-11-01,876,29,180.58,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure;connectome;deep-learning,"Common efferent projections of the dorsolateral prefrontal cortex and posterior parietal cortex were examined in 3 rhesus monkeys by placing injections of tritiated amino acids and HRP in frontal and parietal cortices, respectively, of the same hemisphere.",high citation signal (876); recognized venue; open-access PDF metadata; explicit AI/modeling signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1523/JNEUROSCI.08-11-04049.1988,1dc9a51ec782102239c9520df9df66687cc8255e,https://doi.org/10.1523/JNEUROSCI.08-11-04049.1988,,https://www.jneurosci.org/content/jneuro/8/11/4049.full.pdf,,JournalArticle,unknown,brain; cortex; cortical; amygdala; thalamus; neural; neural network; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,"Common efferent projections of the dorsolateral prefrontal cortex and posterior parietal cortex were examined in 3 rhesus monkeys by placing injections of tritiated amino acids and HRP in frontal and parietal cortices, respectively, of the same hemisphere. Terminal labeling originating from both frontal and parietal injection sites was found to be in apposition in 15 ipsilateral cortical areas: the supplementary motor cortex, the dorsal premotor cortex, the ventral premotor cortex, the anterior arcuate cortex (including the frontal eye fields), the orbitofrontal cortex, the anterior and posterior cingulate cortices, the frontoparietal operculum, the insular cortex, the medial parietal cortex, the superior temporal cortex, the parahippocampal gyrus, the presubiculum, the caudomedial lobule, and the medial prestriate cortex. Convergent terminal labeling was observed in the contralateral hemisphere as well, most prominently in the principal sulcal cortex, the superior arcuate cortex, and the superior temporal cortex. In certain common target areas, as for example the cingulate cortices, frontal and parietal efferents terminate in an array of interdigitating columns, an arrangement much like that observed for callosal and associational projections to the principal sulcus (Goldman-Rakic and Schwartz, 1982). In other areas, frontal and parietal terminals exhibit a laminar complementarity: in the depths of the superior temporal sulcus, prefrontal terminals are densely distributed within laminae I, III, and V, whereas parietal terminals occupy mainly laminae IV and VI directly below the prefrontal bands. Subcortical structures also receive apposing or overlapping projections from both prefrontal and parietal cortices. The dorsolateral prefrontal and posterior parietal cortices project to adjacent, longitudinal domains of the neostriatum, as has been described previously (Selemon and Goldman-Rakic, 1985); these projections are also found in close apposition in the claustrum, the amygdala, the caudomedial lobule, and throughout the anterior medial, medial dorsal, lateral dorsal, and medial pulvinar nuclei of the thalamus. In the brain stem, both areas of association cortex project to the intermediate layers of the superior colliculus and to the midline reticular formation of the pons.(ABSTRACT TRUNCATED AT 400 WORDS)"
