rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1917,"OBSERVATIONS ON THE EXCITABLE CORTEX OF THE CHIMPANZEE, ORANG-UTAN, AND GORILLA","A. Leyton, C. Sherrington",Unknown venue,1917-07-13,536,24,124.35,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions OBSERVATIONS ON THE EXCITABLE CORTEX OF THE CHIMPANZEE, ORANG-UTAN, AND GORILLA within General Brain Science and Reviews.",high citation signal (536); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/EXPPHYSIOL.1917.SP000240,d63bea396cd786f633d57639fdb04372def05f7a,https://doi.org/10.1113/EXPPHYSIOL.1917.SP000240,,,,paper,unknown,brain; cortex; brain/neural structure in title,
2,1917,The forebrain of alligator mississippiensis,E. Crosby,Unknown venue,1917-04-01,194,6,107.11,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Materials and methods . . . . . . . . . .,high citation signal (194); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900270304,ae38efd055f6af11a513af5820edff99fafc275a,https://doi.org/10.1002/cne.900270304,,https://zenodo.org/record/2507881/files/article.pdf,,paper,unknown,brain; brain/neural structure in title,"Materials and methods . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 327 Historical notes . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 328 Cell st. ructures . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 329 Olfactory bul b . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 329 Rfitral cells., . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 330 Granule cell layer . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 331 Olfactory crus . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 334 Centers of the hemisphere . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 335"
3,1917,Primary and secondary findings in a series of attempts to transplant cerebral cortex in the albino rat,E. H. Dunn,Unknown venue,1917-06-01,168,2,111.74,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neuroimaging,This paper is to report the findings of a somewhat extended attempt to transplant cerebral cortex.,high citation signal (168); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900270403,c5c1ec559651a904956e348f7579cd099422ec0b,https://doi.org/10.1002/cne.900270403,,https://zenodo.org/record/2467765/files/article.pdf,,paper,unknown,brain; cerebral; cortex; neuron; brain/neural structure in title,"This paper is to report the findings of a somewhat extended attempt to transplant cerebral cortex. In two instances, a t least, the attempt to keep alive the neurons within the tissue seemed to meet with success, although not in the manner desired, since the tissue transferred from one animal to a second animal became adherent in a position such that the extending axons could not grow into adjacent nervous tissue. The secondary findings have some interest also, and the entire problem has a value because of its bearing on the question of the vitality of nervous tissues. Continuation of the life and growth of nervous tissue in vitro has been accomplished successfully, Harrison, '07, Burrows, '1 1, Lewis, '12, but the perpetuation of the vitality of n~rvous tissue transferred from one region of the nervous system to another region has met with greater difficulties. In the earlier attempts at transplantation it was found that the transplanted mass did not disintegrate entirely and disappear, but that the neurons died, leaving the supporting structures to represent the original transplanted portion. Of the earlier attempts at transplantation those of W. Gilman Thompson, '90, of Saltykow, '05, and of Del Conte, '07, may be cited. In"
4,1917,The internal structure of the midbrain and thalamus of Necturus,C. J. Herrick,Unknown venue,1917-10-01,116,1,96.92,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The internal structure of the midbrain and thalamus of Necturus within General Brain Science and Reviews.,high citation signal (116); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.900280202,4755f45911197181fde5d5d29e67884b96fac817,https://doi.org/10.1002/CNE.900280202,,,,paper,unknown,brain; thalamus; brain/neural structure in title,
5,1917,On cerebral motor control: The recovery from experimentally produced hemiplegia.,"Robert Ogden, S. Franz",Unknown venue,1917-07-01,99,6,88.09,General Brain-AI Structure Reviews and Methods,brain-structure,Positions On cerebral motor control: The recovery from experimentally produced hemiplegia. within General Brain Science and Reviews.,high citation signal (99); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1037/H0074814,f0df04eaf2fd759d0cc1acec1eaf3456f48ce8c6,https://doi.org/10.1037/H0074814,,,,paper,unknown,brain; cerebral,
6,1917,Comparative studies on the growth of the cerebral cortex. I. On the changes in the size and shape of the cerebrum during the postnatal growth of the brain. Albino rat,Naoki Sugita,Unknown venue,1917-12-01,98,0,102.91,General Brain-AI Structure Reviews and Methods,brain-structure,"The present study is preliminary to an investigation on the postnatal growth of the cerebral cortex in thickness, in the case of the albino rat.",high citation signal (98); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900280303,5fa25b604ef38f1df098a81cba80526dfb4eaadd,https://doi.org/10.1002/cne.900280303,,https://zenodo.org/record/2422607/files/article.pdf,,paper,unknown,brain; cerebral; cerebrum; cortex; cerebellum; brain/neural structure in title,"The present study is preliminary to an investigation on the postnatal growth of the cerebral cortex in thickness, in the case of the albino rat. For this purpose it was necessary to learn the changes in shape and size of brain-represented by the cerebrum -which occur during postnatal growth and to record these changes in terms of linear measurements. The growth of the brain, as represented by increase in weight, is tabulated in ""The Rat"" (Donaldson, '15). As yet however we have no records concerning the shape and dimensions of the brain-or cerebrum-in relation to increasing weight or age. Hatai ('07) has given detailed measurements on the skull of matuie albino rats, from which we can infer approximately the shape and size.of the adult albino rat brain, but measurements for the younger stages were not included. As a first step in this study, I had to ascertain the relation existing between the weight of the entire brain and of the cerebrum during growth. For the purpose of a more detailed study, Donaldson has divided the entire brain into four parts, i.e., the cerebrum, the stem, the cerebellum and the olfactory bulbs, and investigated the increase in weight of each of these parts and the changes in the weight relations among them, during postnatal growth (unpublished observations, partly presented in a Harvey Lecture, December, 1916). From a like investigation on my part,"
7,1917,"The postnatal growth of the kidney of the albino rat, with observations on an adult human kidney",J. A. Kittelson,Unknown venue,1917-11-01,81,0,87.52,General Brain-AI Structure Reviews and Methods,brain-structure,1. Weights of the kidneys used ....................,high citation signal (81); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/ar.1090130607,3f02b3ad75cc5b6bcfc991da726022fe07bd7606,https://doi.org/10.1002/ar.1090130607,,https://zenodo.org/record/1517848/files/article.pdf,,paper,unknown,brain; cortex,1. Weights of the kidneys used .................... . . . . . . . . . . . . . . . . 393 2. Growth of cortex and medulla.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 393 3. Growth of the renal corpuscles.. .. . . . . . . . . . . . . . . . . . . . 396 Summar . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 405 Literatu . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 407 Data and discussion on postnatal growth of the kidney.. . . . . . . . . . . . . . . . . . . 392
8,1917,The Response of Plants to Illuminating Gas,Sarah L. Doubt,Botanical Gazette,1917-03-01,72,0,86.63,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging,"1. The following plants are admirably adapted for use as test plants for illuminating gas in greenhouses: Lycopersicum esculentum, Salvia splendens, Mimosa pudica, Ricinus communis, Datura Stramonium, and Dianthus Caryophyllus.",high citation signal (72); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1086/332006,8e81b10f9840c5268e00214949c9edb0681eae08,https://doi.org/10.1086/332006,,https://zenodo.org/records/1431401/files/article.pdf,,paper,unknown,brain; cortex,"1. The following plants are admirably adapted for use as test plants for illuminating gas in greenhouses: Lycopersicum esculentum, Salvia splendens, Mimosa pudica, Ricinus communis, Datura Stramonium, and Dianthus Caryophyllus. The response of each is definite, striking, and not easily mistaken. 2. Traces of gas (50 ppm of air) cause the epinastic growth of the petioles of all these plants, with the exception of the last. The flower buds of the carnations are blighted by these amounts. One part of illuminating gas per 1000 of air causes leaf fall in the following plants: Lycopersicum esculentum, Salvia splendens, Mimosa pudica, Datura Stramonium, Ricinus communis, Coleus sp., and Hibiscus rosa-sinensis. Both the amounts (50 ppm of air and 1 part per 1000 of air) are far below the limit of odor. Repeated trials showed that it was impossible to detect less than 0.25 per cent of illuminating gas (1 part to 400 of air) by the sense of smell. 3. Amounts of ethylene corresponding to the gas mixture gave similar responses; 2 ppm of air caused epinastic growth of the petioles of Lycopersicum esculentum, Salvia splendens, Mimosa pudica, Ricinus communis, and Datura Stramonium; 8 ppm of air (equivalent to 200 parts of illuminating gas) caused some leaf fall in the 5 plants named. 4. Poa pratensis and Acer Negundo are very resistant to gas, having shown no response to concentrations injurious to all other forms tested. 5. The following plants are not noticeably injured by gas unless there is enough present to be detected by odor: Caladium esculentum, Lupinus perennis, Eriobotrya japonica, Phoenix canariensis, Conocephalus sp., Canna, Achyranthes lindini, Alternanthera sp., Cytisus canariensis, Polypodium, etc. 6. The following trees are rather sensitive to gas escaping into the soil: Pyrus Malus, P. communis, Fraxinus americana, Ulmus americana, Sambucus canadensis, Grevillea robusta, Catalpa speciosa, Populus deltoides, and Tilia americana. Apple, pear, ash, elm, Catalpa, and Sambucus showed proliferation tissue in the cortex of the stems below the surface of the ground. Elm, ash, and cottonwood showed longitudinal cracks in the bark just above the surface of the ground. 7. The following bedding plants are injured by gas escaping into the soil: Lycopersicum esculentum, Salvia splendens, Ricinus communis, and Chrysanthemum hortorum. Chrysanthemum is killed outright; the others drop their leaves or show epinastic growth of the petioles. 8. Young trees at least are injured by leakage of illuminating gas too slight to be detected by odor. The foliage shows no injury, and one would not be likely to suspect gas poisoning from the appearance of the tree above ground. Judging from my results with trees, their killing by illuminating gas is a very slow process, going on for months or years. It is certain that enough gas to cause an odor in the vicinity of trees would be enough to injure them seriously."
9,1917,The motor nuclei of the cerebral nerves in phylogeny-a study of the phenomena of neurobiotaxis. III. Reptilia,D. Black,Unknown venue,1917-10-01,67,0,84.15,General Brain-AI Structure Reviews and Methods,brain-structure,"E n la parte descriptiva del presente trabajo se describen detalladamente la morfologia y relaciones de 10s nticleos motores y raices de 10s nervios cerebrales de Damonia subtrijuga, nacihdose comparaciones con 10s resultados obtenidos en representantes de 10s diversos 6rdenes de 10s reptiles y con 10s anfibios.",high citation signal (67); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900320104,0fe7212db34aad364957e1ed104b6e1c46448120,https://doi.org/10.1002/cne.900320104,,https://zenodo.org/records/1747637/files/article.pdf,,paper,unknown,brain; cerebral,"E n la parte descriptiva del presente trabajo se describen detalladamente la morfologia y relaciones de 10s nticleos motores y raices de 10s nervios cerebrales de Damonia subtrijuga, nacihdose comparaciones con 10s resultados obtenidos en representantes de 10s diversos 6rdenes de 10s reptiles y con 10s anfibios. En la discusih se indica que el nficleo motor comtin y el aislado de 10s nervios VII-IX, que aparentemente constituyen un caracter del grupo de 10s reptiles, debe relacionarse probablemente con el divorcio de 10s efectores del glosofaringeo y la acci6n respiratoria primaria, habihdose desarrollado baj o la influencia del centro gustativo de 10s nervios VII-IX. La porci6n rostra1 del nticleo del hipogloso de 10s reptiles se ha originado bajo la influencia refleja del tiltimo centro y t a m b i h la del ndcleo terminal del ram0 lingual del quinto nervio, que aparece por primera vez en la filogenia en 10s reptiles. Ademhs, a juzgar por las pruebas acumuladas hasta el presente, es posible que la ausencia del ndcleo accesorio en Boa no se debe primariamente a 10s cambios que siguen a la pkrdida de la cintura escapular ofidiana. Tamb i h se observa que las variaciones de las relaciones centrales del nlClcleo motor del quinto nervio de 10s reptiles pueden evidentemente relacionarse directamente con las especializaciones perif6ricas de la musculatura mandibular inervada por el nervio V. Finalmente, parece que la elaboracihn intrinseca del ndcleo del oculomotor, evidente en ciertos reptiles, ha sido producida aparentemente como respuesta a la necesidad especial de la fijaci6n ocular, debida a1 desarrollo de la retina en estas formas hasta alcanzar un punto de mizima agudeza visual."
10,1917,The motor nuclei of the cerebral nerves in phylogeny: A study of the phenomena of neurobiotaxis part I. Cyclostomi and pisces,D. Black,Unknown venue,1917-06-01,50,0,78.97,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The motor nuclei of the cerebral nerves in phylogeny: A study of the phenomena of neurobiotaxis part I. Cyclostomi and pisces within General Brain Science and Reviews.,high citation signal (50); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.900270402,3f52b863186c2ee7b45a5944021c905a4a2b6eb6,https://doi.org/10.1002/CNE.900270402,,https://zenodo.org/records/1555120/files/article.pdf,,paper,unknown,brain; cerebral,
