year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2024,2024 Heart Disease and Stroke Statistics: A Report of US and Global Data From the American Heart Association,"Seth S. Martin, Aaron W. Aday, Zaid I Almarzooq, Cheryl A M Anderson, Pankaj Arora, Christy L Avery, et al.",Circulation,2024-01-24,1634,Clinical NeuroAI and Brain Disorders,brain-structure;neuroimaging;clinical-neuroai,10.1161/CIR.0000000000001209,596e369457b051733d5a93e8eaea85c264d3b5b9,https://doi.org/10.1161/CIR.0000000000001209,Review; JournalArticle,unknown,1,brain,"an Heart Association (AHA), in conjunction with the National Institutes of Health, annually reports the most up-to-date statistics related to heart disease, stroke, and cardiovascular risk factors, including core health behaviors (smoking, physical activity, nutrition, sleep, and obesity) and health factors (cholesterol, blood pressure, glucose control, and metabolic syndrome) that contribute to cardiovascular health."
2024,Microbiota-gut-brain axis and its therapeutic applications in neurodegenerative diseases,"Jian Sheng Loh, Wen Qi Mak, Lily Tan, Chu Xin Ng, Hong Hao Chan, Shiau Hueh Yeow, et al.",Signal Transduction and Targeted Therapy,2024-02-16,899,General Brain-AI Structure Reviews and Methods,brain-structure;clinical-neuroai,10.1038/s41392-024-01743-1,c0e02114aa9a2a998ea241db2e5f6de2751e910e,https://doi.org/10.1038/s41392-024-01743-1,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,The human gastrointestinal tract is populated with a diverse microbial community.
2024,"Recent advances in Alzheimer's disease: mechanisms, clinical trials and new drug development strategies","Jifa Zhang, Yinglu Zhang, Jiaxing Wang, Yilin Xia, Jiaxian Zhang, Lei Chen",Signal Transduction and Targeted Therapy,2024-08-23,865,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1038/s41392-024-01911-3,8ff7d224cd5f81cb22fca07098d6f0ed92abd2bf,https://doi.org/10.1038/s41392-024-01911-3,Review; JournalArticle,unknown,1,brain,"Alzheimer's disease (AD) stands as the predominant form of dementia, presenting significant and escalating global challenges."
2024,"Sources, effects and present perspectives of heavy metals contamination: Soil, plants and human food chain","P. B. Angon, Md Shafiul Islam, Shreejana K.C., Arpan Das, Nafisa Anjum, Amrit Poudel, et al.",Heliyon,2024-03-26,723,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1016/j.heliyon.2024.e28357,9b6c05052e7a9021e56858685e7068f7f500cab0,https://doi.org/10.1016/j.heliyon.2024.e28357,Review; JournalArticle,unknown,13,brain; neuromorphic; explicit brain-structure/AI bridge,"Heavy metal (HM) poisoning of agricultural soils poses a serious risk to plant life, human health, and global food supply."
2024,Robustness and resilience of complex networks,"O. Artime, Marco Grassia, Manlio De Domenico, J. P. Gleeson, H. Makse, G. Mangioni, et al.",Nature Reviews Physics,2024-01-08,540,General Brain-AI Structure Reviews and Methods,brain-structure;connectome;machine-learning;deep-learning,10.1038/s42254-023-00676-y,88ba1fb66de266ba0bdff310553255bac4836369,https://doi.org/10.1038/s42254-023-00676-y,JournalArticle; Review,unknown,14,brain; connectivity; machine learning; explicit brain-structure/AI bridge,"Complex networks are ubiquitous: a cell, the human brain, a group of people and the Internet are all examples of interconnected many-body systems characterized by macroscopic properties that cannot be trivially deduced from those of their microscopic constituents."
2024,Ischemia-reperfusion injury: molecular mechanisms and therapeutic targets,"Meng Zhang, Qian Liu, H. Meng, H. Duan, Xin Liu, Jian Wu, et al.",Signal Transduction and Targeted Therapy,2024-01-08,538,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;clinical-neuroai,10.1038/s41392-023-01688-x,19c26c8c159811aa5192ca7a37096179ca280335,https://doi.org/10.1038/s41392-023-01688-x,Review; JournalArticle,unknown,5,brain; historical computation/learning bridge,"Ischemia-reperfusion (I/R) injury paradoxically occurs during reperfusion following ischemia, exacerbating the initial tissue damage."
2024,Oxidative stress and inflammation in the pathogenesis of neurological disorders: Mechanisms and implications,"Umesh Chandra Dash, Nitish Kumar Bhol, Sandeep Kumar Swain, Rashmi Rekha Samal, Prabhat Kumar Nayak, V. Raina, et al.",Acta Pharmaceutica Sinica B,2024-10-01,510,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1016/j.apsb.2024.10.004,d9aa0e535cd9d7b4fdd52cf337c947344008349f,https://doi.org/10.1016/j.apsb.2024.10.004,Review; JournalArticle,unknown,1,brain,"Neuroprotection is a proactive approach to safeguarding the nervous system, including the brain, spinal cord, and peripheral nerves, by preventing or limiting damage to nerve cells and other components."
2024,APOE4/4 is linked to damaging lipid droplets in Alzheimer's disease microglia,"Michael Haney, Róbert Pálovics, Christy N Munson, Chris M. Long, Patrik K. Johansson, Oscar Yip, et al.",Nature,2024-03-13,401,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1038/s41586-024-07185-7,403a5aefdc0c66f64029809243f84878c8677bae,https://doi.org/10.1038/s41586-024-07185-7,JournalArticle,unknown,1,brain,Several genetic risk factors for Alzheimer's disease implicate genes involved in lipid metabolism and many of these lipid genes are highly expressed in glial cells1.
2024,The role of neuroinflammation in neurodegenerative diseases: current understanding and future therapeutic targets,"Alhamdu Adamu, Shuo Li, Fankai Gao, Guofang Xue",Frontiers in Aging Neuroscience,2024-04-12,399,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.3389/fnagi.2024.1347987,83918d44559f08cb7fd45c8fefa64bb739ff41ff,https://doi.org/10.3389/fnagi.2024.1347987,Review; JournalArticle,unknown,1,brain,"Neuroinflammation refers to a highly complicated reaction of the central nervous system (CNS) to certain stimuli such as trauma, infection, and neurodegenerative diseases."
2024,Highly accurate blood test for Alzheimer's disease is similar or superior to clinical cerebrospinal fluid tests,"N. Barthélemy, Gemma Salvadó, S. Schindler, Yingxin He, S. Janelidze, L. Collij, et al.",Nature Medicine,2024-02-21,378,Clinical NeuroAI and Brain Disorders,brain-structure;connectome;machine-learning;neuroimaging;clinical-neuroai,10.1038/s41591-024-02869-z,30c842d7a3873b47def3250ca4bbf53b864d4a67,https://doi.org/10.1038/s41591-024-02869-z,JournalArticle,unknown,17,brain; classification; predictive; explicit brain-structure/AI bridge,"With the emergence of Alzheimer's disease (AD) disease-modifying therapies, identifying patients who could benefit from these treatments becomes critical."
