rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1915,"The cell masses in the forebrain of the turtle, cistudo carolina",J. Johnston,Unknown venue,1915-10-01,149,2,107.59,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"In continuation of work upon the forebrain, it is the writer's intention to study the origin, growth and differentiation of the general pallium in the series of vertebrates.",high citation signal (149); open-access PDF metadata; brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900250502,533fa29099ff5351553f4f5216651a2254d3c12b,https://doi.org/10.1002/cne.900250502,,https://zenodo.org/records/2339140/files/article.pdf,,Review,unknown,brain; hippocampus; ecog; brain/neural structure in title,"In continuation of work upon the forebrain, it is the writer's intention to study the origin, growth and differentiation of the general pallium in the series of vertebrates. In doing this it will be necessary to keep constantly in mind the relations of the general pallium to the hippocampal formation, which has been described in earlier papers. The history of the amygdaloid complex and of the pyriform lobe is also intimately concerned. Finally, the position and arrangement of the fiber tracts connecting the hemispheres with the brain stem bear an important relation to the morphology of the cell masses in the forebrain. In order to be able t o compare given brain structures in lower and higher vertebrates it is necessary to have a description of the brain of some intermediate form in which the more common ichthyopsid characters can be recognized and in which a t the same time the hippocampus and general pallium are present. For this purpose the brain of the turtle has been chosen and it serves admirably because of the relationship of the chelonia to the ancestors of mammals. The present paper will be confined almost wholly to description, the review of literature and the discussion of hypotheses being deferred to later papers."
2,1915,The development of reflex mechanisms in amblystoma,"C. J. Herrick, G. Coghill",Unknown venue,1915-02-01,70,1,106.93,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"The vertebrate nervous system consists very largely of reflex mechanisms of various grades of complexity with innumerable interrelationships, all of which are integrated by a system of higher correlation centers.",high citation signal (70); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900250104,ce87ce36edd7007c43f62f742a94b82f3154490c,https://doi.org/10.1002/cne.900250104,,https://zenodo.org/records/2206276/files/article.pdf,,paper,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,"The vertebrate nervous system consists very largely of reflex mechanisms of various grades of complexity with innumerable interrelationships, all of which are integrated by a system of higher correlation centers. In approaching the problem of the analysis of these mechanisms, we are accustomed to use the concept of a simple reflex arc (fig. 1) as our point of departure and to think of the more elaborate systems in terms of this type of unit. As a matter of pedagogic convenience, this method of procedure of course finds abundant justification; but if we consider the problem from the genetic standpoint, the question arises, whether this type of a simple two-neurone reflex arc represents the beginning or the end of the developmental sequence. It is genwally conceded that the earliest form of nervous system to appear in animal evolution was probably a diffuse system similar to that of the coelenterates and that the central nervous system of higher forms arose by a process of condensation within this diffuse nervous reticulum in the interest of the correlation and integration of the nervous control of the separate organs. A certain amount of such integration can be effected in a multicellular organism without the aid of any nervous system whatever, as illustrated by the sponges, by Volvox and by the higher plants; and nervous protoplasm appears to have been differentiated at first very gradually out of the protoplasmic strands concerned with this type of correlation."
3,1915,"Note on the physiology of the basal ganglia and mid-brain of the anthropoid ape, especially in reference to the act of laughter",T. Brown,Journal of Physiology,1915-05-12,69,1,90.67,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Note on the physiology of the basal ganglia and mid-brain of the anthropoid ape, especially in reference to the act of laughter within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (69); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/jphysiol.1915.sp001703,9ccb1a0028ef51269d98ee2221976cc5da6092b0,https://doi.org/10.1113/jphysiol.1915.sp001703,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1420576,,JournalArticle,unknown,brain; basal ganglia; brain/neural structure in title,
4,1915,"On the activities of the central nervous system of the un-born fœtus of the cat; with a discussion of the question whether progression (walking, etc.) is a ""learnt"" complex",T. Brown,Journal of Physiology,1915-05-12,53,1,78.0,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions On the activities of the central nervous system of the un-born fœtus of the cat; with a discussion of the question whether progression (walking, etc.) is a ""learnt"" complex within General Brain Science and Reviews.",high citation signal (53); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/jphysiol.1915.sp001704,e6222980cf12ed8fad9a713b750933fb3d5eea58,https://doi.org/10.1113/jphysiol.1915.sp001704,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1420570,,JournalArticle,unknown,brain,
5,1915,CONCERNING THE RESULTS OF OPERATIONS FOR BRAIN TUMOR,H. Cushing,Unknown venue,1915-01-16,44,0,77.72,Clinical NeuroAI and Brain Disorders,brain-structure,Positions CONCERNING THE RESULTS OF OPERATIONS FOR BRAIN TUMOR within Clinical Neurology and Neurodegeneration.,high citation signal (44); brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/JAMA.1915.02570290001001,8a76073ff630a31c2133f3dbeadec1055d025039,https://doi.org/10.1001/JAMA.1915.02570290001001,,,,Review,unknown,brain; brain/neural structure in title,
6,1915,THE DIAGNOSTIC VALUE OF THE PLACENTAL BLOOD FILM IN ÆSTIVO-AUTUMNAL MALARIA,H. Clark,Journal of Experimental Medicine,1915-10-01,43,4,76.72,Clinical NeuroAI and Brain Disorders,brain-structure;neuroimaging;clinical-neuroai,1. The placental blood film examination is worthy of routine application wherever æstivo-autumnal malaria is endemic.,high citation signal (43); open-access PDF metadata; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.22.4.427,64435095f0c58ea4806c2e01131f5d0ad5de2227,https://doi.org/10.1084/jem.22.4.427,,https://rupress.org/jem/article-pdf/22/4/427/1173805/427.pdf,,JournalArticle,unknown,brain,"1. The placental blood film examination is worthy of routine application wherever æstivo-autumnal malaria is endemic. This type of malaria when associated with labor and the early days of the puerperium can be more easily and certainly diagnosed by the use of this film and a polychrome stain than by employing the usual films made from the mother's peripheral blood at the time of labor. The placental film in such an infection offers an abundance of adult parasites and far more evidence of the presence of pigment, while the peripheral blood film frequently offers but a scant number of the small ring or discoid forms of a parasite. The examination of the present series revealed positive placental films in nineteen cases, while but eight of these same cases were positive in the peripheral blood film examination. On the other hand, no peripheral blood films were found positive in which the associated placental films did not reveal a far more abundant evidence of the infection. 2. The early days of the puerperium can by this method be protected many times from a malarial outburst, and, as a rule, puerperal sepsis can be differentiated. 3. The intricate vascular architecture of the mature placenta rivals that of the spleen, liver, and bone marrow as a harbor for adult malarial parasites of this type and as a storage for pigment. 4. The localization of parasites in the placenta is unique. Here is the one vascular system which particularly favors the development of the parasites but which at the same time is so situated that it may be spontaneously discarded by the body at the climax of the attack. By this simple act late in pregnancy the prognosis for both mother and child may be improved. 5. The pregnant state encourages attacks of malaria by lowering bodily resistance and by furnishing an additional harbor for the development of parasites. A tenable theory in regard to most attacks of this nature, occurring in cases under professional care, would appear to be the development of latent malaria (malarial carriers) into acute attacks toward the close of the pregnant state. The women who expose themselves (as the negroes in this series) offer favorable conditions to the introduction of a primary infection. Malaria frequently interrupts the late stages of pregnancy and sometimes causes the death of the mother and the fetus, more often the latter. The records at Ancon indicate that it more frequently exerts a harmful influence than other types of infectious diseases in this locality. 6. Most of the children in this series that were delivered while malaria was present in the mother, were of a race that seems to possess a relative immunity to the ravages of malaria. This may account for the fact that the negro fetus more nearly approximates the full term of development when associated with this disease and is comparatively subjected to a less number of the accidents of pregnancy. Many of them revealed evidence of prematurity and were jaundiced, but, as a rule, they developed rapidly. The commonest mishap is miscarriage late in pregnancy. Occasional still-births occur and sometimes there is a fatal issue to both the mother and child. 7. Cases diagnosed as congenital malaria probably indicate that some accident occurred to the placenta, because it practically never happens that fetal blood is positive at the time of birth, regardless of the degree of infection in the mother. Many of the cases now reported in the literature as congenital malaria suggest immediate postnatal infection as their history, as our pathological and clinical records testify. 8. The size of the intervillous spaces of the placenta and their adaptability in the localization of parasites seem to disprove to a certain extent the old idea that the localization depends on the smallness of the capillary caliber. If this were the case the brain should be more often the seat of an extensive localization than the spleen, bone marrow, and placenta, yet our anatomical records will not support that theory. A sluggish blood sinus with a large endothelial surface, a higher internal body temperature, and red blood cells burdened with parasites of a certain age beyond the ring form seem to be important factors in the localization and development of the æstivo-autumnal parasite. 9. The racial disparity of malarial infections shown in this series is believed to be due to local conditions and a wrong impression is apt to be given by our statistics in regard to the relative immunity of the negro race. The white women on the Canal Zone avail themselves of all the opportunities the sanitary system affords; they live well and place the entire course of their pregnant state under competent professional care, while the negro woman is indifferent to her pregnant state, works as a domestic servant, and lives in the cheapest unprotected quarters that can be rented in the suburban divisions of Panama City where the malarial rate is highest and the sanitary control is difficult. It should be noted that these negro women can carry an infection with little manifestation of its presence that would produce serious results in the white women brought from the temperate zone regions of Europe and the United States."
7,1915,A note on the course and distribution of the nervus terminalis in man,R. E. McCotter,Unknown venue,1915-03-01,42,1,73.9,General Brain-AI Structure Reviews and Methods,brain-structure,Johnston ('13) was the first observer to determine the presence of the nervus terminalis in man.,high citation signal (42); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/AR.1090090304,c27240c4d00a1bfaba20614ec0fc7bbf0ed76256,https://doi.org/10.1002/AR.1090090304,,https://zenodo.org/record/2504822/files/article.pdf,,paper,unknown,brain,"Johnston ('13) was the first observer to determine the presence of the nervus terminalis in man. He first reported its occurrence in human embryos and later ('14) described the nerve for the adult. Brookover ('14), working independently, also observed the presence of this nerve in adult man. Apparently the material used by these authors permitted only of the examination of a portion of the intracranial course of this nerve. It is the purpose of the present paper to report observations on the intracranial course and nasal distribution of the nervus terminalis in man. The observations about to be reported are based on gross dissections of prepared specimens of the heads of several human fetuses varying in age from ten weeks to the newborn. Two adult heads were examined. The nervus terminalis was identified in all the specimens. Drawings were made from the two most favorable dissections. Figures 1 and 2 represent such drawings. The former represents the medial sagittal dissection of the head of a six-months human fetus, the latter a similar dissection of a ten-weeks human fetus. For purposes of dissection the specimens were prepared as described by the. writer ('12) in a previous communication. The intracranial portion of the nervus terminalis, as shown in figure 1, appears on the surface of the brain in the region of the olfactory trigone and courses anteriorly over the medial surface of the olfactory tract and bulb and on to the lateral surface of the crista galli, to pass through foramina in the cribri-"
8,1915,"The Morphology of Araucaria brasiliensis. III. Fertilization, the Embryo, and the Seed",L. Burlingame,Botanical Gazette,1915-01-01,35,1,94.7,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,1. Pollination occurs on the scale at a distance from the nucellus.,high citation signal (35); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1086/331466,500210d092398141a1b7887bee94394803c23bad,https://doi.org/10.1086/331466,,https://www.biodiversitylibrary.org/partpdf/223593,,paper,unknown,cortex; neuromorphic; explicit brain-structure/AI bridge,"1. Pollination occurs on the scale at a distance from the nucellus. 2. The pollen tube is very long and gives rise to many small lateral haustorial branches. It combines features of conifers and cycads to a certain extent. 3. Reasons are adduced to show that this is probably an extremely primitive form of tube, having come down from very remote times little changed. 4. The body cell divides in the extra-nucellar part of the tube a month or more before fertilization. The central cells of the archegonium divides very late or perhaps not at all, except in cases of delayed fertilization. 5. The male cells are very large and unusually active, as well as long-lived. 6. Blepharoplast-like bodies are found in the male cytoplasm. 7. The male cells pass through the neck without injuring the cells. 8. The male cell comes into violent contact with the egg and frequently displaces it. 9. The free nuclear divisions of the proembryo are restricted to the male cytoplasm that surrounds the fusion nucleus, which persists and grows with the proembryo. 10. The male cytoplasm around the older proembryo may be surrounded by a membrane. 11. The number of free nuclei in the embryo varies from 32 to 45 or perhaps more. 12. When walls form the free nuclei are arranged concentrically. 13. The upper peripheral nuclei form the suspensor, the lower ones the cap, and the middle girdle elongates to unite cap and suspensor. 14. The central cells of the proembryo alone take part in forming the embryo. 15. In the growth of the embryonic group the cap is thrust aside and a cylinder of meristematic tissue is organized. 16. The upper portion of the embryonic cylinder functions as a secondary suspensor. 17. The definitive embryo is organized out of a portion of the cells arising from the development of the embryo group of the proembryo. 18. It is dicotyledonous, has resin ducts in the cortex but not in the wood, and is stored full of food materials (large proteid granules and smaller starch grains). 19. The cells of the prothallus become very large and crowded with food. 20. The nucellus persists and becomes a part of the testa of the seed. 21. The embryo continues intraseminal growth after the seeds are shed. 22. It is concluded that, so far as the pollination apparatus and seed structure are concerned, the Araucarineae could be derived from the lycopods, or perhaps from the Cordaitales, but not from the Abietineae. The latter might be derived from a primitive mesozoic stock resembling the araucarians in respect to these features."
9,1915,THE SPECIFIC GRAVITY OF THE HUMAN BODY,C. Spivak,Unknown venue,1915-04-01,35,1,94.7,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"HISTORICAL Specific gravity is one of the first fundamental principles of hydrostatics, and its discovery is ascribed to Archimedes (287 B.",high citation signal (35); open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHINTE.1915.00070220130011,cd0bb1951e7b85bcfd96345ad7af5db482f30351,https://doi.org/10.1001/ARCHINTE.1915.00070220130011,,https://zenodo.org/records/1497489/files/article.pdf,,paper,unknown,brain; cognitive architecture; explicit brain-structure/AI bridge,"HISTORICAL Specific gravity is one of the first fundamental principles of hydrostatics, and its discovery is ascribed to Archimedes (287 B. C.). The incentive to his discovery and the method of his reasoning is described in the following story which carries with it the flavor of the East: King Hiero ordered his silversmith to make for him a crown of pure gold. When the crown was brought before him he suspected the honesty of the silversmith, and desired to know if Archimedes could devise a way of testing the question without injuring the crown. The philosopher pondered the problem for a long time without succeeding, but one day as he stepped into a bath his attention was attracted by the overflow of water. A new train of ideas was started in his ever receptive brain. Wild with enthusiasm he sprang from the bath, and forgetting his robe,"
10,1915,THE POSSIBILITY OF RECOVERY OF MOTOR FUNCTION IN LONG-STANDING HEMIPLEGIA: A PRELIMINARY REPORT,"S. Franz, Mildred E. Scheetz, A. A. Wilson",Unknown venue,1915-12-18,31,1,70.58,General Brain-AI Structure Reviews and Methods,brain-structure,"It is well known that in the hemiplegias due to cerebral lesions, there are usually early recoveries of function for different segments when the other acute symptoms of hemorrhage, or embolism, or trauma, subside.",high citation signal (31); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/JAMA.1915.02580250022007,6ce3ec4bccec29905c43cbb60a77963e9c2c4df1,https://doi.org/10.1001/JAMA.1915.02580250022007,,https://zenodo.org/records/1556185/files/article.pdf,,paper,unknown,brain; cerebral,"It is well known that in the hemiplegias due to cerebral lesions, there are usually early recoveries of function for different segments when the other acute symptoms of hemorrhage, or embolism, or trauma, subside. The trunk muscles are affected the least in a hemiplegia, and there may be a complete return of voluntary control of them shortly after the cerebral accident. The legs also frequently recover to a great extent, and although in many cases the distal segments may show evident signs of functional impairment, the larger muscles for the thigh and knee movements may be used with a surprising degree of ease and force. Voluntary control of the arm movements is less likely to return; but if there is a return it is, as with the leg, better for the proximal than for the distal elements. These recoveries ensue within a few weeks or months and are normal. They"
