year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1975,Assessment of outcome after severe brain damage.,"B. Jennett, M. Bond",The Lancet,1975-03-01,7895,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/S0140-6736(75)92830-5,71436b8d36236c645749bd54b949d3cb6229773d,https://doi.org/10.1016/S0140-6736(75)92830-5,JournalArticle,unknown,4,brain; brain/neural structure in title,
1975,A Short Portable Mental Status Questionnaire for the Assessment of Organic Brain Deficit in Elderly Patients †,E. Pfeiffer,Journal of The American Geriatrics Society,1975-10-01,5373,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1111/J.1532-5415.1975.TB00927.X,c2c01bc027ca411ef2a039c09fded199a9ee4278,https://doi.org/10.1111/J.1532-5415.1975.TB00927.X,JournalArticle,unknown,4,brain; brain/neural structure in title,
1975,Identification of two related pentapeptides from the brain with potent opiate agonist activity,"J. Hughes, T. Smith, H. Kosterlitz, L. Fothergill, B. Morgan, H. Morris",Nature,1975-12-01,3598,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/258577a0,23cb847d59d8c696f8bbf284f4189275003de0e2,https://doi.org/10.1038/258577a0,JournalArticle,unknown,4,brain; brain/neural structure in title,
1975,Cerebral blood flow in dementia.,"V. Hachinski, L. Iliff, Elias Zilhka, G. D. Boulay, V. McAllister, J. Marshall, et al.",Archives of Neurology,1975-09-01,1862,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1001/ARCHNEUR.1975.00490510088009,9b8b3070979e9b56434a8e023efa767e4845be3d,https://doi.org/10.1001/ARCHNEUR.1975.00490510088009,JournalArticle,unknown,2,brain; cerebral,
1975,Substance p: localization in the central nervous system and in some primary sensory neurons,"T. Hökfelt, J-O. Kellerth, G. Nilsson, B. Pernow",Science,1975-11-28,1017,"Cellular, Synaptic, and Neuromorphic Foundations",,10.1126/science.242075,5a8cbf993bd67c49161d58878b2c944230524a61,https://doi.org/10.1126/science.242075,JournalArticle,unknown,13,neuron; neuromorphic; explicit brain-structure/AI bridge,
1975,Isolation of an endogenous compound from the brain with pharmacological properties similar to morphine.,J. Hughes,Brain Research,1975-05-02,967,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/0006-8993(75)90391-1,9d1988dca8964c0772eacf2cb2b53b85bbc5bb04,https://doi.org/10.1016/0006-8993(75)90391-1,JournalArticle,unknown,4,brain; brain/neural structure in title,
1975,Chronic inflammatory polyradiculoneuropathy.,"P. Dyck, A. Lais, Michiya Ohta, James A. Bastron, H. Okazaki, R. Groover",Mayo Clinic proceedings,1975-11-01,920,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,10.1016/s0025-6196(25)09732-0,f3e858fde93aaf8fd91144bcacad85f2cec58596,https://doi.org/10.1016/s0025-6196(25)09732-0,JournalArticle; CaseReport,unknown,13,brain; neuromorphic; explicit brain-structure/AI bridge,"The diagnostic criteria, natural history, nerve conduction characteristics, pathology, laboratory features, and efficacy of corticosteroid treatment have been evaluated personally in 53 patients with chronic inflammatory polyradiculoneuropathy (CIP) who were followed up for an average of about 7.5 years."
1975,Inhibition of both noradrenergic and serotonergic neurons in brain by the alpha-adrenergic agonist clonidine.,"T. Svensson, B. Bunney, G. Aghajanian",Brain Research,1975-07-11,903,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1016/0006-8993(75)90276-0,0f31f815cf98fb90ea8da41c280a2c7aeafdf786,https://doi.org/10.1016/0006-8993(75)90276-0,JournalArticle,unknown,17,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
1975,Regional Cerebral Blood Flow Estimated by 133Xenon Inhalation,"W. Obrist, H. Thompson, H. Wang, W. Wilkinson",Stroke,1975-05-01,858,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1161/01.STR.6.3.245,3ef12225a9c2269e3c84aa1ef2e7ac902a25a7a3,https://doi.org/10.1161/01.STR.6.3.245,JournalArticle; Study,unknown,2,brain; cerebral,
1975,Auditory brain stem responses in neurological disease.,"A. Starr, L. Achor",Archives of Neurology,1975-11-01,764,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHNEUR.1975.00490530083009,c1dc7e2525a9fcd90c4a5513183541d0e9b3165e,https://doi.org/10.1001/ARCHNEUR.1975.00490530083009,JournalArticle,unknown,4,brain; brain/neural structure in title,
