rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1961,Autoradiographic Study of Cell Migration during Histogenesis of Cerebral Cortex in the Mouse,"Jr Jb Angevine, R. Sidman",Nature,1961-11-25,1524,26,166.34,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Autoradiographic Study of Cell Migration during Histogenesis of Cerebral Cortex in the Mouse within General Brain Science and Reviews.,"high citation signal (1,524); recognized venue; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/192766B0,d96df4f864d29bbd9a9046a316b97098c4345bd7,https://doi.org/10.1038/192766B0,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title; historical computation/learning bridge,
2,1961,The representation of the visual field on the cerebral cortex in monkeys,"P. Daniel, D. Whitteridge",Journal of Physiology,1961-12-01,1173,50,172.63,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding,Positions The representation of the visual field on the cerebral cortex in monkeys within General Brain Science and Reviews.,"high citation signal (1,173); open-access PDF metadata; brain-structure signal; brain-to-model interface signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/jphysiol.1961.sp006803,831efb7246ac22a24c41570c7741ed1204fe2919,https://doi.org/10.1113/jphysiol.1961.sp006803,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1359500,,JournalArticle,unknown,brain; cerebral; cortex; decoding; representation learning; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
3,1961,Outline of a theory of thought-processes and thinking machines.,E. Caianiello,Journal of Theoretical Biology,1961-04-01,479,15,143.33,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"sses and certain typical mental phenomena are schematized into exact mathematical definitions, in terms of a theory which, with the assumption that learning is a relatively slow process, reduces to two sets of equations: ""neuronic equations"", with fixed coefficients, which determine the instantaneous behavior, ""mnemonic equations"", which determine the long-term behavior of a ""model of the brain"" or ""thinking machine"".",high citation signal (479); open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0022-5193(61)90046-7,95efc3d33c031ade6a6ce9bf03fe3c7a7c074ea9,https://doi.org/10.1016/0022-5193(61)90046-7,,https://zenodo.org/records/3950104/files/Thinking_Machines.pdf,,JournalArticle,unknown,brain; neuron; cognitive architecture; explicit brain-structure/AI bridge,"Abstract Thought-processes and certain typical mental phenomena are schematized into exact mathematical definitions, in terms of a theory which, with the assumption that learning is a relatively slow process, reduces to two sets of equations: ""neuronic equations"", with fixed coefficients, which determine the instantaneous behavior, ""mnemonic equations"", which determine the long-term behavior of a ""model of the brain"" or ""thinking machine"". A qualitative but rigorous discussion shows that this machine exhibits, as a necessary consequence of the theory, many properties that are typical of the living brain: including need to ""sleep"", ability spontaneously to form new ideas (patterns) which associate old ones, self-organization towards more reliable operation, and many others. Future works will deal with the quantitative solution of these equations and with concrete problems of construction-things that appear reasonably feasible. With a transposition of names, this theory could be applied to many sorts of social or, more generally, ""collective"" problems."
4,1961,The subependymal layer of the mouse brain and its cell production as shown by radioautography after thymidine-H3 injection,I. Smart,Unknown venue,1961-06-01,468,17,129.11,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions The subependymal layer of the mouse brain and its cell production as shown by radioautography after thymidine-H3 injection within General Brain Science and Reviews.,high citation signal (468); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.901160306,239aacaeb54492faf2342ec815be77514a9f57e8,https://doi.org/10.1002/CNE.901160306,,,,paper,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
5,1961,"Cerebral Organization and Behavior: The split brain behaves in many respects like two separate brains, providing new research possibilities.",R. Sperry,Science,1961-06-02,417,4,155.84,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"Positions Cerebral Organization and Behavior: The split brain behaves in many respects like two separate brains, providing new research possibilities. within Cognitive and Systems Neuroscience.",high citation signal (417); recognized venue; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.133.3466.1749,2b1a84052c237f94d8ca95cca0194135095ed656,https://doi.org/10.1126/SCIENCE.133.3466.1749,,,,JournalArticle,unknown,brain; cerebral; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1961,ULTRASTRUCTURAL STUDY OF REMYELINATION IN AN EXPERIMENTAL LESION IN ADULT CAT SPINAL CORD,"M. Bunge, R. Bunge, H. Ris",The Journal of Biophysical and Biochemical Cytology,1961-05-01,384,13,137.36,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,This report presents ultrastructural observations on the cytological events that attend myelin formation occurring in the wake of demyelination in adult cat spinal cord.,high citation signal (384); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.10.1.67,f6db57d27d2c56d496ca97d16d9e26c6fafff6ba,https://doi.org/10.1083/jcb.10.1.67,,https://europepmc.org/articles/pmc2225064?pdf=render,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"This report presents ultrastructural observations on the cytological events that attend myelin formation occurring in the wake of demyelination in adult cat spinal cord. Lesions were induced in subpial cord by cerebrospinal fluid (c.s.f.) exchange (1, 2). Tissue from eleven cats at nine intervals from 19 to 460 days was fixed in situ by replacing c.s.f. with buffered OsO4 and embedded in Araldite. After demyelination, axons are embraced by sheet-like glial processes. An occasional myelin sheath is first seen at 19 days; by 64 days, all axons are at least thinly myelinated. The cytoplasm of the myelin-forming cells, unlike that of either oligodendrocyte or fibrous astrocyte in normal cord, is dense with closely packed organelles and fine fibrils. Many of the myelinogenic cells become scarring astrocytes and at 460 days the lesion teems with their fibril-filled processes. Oligodendrocytes appear in the lesion after remyelination is under way. Phagocytes disappear gradually. A myelin sheath is formed by spiral wrapping of a sheet-like glial process around an axon. Where the first turn of the spiral is completed, a mesaxon is formed. As cytoplasm is lost from the process, the plasma membrane comes together along its outer and cytoplasmic surfaces to form compact myelin. Only a small amount of cytoplasm is retained; it is confined to the paramesaxonal region and, on the sheath exterior, to a longitudinal ridge which appears in profile as a small loop. This outer loop has the same rotational orientation as the inner mesaxon. These vestiges of spiral membrane wrapping are also found in normal adult and new-born cat cord. Nodes are present in all stages of remyelination and in normal adult cat and kitten cord. These observations suggest that myelin is reformed in the lesion in the same way it is first formed during normal development. The mechanism of myelin formation is basically similar to that proposed for peripheral nerve and amphibian and mammalian optic nerve; it does not agree with present views on the mechanism of myelinogenesis in mammalian brain and cord. This is the first demonstration of remyelination in adult mammalian central nervous tissue."
7,1961,Special axo-dendritic synapses in the hippocampal cortex: Electron and light microscopic studies on the layer of mossy fibers,"T. Blackstad, Å. Kjaerheim",The Journal of comparative neurology,1961-10-01,372,9,153.79,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Special axo-dendritic synapses in the hippocampal cortex: Electron and light microscopic studies on the layer of mossy fibers within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (372); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901170202,b1eab26bba456b28e007772070b8f26af4511c0a,https://doi.org/10.1002/cne.901170202,,,,JournalArticle,unknown,cortex; synapse; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1961,"Evidence for division and transformations of neuroglia cells in the mouse brain, as derived from radioautography after injection of thymidine-H3","I. Smart, C. P. Leblond",Unknown venue,1961-06-01,291,0,120.58,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Positions Evidence for division and transformations of neuroglia cells in the mouse brain, as derived from radioautography after injection of thymidine-H3 within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (291); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901160307,42d90af5b83791413170836dad71e00e84181030,https://doi.org/10.1002/cne.901160307,,,,paper,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
9,1961,Brain mechanisms and learning,"J. Delafresnaye, A. Fessard",Unknown venue,1961,283,0,134.88,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Brain mechanisms and learning within Cognitive and Systems Neuroscience.,high citation signal (283); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,7e42f0312afd5c83494a6bbb2ab9b09a64a9138c,https://www.semanticscholar.org/paper/7e42f0312afd5c83494a6bbb2ab9b09a64a9138c,,,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1961,Effect of Reserpine on the Storage of Catechol Amines in Brain and Other Tissues,Å. Bertler,Unknown venue,1961,280,0,137.89,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"Positions Effect of Reserpine on the Storage of Catechol Amines in Brain and Other Tissues within EEG, MEG, and Electrophysiology.",high citation signal (280); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1111/J.1748-1716.1961.TB02115.X,5e007ef6032faa583e79d0619657db9a4d467dc3,https://doi.org/10.1111/J.1748-1716.1961.TB02115.X,,,,paper,unknown,brain; neural; decoding; brain/neural structure in title; explicit brain-structure/AI bridge,
