year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2014,Biological Insights From 108 Schizophrenia-Associated Genetic Loci,"S. Ripke, B. Neale, A. Corvin, J. Walters, Kai-How Farh, P. Holmans, et al.",Nature,2014-07-22,7402,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/nature13595,4d7a4017e4ebdf3380f5f84f759a51ffd3cba04d,https://doi.org/10.1038/nature13595,JournalArticle,unknown,1,brain,Schizophrenia is a highly heritable disorder.
2014,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),"Bjoern H Menze, A. Jakab, S. Bauer, Jayashree Kalpathy-Cramer, K. Farahani, J. Kirby, et al.",IEEE Transactions on Medical Imaging,2014-12-04,6230,Clinical NeuroAI and Brain Disorders,brain-structure;neuroimaging;clinical-neuroai,10.1109/TMI.2014.2377694,580062407427236ced45253a2ff7df2e147a81e2,https://doi.org/10.1109/TMI.2014.2377694,Review; JournalArticle,unknown,8,brain; brain/neural structure in title; historical computation/learning bridge,In this paper we report the set-up and results of the Multimodal Brain Tumor Image Segmentation Benchmark (BRATS) organized in conjunction with the MICCAI 2012 and 2013 conferences.
2014,"An RNA-Sequencing Transcriptome and Splicing Database of Glia, Neurons, and Vascular Cells of the Cerebral Cortex","Ye Zhang, Kenian Chen, S. Sloan, Mariko L. Bennett, A. Scholze, S. O'Keeffe, et al.",Journal of Neuroscience,2014-09-03,4563,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1523/JNEUROSCI.1860-14.2014,c9b94df36183d880403fcaaf5ba8b5b74d022de8,https://doi.org/10.1523/JNEUROSCI.1860-14.2014,JournalArticle,unknown,11,brain; cerebral; cortex; neuron; brain/neural structure in title; historical computation/learning bridge,"The major cell classes of the brain differ in their developmental processes, metabolism, signaling, and function."
2014,TCMSP: a database of systems pharmacology for drug discovery from herbal medicines,"Jinlong Ru, Peng Li, Jinan Wang, W. Zhou, Bohui Li, Chao Huang, et al.",Journal of Cheminformatics,2014-04-16,4406,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1186/1758-2946-6-13,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c,https://doi.org/10.1186/1758-2946-6-13,JournalArticle,unknown,1,brain,BackgroundModern medicine often clashes with traditional medicine such as Chinese herbal medicine because of the little understanding of the underlying mechanisms of action of the herbs.
2014,Single-cell RNA-seq highlights intratumoral heterogeneity in primary glioblastoma,"Anoop P. Patel, I. Tirosh, John J. Trombetta, A. Shalek, Shawn M. Gillespie, H. Wakimoto, et al.",Science,2014-06-01,4392,Clinical NeuroAI and Brain Disorders,brain-structure;machine-learning;clinical-neuroai,10.1126/science.1254257,f65ed87390df365fd928af269b77b5dc4e62f7a5,https://doi.org/10.1126/science.1254257,JournalArticle,unknown,6,brain; neural; historical computation/learning bridge,Cancer at single-cell resolution Single-cell sequencing can illuminate the genetic properties of brain cancers and reveal heterogeneity within a tumor.
2014,A million spiking-neuron integrated circuit with a scalable communication network and interface,"P. Merolla, J. Arthur, Rodrigo Alvarez-Icaza, A. Cassidy, J. Sawada, F. Akopyan, et al.",Science,2014-08-08,3888,"Cellular, Synaptic, and Neuromorphic Foundations",connectome;neuromorphic-bci,10.1126/science.1254642,680a38e8f025685b192e9e0cf755c6b664963551,https://doi.org/10.1126/science.1254642,JournalArticle,unknown,1,neuron,
2014,A mesoscale connectome of the mouse brain,"S. W. Oh, Julie A. Harris, L. Ng, B. Winslow, Nicholas Cain, Stefan Mihalas, et al.",Nature,2014-04-01,2440,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;neuroimaging,10.1038/nature13186,aa0af55eb8dabf91ad8aafc77f5b5566cdef4ae0,https://doi.org/10.1038/nature13186,JournalArticle,unknown,20,brain; connectome; connectivity; tractography; neural; computational model; brain/neural structure in title; explicit brain-structure/AI bridge,Comprehensive knowledge of the brain's wiring diagram is fundamental for understanding how the nervous system processes information at both local and global scales.
2014,Frontal theta as a mechanism for cognitive control,"J. Cavanagh, M. Frank",Trends in Cognitive Sciences,2014-05-15,2372,General Brain-AI Structure Reviews and Methods,brain-structure;neural-signals,10.1016/j.tics.2014.04.012,f18540a5c5e307abe9317b22adcf05a0d0ab0db4,https://doi.org/10.1016/j.tics.2014.04.012,Review; JournalArticle,unknown,10,brain; cortex; eeg; meg; neuron; neural; historical computation/learning bridge,Recent advancements in cognitive neuroscience have afforded a description of neural responses in terms of latent algorithmic operations.
2014,Performance-optimized hierarchical models predict neural responses in higher visual cortex,"Daniel Yamins, Ha Hong, C. Cadieu, E. Solomon, Darren Seibert, J. DiCarlo",Proceedings of the National Academy of Sciences of the United States of America,2014-05-08,2222,Computational Neuroscience and Brain-Inspired AI,brain-structure,10.1073/pnas.1403112111,2bd2b120ccd5aa88a5927889a973b2204732e435,https://doi.org/10.1073/pnas.1403112111,JournalArticle,unknown,9,cortex; neural; brain/neural structure in title; historical computation/learning bridge,
2014,The gut microbiota influences blood-brain barrier permeability in mice,"V. Braniste, Maha Al-Asmakh, C. Kowal, F. Anuar, Afrouz Abbaspour, Miklós Tóth, et al.",Science Translational Medicine,2014-11-19,2188,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neuroimaging,10.1126/scitranslmed.3009759,86a46ab08bb7d18aa6b594317814fe4903d50c81,https://doi.org/10.1126/scitranslmed.3009759,JournalArticle,unknown,4,brain; brain/neural structure in title,The intestinal microbiota helps to maintain the integrity of the blood-brain barrier in fetal and adult mice.
2014,The role of the posterior cingulate cortex in cognition and disease.,"R. Leech, D. Sharp",Brain : a journal of neurology,2014,2172,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/brain/awt162,e6d371fbb8c38ad682692ea00c5847290bd716b5,https://doi.org/10.1093/brain/awt162,Review; JournalArticle,unknown,4,cortex; brain/neural structure in title,
2014,Independent Optical Excitation of Distinct Neural Populations,"Nathan C. Klapoetke, Yasunobu Murata, Sung Soo Kim, S. Pulver, Amanda Birdsey-Benson, Y. Cho, et al.",Nature Methods,2014-02-01,2149,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neuromorphic-bci,10.1038/nmeth.2836,45e5f683cc182e722797819c021a8052fd952d2f,https://doi.org/10.1038/nmeth.2836,JournalArticle,unknown,6,brain; neural; synapse; brain/neural structure in title,Optogenetic tools enable examination of how specific cell types contribute to brain circuit functions.
2014,Machine learning for neuroimaging with scikit-learn,"Alexandre Abraham, Fabian Pedregosa, Michael Eickenberg, Philippe Gervais, A. Mueller, Jean Kossaifi, et al.",Front. Neuroinform.,2014-02-21,2147,Structural Neuroimaging and AI,brain-structure;machine-learning;decoding;neuroimaging;clinical-neuroai,10.3389/fninf.2014.00014,f15367ed93c3505b1d62d802f3f4b769ae0f4ba5,https://doi.org/10.3389/fninf.2014.00014,JournalArticle,unknown,22,brain; mri; machine learning; decoding; computational neuroscience; explicit brain-structure/AI bridge,Statistical machine learning methods are increasingly used for neuroimaging data analysis.
2014,The p Factor: One General Psychopathology Factor in the Structure of Psychiatric Disorders?,"A. Caspi, R. Houts, Daniel W Belsky, S. Goldman-Mellor, H. Harrington, S. Israel, et al.",Clinical psychological science : a journal of the Association for Psychological Science,2014-03-01,2105,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1177/2167702613497473,8459d9c839b1413bb3e233c145fee796eb3fb3a5,https://doi.org/10.1177/2167702613497473,JournalArticle,unknown,5,brain; historical computation/learning bridge,"Mental disorders traditionally have been viewed as distinct, episodic, and categorical conditions."
2014,2014 ESC Guidelines on diagnosis and management of hypertrophic cardiomyopathy: the Task Force for the Diagnosis and Management of Hypertrophic Cardiomyopathy of the European Society of Cardiology (ESC).,"Perry M. Elliott, A. Anastasakis, Michael A. Borger, M. Borggrefe, F. Cecchi, P. Charron, et al.",European Heart Journal,2014-08-29,2056,Clinical NeuroAI and Brain Disorders,brain-structure;connectome;neuroimaging;clinical-neuroai;neuromorphic-bci,10.1093/eurheartj/ehu284,abdc7ccc61952337f1326e79e6a3c10be78360aa,https://doi.org/10.1093/eurheartj/ehu284,JournalArticle; Review,unknown,2,brain; neural,"roke-like episodes MERFF : myoclonic epilepsy with ragged red fibres MRA : mineralocorticoid receptor antagonist MYBPC3 : myosin-binding protein C, cardiac-type MYH7 : myosin-7 (s-myosin heavy chain) MYL3 : myosin light chain 3 NOAC : new oral anticoagulants NSVT : non-sustained ventricular tachycardia NT-proBNP : N-terminal pro brain natriuretic peptide NYHA : New York Heart Association OAC : oral anticoagulants o.d."
2014,Sleep and the Price of Plasticity: From Synaptic and Cellular Homeostasis to Memory Consolidation and Integration,"G. Tononi, C. Cirelli",Neuron,2014-01-08,2044,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1016/j.neuron.2013.12.025,61972f1694fafd898abf59be6068327214e9f48a,https://doi.org/10.1016/j.neuron.2013.12.025,Review; JournalArticle,unknown,7,brain; neuron; synapse; historical computation/learning bridge,"Summary Sleep is universal, tightly regulated, and its loss impairs cognition."
2014,Amyloid-β and Tau,G. Bloom,JAMA Neurology,2014-04-01,1955,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,10.1001/jamaneurol.2013.5847,12b26084d83b36745bc10fcd6381fe2371c7dd16,https://doi.org/10.1001/jamaneurol.2013.5847,Review; JournalArticle,unknown,3,brain; neuron; synapse,The defining features of Alzheimer disease (AD) include conspicuous changes in both brain histology and behavior.
2014,Microbiota-generated metabolites promote metabolic benefits via gut-brain neural circuits.,"F. De Vadder, P. Kovatcheva-Datchary, Daisy Goncalves, J. Vinera, C. Zitoun, A. Duchampt, et al.",Cell,2014-01-16,1946,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1016/j.cell.2013.12.016,db3f7c342e0f1c0e1c2f5e9f023a69789f7b8dfb,https://doi.org/10.1016/j.cell.2013.12.016,JournalArticle,unknown,5,brain; neural; brain/neural structure in title,
2014,Salience processing and insular cortical function and dysfunction,L. Uddin,Nature Reviews Neuroscience,2014-11-19,1946,General Brain-AI Structure Reviews and Methods,brain-structure,10.1038/nrn3857,29cc24c09fd945995adda417358f366c7790915c,https://doi.org/10.1038/nrn3857,Review,unknown,2,brain; cortical,
2014,Analyzing Neural Time Series Data: Theory and Practice,Michael X. Cohen,Unknown venue,2014-01-17,1903,General Brain-AI Structure Reviews and Methods,,,e919db71bdd077e14b38961a7a8846b807562187,https://www.semanticscholar.org/paper/e919db71bdd077e14b38961a7a8846b807562187,paper,unknown,5,brain; neural; brain/neural structure in title,
2014,Automatic Denoising of Functional MRI Data: Combining Independent Component Analysis and Hierarchical Fusion of Classifiers,"G. Khorshidi, G. Douaud, C. Beckmann, M. Glasser, L. Griffanti, Stephen M. Smith",NeuroImage,2014-01-02,1809,Structural Neuroimaging and AI,brain-structure;connectome;machine-learning;neuroimaging,10.1016/j.neuroimage.2013.11.046,335f6a09c099d0b449d67d9a5336a7f7821a7359,https://doi.org/10.1016/j.neuroimage.2013.11.046,JournalArticle,unknown,17,brain; connectome; fmri; mri; neuron; classification; explicit brain-structure/AI bridge,"Many sources of fluctuation contribute to the fMRI signal, and this makes identifying the effects that are truly related to the underlying neuronal activity difficult."
2014,Cognitive reappraisal of emotion: a meta-analysis of human neuroimaging studies.,"J. Buhle, J. Silvers, T. Wager, Richard B. Lopez, C. Onyemekwu, H. Kober, et al.",Cerebral Cortex,2014-11-01,1766,Structural Neuroimaging and AI,brain-structure;neuroimaging,10.1093/cercor/bht154,6be77f85bb4ce0565b3add7d6c374c9b7f561a7a,https://doi.org/10.1093/cercor/bht154,MetaAnalysis; JournalArticle,unknown,1,brain,
2014,Capillary pericytes regulate cerebral blood flow in health and disease,"C. Hall, C. Reynell, Bodil Gesslein, N. Hamilton, Anusha Mishra, B. Sutherland, et al.",Nature,2014-03-26,1709,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;brain-inspired-ai;clinical-neuroai,10.1038/nature13165,5607bc3b041b23c1dd47d11e21a6dd9c84bf1391,https://doi.org/10.1038/nature13165,JournalArticle,unknown,8,brain; cerebral; neuron; neural; historical computation/learning bridge,"Increases in brain blood flow, evoked by neuronal activity, power neural computation and form the basis of BOLD (blood-oxygen-level-dependent) functional imaging."
