year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
2004,Identification of human brain tumour initiating cells,"Sheila K. Singh, C. Hawkins, I. Clarke, J. Squire, J. Bayani, T. Hide, et al.",Nature,2004-11-18,7655,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1038/nature03128,a7afdd381189f3a77eb81a409c9c291a8075423f,https://doi.org/10.1038/nature03128,JournalArticle,unknown,4,brain; brain/neural structure in title,
2004,Neuronal Oscillations in Cortical Networks,"G. Buzsáki, A. Draguhn",Science,2004-06-25,6359,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;neural-signals,10.1126/SCIENCE.1099745,f42ed1ca8051f73253ba709fa83b7dda69685278,https://doi.org/10.1126/SCIENCE.1099745,Review; JournalArticle,unknown,2,cortical; neuron,
2004,Dynamic mapping of human cortical development during childhood through early adulthood.,"B. Perry, M. White, S. Dorman, Gogtay Md, J. Giedd, Leslie Lusk Ba, et al.",Proceedings of the National Academy of Sciences of the United States of America,2004-05-25,5513,General Brain-AI Structure Reviews and Methods,brain-structure,10.1073/PNAS.0402680101,b817b57882569b292addaa57c63a0bee35991383,https://doi.org/10.1073/PNAS.0402680101,JournalArticle,unknown,2,brain; cortical,
2004,"Tissue distribution of ACE2 protein, the functional receptor for SARS coronavirus. A first step in understanding SARS pathogenesis","I. Hamming, W. Timens, Marian Bulthuis, A. Lely, G. Navis, H. Goor",Journal of Pathology,2004-05-07,5386,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1002/path.1570,60fbae4a678ccf6b01e157a877fdf2f4d4976c71,https://doi.org/10.1002/path.1570,JournalArticle,unknown,1,brain,Severe acute respiratory syndrome (SARS) is an acute infectious disease that spreads mainly via the respiratory route.
2004,Imaging brain amyloid in Alzheimer's disease with Pittsburgh Compound-B,"W. Klunk, H. Engler, A. Nordberg, Yanming Wang, G. Blomqvist, D. Holt, et al.",Annals of Neurology,2004-03-01,4525,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1002/ana.20009,54f79667dbe41e9e03f6ee2b12bcc43754b91672,https://doi.org/10.1002/ana.20009,JournalArticle; Study,unknown,4,brain; brain/neural structure in title,
2004,Automatically parcellating the human cerebral cortex.,"B. Fischl, A. V. D. van der Kouwe, C. Destrieux, E. Halgren, F. Ségonne, D. Salat, et al.",Cerebral Cortex,2004,4362,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1093/CERCOR/BHG087,8a0c2b377bfea184efc266f5155d015612203389,https://doi.org/10.1093/CERCOR/BHG087,JournalArticle,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
2004,Default-mode network activity distinguishes Alzheimer's disease from healthy aging: Evidence from functional MRI,"M. Greicius, G. Srivastava, A. Reiss, V. Menon",Proc. Natl. Acad. Sci. USA,2004-03-30,3737,Structural Neuroimaging and AI,connectome;neuroimaging;clinical-neuroai,10.1073/PNAS.0308627101,f8d71b849b3d80d1226236a82df46d765a664e36,https://doi.org/10.1073/PNAS.0308627101,JournalArticle,unknown,2,brain; mri,
2004,Neural systems supporting interoceptive awareness,"H. Critchley, S. Wiens, P. Rotshtein, A. Öhman, R. Dolan",Nature Neuroscience,2004-02-01,3393,General Brain-AI Structure Reviews and Methods,,10.1038/nn1176,37eb08cce9b740f74e2fc3d254f0f2890c7afdf6,https://doi.org/10.1038/nn1176,JournalArticle,unknown,5,brain; neural; brain/neural structure in title,
2004,BCI2000: a general-purpose brain-computer interface (BCI) system,"G. Schalk, D. McFarland, T. Hinterberger, N. Birbaumer, J. Wolpaw",IEEE Transactions on Biomedical Engineering,2004-05-24,3136,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;neuromorphic-bci,10.1109/TBME.2004.827072,84793bfc20dbeeba0949136cfbb964cf12c88ef7,https://doi.org/10.1109/TBME.2004.827072,JournalArticle; Study,unknown,20,brain; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
2004,Interneurons of the neocortical inhibitory system,"H. Markram, Maria Toledo-Rodriguez, Yun Wang, Anirudh Gupta, G. Silberberg, Caizhi Wu",Nature Reviews Neuroscience,2004-10-01,3097,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1038/nrn1519,afa9c5997bd7a75e3fcb0da091c9a8cadfe40eb5,https://doi.org/10.1038/nrn1519,Review; JournalArticle,unknown,2,cortical; neuron,
