year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1912,The development of the cerebral cortex,E. Mellus,Unknown venue,1912-11-01,155,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/AJA.1000140106,5c29234b3ec01a2f2518417550fe3283b75084f3,https://doi.org/10.1002/AJA.1000140106,Review,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1912,On the Instability of a Cortical Point,"T. Brown, C. Sherrington",Unknown venue,1912-07-25,118,General Brain-AI Structure Reviews and Methods,brain-structure,10.1098/RSPB.1912.0050,4e18696d724afe5d7f3e081bb730305f0ed8af31,https://doi.org/10.1098/RSPB.1912.0050,paper,unknown,2,brain; cortical,
1912,"On the relative growth of the component parts (head, trunk and extremities) and systems (skin, skeleton, musculature and viscera) of the albino rat","C. M. Jackson, L. Lowrey",Unknown venue,1912-12-01,49,"Cellular, Synaptic, and Neuromorphic Foundations",,10.1002/ar.1090061202,2e40227689a9488a5afb74a347228c816dd68341,https://doi.org/10.1002/ar.1090061202,paper,unknown,1,brain,"To comprehend fully the growth of the body, the following data are required: (1) the growth of the body as a whole; then an analysis to determine (2) the growth of the principal parts; (3) the growth of the various systems; (4) the growth of the individual organs; and finally (5) the growth of the ultimate constituent tissues and cells."
1912,ON THE FUNCTION OF THE CIRCLE OF WILLIS,S. Kramer,Journal of Experimental Medicine,1912-04-01,48,General Brain-AI Structure Reviews and Methods,brain-structure,10.1084/jem.15.4.348,c8bdea96f4e863b5ca6bbb9abac7f99cc9b03606,https://doi.org/10.1084/jem.15.4.348,JournalArticle,unknown,1,brain,"published his ""Cerebri Anatome,"" in which he described, at the base of the brain, the arterial anastomosis which since then has borne his name."
1912,Root Habits of Desert Plants,G. D. Fuller,Botanical Gazette,1912-08-01,45,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1086/330893,d8c8a3dbd04b4dd1d2d37de12621326458aab737,https://doi.org/10.1086/330893,paper,unknown,2,brain; cortical,"BUTLERI2 rejects the earlier view of BEIJERINCK and RANT, that gummosis is due to a cytase which, unable to attack the wall of a living cell does so as soon as the cell is injured from any cause."
1912,The telencephalon in cyclostomes,J. Johnston,Unknown venue,1912-08-01,34,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neuroimaging,10.1002/cne.900220401,2f472726f2a6338430020df8a5a44a09197d91bd,https://doi.org/10.1002/cne.900220401,paper,unknown,2,brain; cerebral,The telencephalon of cyclostomes presents in many ways more primitive conditions than are known in other vertebrates.
1912,The epibranchial placodes of lepidosteus osseus and their relation to the cerebral ganglia,F. L. Landacre,Unknown venue,1912-02-01,33,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/cne.900220101,00ebeaa5adaaf42372b6e7110e321c9371eb690e,https://doi.org/10.1002/cne.900220101,paper,unknown,1,cerebral,
1912,Aids to Diagnosis,J. Fothergill,The Indian medical gazette,1912-12-01,29,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.5694/j.1326-5377.1921.tb47842.x,900c9a30a64c865b94dcd6ce35a3aa5172960532,https://doi.org/10.5694/j.1326-5377.1921.tb47842.x,paper,unknown,2,brain; cerebral,"have been entirely rewritten. Much new matter has been included and such important subjects as epidemic cerebro-spinal meningitis, mental deficiency, cerebral diplyia, infantile semiplyia and the myopathies, night terrors, and status lymphalicus, now find a place."
1912,Researches INTO SENSORY DISTURBANCES FROM CEREBRAL LESIONS.,"H. Head, G. Holmes",Unknown venue,1912-01-13,22,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/S0140-6736(01)64640-3,03449442b30c0aecdfc0ff339871cbc8258bfbeb,https://doi.org/10.1016/S0140-6736(01)64640-3,paper,unknown,2,brain; cerebral,
1912,The cerebral ganglia of the embryo of rana pipiens,"F. L. Landacre, Marie F. McLellan",Unknown venue,1912-10-01,19,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/cne.900220503,301cfb4dbb6417e875203e29f0816a2d7a8019fc,https://doi.org/10.1002/cne.900220503,paper,unknown,1,cerebral,Introduction . . . . . . . . . . . Material.
