year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1918,DISTURBANCES OF VISION BY CEREBRAL LESIONS,G. Holmes,British Journal of Ophthalmology,1918-04-01,538,General Brain-AI Structure Reviews and Methods,brain-structure,10.1136/bjo.2.7.353,203e8f2e58ef47adca3df65f71fd1f4d30514a1d,https://doi.org/10.1136/bjo.2.7.353,JournalArticle,unknown,2,brain; cerebral,
1918,VENTRICULOGRAPHY FOLLOWING THE INJECTION OF AIR INTO THE CEREBRAL VENTRICLES,W. Dandy,Annals of Surgery,1918-07-01,423,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1097/00000658-191807000-00002,cf534493e3dfc660b8a3bfc539c24b96630d2d27,https://doi.org/10.1097/00000658-191807000-00002,JournalArticle,unknown,2,brain; cerebral,
1918,NOTES ON PENETRATING WOUNDS OF THE BRAIN,H. Cushing,British medical journal,1918-02-23,117,General Brain-AI Structure Reviews and Methods,brain-structure,10.1136/bmj.1.2982.221,08352fd9c068b4411879234fdf6be5b40cc11d2c,https://doi.org/10.1136/bmj.1.2982.221,JournalArticle,unknown,4,brain; brain/neural structure in title,
1918,SENSATION AND THE CEREBRAL CORTEX,H. Head,Unknown venue,1918-09-01,82,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/41.2.57,333570eec4c4465a1d19581c372bfc238cb24158,https://doi.org/10.1093/BRAIN/41.2.57,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1918,Comparative studies on the growth of the cerebral cortex. VII. On the influence of starvation at an early age upon the development of the cerebral cortex. Albino rat,Naoki Sugita,Unknown venue,1918-06-01,47,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/cne.900290302,2d41e6f64b9acb7adec40b28811f13983877eb04,https://doi.org/10.1002/cne.900290302,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1918,Croonian Lecture: The Physiological Basis of Thirst,W. Cannon,Unknown venue,1918-10-17,42,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1098/RSPB.1918.0017,0ce38f634a1d1fa9b6465e16b65ad26de2970f6a,https://doi.org/10.1098/RSPB.1918.0017,paper,unknown,4,cerebral; cortex; eeg; meg,A custom which has usually been respected by investigators who in years past have had the high honour of delivering the Croonian Lecture is that of reporting and interpreting a group of related researches upon which they have been engaged and which they have already made public.
1918,THE RECOVERY OF FIELDS OF VISION IN CONCUSSION INJURIES OF THE OCCIPITAL CORTEX,LONDON. M. L. HINE,British Journal of Ophthalmology,1918-01-01,42,General Brain-AI Structure Reviews and Methods,brain-structure,10.1136/bjo.2.1.12,70fd77d3d5b96d17f2668cbbd5be7d5da72940c6,https://doi.org/10.1136/bjo.2.1.12,JournalArticle,unknown,5,brain; cortex; brain/neural structure in title,
1918,Collected Papers on Analytical Psychology,C. Jung,The Indian medical gazette,1918-02-01,40,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,,8cb22a8e39b76d9e584890a5fc214bce100ab2a6,https://www.semanticscholar.org/paper/8cb22a8e39b76d9e584890a5fc214bce100ab2a6,paper,unknown,4,brain; eeg; meg; ecog,"as opposed to the teaching of the Viennese School, led by Freud."
1918,BRAIN CHANGES ASSOCIATED WITH PERNICIOUS ANEMIA,H. W. Woltman,Unknown venue,1918-06-01,38,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHINTE.1918.00090110088005,c1a7633699544c292e21256a9623896021f0eebb,https://doi.org/10.1001/ARCHINTE.1918.00090110088005,paper,unknown,4,brain; brain/neural structure in title,
1918,EARLY DIAGNOSIS AND INTRAVENOUS SERUM TREATMENT OF EPIDEMIC CEREBROSPINAL MENINGITIS,W. W. Herrick,Unknown venue,1918-08-24,29,Clinical NeuroAI and Brain Disorders,clinical-neuroai,10.1001/JAMA.1918.02600340004002,c80081111419c7d6d3888a07762b952d58394dd1,https://doi.org/10.1001/JAMA.1918.02600340004002,paper,unknown,0,Semantic Scholar brain-AI query,"In large cantonment hospitals where clinical material can be controlled by military methods, where acute disease in large volume may be studied in its earliest as well as its later stages, where necropsy study is possible and where elaborate laboratory equipment is often lacking and the medical officer thrown in consequence on his own resources, bedside observation may well add to the store of medical knowledge."
