rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1969,JUNCTIONS BETWEEN INTIMATELY APPOSED CELL MEMBRANES IN THE VERTEBRATE BRAIN,"M. Brightman, Th. Reese",Journal of Cell Biology,1969-03-01,2443,52,192.63,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Certain junctions between ependymal cells, between astrocytes, and between some electrically coupled neurons have heretofore been regarded as tight, pentalaminar occlusions of the intercellular cleft.","high citation signal (2,443); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.40.3.648,22cb68368b75be10299456f1d46967ffc53a7ef8,https://doi.org/10.1083/jcb.40.3.648,,https://rupress.org/jcb/article-pdf/40/3/648/1384884/648.pdf,,JournalArticle,unknown,brain; cerebral; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"Certain junctions between ependymal cells, between astrocytes, and between some electrically coupled neurons have heretofore been regarded as tight, pentalaminar occlusions of the intercellular cleft. These junctions are now redefined in terms of their configuration after treatment of brain tissue in uranyl acetate before dehydration. Instead of a median dense lamina, they are bisected by a median gap 20-30 A wide which is continuous with the rest of the interspace. The patency of these ""gap junctions"" is further demonstrated by the penetration of horseradish peroxidase or lanthanum into the median gap, the latter tracer delineating there a polygonal substructure. However, either tracer can circumvent gap junctions because they are plaque-shaped rather than complete, circumferential belts. Tight junctions, which retain a pentalaminar appearance after uranyl acetate block treatment, are restricted primarily to the endothelium of parenchymal capillaries and the epithelium of the choroid plexus. They form rows of extensive, overlapping occlusions of the interspace and are neither circumvented nor penetrated by peroxidase and lanthanum. These junctions are morphologically distinguishable from the ""labile"" pentalaminar appositions which appear or disappear according to the preparative method and which do not interfere with the intercellular movement of tracers. Therefore, the interspaces of the brain are generally patent, allowing intercellular movement of colloidal materials. Endothelial and epithelial tight junctions occlude the interspaces between blood and parenchyma or cerebral ventricles, thereby constituting a structural basis for the blood-brain and blood-cerebrospinal fluid barriers."
2,1969,An operative staging system and a megavoltage radiotherapeutic technic for cerebellar medulloblastomas.,"C. Chang, E. Housepian, C. Herbert",Radiology,1969-12-01,730,20,147.9,"Electrophysiology, Neural Signals, and AI Decoding",neural-signals,"Positions An operative staging system and a megavoltage radiotherapeutic technic for cerebellar medulloblastomas. within EEG, MEG, and Electrophysiology.",high citation signal (730),"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Signal drift, artifacts, and session effects can limit real-world decoding reliability.",10.1148/93.6.1351,487b7fa7b1094cfaa06ac630043a5f2eab1bc1ad,https://doi.org/10.1148/93.6.1351,,,,JournalArticle,unknown,meg; neural; decoding; explicit brain-structure/AI bridge,
3,1969,Connexions of the somatic sensory cortex of the rhesus monkey. II. Contralateral cortical connexions.,"E. Jones, T. Powell",Brain : a journal of neurology,1969-03-01,695,13,143.02,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Connexions of the somatic sensory cortex of the rhesus monkey. II. Contralateral cortical connexions. within Clinical Neurology and Neurodegeneration.,high citation signal (695); recognized venue; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/92.3.477,f2953a2d9301803272fd71bd404683b56437ed6c,https://doi.org/10.1093/BRAIN/92.3.477,,,,JournalArticle,unknown,brain; cortex; cortical; brain/neural structure in title,
4,1969,Effect of antidepressant drugs on the depletion of intraneuronal brain 5-hydroxytryptamine stores caused by 4-methyl-alpha-ethyl-meta-tyramine.,"A. Carlsson, H. Corrodi, K. Fuxe, T. Hökfelt",European Journal of Pharmacology,1969-03-01,634,5,151.37,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Effect of antidepressant drugs on the depletion of intraneuronal brain 5-hydroxytryptamine stores caused by 4-methyl-alpha-ethyl-meta-tyramine. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (634); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0014-2999(69)90113-7,2a214d12a11837693cdf58e2ab1a62628d3052fa,https://doi.org/10.1016/0014-2999(69)90113-7,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1969,Glucose and Osmosensitive Neurones of the Rat Hypothalamus,"Yutaka Oomura, Taketoshi Ono, H. Ooyama, M. J. Wayner",Nature,1969-04-19,615,9,157.62,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Glucose and Osmosensitive Neurones of the Rat Hypothalamus within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (615); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1038/222282A0,d5f622115d6d9509c78fab196d9f4df05ee17345,https://doi.org/10.1038/222282A0,,,,JournalArticle,unknown,thalamus; hypothalamus; neuron; neuromorphic; explicit brain-structure/AI bridge,
6,1969,EEG electrode sensitivity--an application of reciprocity.,"S. Rush, D. A. Driscoll",IEEE transactions on bio-medical engineering,1969,486,39,140.59,"Electrophysiology, Neural Signals, and AI Decoding",neural-signals,"Positions EEG electrode sensitivity--an application of reciprocity. within EEG, MEG, and Electrophysiology.",high citation signal (486),"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Signal drift, artifacts, and session effects can limit real-world decoding reliability.",10.1109/TBME.1969.4502598,f3ad2a2e6b3fc62bc5e581b055422c72e8d96641,https://doi.org/10.1109/TBME.1969.4502598,,,,JournalArticle,unknown,eeg; neural; decoding; explicit brain-structure/AI bridge,
7,1969,Catecholamine uptake by synaptosomes in homogenates of rat brain: stereospecificity in different areas.,"J. Coyle, S. Snyder",Journal of Pharmacology and Experimental Therapeutics,1969-12-01,456,6,129.44,General Brain-AI Structure Reviews and Methods,brain-structure,We have examined the uptake of dl -H3-norepinephrine and H3-dopamine into homogenates from different regions of the rat brain.,high citation signal (456); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)28416-6,8acec8fad0c76a57850caa238c79e53b4baccabc,https://doi.org/10.1016/s0022-3565(25)28416-6,,,,JournalArticle,unknown,brain; cerebral; cortex; thalamus; hypothalamus; cerebellum; brain/neural structure in title,"We have examined the uptake of dl -H3-norepinephrine and H3-dopamine into homogenates from different regions of the rat brain. When the homogenates were centrifuged on continuous sucrose gradients, the H3-amine uptake was localized to fractions that were enriched with synaptosomes. We studied the inhibition of H3-amine uptake into homogenates by d -and l -norepinephrine and d -and l -amphetamine. In the rat cerebral cortex, hypothalamus, medulla oblongata-pons and cerebellum, the Km for dl -H3-norepinephrine was about 4 x 10-7 M. In all of these areas, the uptake of norepinephrine was stereospecific with a marked preference for l -norepinephrine; K1 values for l -norepineplirine were about one-fourth those for d -norepinephrine. The rat corpus striatum, on the other hand, showed no differential preference for d - or l -norepinephrine. Both d - and l -norepinephrine had considerably less affinity than dopamine for the catecholamine transport system in the corpus striatum. Norepinephrine uptake in the cerebral cortex of the monkey and the guinea pig also was stereospecific with K1 values for l -norepinephrine about one-fourth those for d - norepinephrine. In the rat cerebral cortex, d -amphetamine was 10-fold more potent an inhibitor of dl -H3-norepinephrine uptake than l -amphetamine; however, in the rat corpus striatum, d - and l -amphetamine were equipotent as inhibitors of H3-dopamine uptake."
8,1969,Establishment of functional clonal lines of neurons from mouse neuroblastoma.,"G. Augusti-Tocco, G. Sato",Proceedings of the National Academy of Sciences of the United States of America,1969-09-01,446,2,150.85,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Establishment of functional clonal lines of neurons from mouse neuroblastoma. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (446); recognized venue; open-access PDF metadata,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1073/PNAS.64.1.311,efe4ce6592e286d25ff4e6c739bf332777e16475,https://doi.org/10.1073/PNAS.64.1.311,,https://doi.org/10.1073/pnas.64.1.311,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
9,1969,"Effects of some antidepressant drugs on the depletion of intraneuronal brain catecholamine stores caused by 4,alpha-dimethyl-meta-tyramine.","A. Carlsson, H. Corrodi, K. Fuxe, T. Hökfelt",European Journal of Pharmacology,1969-03-01,424,0,144.14,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Effects of some antidepressant drugs on the depletion of intraneuronal brain catecholamine stores caused by 4,alpha-dimethyl-meta-tyramine. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (424); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0014-2999(69)90114-9,5b6cfe0ac77a7783bfc412e2df9cc200d7d13713,https://doi.org/10.1016/0014-2999(69)90114-9,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1969,Regional differences in H3-norepinephrine and H3-dopamine uptake into rat brain homogenates.,"S. Snyder, J. Coyle",Journal of Pharmacology and Experimental Therapeutics,1969-01-01,403,3,128.43,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging,The uptake of DL-H 3 -norepinephrine and H 3 -dopamine has been examined in rat brain homogenates.,high citation signal (403); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)28163-0,06f4352e0186b0ff61b532e5c58b673eca1c6807,https://doi.org/10.1016/s0022-3565(25)28163-0,,,,JournalArticle,unknown,brain; cerebral; cortex; thalamus; hypothalamus; cerebellum; brain/neural structure in title,"The uptake of DL-H 3 -norepinephrine and H 3 -dopamine has been examined in rat brain homogenates. The greatest amine accumulation by particulate fractions isolated from these homogenates occurred when brains were homogenized in sucrose and incubated with Krebs-Henseleit solution. At amine concentrations ranging from 0.05 µM to 0.80 µM, catecholamine uptake was saturable in all six brain areas examined. H 3 -dopamine accumulation exceeded that of H 3 -norepinephrine at all amino concentrations. In the cerebellum, medulla oblongata-pons, midbrain, cerebral cortex and hypothalamus, the K m for H 3 -norepinephrine uptake was 4.0 x 10 -7 M. In the striatum the K m for H 3 -norepinephrine uptake was 2.0 x 10 -6 M, whereas the K m for H 3 -dopamine uptake in this area was 4.0 x 10 -7 M. The K 1 values for the mutual competitive inhibition of the uptake of norepinephrine and dopamine in the striatum were the same as their K m values. In areas outside the striatum, H 3 -dopamine was accumulated by two uptake systems, with K m values of 0.8 x 10 -7 M (uptake a) and 1.4 x 10 -6 (uptake b), respectively. The K 1 for the inhibition of H 3 -norepinephrine uptake in the cerebral cortex by dopamine was identical with the K m for uptake a, indicating that this high-affinity uptake for dopamine appears to utilize the norepinephrine transport system."
