rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1913,AN EXPERIMENTAL AND CLINICAL STUDY OF INTERNAL HYDROCEPHALUS,"W. Dandy, K. D. Blackfan",Unknown venue,1913-12-20,221,4,101.45,Clinical NeuroAI and Brain Disorders,clinical-neuroai,"Numerous methods have been suggested for the treatment of internal hydrocephalus, none of which have been productive of satisfactory results.",high citation signal (221); open-access PDF metadata,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1913.04350260014006,8e9bcdc0a8ab593ff07c5934579eb506ccf52b2b,https://doi.org/10.1001/JAMA.1913.04350260014006,,https://zenodo.org/record/1717973/files/article.pdf,,Review,unknown,Semantic Scholar brain-AI query,"Numerous methods have been suggested for the treatment of internal hydrocephalus, none of which have been productive of satisfactory results. So long as the etiology of this condition remains obscure, the treatment must necessarily be only symptomatic. In the hope of clarifying its etiology and thus affording a rational working basis for its relief, we have undertaken this investigation. The present communication, which is presented as a preliminary report, includes observations on dogs after the production of experimental hydrocephalus, together with observations on patients suffering from the disease. We have also considered the manner and the place of formation and of absorption of the normal cerebrospinal fluid and the relation of these factors in the production of this pathologic condition. HYDROCEPHALUS EXPERIMENTALLY PRODUCED From a survey of the literature we have been unable to find any record of hydrocephalus having been produced experimentally. In our experiments an obstruction has been"
2,1913,A CLINICAL STUDY OF HYPERTENSIVE CARDIOVASCULAR DISEASE,T. C. Janeway,Unknown venue,1913-12-01,189,1,101.85,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,CONTENTS Material studied. Sex distribution.,high citation signal (189); open-access PDF metadata; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/ARCHINTE.1913.00070060147012,0486aba70e9d51eafdc4ad7c2684fb15ac2ece38,https://doi.org/10.1001/ARCHINTE.1913.00070060147012,,https://zenodo.org/record/1497173/files/article.pdf,,paper,unknown,cerebral,CONTENTS Material studied. Sex distribution. Proportion of living and dead. Age distribution. Distribution by height of systolic blood-pressures. Symptoms associated with hypertension: Cardiac symptoms. Renal symptoms. Cerebral symptoms. General symptoms. Symptoms depending upon other diseases. Causes of death and the relation of early symptoms to them: Distribution by causes of death. Sex distribution. Age in relation to causes of death. The relation of blood-pressure to causes of death. Distribution by symptoms. The relation of blood-pressure to early symptoms. The relation of early symptoms to causes of death. The study here reported was begun a year and a half ago. It was undertaken primarily with a view to determining whether or not a critical analysis of a large group of histories of persons with high blood-pressure would disclose any hitherto unsuspected relations
3,1913,British Journal of Surgery,"H. Hutchison, K. Fraser",Annals of the Royal College of Surgeons of England,1913-12-01,148,2,95.27,General Brain-AI Structure Reviews and Methods,brain-structure,thrombosis of the internal carotid artery is a common cause of cerebral infarction with,high citation signal (148); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/(issn)1365-2168,0bfe85a9fb9f952fbd780bbdd940b85eace154b0,https://doi.org/10.1002/(issn)1365-2168,,,,JournalArticle,unknown,brain; cerebral,thrombosis of the internal carotid artery is a common cause of cerebral infarction with
4,1913,A DEMONSTRATION OF TREPONEMA PALLIDUM IN THE BRAIN IN CASES OF GENERAL PARALYSIS,"H. Noguchi, J. W. Moore",Journal of Experimental Medicine,1913-02-01,121,2,105.87,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,"s of the case records follow. J. C. ( Io3) , age fifty years ; durat ion of disease unknown.",high citation signal (121); open-access PDF metadata; brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.17.2.232,9ce3d26cfd0e36d6201b5a0a239e1c955d744068,https://doi.org/10.1084/jem.17.2.232,,https://rupress.org/jem/article-pdf/17/2/232/1105172/232.pdf,,JournalArticle,unknown,brain; cortex; cortical; cerebellum; brain/neural structure in title,"s of the case records follow. J. C. ( Io3) , age fifty years ; durat ion of disease unknown. He was committed from the workhouse. There was much confusion; he was disoriented and his memory was extremely poor. The knee-jerks were unequal and exaggerated; the pupils sluggish and unequal. His speech was distorted, and there were marked tremors. Convulsions occurred. Death occurred af ter seven months in the hospital. C. M. ( io6) , age thir ty-nine years; durat ion unknown, but probably about four months. Syphilis ten years previously. W h e n he was admitted he was depressed and apprehensive; he had hallucinations of hear ing; he was disoriented, and his memory was very poor, with spells of marked confusion. The Noguchi, H., Jour. Am. Med. Assn., I912 , lix, I236. Hideyo Noguchi and J. W. Moore. 285 knee-jerks were normal, the pupils sluggish. There were ataxia, distorted speech, coarse tremors, and convulsions. He died after eleven months in the hospital. F. B. ( I I3) , age thirty-six years; duration before admission, fourteen months. Syphilis was denied. On admission he was dull, silly, mildly restless, and had occasional hallucinations. His memory showed marked discrepancies. The knee-jerks were absent, and the pupils slow to light and unequal. His speech was distorted, and he had convulsions. Later he developed a silly elation and deteriorated progressively. Death occur red 'a f te r fourteen months in the hospital. The total duration of the disease was thirty months. S. V. ( I3I ) , colored, age thirty-seven years; the duration of the disease before admission is unknown. Syphilis eight years previously. He was euphoric, his memory was very poor, and he was disoriented. The knee-jerks were much diminished, the pupils slightly slow, his speech ataxic, and there were coarse tremors. Later he developed typical expansive ideas and became very ataxic. Death occurred after twenty-seven months in the hospital. J. D. (I38), age thirty-three years; duration before admission, five months. He was admitted in an hallucinatory depression with nihilistic ideas and a history of a probable attempt at suicide. A complete mental status was impossible. The knee-jerks were exaggerated ; pupils unequal, Argyll-Robertson sign present ; there were marked tremors. The spinal fluid showed marked lymphocytosis. Death occurred after ten months in the hospital. F. M. (I59), age fifty-five years; duration of disease unknown. He was picked up on the street in a confused condition. He had absurd hypochondriacal ideas; "" his insides were falling out,"" etc. He was disoriented and his memory was very poor. The knee-jerks were exaggerated, and the pupils sluggish. There were marked tremors, unsteadiness, and Romberg's sign. His speech was not seriously affected. Depression continued, and he insisted that he could not breathe or urinate, and that parts of him were dead. He died after four months in the hospital. The spinal fluid showed positive lymphocytosis and a positive W:assermann-Noguchi reaction. E. W. (I7o), age forty-four years; duration unknown. He had had syphilis. The psychosis was a simple deterioration with marked confusion and disorientation but no delusions. He was silly, his memory was poor, and there were occasional attacks of excitement. Thekneej e rks were diminished, and the pupils slightly slow. The speech showed extreme ataxia. Romberg's sign was present, and tremors were prominent. There were frequent convulsions. Death occurred after two months in the hospital. E. R. (23o), age forty-eight years; duration unknown. When admitted she was much demented, confused, completely disoriented, and her memory was poor. Her mood was one of silly elation. The knee-jerks were exaggerated, the pupillary reaction slow and of narrow range. There was marked distortion of speech and writing. There were coarse tremors and increasing ataxia. The spinal fluid showed marked pleocytosis. Death occurred after six months in the hospital. 286 Demonstration of Treponema pallidum in the Brain. M. M. (235), age forty-two years; duration uncertain. She had been blina from optic atrophy for two years before admission and had experienced occasional visual hallucinations, but definite mental symptoms seem to have begun only a few weeks before commitment, when she began to show a change of disposition and became forgetful. Syphilis probably occurred twenty years previously. Her husband was a paretic. On admission she was excited, resisting, and obscene. She seemed clear and gave correct answers in the orientation test but her memory showed marked discrepancies in time relations. The knee-jerks were absent, the pupils rigid, her speech drawling and distorted, no tremors, and only slight ataxia. The spinal fluid showed extreme lymphocytosis. She quieted down, and during the next two years showed a gradual deterioration without any particular mental trend. Ataxia increased steadily; she had occasional apoplectic attacks and convulsions. Death occurred after two years in the hospital. G. F. (236), age sixty years; duration before admission, one month. He became gradually childish, forgetful, and irritable. When admitted he was disoriented, and his memory was poor. The knee-jerks were absent, and the pupils unequal and slow; his speech was slurring and distorted. There were marked tremors and Romberg's sign. He deteriorated rapidly and died after four months in the hospital. M. D. (242), age thirty-seven years; duration eight months. The onset seemed to date from an injury to the head. There was a probable history of syphilis. He was depressed, confused, and had attempted suicide. His memory was poor, and he was much demented. The knee-jerks were exaggerated; and the pupils unequal and Argyll-Robertson sign present; his speech was ataxic. There were tremors and occasional convulsions. He died after four months in the hospital. The total duration of the disease was one year. F. B. (299) (figure I), age fifty-eight years; duration before admission, one month. There was a probable history of syphilis. He was depressed and whining, and had typical paretic ideas, such as that his bowels never moved, and that he had an incurable disease. He would point to a leg or an arm and say, "" See, it's all dead, all gone,--there's no hope."" His orientation and memory showed marked defects. The knee-jerks were slightly exaggerated, the pupils slow, his speech was distorted, and tremors were excessive. The spinal fluid showed pronounced lymphocytosis and a positive Wassermann-Noguchi reaction. Death occurred after eleven months in the hospital. N a t u r a l l y the first ques t ion that ar ises is, A r e these no t cases of cerebra l syphi l is in the n a r r o w e r sense? I n reply to this we can but rev iew br ief ly the d i f fe rent ia l points . T h e y all showed, in the i r c l inical course, a diffuse, p rogress ive de t e r i o r a t i on in all the men ta l fields, and no t the demence lacu~aire so o f t e n observed in syphi l i t ic b r a i n disease. T h e r e were i10 c ran ia l s y m p t o m s or o ther focal man i f e s t a t i ons . These po in ts are admi t t ed ly no t conv inc ing , for it is possible for an old syphi l i t ic e n d a r t e r i t i c m e n i n g i t i c cond i t i on to Hideyo Noguchi and J. W. Moore. 237 simulate paresis so closely as to be indistinguishable by its clinical features from the latter disease. It is upon the post-mortern findings that the diagnosis must depend. Anatomically the brains of our cases showed the usual pial thickening, more marked over the frontal convexity. In two it was also prominent over the gyri recti, cerebellum, and cisterna, but it did not assume the degree of meningitis usually seen in syphilis of the base. In one case (235) there was an old hemorrhagic membrane beneath the dura; in another (131) there was a marked preponderance of the paretic process in the right hemisphere, but these conditions were not represented clinically and the findings were otherwise typical. In the microscopic examination the meningeal process in all cases was diffuse, being more marked in the frontal region. The vessel infiltration was also diffuse and found at all depths of the cortex and in the marrow. Plasma cells were, in each case, numerous and usually outnumbered the lymphocytes. RQd cells were always present. The nerve cell alterations and changes in the neuroglia do not present differential characteristics and will not be enumerated. With regard to the vessels, a number of our cases, as in all general paralysis material, showed endarteritic changes. In six there was definite thickening of the vessel walls of the type described as syphilitic. In no instance did the intimal proliferation embarrass the lumen to any extent. In the remaining cases the vessels appeared normal. It seems hardly possible that the presence of the spiroch~etm could be traced to the luetic endarteritis, since they were not found associated, at least with those vessels which are visible with the Levaditi stain. In none of the cases were there softenings, and no gummata were found either in gross or microscopically. The spiroch~et~e were found in all layers of the cortex with the exception of the outer, or neuroglia layer. One was located at the border of this layer, 'but not within it. A few were found subcortically. Careful search of the pia failed to reveal any of the organisms. In all instances they seemed to have wandered into the nerve tissue. They were not found in the vessel sheaths and seldom in close proximity to the larger vessels. There seems to be no ratio between the number of spirocha~t~e and the severity of the 238 Demonstration of Treponema pallidum in the Brain. paretic process, a l though the case in which they were most numerous showed excessive paretic changes. Whe the r or not, by improving the technique, Treponema pallidum can be demonstra ted in a much higher percentage of paretic cases will be determined by fur ther inves"
5,1913,DEMONSTRATION OF SPIROCHAETA PALLIDA IN THE CEREBROSPINAL FLUID: FROM A PATIENT WITH NERVOUS RELAPSE FOLLOWING THE USE OF SALVARSAN,"H. J. Nichols, W. Hough",Unknown venue,1913-01-11,84,1,84.17,Clinical NeuroAI and Brain Disorders,clinical-neuroai,"The presence of Spirochaeta pallida in human tissues and body fluids has been demonstrated either by animal inoculation or by direct examination of stained smears and of fresh preparations, especially with the aid of the dark-ground illumination.",high citation signal (84); open-access PDF metadata,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1913.04340020016005,ac8a4c8266ee875d5c209f76db3a76e38518587b,https://doi.org/10.1001/JAMA.1913.04340020016005,,https://zenodo.org/records/1548259/files/article.pdf,,paper,unknown,Semantic Scholar brain-AI query,"The presence of Spirochaeta pallida in human tissues and body fluids has been demonstrated either by animal inoculation or by direct examination of stained smears and of fresh preparations, especially with the aid of the dark-ground illumination. In the case of the cerebrospinal fluid, only one successful inoculation is on record. Hoffman, 1 in 1906, reported the inoculation of a monkey's eyebrow with spinal fluid from a patient with papular syphilis and the appearance of a small but distinct lesion in thirty-two days. A number of failures have been reported with the use of monkeys, one by Hoffman, two by Neisser 2 and seven by Thibierge and Ravaut and LeSourd. 3 The last-named authors used the centrifugate of spinal fluid from patients with secondary syphilis, cerebrospinal syphilis and hereditary syphilis, but never succeeded in producing a lesion. By direct examination, spirochetes have been found in the spinal fluid in five"
6,1913,AIR IN THE VENTRICLES OF THE BRAIN FOLLOWING A FRACTURE OF THE SKULL,W. H. Luckett,Unknown venue,1913-05-01,75,0,87.15,General Brain-AI Structure Reviews and Methods,brain-structure,Positions AIR IN THE VENTRICLES OF THE BRAIN FOLLOWING A FRACTURE OF THE SKULL within General Brain Science and Reviews.,high citation signal (75); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00005053-191305000-00010,d570835f1b149fbcf08f4680913b80b565c2501d,https://doi.org/10.1097/00005053-191305000-00010,,,,paper,unknown,brain; brain/neural structure in title,
7,1913,Nervus terminalis in reptiles and mammals,J. Johnston,Unknown venue,1913-04-01,69,0,82.67,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,The table on the following pages will show in the briefest form the occurrence and relations of the nervus terminalis in various vertebrates.,high citation signal (69); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900230202,cdb494bd934adf01533902df7f4885571b6c19d3,https://doi.org/10.1002/cne.900230202,,https://zenodo.org/record/1426745/files/article.pdf,,paper,unknown,brain,"The table on the following pages will show in the briefest form the occurrence and relations of the nervus terminalis in various vertebrates. PIn all the forms in which the nerve enters the olfactory bulb it has been shown that its fibers pierce the formatio olfactoria to pass on to their proper endings in some part of the forebrain.'' Where the nerve is described as entering the brain near the preoptic recess it is quite probable that the point Qf entrance is near the neuroporic recess as in selachians. In both cases at zny rate the root has its attachment to $he brain beside the lamina terminalis. From these facts it appears that the nervus terminalis in most fishes and amphibians is a ganglionated nerve whose root enters the forebrain caudal to the olfactory bulb, usually near the site of the embryonic neuropore, and whose fibers are distributed to the wall of the nasal sac. The presence of bipolar ganglion cells in the course of the nerve shows that it is in part at least a receptive nerve. Whether there are also efferent fibers of the sympathetic type (vaso-motor) or other components in the nerve can not be determined at present. The purpose of this paper is to give a general description of the nerve as it appears in certain reptilian and mammalian embryos. I wish to acknowledge my great obligation to Dr. G. Carl Huber who has kindly given me the free use of his excellent collection of human and other embryos. The embryos studied in his laboratory are indicated below."
8,1913,British Journal of Surgery,"Julian Taylor, B. J. Harries, P. Schurr, London",Annals of the Royal College of Surgeons of England,1913-09-01,59,0,75.7,General Brain-AI Structure Reviews and Methods,,FRACTURES of the skull involving the paranasal air-sinuses may be accompanied by a tear of the underlying dura mater and arachnoid with discharge of cerebrospinal fluid (C,high citation signal (59),"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,63a47084a3d6ec2a4cf2e98ee081a801db9ef3f9,https://www.semanticscholar.org/paper/63a47084a3d6ec2a4cf2e98ee081a801db9ef3f9,,,,JournalArticle,unknown,brain,FRACTURES of the skull involving the paranasal air-sinuses may be accompanied by a tear of the underlying dura mater and arachnoid with discharge of cerebrospinal fluid (C
9,1913,"XXV.-Further notes on the skull, brain, and organs of special sense of Diademodon",D. Watson,Unknown venue,1913-08-01,54,3,81.33,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions XXV.-Further notes on the skull, brain, and organs of special sense of Diademodon within General Brain Science and Reviews.",high citation signal (54); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1080/00222931308693389,eaa4876cfe27d229a519257e207a7a1d4d62aea5,https://doi.org/10.1080/00222931308693389,,,,paper,unknown,brain; brain/neural structure in title,
10,1913,EXPERIMENTS ON THE CULTIVATION OF THE MICROÖRGANISM CAUSING EPIDEMIC POLIOMYELITIS,"S. Flexner, H. Noguchi",Journal of Experimental Medicine,1913-10-01,36,2,69.2,Clinical NeuroAI and Brain Disorders,clinical-neuroai,"Several attempts have been made to demonstrate under the microscope and to develop in artificial cultures the microSrganism causing epidemic poliomyelitis, but hitherto unsuccessfully.",high citation signal (36); open-access PDF metadata,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1084/jem.18.4.461,95bbfe9794b94a7cbb3d9e103d006a80e77c09ec,https://doi.org/10.1084/jem.18.4.461,,https://rupress.org/jem/article-pdf/18/4/461/1121346/461.pdf,,JournalArticle,unknown,Semantic Scholar brain-AI query,"Several attempts have been made to demonstrate under the microscope and to develop in artificial cultures the microSrganism causing epidemic poliomyelitis, but hitherto unsuccessfully. Giers-vold 1 cultivated certain micrococci from the cerebrospinal fluid, and Fox 2 a bacillus from the circulating blood of poliomyelitic patients, but both have now been discredited as causes of the disease. The discovery of the filterable nature of the causative agent independently by Flexner and Lewis 8 and Landsteiner and Levaditi 4 not only disposed finally of the claims made for the above mentioned bacteria, but also discouraged renewed efforts at cultivation. Flexner and Lewi# noted and Levaditi 6 confirmed a clouding of serum bouillon by an aqueous Berkefeld filtrate of the central nervous tissues of poliomyelitic monkeys, but the phenomenon proved to be due to protein precipitation and not to multiplication of a living parasite. Proescher 7 has recently stained certain coccus-like bodies in films prepared from the central nervous organs of monkeys infected experimentally with the virus of poliomyelitis. The precise nature of these bodies has stil,1 to be worked out; ap"
