rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1974,The synaptic organization of the brain: An introduction,G. Shepherd,Unknown venue,1974,3160,86,178.26,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions The synaptic organization of the brain: An introduction within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (3,160); brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,6d8b0d1a233a3ce3632b7f31fa28589b7699754e,https://www.semanticscholar.org/paper/6d8b0d1a233a3ce3632b7f31fa28589b7699754e,,,,paper,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
2,1974,Immunohistochemical evidence for the existence of adrenaline neurons in the rat brain,"T. Ho¨kfelt, K. Fuxe, M. Goldstein, O. Johansson",Unknown venue,1974-02-01,1072,13,160.81,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Immunohistochemical evidence for the existence of adrenaline neurons in the rat brain within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,072); brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(74)90143-7,6b5549865f331a09e430b891b595fd1059d9d04f,https://doi.org/10.1016/0006-8993(74)90143-7,,,,paper,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
3,1974,"Retrograde axonal transport and the demonstration of non-specific projections to the cerebral cortex and striatum from thalamic intralaminar nuclei in the rat, cat and monkey","E. Jones, R. Leavitt",The Journal of comparative neurology,1974-04-15,858,8,146.8,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Retrograde axonal transport and the demonstration of non-specific projections to the cerebral cortex and striatum from thalamic intralaminar nuclei in the rat, cat and monkey within Clinical Neurology and Neurodegeneration.",high citation signal (858); recognized venue; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901540402,e900a541a149a05bed387d1039630ee1711e0ef2,https://doi.org/10.1002/cne.901540402,,,,JournalArticle; Study,unknown,brain; cerebral; cortex; brain/neural structure in title,
4,1974,Pharmacological actions of 6-hydroxydopamine.,"R. Kostrzewa, D. Jacobowitz",Pharmacological Reviews,1974-09-01,807,12,150.9,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;connectome,"From the previous discussions, it is apparent that 6-OHDA produces a relatively selective effect on sympathetic nerve terminals.",high citation signal (807); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0031-6997(25)06677-3,a1a1f8371b3086cd83c120dba5f66b003ce84e2b,https://doi.org/10.1016/s0031-6997(25)06677-3,,,,Review; JournalArticle,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"From the previous discussions, it is apparent that 6-OHDA produces a relatively selective effect on sympathetic nerve terminals. The selectivity of this action appears to be related to its accumulation within noradrenergic neurons by uptake-1 transport mechanisms. Once inside the neuron, 6-OHDA is bound in a granular storage pool and can be released by nerve stimulation, thus acting as a false neurotransmitter. In sufficiently high amounts, apparently more related to the concentration in the cytoplasmic pool, 6-OHDA generates highly reactive products, suggested to be peroxides, superoxides, hydroxyindoles, and quinones. These products react nonspecifically with neuronal structures and eventually destroy the neuron. MAO appears to be important in the metabolism of the 6-OHDA molecule and this enzyme, as well as granule storage, may serve as protective mechanisms. The actual subcellular component most altered by 6-OHDA, and most involved with maintaining neuronal function, is not known. However, the endoplasmic reticulum, outer limiting membrane, nucleus, mitochondrion and other structures have been suggested as sites for the primary lesion, and 6-OHDA has been shown in vitro to uncouple oxidative phosphorylation in mitochondria. During the process of degeneration the nerves first lose their ability to conduct action potentials, NE stores become depleted and sympathomimetic responses may be observed. Uptake mechanisms become incapacitated and the nerve membrane ultimately is phagocytized, as evidenced by the intense neuroglia reaction. Accompanying the loss in the adrenergic nerve active amine uptake mechanism is the appearance of presynaptic supersensitivity at a host of sites. Development of postsynaptic supersensitivity has been suggested to occur with time in certain structures. In the peripheral nervous system the terminals regenerate, and it has been observed that functional activity is restored at early times, when the amine levels are still reduced and while the terminal network is far from being fully regenerated. In the peripheral nervous system, 6-OHDA alters noradrenergic terminals to various degrees in different end organs. Time-course studies, following various routes of administration, have determined the threshold for terminal destruction in various organs of several species. In general, the increasing order for threshold of the destructive action of 6-OHDA in various end organs is cardiac ventricles 〉 salivary glands 〉 whole heart 〉 iris 〉 nictitating membrane 〉 spleen 〉 atria 〉 blood vessels 〉 vas deferens 〉 sympathetic ganglia 〉 adrenal glands. In regard to the adrenals it bears mentioning that they apparently are unaffected by direct 6-OHDA action, but respond to diminished sympathetic function by compensatorily increasing CA turnover. Terminals in all organs studied regenerate at a steady rate. In the CNS of mature animals 6-OHDA produces marked alterations of both noradrenergic and dopaminergic neurons after injection into the parenchyma of the brain or into one of the brain cavities. Early studies showed that 6-OHDA in moderate doses could deplete the brain of NE in the absence of ultrastructural damage. Also, DA stores are initially increased after 6-OHDA and are depleted only as a consequence of damage to dopaminergic neurons. The regional effects of 6-OHDA on noradrenergic neurons in the brain vary according to the parameter under study. Different regional variations are found when either NE content, NE uptake or tyrosine hydroxylase activity is measured. The degeneration of the central noradrenergic neurons occurs in different phases, classified as primary and secondary degeneration. The primary phase is related to the direct destructive action of 6-OHDA on the neuron and occurs in about the first 48 hours after treatment. The secondary phase occurs over a period of weeks and appears to be the result of retrograde degenerative events subsequent to terminal or axonal damage. Higher doses of 6-OHDA produce less of a specific effect, as is the case with any other pharmacological agent. Damage extends to noncatecholamine-containing neurons, and may even include non-neuronal cells. Possibly related to this type of unspecific damage is the observed depletion of 5-hydroxytryptamine in certain brain regions of different species. However, in reasonable amounts, 6-OHDA will destroy catecholaminergic neurons with a high degree of selectivity. The histochemical method shows that 6-OHDA brings about alterations in the appearance of CA-containing nerves, similar to those observed after axonal section or ligation. Nerve terminal varicosities decrease in number, the nerve network stains less intensely, and finally, the number of terminal processes decreases. After a low dose of 6-OHDA the fluorescence intensity of nerves can be restored by subsequent treatment with a CA. However, after a high dose of 6-OHDA nerves are not unmasked by CA treatment, indicating that the initial depletion is followed by actual destruction. Correlations have been shown between histochemical alterations and reductions in endogenous CA levels, CA-uptake capacity, and endogenous DBH and T-OH activity. Electron microscopic studies have provided the ultimate confirmation of nerve terminal destruction. While the terminal network is undergoing these functional changes, the axonal processes become highly fluorescent, swollen and highly irregular in appearance. Evidence to date indicates that axoplasmic flow is impeded, so that NE, being transported down the axon, accumulates in a retrograde manner. The above alterations are seen in both noradrenergic and dopaminergic neurons. In newborn mice and rats, 6-OHDA causes extensive damage of sympathetic postganglionic neurons, and the destructive lesion includes the entire neuron. Ganglia at prevertebral and paravertebral sites are destroyed and subsequent development is impaired throughout adulthood. As a consequence, numerous end organs normally innervated by sympathetic fibers, show a reduction of NE content due to the loss of the nerve network. In addition, central noradrenergic neurons are damaged, since 6-OHDA has the capacty of passing through the unfully-developed blood-brain barrier of the neonates. The pattern of this chemical lesion is different from that observed in mature animals. Numerous behavioral parameters are altered by 6-OHDA. Initial behavioral changes are likely to result from NE or DA release from central CA-containing neurons after treatment with 6-OHDA, while more permanent alterations appear to be a better reflection of central neuronal destruction. Immediately after injection 6-OHDA decreases food and water consumption, lowers body temperature, and decreases locomotion More permanent effects are manifested by altered sleep patterns, increased irritability and aggression, and altered operant activity. Numerous studies have been performed to characterize the observed alterations to a specific region in the brain and also to the specific neurohumor involved. Studies with 6-OHDOPA indicate that it is metabolically decarboxylated to 6-OHDA, which then destroys CA-containing neurons. It appears to be useful for selective destruction of noradrenergic neurons. One distinct advantage of 6-OHDOPA is its ability to cross the blood-brain barrier, so that both central and peripheral noradrenergic neurons may be destroyed after a single dose. Although 6-OHDOPA is far less potent than 6-OHDA in mature animals, the central neurotoxic actions in neonates are quite similar. However, unlike 6-OHDA, 6-OHDOPA does not appear to produce permanent alterations of all adrenergic neurons. Thus, as the animals develop one may be able to study the effects of centrally impaired noradrenergic development in the absence of peripheral effects. The limited studies to date indicate that 6-OHDOPA produces alterations in behavior that are similar to those produced by 6-OHDA. Studies with 6-OHDA have illustrated the utility of this compound in investigating the function of both noradrenergic and dopaminergic neurons. Much has been learned about basic functional processes, such as uptake and storage mechanisms, axoplasmic transport, and the influence of central regulation of ongoing noradrenergic nerve development and function. It is now more meaningful to attempt to characterize the role of noradrenergic and dopaminergic neurons in different types of behavior. The search for other neurotoxic agents continues and perhaps others will be found with more desirable actions. However, the studies with 6-OHDA have provided new insights into innumerable areas of neuroscience."
5,1974,Pain reduction by focal electrical stimulation of the brain: an anatomical and behavioral analysis.,"D. Mayer, J. Liebeskind",Brain Research,1974-03-15,712,8,163.45,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Pain reduction by focal electrical stimulation of the brain: an anatomical and behavioral analysis. within Cognitive and Systems Neuroscience.,high citation signal (712); recognized venue; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(74)90534-4,921ede376bd41cfd94311340c06952dccd06a148,https://doi.org/10.1016/0006-8993(74)90534-4,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1974,Isolation of synaptic plasma membrane from brain by combined flotation-sedimentation density gradient centrifugation.,"D. Jones, A. Matus",Biochimica et Biophysica Acta,1974-08-09,622,28,149.02,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Isolation of synaptic plasma membrane from brain by combined flotation-sedimentation density gradient centrifugation. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (622); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0005-2736(74)90268-5,b19e43eb41e751139003fc9e59644943cf3713e0,https://doi.org/10.1016/0005-2736(74)90268-5,,,,JournalArticle; Study,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
7,1974,Model of brain rhythmic activity,"F. H. Lopes da Silva, A. Hoeks, H. Smits, L. Zetterberg",Kybernetik,1974-03-01,598,26,157.51,Computational Neuroscience and Brain-Inspired AI,brain-structure;brain-inspired-ai,Positions Model of brain rhythmic activity within Computational Neuroscience and AI.,high citation signal (598); brain-structure signal,"Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1007/BF00270757,255c9cab4ec5c0dc0366a001d5370dd29ca06209,https://doi.org/10.1007/BF00270757,,,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
8,1974,ATTACHMENT AND CULTURE OF DISSOCIATED CELLS FROM RAT EMBRYO CEREBRAL HEMISPHERES ON POLYLYSINE-COATED SURFACE,"E. Yavin, Z. Yavin",Journal of Cell Biology,1974-08-01,447,12,157.29,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;neuroimaging,"INTRODUCTION hemispheres from 16 to 18-day old rat embryo were treated with a solution of 0 .125% (wt/vol) trypsin for 5 min, and the resulting cell suspension was aspirated through a Pasteur pipette to complete the dissociation .",high citation signal (447); recognized venue; open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.62.2.540,1638227d4acdbca1cf8b03bd53f3a3fcd257b375,https://doi.org/10.1083/jcb.62.2.540,,https://rupress.org/jcb/article-pdf/62/2/540/1071063/540.pdf,,JournalArticle,unknown,brain; cerebral; neural; neuromorphic; explicit brain-structure/AI bridge,"INTRODUCTION hemispheres from 16 to 18-day old rat embryo were treated with a solution of 0 .125% (wt/vol) trypsin for 5 min, and the resulting cell suspension was aspirated through a Pasteur pipette to complete the dissociation . The cells were centrifuged at 400 g for 5 min and the supernate was discarded . The pellet was then resuspended in the growth medium (13), and the suspension was centrifuged for I min at 200 g . The supernate containing the dissociated single cells was transferred to a sterile bottle, final cell concentration was adjusted to 0 .1 0 .3 x 106 cells per I ml medium, and 3 ml of the above suspension was placed into polylysine-coated Petri dishes . After 30 min incubation at 37uC in an atmosphere of 95% air, 5% CO 2 , the medium containing the nonadhered cells was removed and replaced by fresh medium which was then changed every 3-4 days, depending on its acidity . Phase-contrast microscopy was employed for observation of cultures during their growth period . Cultivation of neural tissue in vitro has been employed in the recent years for studying brain metabolism, isolated from influence by the whole organism. The complex intercellular relationship of the heterogeneous cell types present in the neural tissue have led to the use of several experimental approaches such as tissue explants (I 3) or dissociated single cells prepared by either enzymatic or mechanical means (4-6) . The rationale behind the latter approach is based upon the ability of cells to reassociate and to form well organized aggregates which may acquire some of the characteristics of the original neural tissue (7-10) . However, one of the major disadvantages of the dissociation technique is possible selection for cell types. This could be due either to the dissociation treatment itself or to the inability of certain cell types to attach to the surface when monolayer cultures are employed (11, 12) . In a previous publication (13) we reported that reaggregation of cells from rat cerebral hemispheres occurs before the attachment process . A high percentage of cells which fail to aggregate and to adhere to the plastic surface will then be eliminated operationally at the first change of medium . In this report we present a method for circumventing this selection problem by allowing the majority of cells to adhere . This is achieved by the use of a polylysine pretreated surface, and it is based upon previous observations on the electrostatic interaction of the polycation with the negative charges of the cell membrane (14) ."
9,1974,The effect of type and area of brain lesion on Wisconsin card sorting test performance.,E. Drewe,Cortex; a journal devoted to the study of the nervous system and behavior,1974-06-01,399,11,144.05,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions The effect of type and area of brain lesion on Wisconsin card sorting test performance. within Cognitive and Systems Neuroscience.,high citation signal (399); open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0010-9452(74)80006-7,ce486e85da7ffed04fe27042316df743cc1fa355,https://doi.org/10.1016/S0010-9452(74)80006-7,,https://doi.org/10.1016/s0010-9452(74)80006-7,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1974,The brain wave equation: a model for the EEG,P. Nunez,Unknown venue,1974-12-01,330,20,146.84,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"Positions The brain wave equation: a model for the EEG within EEG, MEG, and Electrophysiology.",high citation signal (330); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0025-5564(74)90020-0,9e7b518ebd53c85f7b6d4f95f79c8323d0a5369e,https://doi.org/10.1016/0025-5564(74)90020-0,,,,paper,unknown,brain; eeg; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
