rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1963,PRINCIPLES OF NEURODYNAMICS. PERCEPTRONS AND THE THEORY OF BRAIN MECHANISMS,F. Rosenblatt,Unknown venue,1963-12-01,2592,151,161.69,General Brain-AI Structure Reviews and Methods,brain-structure,"Abstract : Part I attempts to review the background, basic sources of data, concepts, and methodology to be employed in the study of perceptrons.","high citation signal (2,592); open-access PDF metadata; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.2307/1419730,9b486c647916df9f8be0f8d4fc5c94c493bfaa80,https://doi.org/10.2307/1419730,,http://hdl.handle.net/2027/mdp.39015039846566,,Review,unknown,brain; brain/neural structure in title; historical computation/learning bridge,"Abstract : Part I attempts to review the background, basic sources of data, concepts, and methodology to be employed in the study of perceptrons. In Chapter 2, a brief review of the main alternative approaches to the development of brain models is presented. Chapter 3 considers the physiological and psychological criteria for a suitable model, and attempts to evaluate the empirical evidence which is available on several important issues. Chapter 4 contains basic definitions and some of the notation to be used in later sections are presented. Parts II and III are devoted to a summary of the established theoretical results obtained to date. Part II (Chapters 5 through 14) deals with the theory of three-layer series-coupled perceptrons, on which most work has been done to date. Part III (Chapters 15 through 20) deals with the theory of multi-layer and cross-coupled perceptrons. Part IV is concerned with more speculative models and problems for future analysis. Of necessity, the final chapters become increasingly heuristic in character, as the theory of perceptrons is not yet complete, and new possibilities are continually coming to light."
2,1963,CHROMATOGRAPHlC SEPARATION OF HUMAN BRAIN GANGLIOSIDES *,L. Svennerholm,Journal of Neurochemistry,1963-09-01,1485,20,149.87,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions CHROMATOGRAPHlC SEPARATION OF HUMAN BRAIN GANGLIOSIDES * within General Brain Science and Reviews.,"high citation signal (1,485); brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1111/j.1471-4159.1963.tb08933.x,217dc9098e0d22b85f42041138badcb5b5ca4ab6,https://doi.org/10.1111/j.1471-4159.1963.tb08933.x,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
3,1963,Autoradiographic investigation of cell proliferation in the brains of rats and cats,J. Altman,The Anatomical Record,1963-04-01,616,8,134.05,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Autoradiographic investigation of cell proliferation in the brains of rats and cats within General Brain Science and Reviews.,high citation signal (616); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/AR.1091450409,3ee4e181786095ef799c1e101f325f9ef76ec78c,https://doi.org/10.1002/AR.1091450409,,,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
4,1963,Iontophoretic studies of neurones in the mammalian cerebral cortex,"K. Krnjević, J. Phillis",Journal of Physiology,1963-02-01,596,3,155.25,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Iontophoretic studies of neurones in the mammalian cerebral cortex within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (596); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/jphysiol.1963.sp007057,a3cfd553dd8caaa0cdc6d5f066329764007b11d5,https://doi.org/10.1113/jphysiol.1963.sp007057,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1359271,,JournalArticle,unknown,cerebral; cortex; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1963,Cholinergic mechanisms in the control of behavior by the brain.,P. L. Carlton,Psychology Review,1963,557,10,147.04,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Cholinergic mechanisms in the control of behavior by the brain. within Cognitive and Systems Neuroscience.,high citation signal (557); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1037/H0045063,1faa148159188ae97cfb58fd8de20a238cb00e02,https://doi.org/10.1037/H0045063,,,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1963,Approach-avoidance analysis of rat diencephalon,"M. Olds, James L Olds",The Journal of comparative neurology,1963-04-01,511,7,158.49,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Behavioral reinforcement by stimulation of diencephalic structures is by now well established.,high citation signal (511); recognized venue; open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.901200206,5cc7b1c9ffadb7ca741f21033e4dfe851a4e9495,https://doi.org/10.1002/cne.901200206,,http://deepblue.lib.umich.edu/bitstream/2027.42/49985/1/901200206_ftp.pdf,,JournalArticle,unknown,brain; thalamus; hypothalamus; cognitive architecture; explicit brain-structure/AI bridge,"Behavioral reinforcement by stimulation of diencephalic structures is by now well established. Delgado, Roberts, and Miller ('54), after the work of Hess ('54), Gastaut et al. ( ' 5 2 ) , Kaada, ('51), and Masserman ('41, '42) , established negative reinforcement to diencephalic stimulation in the region of the ventral posterior thalamic nuclei. Work of our own (Olds and Milner, '54; Olds, '56, '60) has established positive reinforcement on stimulation in a system based in medial forebrain bundle regions of the lateral hypothalamus and also in the other brain regions tied together by the widely distributed medial forebrain bundle. Roberts ('58a, b), Brown and Cohen ('59), and Bower and Miller ('58) have indicated some regions where both approach and avoidance are evoked by stimulation of the same point. Brodie et al. ('60) have shown, to the contrary, that some points yielding positive reinforcement in medial forebrain bundle regions of the macaque could not be made to yield any escape or avoidance reactions at all. Lilly ('58) has reported a focal point near the anterior commissure of the macaque where approach was produced by very low stimulation levels, and a point much lower (near the optic chiasma) where escape was produced by very low stimulation levels. In the rat, we ('60) have found points in medial forebrain bundle regions where stimulation produced positive reinforcement only, points in dorsomedial tegmentum where stimulation produced negative reinforcement only, and points in between these two types, where stimulation produced both positive and negative reinforcement. Questions remain unanswered concerning the pervasiveness of the areas of pure positive reinforcement, of pure negative reinforcement, and of overlap. More specifically, the questions are concerned with which areas are involved in each phenomenon. The present study takes up these questions with respect to diencephalic centers and some bordering regions of midbrain and telencephalon in the rat."
7,1963,Acidic amino acids with strong excitatory actions on mammalian neurones,"BY D. R. Curtis, And J. C. Watkins",Journal of Physiology,1963-04-01,412,3,137.42,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Acidic amino acids with strong excitatory actions on mammalian neurones within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (412); open-access PDF metadata,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1113/jphysiol.1963.sp007087,46dd10f486fd30085f67c17f68f776d07773c8aa,https://doi.org/10.1113/jphysiol.1963.sp007087,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1359358,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
8,1963,Acetylcholine-sensitive cells in the cerebral cortex,"K. Krnjević, J. Phillis",Journal of Physiology,1963-05-01,408,2,146.45,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Acetylcholine-sensitive cells in the cerebral cortex within General Brain Science and Reviews.,high citation signal (408); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1113/jphysiol.1963.sp007106,e6cd526f83ef868f3b9feaafb879bf1e04ea051f,https://doi.org/10.1113/jphysiol.1963.sp007106,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1359331,,JournalArticle; Review,unknown,cerebral; cortex; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
9,1963,THE FINE STRUCTURE OF EPENDYMA IN THE BRAIN OF THE RAT,"Milton W. Brightman, Sanford L. Palay",Journal of Cell Biology,1963-11-01,405,4,156.31,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"The ciliated ependyma of the rat brain consists of a sheet of epithelial cells, the luminal surface of which is reflected over ciliary shafts and numerous evaginations of irregular dimensions.",high citation signal (405); recognized venue; open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.19.2.415,cabca005d40b18e85d4284759e8cf04fb623c674,https://doi.org/10.1083/jcb.19.2.415,,https://europepmc.org/articles/pmc2106872?pdf=render,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"The ciliated ependyma of the rat brain consists of a sheet of epithelial cells, the luminal surface of which is reflected over ciliary shafts and numerous evaginations of irregular dimensions. The relatively straight lateral portions of the plasmalemma of contiguous cells are fused at discrete sites to form five-layered junctions or zonulae occludentes which obliterate the intercellular space. These fusions occur usually at some distance below the free surface either independently or in continuity with a second intercellular junction, the zonula adhaerens. The luminal junction is usually formed by a zonula adhaerens or, occasionally, by a zonula occludens. The finely granular and filamentous cytoplasm contains supranuclear dense bodies, some of which are probably lysosomes and dense whorls of perinuclear filaments which send fascicles toward the lateral plasmalemma. The apical regions of the cytoplasm contain the basal body complexes of neighboring cilia. These complexes include a striated basal foot and short, non-striated rootlets emanating from the wall of each basal body. The rootlets end in a zone of granules about the proximal region of the basal body, adjacent to which may lie a striated mass of variable shape. All components of the basal body complex of adjacent cilia are independent of each other."
10,1963,ISOLATION OF SYNAPTIC VESICLES AND STRUCTURAL ORGANIZATION OF THE ACETYLCHOLINE SYSTEM WITHIN BRAIN NERVE ENDINGS *,"E. Robertis, G. Arnaiz, L. Salganicoff Amanda Pellegrino de Iraldi, L. M. Zieher",Journal of Neurochemistry,1963-04-01,401,2,141.14,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions ISOLATION OF SYNAPTIC VESICLES AND STRUCTURAL ORGANIZATION OF THE ACETYLCHOLINE SYSTEM WITHIN BRAIN NERVE ENDINGS * within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (401); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1111/j.1471-4159.1963.tb05038.x,bb85950df29e7e37159f5ad4a03630608fd01ce0,https://doi.org/10.1111/j.1471-4159.1963.tb05038.x,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
