year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1926,On thalamic and tectal nuclei and fiber paths in the brain of the American alligator,"G. C. Huber, E. Crosby",Unknown venue,1926-02-01,171,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.900400107,b658587e25978ba6c10f56dc0c2d56a7df0bef94,https://doi.org/10.1002/CNE.900400107,paper,unknown,4,brain; brain/neural structure in title,
1926,"ON THE FUNCTION OF THE RIGHT HEMISPHERE OF THE BRAIN IN RELATION TO THE LEFT IN SPEECH, MUSIC AND CALCULATION",S. Henschen,Unknown venue,1926-03-01,114,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/49.1.110,7681485e365add603a869d30a3bd9a9b40914b6a,https://doi.org/10.1093/BRAIN/49.1.110,paper,unknown,4,brain; brain/neural structure in title,
1926,A FILTERABLE VIRUS PRESENT IN THE SUBMAXILLARY GLANDS OF GUINEA PIGS,"R. Cole, A. Kuttner",Journal of Experimental Medicine,1926-11-30,100,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,10.1084/jem.44.6.855,86af9814e1b735175d2bb4a07b57f100d9a3bc3c,https://doi.org/10.1084/jem.44.6.855,JournalArticle,unknown,14,brain; cerebral; neuromorphic; explicit brain-structure/AI bridge,"In the lesions of herpes simplex and similar conditions due to filterable viruses, cells are present which show characteristic alterations, particularly in the nucleus."
1926,ACUTE SWELLING OF OLIGODENDROGLIA: A SPECIFIC TYPE OF NEUROGLIA CHANGE,"W. Penfield, W. Cone",Unknown venue,1926-08-01,91,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHNEURPSYC.1926.02200260003001,066cfd47bc7b691c4bcdad3d1c058105994af630,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200260003001,paper,unknown,1,brain,
1926,A general survey of the forebrain of sphenodon punctatum,J. Cairney,Unknown venue,1926-12-01,74,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.900420204,5dacc2b0202a6f47daa4c83b9086561bb2826e15,https://doi.org/10.1002/CNE.900420204,Review,unknown,4,brain; brain/neural structure in title,
1926,TREATMENT OF CHRONIC ABSCESS OF THE BRAIN BY TAPPING: PRELIMINARY NOTE,W. Dandy,Unknown venue,1926-10-30,71,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/JAMA.1926.02680180049012,f7e30f170724aecbc223b70c652699b35a37e11d,https://doi.org/10.1001/JAMA.1926.02680180049012,paper,unknown,4,brain; brain/neural structure in title,
1926,Stria terminalis and amygdala in the brain of the opossum (didelphis virginiana),H. van Der Sprenkel,Unknown venue,1926-12-01,68,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/cne.900420203,f62facf1852bb4c73e327d81bddcf21f4bf71a2f,https://doi.org/10.1002/cne.900420203,paper,unknown,5,brain; amygdala; brain/neural structure in title,
1926,OPTIC NYSTAGMUS AND ITS VALUE IN THE LOCALIZATION OF CEREBRAL LESIONS,"J. C. Fox, G. Holmes",Unknown venue,1926-09-01,67,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/49.3.333,bbfd4aff4646363d3962322b7654b57cb560c52c,https://doi.org/10.1093/BRAIN/49.3.333,paper,unknown,2,brain; cerebral,
1926,NISSL granules of primary afferent neurones,S. L. Clark,Unknown venue,1926-08-01,63,"Cellular, Synaptic, and Neuromorphic Foundations",,10.1002/cne.900410115,85dc48c6228ce26654effd1419e389141b12a9a4,https://doi.org/10.1002/cne.900410115,paper,unknown,13,neuron; neuromorphic; explicit brain-structure/AI bridge,
1926,"Studies of cerebral function in learning. VII. The relation between cerebral mass, learning, and retention",K. Lashley,Unknown venue,1926-08-01,58,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,10.1002/CNE.900410102,5a2f58b84bb28e0061ccf29dd0d28778625478a0,https://doi.org/10.1002/CNE.900410102,paper,unknown,13,cerebral; cognitive architecture; explicit brain-structure/AI bridge,
