rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2023,The Rise and Potential of Large Language Model Based Agents: A Survey,"Zhiheng Xi, Wenxiang Chen, Xin Guo, Wei He, Yiwen Ding, Boyang Hong, et al.",arXiv.org,2023-09-14,1807,72,165.2,General Brain-AI Structure Reviews and Methods,brain-structure,"For a long time, humanity has pursued artificial intelligence (AI) equivalent to or surpassing the human level, with AI agents considered a promising vehicle for this pursuit.","high citation signal (1,807); open-access PDF metadata; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.48550/arXiv.2309.07864,0c72450890a54b68d63baa99376131fda8f06cf9,https://doi.org/10.48550/arXiv.2309.07864,,https://arxiv.org/pdf/2309.07864,,JournalArticle; Review,unknown,brain; artificial intelligence; explicit brain-structure/AI bridge,"For a long time, humanity has pursued artificial intelligence (AI) equivalent to or surpassing the human level, with AI agents considered a promising vehicle for this pursuit. AI agents are artificial entities that sense their environment, make decisions, and take actions. Many efforts have been made to develop intelligent agents, but they mainly focus on advancement in algorithms or training strategies to enhance specific capabilities or performance on particular tasks. Actually, what the community lacks is a general and powerful model to serve as a starting point for designing AI agents that can adapt to diverse scenarios. Due to the versatile capabilities they demonstrate, large language models (LLMs) are regarded as potential sparks for Artificial General Intelligence (AGI), offering hope for building general AI agents. Many researchers have leveraged LLMs as the foundation to build AI agents and have achieved significant progress. In this paper, we perform a comprehensive survey on LLM-based agents. We start by tracing the concept of agents from its philosophical origins to its development in AI, and explain why LLMs are suitable foundations for agents. Building upon this, we present a general framework for LLM-based agents, comprising three main components: brain, perception, and action, and the framework can be tailored for different applications. Subsequently, we explore the extensive applications of LLM-based agents in three aspects: single-agent scenarios, multi-agent scenarios, and human-agent cooperation. Following this, we delve into agent societies, exploring the behavior and personality of LLM-based agents, the social phenomena that emerge from an agent society, and the insights they offer for human society. Finally, we discuss several key topics and open problems within the field. A repository for the related papers at https://github.com/WooooDyy/LLM-Agent-Paper-List."
2,2023,"The blood-brain barrier: Structure, regulation and drug delivery","Di Wu, Qi Chen, Xiaojie Chen, Feng Han, Zhong Chen, Yi Wang",Signal Transduction and Targeted Therapy,2023-05-25,1431,33,167.0,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Blood-brain barrier (BBB) is a natural protective membrane that prevents central nervous system (CNS) from toxins and pathogens in blood.,"high citation signal (1,431); open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/s41392-023-01481-w,1dd602f298d3e4fadff86dba309fb1ae7028e8f1,https://doi.org/10.1038/s41392-023-01481-w,,https://www.nature.com/articles/s41392-023-01481-w.pdf,,Review; JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"Blood-brain barrier (BBB) is a natural protective membrane that prevents central nervous system (CNS) from toxins and pathogens in blood. However, the presence of BBB complicates the pharmacotherapy for CNS disorders as the most chemical drugs and biopharmaceuticals have been impeded to enter the brain. Insufficient drug delivery into the brain leads to low therapeutic efficacy as well as aggravated side effects due to the accumulation in other organs and tissues. Recent breakthrough in materials science and nanotechnology provides a library of advanced materials with customized structure and property serving as a powerful toolkit for targeted drug delivery. In-depth research in the field of anatomical and pathological study on brain and BBB further facilitates the development of brain-targeted strategies for enhanced BBB crossing. In this review, the physiological structure and different cells contributing to this barrier are summarized. Various emerging strategies for permeability regulation and BBB crossing including passive transcytosis, intranasal administration, ligands conjugation, membrane coating, stimuli-triggered BBB disruption, and other strategies to overcome BBB obstacle are highlighted. Versatile drug delivery systems ranging from organic, inorganic, and biologics-derived materials with their synthesis procedures and unique physio-chemical properties are summarized and analyzed. This review aims to provide an up-to-date and comprehensive guideline for researchers in diverse fields, offering perspectives on further development of brain-targeted drug delivery system."
3,2023,A survey on multimodal large language models,"Shukang Yin, Chaoyou Fu, Sirui Zhao, Ke Li, Xing Sun, Tong Xu, et al.",National Science Review,2023-06-23,1429,53,158.38,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging;neural-signals,"ABSTRACT Recently, the multimodal large language model (MLLM) represented by GPT-4V has been a new rising research hotspot, which uses powerful large language models (LLMs) as a brain to perform multimodal tasks.","high citation signal (1,429); recognized venue; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/nsr/nwae403,ebedc4d7a2356090904baba4104ef0832bc236df,https://doi.org/10.1093/nsr/nwae403,,,,Review; JournalArticle,unknown,brain; ecog; historical computation/learning bridge,"ABSTRACT Recently, the multimodal large language model (MLLM) represented by GPT-4V has been a new rising research hotspot, which uses powerful large language models (LLMs) as a brain to perform multimodal tasks. The surprising emergent capabilities of the MLLM, such as writing stories based on images and optical character recognition-free math reasoning, are rare in traditional multimodal methods, suggesting a potential path to artificial general intelligence. To this end, both academia and industry have endeavored to develop MLLMs that can compete with or even outperform GPT-4V, pushing the limit of research at a surprising speed. In this paper, we aim to trace and summarize the recent progress of MLLMs. First, we present the basic formulation of the MLLM and delineate its related concepts, including architecture, training strategy and data, as well as evaluation. Then, we introduce research topics about how MLLMs can be extended to support more granularity, modalities, languages and scenarios. We continue with multimodal hallucination and extended techniques, including multimodal in-context learning, multimodal chain of thought and LLM-aided visual reasoning. To conclude the paper, we discuss existing challenges and point out promising research directions."
4,2023,Segment Anything Model for medical image analysis: an experimental study,"M. Mazurowski, Haoyu Dong, Han Gu, Jichen Yang, N. Konz, Yixin Zhang",Medical Image Anal.,2023-04-20,801,26,138.97,Structural Neuroimaging and AI,brain-structure;connectome;neuroimaging,Training segmentation models for medical images continues to be challenging due to the limited availability of data annotations.,high citation signal (801); open-access PDF metadata; brain-structure signal,"Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.media.2023.102918,c6ac64877b2bcac2389be4d91a62dea8c6f73844,https://doi.org/10.1016/j.media.2023.102918,,http://manuscript.elsevier.com/S1361841523001780/pdf/S1361841523001780.pdf,,JournalArticle,unknown,brain; mri; historical computation/learning bridge,"Training segmentation models for medical images continues to be challenging due to the limited availability of data annotations. Segment Anything Model (SAM) is a foundation model trained on over 1 billion annotations, predominantly for natural images, that is intended to segment user-defined objects of interest in an interactive manner. While the model performance on natural images is impressive, medical image domains pose their own set of challenges. Here, we perform an extensive evaluation of SAM's ability to segment medical images on a collection of 19 medical imaging datasets from various modalities and anatomies. In our experiments, we generated point and box prompts for SAM using a standard method that simulates interactive segmentation. We report the following findings: (1) SAM's performance based on single prompts highly varies depending on the dataset and the task, from IoU=0.1135 for spine MRI to IoU=0.8650 for hip X-ray. (2) Segmentation performance appears to be better for well-circumscribed objects with prompts with less ambiguity such as the segmentation of organs in computed tomography and poorer in various other scenarios such as the segmentation of brain tumors. (3) SAM performs notably better with box prompts than with point prompts. (4) SAM outperforms similar methods RITM, SimpleClick, and FocalClick in almost all single-point prompt settings. (5) When multiple-point prompts are provided iteratively, SAM's performance generally improves only slightly while other methods' performance improves to the level that surpasses SAM's point-based performance. We also provide several illustrations for SAM's performance on all tested datasets, iterative segmentation, and SAM's behavior given prompt ambiguity. We conclude that SAM shows impressive zero-shot segmentation performance for certain medical imaging datasets, but moderate to poor performance for others. SAM has the potential to make a significant impact in automated medical image segmentation in medical imaging, but appropriate care needs to be applied when using it. Code for evaluation SAM is made publicly available at https://github.com/mazurowski-lab/segment-anything-medical-evaluation."
5,2023,Neural Field Continuum Limits and the Structure-Function Partitioning of Cognitive-Emotional Brain Networks,K. Clark,Biology,2023-02-23,792,40,167.96,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning;neuroimaging,"Simple Summary Pessoa postulates that bran anatomy associated with the processing and expression of emotion-laden content, such as the amygdala and limbic cortices, is resource capacity-limited.",high citation signal (792); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.3390/biology12030352,a89cc66d5c615eb350b46eda017ff002aa3123d9,https://doi.org/10.3390/biology12030352,,https://www.mdpi.com/2079-7737/12/3/352/pdf?version=1677123079,,Review; JournalArticle,unknown,brain; amygdala; connectivity; neuron; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,"Simple Summary Pessoa postulates that bran anatomy associated with the processing and expression of emotion-laden content, such as the amygdala and limbic cortices, is resource capacity-limited. Thus, brains require multichannel or parallel structure-function connectivity to effectively perceive, motivate, integrate, represent, recall, and execute cognitive-emotional relationships. Pessoa employs 2D graph network theory to support his views on distributed brain organization and operation, concluding that brains evolve through dual-process competition and cooperation to form highly embedded computational architectures with little structure-function compartmentalization. Low-dimensional graph theory has become a popular mathematical tool to model, simulate, and visualize evolving complex, sometimes intractable, brain networks. Graph theory offers advantages to study and understand various biological and technological network behaviors and, for Pessoa, it permits a framework that accounts for structure-function features thus far poorly explained by perhaps ""traditional"" perspectives, which advocate for the mapping of structure-function relationships onto well-localized brain areas. Pessoa nonetheless fails to fully appreciate the significance of weak-to-strong structure-function correlations for brain dynamics and why those correlations, caused by differential control parameters such as Hebbian and antiHebbian neuronal plasticity, are best assessed using neural field theories. Neural fields demonstrate that embedded brain networks optimally evolve between exotic computational phases and continuum limits with the accompaniment of some network partitioning, rather than unconstrained embeddedness, when rendering healthy cognitive-emotional functionality. Abstract In The cognitive-emotional brain, Pessoa overlooks continuum effects on nonlinear brain network connectivity by eschewing neural field theories and physiologically derived constructs representative of neuronal plasticity. The absence of this content, which is so very important for understanding the dynamic structure-function embedding and partitioning of brains, diminishes the rich competitive and cooperative nature of neural networks and trivializes Pessoa's arguments, and similar arguments by other authors, on the phylogenetic and operational significance of an optimally integrated brain filled with variable-strength neural connections. Riemannian neuromanifolds, containing limit-imposing metaplastic Hebbian- and antiHebbian-type control variables, simulate scalable network behavior that is difficult to capture from the simpler graph-theoretic analysis preferred by Pessoa and other neuroscientists. Field theories suggest the partitioning and performance benefits of embedded cognitive-emotional networks that optimally evolve between exotic classical and quantum computational phases, where matrix singularities and condensations produce degenerate structure-function homogeneities unrealistic of healthy brains. Some network partitioning, as opposed to unconstrained embeddedness, is thus required for effective execution of cognitive-emotional network functions and, in our new era of neuroscience, should be considered a critical aspect of proper brain organization and operation."
6,2023,cGAS-STING drives ageing-related inflammation and neurodegeneration,"M. F. Gulen, Natasha Samson, Alexander Keller, Marius Schwabenland, Chong Liu, S. Glück, et al.",Nature,2023-08-02,751,20,169.41,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,"The cGAS-STING signalling pathway is a critical driver of chronic inflammation and functional decline during ageing, and could be targeted to halt neurodegenerative processes during old age.",high citation signal (751); recognized venue; open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/s41586-023-06373-1,65ac17afdf30eeabd16b3fff2e0a01fd10a2b465,https://doi.org/10.1038/s41586-023-06373-1,,https://www.nature.com/articles/s41586-023-06373-1.pdf,,JournalArticle,unknown,brain; computational neuroscience; brain-inspired; explicit brain-structure/AI bridge,"The cGAS-STING signalling pathway is a critical driver of chronic inflammation and functional decline during ageing, and could be targeted to halt neurodegenerative processes during old age. Low-grade inflammation is a hallmark of old age and a central driver of ageing-associated impairment and disease^ 1 . Multiple factors can contribute to ageing-associated inflammation^ 2 ; however, the molecular pathways that transduce aberrant inflammatory signalling and their impact in natural ageing remain unclear. Here we show that the cGAS-STING signalling pathway, which mediates immune sensing of DNA^ 3 , is a critical driver of chronic inflammation and functional decline during ageing. Blockade of STING suppresses the inflammatory phenotypes of senescent human cells and tissues, attenuates ageing-related inflammation in multiple peripheral organs and the brain in mice, and leads to an improvement in tissue function. Focusing on the ageing brain, we reveal that activation of STING triggers reactive microglial transcriptional states, neurodegeneration and cognitive decline. Cytosolic DNA released from perturbed mitochondria elicits cGAS activity in old microglia, defining a mechanism by which cGAS-STING signalling is engaged in the ageing brain. Single-nucleus RNA-sequencing analysis of microglia and hippocampi of a cGAS gain-of-function mouse model demonstrates that engagement of cGAS in microglia is sufficient to direct ageing-associated transcriptional microglial states leading to bystander cell inflammation, neurotoxicity and impaired memory capacity. Our findings establish the cGAS-STING pathway as a driver of ageing-related inflammation in peripheral organs and the brain, and reveal blockade of cGAS-STING signalling as a potential strategy to halt neurodegenerative processes during old age."
7,2023,Neuroimaging standards for research into small vessel disease-advances since 2013.,"Marco Duering, G. Biessels, A. Brodtmann, Christopher P L H Chen, C. Cordonnier, F.-E. Leeuw, et al.",Lancet Neurology,2023-05-01,733,47,170.57,Structural Neuroimaging and AI,brain-structure;machine-learning;neuroimaging;clinical-neuroai,"Cerebral small vessel disease (SVD) is common during ageing and can present as stroke, cognitive decline, neurobehavioural symptoms, or functional impairment.",high citation signal (733); recognized venue; open-access PDF metadata; explicit AI/modeling signal,"Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/s1474-4422(23)00131-x,f0793a9261075e516a0faee1ac31e6413e124749,https://doi.org/10.1016/s1474-4422(23)00131-x,,https://discovery.ucl.ac.uk/10173196/1/STRIVE-2_Manuscript_accepted.pdf,,Review; JournalArticle,unknown,brain; cerebral; structural mri; mri; machine learning; explicit brain-structure/AI bridge,"Cerebral small vessel disease (SVD) is common during ageing and can present as stroke, cognitive decline, neurobehavioural symptoms, or functional impairment. SVD frequently coexists with neurodegenerative disease, and can exacerbate cognitive and other symptoms and affect activities of daily living. Standards for Reporting Vascular Changes on Neuroimaging 1 (STRIVE-1) categorised and standardised the diverse features of SVD that are visible on structural MRI. Since then, new information on these established SVD markers and novel MRI sequences and imaging features have emerged. As the effect of combined SVD imaging features becomes clearer, a key role for quantitative imaging biomarkers to determine sub-visible tissue damage, subtle abnormalities visible at high-field strength MRI, and lesion-symptom patterns, is also apparent. Together with rapidly emerging machine learning methods, these metrics can more comprehensively capture the effect of SVD on the brain than the structural MRI features alone and serve as intermediary outcomes in clinical trials and future routine practice. Using a similar approach to that adopted in STRIVE-1, we updated the guidance on neuroimaging of vascular changes in studies of ageing and neurodegeneration to create STRIVE-2."
8,2023,"Obesity and type 2 diabetes mellitus: connections in epidemiology, pathogenesis, and treatments","Rexiati Ruze, Tiantong Liu, Xi Zou, Jianlu Song, Yuan Chen, Ruiyuan Xu, et al.",Frontiers in Endocrinology,2023-04-21,660,22,148.29,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,The prevalence of obesity and diabetes mellitus (DM) has been consistently increasing worldwide.,high citation signal (660); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.3389/fendo.2023.1161521,8f70758ce4c3412ccc678a0ddb0183f008e7cd0d,https://doi.org/10.3389/fendo.2023.1161521,,https://www.frontiersin.org/articles/10.3389/fendo.2023.1161521/pdf,,Review; JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"The prevalence of obesity and diabetes mellitus (DM) has been consistently increasing worldwide. Sharing powerful genetic and environmental features in their pathogenesis, obesity amplifies the impact of genetic susceptibility and environmental factors on DM. The ectopic expansion of adipose tissue and excessive accumulation of certain nutrients and metabolites sabotage the metabolic balance via insulin resistance, dysfunctional autophagy, and microbiome-gut-brain axis, further exacerbating the dysregulation of immunometabolism through low-grade systemic inflammation, leading to an accelerated loss of functional β-cells and gradual elevation of blood glucose. Given these intricate connections, most available treatments of obesity and type 2 DM (T2DM) have a mutual effect on each other. For example, anti-obesity drugs can be anti-diabetic to some extent, and some anti-diabetic medicines, in contrast, have been shown to increase body weight, such as insulin. Meanwhile, surgical procedures, especially bariatric surgery, are more effective for both obesity and T2DM. Besides guaranteeing the availability and accessibility of all the available diagnostic and therapeutic tools, more clinical and experimental investigations on the pathogenesis of these two diseases are warranted to improve the efficacy and safety of the available and newly developed treatments."
9,2023,"Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST","Yahui Long, Kok Siong Ang, Mengwei Li, Kian Long Kelvin Chong, R. Sethi, C. Zhong, et al.",bioRxiv,2023-01-05,568,70,157.99,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning;decoding,"Spatial transcriptomics technologies generate gene expression profiles with spatial context, requiring spatially informed analysis tools for three key tasks, spatial clustering, multisample integration, and cell-type deconvolution.",high citation signal (568); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1038/s41467-023-36796-3,36a0049e275ef99a4f2b7ea0b09ab63def53125b,https://doi.org/10.1038/s41467-023-36796-3,,https://www.nature.com/articles/s41467-023-36796-3.pdf,,JournalArticle,unknown,brain; neural; neural network; graph neural; explicit brain-structure/AI bridge,"Spatial transcriptomics technologies generate gene expression profiles with spatial context, requiring spatially informed analysis tools for three key tasks, spatial clustering, multisample integration, and cell-type deconvolution. We present GraphST, a graph self-supervised contrastive learning method that fully exploits spatial transcriptomics data to outperform existing methods. It combines graph neural networks with self-supervised contrastive learning to learn informative and discriminative spot representations by minimizing the embedding distance between spatially adjacent spots and vice versa. We demonstrated GraphST on multiple tissue types and technology platforms. GraphST achieved 10% higher clustering accuracy and better delineated fine-grained tissue structures in brain and embryo tissues. GraphST is also the only method that can jointly analyze multiple tissue slices in vertical or horizontal integration while correcting batch effects. Lastly, GraphST demonstrated superior cell-type deconvolution to capture spatial niches like lymph node germinal centers and exhausted tumor infiltrating T cells in breast tumor tissue. Advances in spatial transcriptomics technologies have enabled the gene expression profiling of tissues while retaining spatial context. Here the authors present GraphST, a graph self-supervised contrastive learning method that learns informative and discriminative spot representations from spatial transcriptomics data."
10,2023,MRI-based brain tumor detection using convolutional deep learning methods and chosen machine learning techniques,"Soheila Saeedi, S. Rezayi, Hamidreza Keshavarz, Sharareh R. Niakan Kalhori",BMC Medical Informatics and Decision Making,2023-01-23,537,50,164.58,Structural Neuroimaging and AI,brain-structure;connectome;machine-learning;deep-learning;brain-inspired-ai;neuroimaging;clinical-neuroai,Background Detecting brain tumors in their early stages is crucial.,high citation signal (537); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal,"Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1186/s12911-023-02114-6,38f0b605b289e965f03c326086e4139a2c3cc3a4,https://doi.org/10.1186/s12911-023-02114-6,,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-023-02114-6,,JournalArticle,unknown,brain; mri; neural; machine learning; deep learning; neural network; classification; brain/neural structure in title; explicit brain-structure/AI bridge,"Background Detecting brain tumors in their early stages is crucial. Brain tumors are classified by biopsy, which can only be performed through definitive brain surgery. Computational intelligence-oriented techniques can help physicians identify and classify brain tumors. Herein, we proposed two deep learning methods and several machine learning approaches for diagnosing three types of tumor, i.e., glioma, meningioma, and pituitary gland tumors, as well as healthy brains without tumors, using magnetic resonance brain images to enable physicians to detect with high accuracy tumors in early stages. Materials and Methods A dataset containing 3264 Magnetic Resonance Imaging (MRI) brain images comprising images of glioma, meningioma, pituitary gland tumors, and healthy brains were used in this study. First, preprocessing and augmentation algorithms were applied to MRI brain images. Next, we developed a new 2D Convolutional Neural Network (CNN) and a convolutional auto-encoder network, both of which were already trained by our assigned hyperparameters. Then 2D CNN includes several convolution layers; all layers in this hierarchical network have a 2*2 kernel function. This network consists of eight convolutional and four pooling layers, and after all convolution layers, batch-normalization layers were applied. The modified auto-encoder network includes a convolutional auto-encoder network and a convolutional network for classification that uses the last output encoder layer of the first part. Furthermore, six machine-learning techniques that were applied to classify brain tumors were also compared in this study. Results The training accuracy of the proposed 2D CNN and that of the proposed auto-encoder network were found to be 96.47% and 95.63%, respectively. The average recall values for the 2D CNN and auto-encoder networks were 95% and 94%, respectively. The areas under the ROC curve for both networks were 0.99 or 1. Among applied machine learning methods, Multilayer Perceptron (MLP) (28%) and K-Nearest Neighbors (KNN) (86%) achieved the lowest and highest accuracy rates, respectively. Statistical tests showed a significant difference between the means of the two methods developed in this study and several machine learning methods ( p -value < 0.05). Conclusion The present study shows that the proposed 2D CNN has optimal accuracy in classifying brain tumors. Comparing the performance of various CNNs and machine learning methods in diagnosing three types of brain tumors revealed that the 2D CNN achieved exemplary performance and optimal execution time without latency. This proposed network is less complex than the auto-encoder network and can be employed by radiologists and physicians in clinical systems for brain tumor detection."
