rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1923,Further contributions to the study of the evolution of the forebrain,J. Johnston,Unknown venue,1923-08-01,666,9,126.25,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Further contributions to the study of the evolution of the forebrain within General Brain Science and Reviews.,high citation signal (666); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.900350502,5349b2c2e7f1d2ea1f2b8adc558f6411ec44092e,https://doi.org/10.1002/CNE.900350502,,,,paper,unknown,brain; brain/neural structure in title,
2,1923,CONDITIONS DETERMINING THE TRANSPLANTABILITY OF TISSUES IN THE BRAIN,"James B. Murphy, E. Sturm",Journal of Experimental Medicine,1923-07-31,254,3,138.34,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;neuromorphic-bci,"In confirmation of Shirai's observation, we find that transplantable mouse tumors grow actively when inoculated into the brains of rats, guinea pigs, and pigeons, whereas subcutaneous or intramuscular grafts in the same animals fail.",high citation signal (254); open-access PDF metadata; brain-structure signal; brain-to-model interface signal,"Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.38.2.183,23fec40d15745736fd9ac8523a24f321b6f17b06,https://doi.org/10.1084/jem.38.2.183,,https://europepmc.org/articles/pmc2128434?pdf=render,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"In confirmation of Shirai's observation, we find that transplantable mouse tumors grow actively when inoculated into the brains of rats, guinea pigs, and pigeons, whereas subcutaneous or intramuscular grafts in the same animals fail. This growth of foreign tissue in the brain, however, takes place only when the grafted material lies entirely in the brain tissue; if it comes in contact with the ventricle a cellular reaction takes place with resultant destruction of the graft. The growth of foreign tissue in the brain may be completely inhibited by simultaneous inoculations of a small bit of autologous but not by a bit of homologous spleen tissue. Mice highly immune to subcutaneous transplants of mouse cancer show no resistance to such tumors when the inoculation is made into the brain. Although the brain is without obvious power of resistance to implants of transplantable heteroplastic mouse tumors, yet grafts of spontaneous tumors fail to grow there even, as a rule, when tumor implanted and animal host are of the same species."
3,1923,The cerebellum of the frog,O. Larsell,Unknown venue,1923-12-01,133,2,93.36,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The cerebellum of the frog within General Brain Science and Reviews.,high citation signal (133); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/CNE.900360202,da315530b1badda6f0da7001e3034a906ce7b860,https://doi.org/10.1002/CNE.900360202,,,,Review,unknown,brain; cerebellum,
4,1923,STUDIES ON VOMITING,"R. Hatcher, S. Weiss",Journal of Pharmacology and Experimental Therapeutics,1923-10-01,82,1,107.94,Structural Neuroimaging and AI,brain-structure;machine-learning,"1. The significance of nausea, and its independence of the vomiting reflex are discussed.",high citation signal (82); explicit AI/modeling signal; brain-structure signal,"Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/s0022-3565(25)05711-8,0d3a42581226042bf731668d3bc951dee8d85334,https://doi.org/10.1016/s0022-3565(25)05711-8,,,,JournalArticle,unknown,cerebellum; classification; explicit brain-structure/AI bridge,"1. The significance of nausea, and its independence of the vomiting reflex are discussed. 2. The cause of the inability of rodents and certain other animals to vomit is considered and an explanation of this inability is suggested. 3. Experimental evidence is presented showing that nausea affords the cat and the rat a certain degree of protection against poisoning by oral doses of strychnin sulphate. 1. Vomiting was induced after the destruction of the quadrigeminate bodies, the cerebellum, and the area described by Thumas as the vomiting center in the cat, and of the latter area in the dog. 2. Vomiting was not induced after destruction of the sensory nuclei of the vagi in cats, nor after the certain destruction of the nucleus of one side in any of 6 experiments on cats and one on a dog, but it was induced in one such experiment in which the destruction of the nucleus may have been incomplete. 3. The results of these experiments indicate that the sensory nuclei of the vagi are essential for vomiting, however it is induced, in the higher mammals (possibly with exceptions so rare that they do not enter into this discussion). We feel justified, therefore, in stating that the vomiting center is embraced within the sensory nuclei of the vagi. 4. This view finds support in the fact that the vagus supplies the heart, stomach, intestine, and pharynx, from which vomiting can be induced reflexly, the pylorus, which closes when nausea occurs, and the cardia, which must open during the act of vomiting. Also in the fact that it is definitely shown to be concerned with emetic actions of some drugs. 5. It is obvious that the sympathetic makes functional communication (at least) with the vomiting center, wherever it may be, hence vomiting is possible after vagotomy, and it may originate in organs that the vagus does not supply. 6. Vomiting is the result of the orderly sequence of several associated, but independent, reflexes. Injury to the coordinating mechanism may abolish vomiting without interfering with the independent reflexes, such as swallowing. 7. Evidence is afforded for the view that only certain of the cells of the sensory nuclei of the vagi are concerned with the vomiting reflex by the fact that hyperexcitability is induced toward the vomiting act without influencing the associated independent reflexes, except that for respiration, and that is stimulated and inhibited at different periods. 1. Efferent emetic impulses pass from the vomiting center by the vagus and by the spinal cord apparently with equal facility, regardless of the exciting cause. 2. Apomorphin induces emesis by rendering the center hyperexcitable to normal afferent impulses that pass by way of the sympathetic type of nerve (only?) from many organs. It is presumable that other centrally acting emetics behave in the same way as apomorphin. 3. Ergotoxin inhibits the normal afferent emetic impulses from any part of the body from which they may arise, but atropin does not. 4. Afferent emetic impulses induced in an organ by one substance may pass by one path, while those induced in the same organ by a different substance may pass by the other path (e.g., stimulation of the cardiac sympathetic by pilocarpin, of the cardiac vagus by tartar emetic). 5. Afferent emetic impulses induced by a given substance in one organ may pass by one path, and those induced by the same substance in another organ may pass mainly (or exclusively) by another (e.g., tartar emetic stimulates the sympathetic in the duodenum, the vagus in the heart). 6. Afferent emetic impulses induced in an organ by a substance may pass equallly well by both paths (e.g., mercuric chlorid in the stomach). 7. Atropin paralyzes some of the afferent emetic paths in both the vagus and the sympathetic, but it does not paralyze all in either. 8. Ergotoxin paralyzes some of the afferent paths in both nerves, some of which are those paralyzed by atropin, some of which atropin does not affect. It inhibits the action of a greater number of the emetics that we examined than does atropin. 9. If a given substance stimulates both afferent endings about equally, the action of a nearly minimal emetic dose is inhibited by cutting one path. 10. Section of one path does not appear to influence the action of a nearly minimal emetic dose of a poison if the afferent path is intact. We have offered an explanation of the difference in the effect of cutting one path on the passage of afferent and efferent emetic impulses. 11. The influence of vagotomy, section of the spinal cord, atropin, and ergotoxin on the emetic actions of various substances has been studied and the results are tabulated. 12. It is evident that the afferent sympathetic nerve fibers concerned with emesis are in as effective functional communication with the vomiting center in the sensory nuclei of the vagi as the vagi themselves. 13. The vomiting center coordinates many centers. This explains why a few cells in the sensory nuclei of the vagi, which receive impulses from nearly every part of the body, when strongly stimulated exercise a wide range of inhibitions and excitations with convulsive contraction of many muscles. 14. The heart is an important seat of the vomiting reflex induced by many poisons and probably by toxic disease products. 15. Pilocarpin induces defecation by its local action on the intestine and vomiting by its reflex action on the heart, though these phenomena are closely related physiologically, both being frequently induced promptly by the application of minute amounts of poisons to the floor of the fourth ventricle. The behavior of pilocarpin suggests that it acts on ganglion cells; that these differ in the heart, stomach, and intestine; and that it exerts no emetic reflex action on the stomach or intestine. 16. The terms ""stimulation"" and ""depression"" are used for the sake of brevity to indicate that afferent emetic impulses are induced or inhibited; similarly the expression ""afferent nerve endings"" is employed to indicate the peripheral afferent structures without committing us to any view concerning the exact seat of the action. 17. The classification of the afferent nerves now under consideration as sympathetic and parasympathetic is convenient for the purpose of discussion, but we have no evidence that any sharp distinction can be drawn between the two classes either with reference to physiological functions or their pharmacological behavior. Both the sympathetic nerve trunk to the heart and the vagus contain both sympathetic and parasympathetic types of nerves so far as one can distinguish them by their reactions toward drugs. 18. The vomiting reflex affords a convenient means of studying afferent paths and functions because of the ease and certainty with which selected parts of the reflex arc may be stimulated or depressed. and because of the extraordinary extent of the nervous connections of the center. 1. Twenty-seven substances were used in 35 experiments on 28 dogs and 7 cats in which 97 applications were made to the floor of the fourth ventricle just above the obex. 2. Thirteen of the substances induced vomiting in dogs and one in cats. These are, in the order of their activity, with figures which express milligrams, or fractions of a milligram, per kilogram of weight: Apomorphin hydrochlorid, 0.0001; aconitin hydrochlorid, 0.0002 (or less); morphin sulphate, heroin hydrochlorid, and picrotoxin, 0.001; histamin, epinephrin hydrochlorid, nicotin salicylate, and strychnin sulphate, 0.01; brucin sulphate, tyramin, 0.1; emetin sulphate, 0.2; cholin hydrochlorid, sodium salicylate, 1. 3. Apomorphin hydrochlorid increases the excitability of the center, and normal afferent impulses from various organs then induce vomiting. The other substances just mentioned act in the same way, presumably. 4. Atropin sulphate has no inhibitory influence on these normal afferent impulses, put it paralyzes certain of the afferent parasympathetic paths, and probably certain of the sympathetic. 5. Ergotoxin phosphate paralyzes certain of the sympathetic afferent paths and thereby prevents the passage of normal afferent impulses from various peripheral organs to the center, and in this way it inhibits the emetic action of apomorphin. 6. Evidence that these impulses pass up from many different organs is afforded by the fact that apomorphin induces emesis in the eviscerated dog. 7. The vomiting center is sensitive to the depressant action of apomorphin and other substances, and when moderately depressed in this way it is not stimulated by the application of other substances that commonly increase its excitability, but it is still capable of being excited reflexly from the stomach. 8. The intravenous injection of a relatively small dose of mercuric chlorid induces vomiting, probably reflexly from the heart. 9. We have been unable to induce vomiting by the local application to the center of pilocarpin, quinin, tartar emetic, veratrin, or any of the digitalis bodies (previously reported), all of which induce vomiting in the eviscerated dog, and we have been unable to cause vomiting by the application of cocain, caffein, or atropin, toxic doses of which induce vomiting in the intact animal. 10. We were able to demonstrate synergism of action of a centrally acting emetic (apomorphin) and one acting peripherally (ouabain), but we were unable to detect any synergism in the actions of two substances having their seat of emetic reflex action in two different organs. The probable significance of this is discussed. 11. The results of our experiments prove that there is a defecation center in the floor of the fourth ventricle."
5,1923,The Pathogenesis of Cerebral Diplegia,J. Collier,Unknown venue,1923-11-24,59,2,81.9,General Brain-AI Structure Reviews and Methods,brain-structure,Positions The Pathogenesis of Cerebral Diplegia within General Brain Science and Reviews.,high citation signal (59); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1177/003591572401700901,ff0726b814a09c240e496c59065b65c791111de0,https://doi.org/10.1177/003591572401700901,,https://journals.sagepub.com/doi/pdf/10.1177/003591572401700901,,paper,unknown,brain; cerebral,
6,1923,Further contributions to the study of the evolution of the forebrain. V. Survey of forebrain morphology,J. Johnston,Unknown venue,1923-12-01,54,1,81.33,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Further contributions to the study of the evolution of the forebrain. V. Survey of forebrain morphology within General Brain Science and Reviews.,high citation signal (54); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900360205,430f77ec1a012bc99064d637d867946f84f2c631,https://doi.org/10.1002/cne.900360205,,,,Review,unknown,brain; brain/neural structure in title,
7,1923,"THE OCCURRENCE IN OSTEITIS DEFORMANS OF LESIONS OF THE CENTRAL NERVOUS SYSTEM, WITH A REPORT OF FOUR CASES",W. G. Wyllie,Unknown venue,1923-10-01,54,0,75.33,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions THE OCCURRENCE IN OSTEITIS DEFORMANS OF LESIONS OF THE CENTRAL NERVOUS SYSTEM, WITH A REPORT OF FOUR CASES within General Brain Science and Reviews.",high citation signal (54); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/BRAIN/46.3.336,789b571a9176967efa70054ecca51551dc8090b0,https://doi.org/10.1093/BRAIN/46.3.336,,,,paper,unknown,brain,
8,1923,LOCALIZATION OF BRAIN TUMORS: BY DETERMINATION OF THE ELECTRICAL RESISTANCE OF THE GROWTH,F. Grant,Unknown venue,1923-12-29,46,1,78.5,Clinical NeuroAI and Brain Disorders,brain-structure,Positions LOCALIZATION OF BRAIN TUMORS: BY DETERMINATION OF THE ELECTRICAL RESISTANCE OF THE GROWTH within Clinical Neurology and Neurodegeneration.,high citation signal (46); brain-structure signal,"Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1001/JAMA.1923.02650260011004,c17ba8d874c879d27c908a34aea73d7d79e98e91,https://doi.org/10.1001/JAMA.1923.02650260011004,,,,paper,unknown,brain; brain/neural structure in title,
9,1923,The effects of hypotonic solutions upon the cell-morphology of the choroid plexuses and central nervous system,L. H. Weed,Unknown venue,1923-09-01,45,0,78.12,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions The effects of hypotonic solutions upon the cell-morphology of the choroid plexuses and central nervous system within General Brain Science and Reviews.,high citation signal (45); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/AJA.1000320206,153cc86ca2550a67b7e56342f109d33c0fb33332,https://doi.org/10.1002/AJA.1000320206,,,,paper,unknown,neuromorphic,
10,1923,Hallux Varus,David M. Greig,Edinburgh medical journal,1923-11-01,42,2,72.9,General Brain-AI Structure Reviews and Methods,brain-structure,scant notice given to it in the literature even of orthopaedics.,high citation signal (42); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,46a8b05e9f35080881b3998a3379be8da5542866,https://www.semanticscholar.org/paper/46a8b05e9f35080881b3998a3379be8da5542866,,,,paper,unknown,brain; cerebral,"scant notice given to it in the literature even of orthopaedics. Yet it is a deformity which cannot be overlooked, for it makes special footgear a necessity. The illustration (Fig. i) presents the left foot of a lad, aged 17. He was hydrocephalic, doubtless from inherited syphilis, for his Wassermann reaction was definitely positive, and as a result of his cerebral affection he was feeble-minded. While only the left hallux was affected and both feet were otherwise normal, he had a bilateral and almost symmetrical ectrepodactyly of the index fingers, i.e., a radial deviation of those digits. The deformity of the hallux in no way inconvenienced him, but it necessitated a large and roomy boot. He could walk and run like other children and joined them in football and other games. At its metatarso-phalangeal articulation the hallux is bent back acutely, lying along the mesial border of the foot, with which it is continuous except at its very extremity, and it lies with its dorsal aspect directed mesially. The phalanges do not appear to be displaced from each other. Palpation of the web between the toe and the mesial border of the foot revealed in its substance a firm band of tissue, which passed from the phalanges towards the base of the metatarsal. This band felt like fibrous tissue and did not suggest to the touch the presence of bone. It was a surprise therefore to find the"
