year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1989,Optimal Brain Damage,"Yann LeCun, J. Denker, S. Solla",Neural Information Processing Systems,1989,5313,General Brain-AI Structure Reviews and Methods,brain-structure,,e7297db245c3feb1897720b173a59fe7e36babb7,https://www.semanticscholar.org/paper/e7297db245c3feb1897720b173a59fe7e36babb7,JournalArticle; Conference,unknown,4,brain; brain/neural structure in title,
1989,Theory of the backpropagation neural network,R. Hecht-Nielsen,International 1989 Joint Conference on Neural Networks,1989,3322,"Connectomics, Graph Models, and Brain Networks",connectome;deep-learning,10.1016/0893-6080(88)90469-8,f4457792a247c0eb6c6fb11a1d92f6f45b82acc1,https://doi.org/10.1016/0893-6080(88)90469-8,JournalArticle; Conference; Review,unknown,17,brain; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
1989,Brain dopamine and reward.,"R. Wise, P. Rompré",Annual Review of Psychology,1989,2002,General Brain-AI Structure Reviews and Methods,brain-structure,10.1146/ANNUREV.PS.40.020189.001203,010ae6c12192ee3443a040b19f38a72044032be3,https://doi.org/10.1146/ANNUREV.PS.40.020189.001203,Review; JournalArticle,unknown,4,brain; brain/neural structure in title,
1989,Nitric oxide mediates glutamate-linked enhancement of cGMP levels in the cerebellum.,"D. Bredt, S. Snyder",Proceedings of the National Academy of Sciences of the United States of America,1989-11-01,1853,General Brain-AI Structure Reviews and Methods,brain-structure,10.1073/PNAS.86.22.9030,c18d07e480381c610cbbc66455a40ab79c2b6982,https://doi.org/10.1073/PNAS.86.22.9030,JournalArticle,unknown,2,brain; cerebellum,
1989,Human brain electrophysiology: Evoked potentials and evoked magnetic fields in science and medicine,D. Regan,Unknown venue,1989,1805,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,,f62ea12874e8b67d4641b7bc345e86e3f919b4a3,https://www.semanticscholar.org/paper/f62ea12874e8b67d4641b7bc345e86e3f919b4a3,paper,unknown,6,brain; eeg; meg; brain/neural structure in title,
1989,Brain interleukin 1 and S-100 immunoreactivity are elevated in Down syndrome and Alzheimer disease.,"W. Sue, T. Griffin, Laura C Stanleyt, Chen Ling, Lanya White, Veronica Macleod, et al.",Proceedings of the National Academy of Sciences of the United States of America,1989-10-01,1804,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1073/PNAS.86.19.7611,0883296f40fcc9a63b144b1e97ea563367910faa,https://doi.org/10.1073/PNAS.86.19.7611,JournalArticle,unknown,4,brain; brain/neural structure in title,
1989,Multidrug-resistance gene (P-glycoprotein) is expressed by endothelial cells at blood-brain barrier sites.,"C. Cordon-Cardo, J. O'brien, D. Casals, Lana Rittman-Grauer, J. L. Biedler, M. Melamed, et al.",Proceedings of the National Academy of Sciences of the United States of America,1989,1780,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1073/PNAS.86.2.695,dc941be774c7e3c072a95149a2b9354bbf7a8c2a,https://doi.org/10.1073/PNAS.86.2.695,JournalArticle,unknown,4,brain; brain/neural structure in title,
1989,Neural Computation,Mark J van Rossum,Artificial Intelligence,1989,1710,Computational Neuroscience and Brain-Inspired AI,brain-inspired-ai,10.1007/978-3-540-29678-2_3780,e1082fee59f00b1096b2206f3dc434e68f7ffac6,https://doi.org/10.1007/978-3-540-29678-2_3780,paper,unknown,16,neural; computational neuroscience; brain/neural structure in title; explicit brain-structure/AI bridge,
1989,"Two-stage model of memory trace formation: a role for ""noisy"" brain states.",G. Buzsáki,Neuroscience,1989,1707,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/0306-4522(89)90423-5,7c5adf9c6c0fe10b080233ec57b8b92df1e5577c,https://doi.org/10.1016/0306-4522(89)90423-5,Review; JournalArticle,unknown,8,brain; brain/neural structure in title; historical computation/learning bridge,
1989,The role of excitatory amino acids and NMDA receptors in traumatic brain injury.,"A. Faden, P. Demediuk, S. Panter, R. Vink",Science,1989-05-19,1527,General Brain-AI Structure Reviews and Methods,brain-structure,10.1126/SCIENCE.2567056,fd1a40152b4e962782c796eebb7e31f8842242fc,https://doi.org/10.1126/SCIENCE.2567056,JournalArticle,unknown,4,brain; brain/neural structure in title,
