rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2004,Identification of human brain tumour initiating cells,"Sheila K. Singh, C. Hawkins, I. Clarke, J. Squire, J. Bayani, T. Hide, et al.",Nature,2004-11-18,7655,393,206.18,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Identification of human brain tumour initiating cells within General Brain Science and Reviews.,"high citation signal (7,655); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nature03128,a7afdd381189f3a77eb81a409c9c291a8075423f,https://doi.org/10.1038/nature03128,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
2,2004,Neuronal Oscillations in Cortical Networks,"G. Buzsáki, A. Draguhn",Science,2004-06-25,6359,355,187.24,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;neural-signals,"Positions Neuronal Oscillations in Cortical Networks within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (6,359); recognized venue; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.1099745,f42ed1ca8051f73253ba709fa83b7dda69685278,https://doi.org/10.1126/SCIENCE.1099745,,,,Review; JournalArticle,unknown,brain; cortical; neuron; historical computation/learning bridge,
3,2004,"Tissue distribution of ACE2 protein, the functional receptor for SARS coronavirus. A first step in understanding SARS pathogenesis","I. Hamming, W. Timens, Marian Bulthuis, A. Lely, G. Navis, H. Goor",Journal of Pathology,2004-05-07,5386,191,184.85,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Severe acute respiratory syndrome (SARS) is an acute infectious disease that spreads mainly via the respiratory route.,"high citation signal (5,386); open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/path.1570,60fbae4a678ccf6b01e157a877fdf2f4d4976c71,https://doi.org/10.1002/path.1570,,https://europepmc.org/articles/pmc7167720?pdf=render,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"Severe acute respiratory syndrome (SARS) is an acute infectious disease that spreads mainly via the respiratory route. A distinct coronavirus (SARS-CoV) has been identified as the aetiological agent of SARS. Recently, a metallopeptidase named angiotensin-converting enzyme 2 (ACE2) has been identified as the functional receptor for SARS-CoV. Although ACE2 mRNA is known to be present in virtually all organs, its protein expression is largely unknown. Since identifying the possible route of infection has major implications for understanding the pathogenesis and future treatment strategies for SARS, the present study investigated the localization of ACE2 protein in various human organs (oral and nasal mucosa, nasopharynx, lung, stomach, small intestine, colon, skin, lymph nodes, thymus, bone marrow, spleen, liver, kidney, and brain). The most remarkable finding was the surface expression of ACE2 protein on lung alveolar epithelial cells and enterocytes of the small intestine. Furthermore, ACE2 was present in arterial and venous endothelial cells and arterial smooth muscle cells in all organs studied. In conclusion, ACE2 is abundantly present in humans in the epithelia of the lung and small intestine, which might provide possible routes of entry for the SARS-CoV. This epithelial expression, together with the presence of ACE2 in vascular endothelium, also provides a first step in understanding the pathogenesis of the main SARS disease manifestations. Copyright © 2004 Pathological Society of Great Britain and Ireland. Published by John Wiley & Sons, Ltd."
4,2004,Automatically parcellating the human cerebral cortex.,"B. Fischl, A. V. D. van der Kouwe, C. Destrieux, E. Halgren, F. Ségonne, D. Salat, et al.",Cerebral Cortex,2004,4362,339,201.06,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Automatically parcellating the human cerebral cortex. within General Brain Science and Reviews.,"high citation signal (4,362); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/CERCOR/BHG087,8a0c2b377bfea184efc266f5155d015612203389,https://doi.org/10.1093/CERCOR/BHG087,,https://academic.oup.com/cercor/article-pdf/14/1/11/1193353/bhg087.pdf,,JournalArticle,unknown,cerebral; cortex; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
5,2004,BCI2000: a general-purpose brain-computer interface (BCI) system,"G. Schalk, D. McFarland, T. Hinterberger, N. Birbaumer, J. Wolpaw",IEEE Transactions on Biomedical Engineering,2004-05-24,3136,273,188.52,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;neuromorphic-bci,"Positions BCI2000: a general-purpose brain-computer interface (BCI) system within Brain Stimulation, Neurotechnology, and BCI.","high citation signal (3,136); brain-structure signal; brain-to-model interface signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1109/TBME.2004.827072,84793bfc20dbeeba0949136cfbb964cf12c88ef7,https://doi.org/10.1109/TBME.2004.827072,,,,JournalArticle; Study,unknown,brain; decoding; representation learning; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,
6,2004,Interneurons of the neocortical inhibitory system,"H. Markram, Maria Toledo-Rodriguez, Yun Wang, Anirudh Gupta, G. Silberberg, Caizhi Wu",Nature Reviews Neuroscience,2004-10-01,3097,252,185.89,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Interneurons of the neocortical inhibitory system within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (3,097); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nrn1519,afa9c5997bd7a75e3fcb0da091c9a8cadfe40eb5,https://doi.org/10.1038/nrn1519,,,,Review; JournalArticle,unknown,cortical; neuron; neuromorphic; explicit brain-structure/AI bridge,
7,2004,The Bayesian brain: the role of uncertainty in neural coding and computation.,"D. Knill, A. Pouget",Trends in Neurosciences,2004-12-01,2469,90,195.02,Computational Neuroscience and Brain-Inspired AI,brain-structure;brain-inspired-ai,Positions The Bayesian brain: the role of uncertainty in neural coding and computation. within Computational Neuroscience and AI.,"high citation signal (2,469); recognized venue; brain-structure signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/J.TINS.2004.10.007,2a3146db2f3cb39ef37105d428eef964a253daf2,https://doi.org/10.1016/J.TINS.2004.10.007,,,,JournalArticle,unknown,brain; neural; bayesian; computational neuroscience; brain-inspired; brain/neural structure in title; explicit brain-structure/AI bridge,
8,2004,The neural bases of cognitive conflict and control in moral judgment.,"J. Greene, L. Nystrom, Andrew D. Engell, J. Darley, J. Cohen",Neuron,2004-10-14,2422,204,188.47,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions The neural bases of cognitive conflict and control in moral judgment. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,422); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/J.NEURON.2004.09.027,1b78c05ec461b7a764f2697607de51ad1b30f71b,https://doi.org/10.1016/J.NEURON.2004.09.027,,http://www.cell.com/article/S0896627304006348/pdf,,JournalArticle,unknown,neural; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
9,2004,Cortical neurons arise in symmetric and asymmetric division zones and migrate through specific phases,"S. Noctor, V. Martínez-Cerdeño, L. Ivic, A. Kriegstein",Nature Neuroscience,2004-02-01,2232,226,180.0,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Cortical neurons arise in symmetric and asymmetric division zones and migrate through specific phases within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,232); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nn1172,892b5316ac5b5da18d32e400e9aae3ab68cac8ad,https://doi.org/10.1038/nn1172,,,,JournalArticle,unknown,cortical; neuron; neuromorphic; explicit brain-structure/AI bridge,
10,2004,Memory systems of the brain: a brief history and current perspective.,L. Squire,Neurobiology of Learning and Memory,2004-11-01,2139,154,171.23,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Memory systems of the brain: a brief history and current perspective. within Cognitive and Systems Neuroscience.,"high citation signal (2,139); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/J.NLM.2004.06.005,ff96fff4b7b211e54ae049888a6cc05786e6c378,https://doi.org/10.1016/J.NLM.2004.06.005,,,,Review; JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
