year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1925,Endocrinology,Basmah K. Alwahhabi,Saudi Medical Journal,1925-08-01,652,General Brain-AI Structure Reviews and Methods,brain-structure,10.1136/jnnp.s1-6.22.149,0864a2a14f9443211418ea44aad16853e6c9ebc0,https://doi.org/10.1136/jnnp.s1-6.22.149,paper,unknown,2,brain; cortex,increased intracranial pressure of one year's duration and a positive BordetWassermann reaction in the blood and cerebrospinal fluid.
1925,THE EFFECT OF LESIONS OF THE HIND- AND MID-BRAIN ON MICTURITION IN THE CAT,F. Barrington,Unknown venue,1925-03-15,385,General Brain-AI Structure Reviews and Methods,brain-structure,10.1113/EXPPHYSIOL.1925.SP000345,9b0d62064bc54a861b55b65a3883d725547f5f8a,https://doi.org/10.1113/EXPPHYSIOL.1925.SP000345,paper,unknown,4,brain; brain/neural structure in title,
1925,MICROSCOPICAL OBSERVATIONS ON THE CIRCULATION OF THE BLOOD IN THE CEREBRAL CORTEX,H. Florey,Unknown venue,1925-03-01,163,General Brain-AI Structure Reviews and Methods,brain-structure,10.1093/BRAIN/48.1.43,7618f12ead9aa27cd1cb574b86e5b6d955d894ef,https://doi.org/10.1093/BRAIN/48.1.43,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1925,POINTS OF VIEW CONCERNING FORE-BRAIN MORPHOLOGY IN HIGHER VERTEBRATES,Nils Holmgren,Unknown venue,1925-09-01,112,General Brain-AI Structure Reviews and Methods,brain-structure,10.1111/J.1463-6395.1925.TB00271.X,b1ef3ee5a6db0c82f3a002b0a500c5becc5b2be1,https://doi.org/10.1111/J.1463-6395.1925.TB00271.X,paper,unknown,4,brain; brain/neural structure in title,
1925,CONTRIBUTION TO THE MORPHOLOGY OF THE BRAIN OF CERATODUS,"Nils Holmgren, C. Horst",Unknown venue,1925-06-01,94,General Brain-AI Structure Reviews and Methods,brain-structure,10.1111/J.1463-6395.1925.TB00262.X,e027fb221aef6fe353e825cef437f1de587b1525,https://doi.org/10.1111/J.1463-6395.1925.TB00262.X,paper,unknown,4,brain; brain/neural structure in title,
1925,STUDIES ON THE ETIOLOGY OF HEARTWATER,E. V. Cowdry,Journal of Experimental Medicine,1925-07-31,88,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,10.1084/jem.42.2.231,6bbe0a2c28eb567e2d6a63fc0c53da4b84dd5bfd,https://doi.org/10.1084/jem.42.2.231,JournalArticle,unknown,14,cerebral; cortex; neuromorphic; explicit brain-structure/AI bridge,"A Gram-negative, intracellular, coccus-like microorganism was found in cases of heartwater in the three species which are susceptible to the disease; namely, goats, sheep, and cattle."
1925,CLINICAL AND ANATOMICAL CONTRIBUTIONS ON BRAIN PATHOLOGY,"S. Henschen, W. F. Schaller",Unknown venue,1925-02-01,81,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1001/ARCHNEURPSYC.1925.02200080073006,9dfd977127ec02b612ca288335ddec230252f804,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200080073006,Review,unknown,4,brain; brain/neural structure in title,
1925,SPONGIOBLASTOMA MULTIFORME: A PRIMARY MALIGNANT FORM OF BRAIN NEOPLASM: ITS CLINICAL AND ANATOMIC FEATURES,"J. Globus, I. Strauss",Unknown venue,1925-08-01,78,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1001/ARCHNEURPSYC.1925.02200140002001,9cf5e29d6b25bfd162f59149c90ed688a98e0829,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200140002001,paper,unknown,4,brain; brain/neural structure in title,
1925,The development of the cerebellum in the frog (Hyla regilla) in relation to the vestibular and lateral-line systems,O. Larsell,Unknown venue,1925-10-01,70,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.900390204,aba52720359fa798e213faa6d33f39c4cf48fede,https://doi.org/10.1002/CNE.900390204,paper,unknown,2,brain; cerebellum,
1925,THE ANTIRACHITIC VALUE OF IRRADIATED PHYTOSTEROL AND CHOLESTEROL. I,"A. Hess, M. Weinstock, F. Helman",Unknown venue,1925-03-01,65,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/s0021-9258(18)84999-7,2a266d16a717e4cc955c2ed1687497a9d5a6e0b5,https://doi.org/10.1016/s0021-9258(18)84999-7,paper,unknown,1,brain,"getable oils acquire antirachitic potency by means of irradiation with the quartz mercury vapor lamp and, furthermore, that this quality is present in the non-saponifiable fraction and lacking in the saponifiable fracti0n.l As the main constituent of the nonsaponifiable fraction consists of phytosterol, the next step in this investigation was to ascertain whether phytosterol could be activated by means of irradiation."
1925,"The descending tracts of the thalamus and midbrain of the opossum, didelphis virginiana",Chiao Tsai,Unknown venue,1925-10-01,50,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/cne.900390203,b251c377010b99af71a408e40a770093bc765585,https://doi.org/10.1002/cne.900390203,paper,unknown,5,brain; thalamus; brain/neural structure in title,
1925,Über cerebrale Fett- und Luftembolie.,K. Neubürger,Unknown venue,1925-12-01,43,General Brain-AI Structure Reviews and Methods,brain-structure,10.1007/BF02900997,cc40e71e3325c60a2c47f860a77e2b1bfeb1ca23,https://doi.org/10.1007/BF02900997,paper,unknown,2,brain; cerebral,
1925,STUDIES ON THE RELATIONSHIP OF THE CHEMICAL CONSTITUENTS OF BLOOD AND CEREBROSPINAL FLUID,"L. Kubie, G. Shults",Journal of Experimental Medicine,1925-09-30,42,General Brain-AI Structure Reviews and Methods,brain-structure,10.1084/jem.42.4.565,9dd8692854834fdefac0c5862f39b373eb78b64f,https://doi.org/10.1084/jem.42.4.565,JournalArticle,unknown,1,brain,"1. If due allowance is made for the slow rate of elaboration of cerebrospinal fluid and for the time that it takes for newly formed fluid to emerge from a needle in the cistema, the amount of sugar, chloride, and non-protein nitrogen in the fluid seems to follow in a general way their concentrations in the blood stream."
1925,MUSCULAR COORDINATION EXPERIMENTALLY STUDIED IN ITS RELATION TO THE CEREBELLUM,"F. Tilney, F. H. Pike",Unknown venue,1925-03-01,38,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHNEURPSYC.1925.02200090003001,54c1880573170378be91f2c0012836abc56e2b06,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200090003001,paper,unknown,2,brain; cerebellum,
1925,Croonian Lecture. -Animal posture.,Unknown authors,Unknown venue,1925-08-01,37,General Brain-AI Structure Reviews and Methods,brain-structure,10.1098/RSPB.1925.0040,4e2f0556bd6db7b843aab0fdbf25af5b8b807e65,https://doi.org/10.1098/RSPB.1925.0040,paper,unknown,1,brain,"Every movement starts from and ends in some posture, so that I think a discussion of ""Animal Posture"" falls well within the scope of the intention of Dr."
1925,THE TETANY OF PARATHYROID DEFICIENCY AND THE CALCIUM OF THE BLOOD AND CEREBROSPINAL FLUID,"A. Cameron, V. Moorhouse, J. E. Williamson",Unknown venue,1925-04-01,37,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/s0021-9258(18)84983-3,aa919f7e9f1f59e49c57f3d6cfdd13fea2f27af4,https://doi.org/10.1016/s0021-9258(18)84983-3,paper,unknown,1,brain,
1925,DYNAMIC STUDIES ON THE CEREBROSPINAL FLUID IN THE DIFFERENTIAL DIAGNOSIS OF LATERAL SINUS THROMBOSIS,"George L. Tobey, J. Ayer",Unknown venue,1925-07-01,32,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1001/ARCHOTOL.1925.00570010058004,c85ab8fe3bc9183b1e8b5b41f54feea270486642,https://doi.org/10.1001/ARCHOTOL.1925.00570010058004,paper,unknown,1,brain,
1925,Observations on the Specific Part of the Heterogenetic Antigen,"K. Landsteiner, P. Levene",Journal of Immunology,1925-07-01,32,General Brain-AI Structure Reviews and Methods,brain-structure,10.4049/jimmunol.10.4.731,bf5059f05a70f08e400a65c03da1d38816551b51,https://doi.org/10.4049/jimmunol.10.4.731,paper,unknown,1,brain,The following are some preliminary results of studies on the heterogenetic antigen.
1925,Weight of the brain and of the internal organs in American monkeys. With data on brain weight in other apes,A. Hrdlička,Unknown venue,1925-04-01,29,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/AJPA.1330080207,f04932db65acf1c36c93319bd2db9243fbdef166,https://doi.org/10.1002/AJPA.1330080207,paper,unknown,4,brain; brain/neural structure in title,
1925,THE SUGAR CONTENT OF THE CEREBROSPINAL FLUID AND ITS RELATION TO THE BLOOD SUGAR,"G. Goodwin, H. J. Shelley",Unknown venue,1925-02-01,27,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHINTE.1925.00120080094008,a6834c6e1e0bfbb980ceeadf25432e9a26e97853,https://doi.org/10.1001/ARCHINTE.1925.00120080094008,paper,unknown,1,brain,
1925,Über anatomische Untersuchungen bei Dementia praecox mit besonderer Berücksichtigung des Thalamus opticus,E. Fünfgeld,Unknown venue,1925-12-01,27,Clinical NeuroAI and Brain Disorders,clinical-neuroai,10.1007/BF02901002,9fb34afd82e8c1bff0320a73c2bace1a058bb1bd,https://doi.org/10.1007/BF02901002,paper,unknown,2,brain; thalamus,
1925,LIPOIDS AS THE GROWTH-INHIBITING FACTOR IN SERUM,"L. E. Baker, A. Carrel",Journal of Experimental Medicine,1925-07-31,25,General Brain-AI Structure Reviews and Methods,brain-structure,10.1084/jem.42.2.143,b607439d711a36ef9ed06359131e009c4777d1ce,https://doi.org/10.1084/jem.42.2.143,JournalArticle,unknown,1,brain,The growth-inhibiting action of serum has been shown to be due largely to the lipoids.
1925,THE CEREBRAL VASCULATURE: PRELIMINARY REPORT OF STUDY BY MEANS OF ROENTGEN RAY,T. Fay,Unknown venue,1925-06-06,25,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/JAMA.1925.02660490019008,80fc6b1077d0ea3d70820393efcafa87a2809dd7,https://doi.org/10.1001/JAMA.1925.02660490019008,paper,unknown,2,brain; cerebral,
1925,DEVELOPMENTAL STUDY OF EXCITATORY AREAS IN THE CEREBRAL CORTEX OF THE OPOSSUM,"L. H. Weed, O. Langworthy",Unknown venue,1925-03-01,24,General Brain-AI Structure Reviews and Methods,brain-structure,10.1152/AJPLEGACY.1925.72.1.8,24328aed432c2874694862f6d3789d7e00958b47,https://doi.org/10.1152/AJPLEGACY.1925.72.1.8,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1925,THE PROBLEM OF THE ETIOLOGY OF HERPES ZOSTER,"R. Cole, A. Kuttner",Journal of Experimental Medicine,1925-11-30,24,General Brain-AI Structure Reviews and Methods,brain-structure;neuroimaging;clinical-neuroai,10.1084/jem.42.6.799,3b020f4c44604a5b0129f99c1115e75f512f00c5,https://doi.org/10.1084/jem.42.6.799,JournalArticle; Review,unknown,2,brain; cerebral,Attempts were made to produce lesions in.
1925,CEREBRAL PNEUMOGRAPHY: ITS DANGERS AND USES,W. Penfield,Unknown venue,1925-05-01,23,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,10.1001/ARCHNEURPSYC.1925.02200110037003,c97b1d28f8dc43500f949b8beae900cd51da2eba,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200110037003,paper,unknown,6,brain; cerebral; historical computation/learning bridge,
1925,CONTRIBUTIONS TO THE PATHOLOGY OF EXPERIMENTAL VIRUS ENCEPHALITIS,"S. Flexner, H. Amoss",Journal of Experimental Medicine,1925-01-31,23,Structural Neuroimaging and AI,brain-structure;machine-learning;neuroimaging;neuromorphic-bci,10.1084/jem.41.2.233,d694c8520593ba26d0b98931e9e9461ab6f5894e,https://doi.org/10.1084/jem.41.2.233,JournalArticle,unknown,13,brain; classification; explicit brain-structure/AI bridge,"In this paper we have sought to show that unequivocal strains of herpes virus exist in man, which, in the rabbit, exhibit a degree of encephalitogenic power not exceeded, and perhaps rarely equalled, by any strain of the so called encephalitis virus."
1925,ORGAN WEIGHTS OF NORMAL RABBITS,"W. Brown, L. Pearce, C. M. Van Allen",Journal of Experimental Medicine,1925-06-30,23,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,10.1084/jem.42.1.69,925fda41954ceca64cf8296771c6520abb37d3f3,https://doi.org/10.1084/jem.42.1.69,JournalArticle,unknown,13,brain; cognitive architecture; explicit brain-structure/AI bridge,"In November, 1921, a systematic study of normal rabbits was undertaken as a part of a more general investigation dealing with the subject of the animal organism in relation to disease."
1925,CONTRIBUTIONS TO THE PATHOLOGY OF EXPERIMENTAL VIRUS ENCEPHALITIS,"S. Flexner, H. Amoss",Journal of Experimental Medicine,1925-01-31,22,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals;clinical-neuroai;neuromorphic-bci,10.1084/jem.41.2.215,65f6acf72592341d2bbbe0b104e58ac7e9fd4f59,https://doi.org/10.1084/jem.41.2.215,JournalArticle,unknown,14,brain; neural; neuromorphic; explicit brain-structure/AI bridge,In this paper is given an account of an inoculable virus disease produced in the rabbit with cerebrospinal fluid taken from a case of vascular and neural syphilis.
1925,"EFFECT OF ORGANIC BRAIN AND SPINAL CORD CHANGES ON SUBARACHNOID SPACE, CHOROID PLEXUS AND CEREBROSPINAL FLUID",G. B. Hassin,Unknown venue,1925-10-01,22,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHNEURPSYC.1925.02200160035005,0cb15f01ec81e99dde102687d382c12cf3c4ce29,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200160035005,paper,unknown,4,brain; brain/neural structure in title,
1925,CEREBROSPINAL FLUID PRESSURE FROM THE CLINICAL POINT OF VIEW,J. Ayer,Unknown venue,1925-10-01,21,Clinical NeuroAI and Brain Disorders,brain-structure;clinical-neuroai,10.1001/ARCHNEURPSYC.1925.02200160007002,48f9d055e74f40b54365af10e43ac591d5ae4cac,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200160007002,paper,unknown,1,brain,
1925,REACTIVE GLIOSIS IN A CASE OF BRAIN TUMOR,W. Freeman,Unknown venue,1925-11-01,19,Clinical NeuroAI and Brain Disorders,brain-structure,10.1001/ARCHNEURPSYC.1925.02200170072004,028a605c29fe08f11a9d2f64d9a46a8477911c56,https://doi.org/10.1001/ARCHNEURPSYC.1925.02200170072004,paper,unknown,4,brain; brain/neural structure in title,
1925,The postnatal growth of the central nervous system of the chicken,H. Latimer,Unknown venue,1925-04-01,19,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/cne.900380303,2d22e5b1aca164b800c226b3609c61e3fd7b4605,https://doi.org/10.1002/cne.900380303,Review,unknown,1,brain,
1925,The Visual Cortex of Primates.,Clark We,Unknown venue,1925-07-01,18,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,,c5974ff283aa8d399abd2f3827c4c89c53e530eb,https://www.semanticscholar.org/paper/c5974ff283aa8d399abd2f3827c4c89c53e530eb,paper,unknown,16,cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
1925,LESIONS IN THE CEREBRAL CORTEX AND EXTENSION RIGIDITY IN CATS,"J. Olmsted, H. Logan",Unknown venue,1925-05-01,17,General Brain-AI Structure Reviews and Methods,brain-structure,10.1152/AJPLEGACY.1925.72.3.570,19c6f4338c2c695b047db1cd887b73c1a35bf076,https://doi.org/10.1152/AJPLEGACY.1925.72.3.570,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
