rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1983,Graphical Evaluation of Blood-to-Brain Transfer Constants from Multiple-Time Uptake Data,"C. Patlak, R. Blasberg, J. Fenstermacher",Journal of Cerebral Blood Flow and Metabolism,1983-03-01,3872,127,170.11,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Positions Graphical Evaluation of Blood-to-Brain Transfer Constants from Multiple-Time Uptake Data within Cerebrovascular, Metabolism, and Brain Injury.","high citation signal (3,872); open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/jcbfm.1983.1,6ae2a88da76d402292b93474a9119c8f8fe65173,https://doi.org/10.1038/jcbfm.1983.1,,https://journals.sagepub.com/doi/pdf/10.1038/jcbfm.1983.1,,JournalArticle,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
2,1983,Organization of ovine corticotropin-releasing factor immunoreactive cells and fibers in the rat brain: an immunohistochemical study.,"L. Swanson, P. Sawchenko, J. Rivier, W. Vale",Neuroendocrinology,1983,2003,77,170.05,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Organization of ovine corticotropin-releasing factor immunoreactive cells and fibers in the rat brain: an immunohistochemical study. within General Brain Science and Reviews.,"high citation signal (2,003); brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1159/000123454,2daa945c391bdd2cf43a66407cb07e0d16daefa7,https://doi.org/10.1159/000123454,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
3,1983,"Synapsin I (protein I), a nerve terminal-specific phosphoprotein. III. Its association with synaptic vesicles studied in a highly purified synaptic vesicle preparation","W. B. Huttner, W. Schiebler, P. Greengard, P. Camilli",Journal of Cell Biology,1983-05-01,1154,53,172.33,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;connectome,"Synapsin I (protein I) is a neuron-specific phosphoprotein, which is a substrate for cAMP-dependent and Ca/calmodulin-dependent protein kinases.","high citation signal (1,154); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1083/jcb.96.5.1374,cb2e2249921b6adc2de1fdae40a7ede0d3ffb860,https://doi.org/10.1083/jcb.96.5.1374,,https://rupress.org/jcb/article-pdf/96/5/1374/1076768/1374.pdf,,JournalArticle,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"Synapsin I (protein I) is a neuron-specific phosphoprotein, which is a substrate for cAMP-dependent and Ca/calmodulin-dependent protein kinases. In two accompanying studies (De Camilli, P., R. Cameron, and P. Greengard, and De Camilli, P., S. M. Harris, Jr., W. B. Huttner, and P. Greengard, 1983, J. Cell Biol. 96:1337-1354 and 1355-1373) we have shown, by immunocytochemical techniques at the light microscopic and electron microscopic levels, that synapsin I is present in the majority of, and possibly in all, nerve terminals, where it is primarily associated with synaptic vesicles. In the present study we have prepared a highly purified synaptic vesicle fraction from rat brain by a procedure that involves permeation chromatography on controlled-pore glass as a final purification step. Using immunological methods, synapsin I concentrations were determined in various subcellular fractions obtained in the course of vesicle purification. Synapsin I was found to copurify with synaptic vesicles and to represent approximately 6% of the total protein in the highly purified synaptic vesicle fraction. The copurification of synapsin I with synaptic vesicles was dependent on the use of low ionic strength media throughout the purification. Synapsin I was released into the soluble phase by increased ionic strength at neutral pH, but not by nonionic detergents. The highly purified synaptic vesicle fraction contained a calcium-dependent protein kinase that phosphorylated endogenous synapsin I in its collagenase-sensitive tail region. The phosphorylation of this region appeared to facilitate the dissociation of synapsin I from synaptic vesicles under the experimental conditions used."
4,1983,"Neuronal production, migration, and differentiation in a vocal control nucleus of the adult female canary brain.","S. Goldman, F. Nottebohm",Proceedings of the National Academy of Sciences of the United States of America,1983-04-01,1010,27,174.74,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Neuronal production, migration, and differentiation in a vocal control nucleus of the adult female canary brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,010); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1073/PNAS.80.8.2390,a5ee9c7700ce5be07057fb7706a9c491f67bedc5,https://doi.org/10.1073/PNAS.80.8.2390,,https://europepmc.org/articles/pmc393826?pdf=render,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
5,1983,Hierarchical organization and functional streams in the visual cortex,"D. C. Essen, John H. R. Maunsell",Unknown venue,1983,994,31,157.45,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Hierarchical organization and functional streams in the visual cortex within Cognitive and Systems Neuroscience.,high citation signal (994); brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0166-2236(83)90167-4,4130a241f0182e9d1c24aba33a1ed8dd6a888c67,https://doi.org/10.1016/0166-2236(83)90167-4,,,,paper,unknown,cortex; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
6,1983,Distribution of cholinergic neurons in rat brain: Demonstrated by the immunocytochemical localization of choline acetyltransferase,"D. Armstrong, C. Saper, A. Levey, B. Wainer, R. Terry",The Journal of comparative neurology,1983-05-01,966,18,170.94,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Distribution of cholinergic neurons in rat brain: Demonstrated by the immunocytochemical localization of choline acetyltransferase within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (966); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.902160106,72d3c6c1e4736234a47b0a734c79a289460ed411,https://doi.org/10.1002/cne.902160106,,,,JournalArticle,unknown,brain; neuron; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
7,1983,"Two types of astrocytes in cultures of developing rat white matter: differences in morphology, surface gangliosides, and growth characteristics","M. Raff, E. Abney, J. Cohen, R. Lindsay, M. Noble",Journal of Neuroscience,1983-06-01,767,21,163.79,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Two types of glial fibrillary acidic protein-positive (GFAP+) astrocytes were found in cultures of developing rat optic nerve.,high citation signal (767); recognized venue; open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.03-06-01289.1983,5cc675e337183f5052d996db6e07e5aa3050be23,https://doi.org/10.1523/JNEUROSCI.03-06-01289.1983,,https://www.jneurosci.org/content/jneuro/3/6/1289.full.pdf,,JournalArticle,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"Two types of glial fibrillary acidic protein-positive (GFAP+) astrocytes were found in cultures of developing rat optic nerve. Type 1 astrocytes had a fibroblast-like morphology, did not bind tetanus toxin or the monoclonal antibody A2B5 (both of which bind to specific polysialogangliosides), and were stimulated to divide by an extract of bovine pituitary and by epidermal growth factor (EGF). Type 2 astrocytes had a neuron-like morphology, bound tetanus toxin and A2B5 antibody, and were not stimulated to divide by bovine pituitary extract or by EGF. Although both types of astrocytes were present in cultures of white matter, only type 1 astrocytes were found in cultures of gray matter. Astrocytes did not convert from one type to the other in culture: while many type 1 astrocytes adopted a neuron-like morphology when exposed to dibutyryl cyclic adenosine 3′:5′-monophosphate, or pituitary or brain extracts, especially in serum-free medium, such morphologically altered cells did not bind tetanus toxin or A2B5 antibody. Although small numbers of tetanus toxin-binding, A2B5+, GFAP+ cells were present in suspensions of freshly dissected, neonatal optic nerves, most of the type 2 astrocytes in cultures of such optic nerves developed from tetanus toxin-binding, A2B5+, GFAP- cells, which were induced to express GFAP by the culture conditions. Since type 2 astrocytes have a neuron-like morphology and bind tetanus toxin and A2B5 antibody, these ligands cannot be used on their own as neuron- specific markers in central nervous system cultures."
8,1983,Organization and morphological characteristics of cholinergic neurons: an immunocytochemical study with a monoclonal antibody to choline acetyltransferase.,"Carolyn R. Houser, G. Crawford, R. Barber, P. Salvaterra, J. E. Vaughn",Brain Research,1983-04-25,752,13,158.43,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"Positions Organization and morphological characteristics of cholinergic neurons: an immunocytochemical study with a monoclonal antibody to choline acetyltransferase. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (752); recognized venue; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0006-8993(83)91312-4,97e3805269c1e3abe62458b1193b6e7f416cecac,https://doi.org/10.1016/0006-8993(83)91312-4,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
9,1983,Demonstration of a unique population of neurons with NADPH-diaphorase histochemistry.,"U. Scherer-Singler, S. Vincent, H. Kimura, E. Mcgeer",Journal of Neuroscience Methods,1983-11-01,694,49,155.79,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Demonstration of a unique population of neurons with NADPH-diaphorase histochemistry. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (694); recognized venue,Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1016/0165-0270(83)90085-7,691c806c89c0cc1bcdbff32865f28bdf5d140b62,https://doi.org/10.1016/0165-0270(83)90085-7,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
10,1983,Event-related brain potentials to grammatical errors and semantic anomalies,"M. Kutas, S. Hillyard",Memory & Cognition,1983-09-01,618,34,151.91,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Event-related brain potentials to grammatical errors and semantic anomalies within Cognitive and Systems Neuroscience.,high citation signal (618); open-access PDF metadata; brain-structure signal,"Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.3758/BF03196991,1762b47f979208250f8ae4a951cc1ab026324b36,https://doi.org/10.3758/BF03196991,,https://doi.org/10.3758/bf03196991,,JournalArticle,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
