year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1947,Stereotaxic Apparatus for Operations on the Human Brain.,"E. Spiegel, H. Wycis, M. Marks, A. J. Lee",Science,1947-10-10,899,General Brain-AI Structure Reviews and Methods,brain-structure,10.1126/SCIENCE.106.2754.349,2b3b62f6f4b572d0feff89f7771dbc1b8a51c3db,https://doi.org/10.1126/SCIENCE.106.2754.349,JournalArticle,unknown,4,brain; brain/neural structure in title,
1947,Brain and intelligence,W. C. Halstead,Unknown venue,1947,495,General Brain-AI Structure Reviews and Methods,brain-structure,,a7b3ab9e27d3666a4aa84007905b687f053028db,https://www.semanticscholar.org/paper/a7b3ab9e27d3666a4aa84007905b687f053028db,paper,unknown,8,brain; brain/neural structure in title; historical computation/learning bridge,
1947,Further observations on the spreading depression of activity in the cerebral cortex.,A. A. P. Leo,Unknown venue,1947-11-01,382,General Brain-AI Structure Reviews and Methods,brain-structure,10.1152/JN.1947.10.6.409,3d98d6edf8136f7ae12cca4b19c1fdc5f91310bb,https://doi.org/10.1152/JN.1947.10.6.409,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1947,Connections of the cerebral cortex I. The Albino Rat. C. Extrinsic connections,W. Krieg,Unknown venue,1947-06-01,237,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.900860302,2e5c52807aa24634d6b11e45155b374084788214,https://doi.org/10.1002/CNE.900860302,paper,unknown,6,brain; cerebral; cortex; brain/neural structure in title,
1947,"Physiology of insect diapause interaction between the pupal brain and prothoracic glands in the metamorphosis of the giant silkworm, Platysamia cecropia.",C. Williams,The Biological Bulletin,1947-10-01,214,General Brain-AI Structure Reviews and Methods,brain-structure;neuromorphic-bci,10.2307/1538279,244d947958203d0cff0a93d60a0a3bf380e80529,https://doi.org/10.2307/1538279,JournalArticle,unknown,4,brain; brain/neural structure in title,"1. The mechanism that initiates adult development after pupal diapause has been studied in a total of 282 experiments, supplementary to those reported previously.2."
1947,Isoallergic encephalomyelitis and radiculitis in guinea pigs after one injection of brain and Mycobacteria in water-in-oil emulsion.,"J. Freund, E. Stern, T. Pisani",Journal of Immunology,1947-10-01,202,General Brain-AI Structure Reviews and Methods,brain-structure,10.4049/jimmunol.57.2.179,335fd575306b2b4ee8b5348b9c8cc7dabb62687e,https://doi.org/10.4049/jimmunol.57.2.179,JournalArticle,unknown,4,brain; brain/neural structure in title,"Rivers, Sprunt and Berry (1) and Rivers and Schwentker (2) induced lesions in the central nervous system (CNS) of the monkey by numerous injections of suspensions and alcoholic extracts of rabbit brain."
1947,BRAIN AND BODY WEIGHT IN MAN: THEIR ANTECEDENTS IN GROWTH AND EVOLUTION: A Study in Dynamic Somatometry,E. W. Count,Unknown venue,1947-01-01,170,General Brain-AI Structure Reviews and Methods,brain-structure,10.1111/J.1749-6632.1947.TB36165.X,b6184ec2cddc8912721a2ddf1e90545160e87ddd,https://doi.org/10.1111/J.1749-6632.1947.TB36165.X,paper,unknown,4,brain; brain/neural structure in title,
1947,The effect of adrenal cortex and anterior pituitary extracts and insulin on the hexokinase reaction.,"S. Colowick, G. T. Cori, M. W. Slein",Journal of Biological Chemistry,1947-05-01,145,General Brain-AI Structure Reviews and Methods,brain-structure,10.1016/S0021-9258(17)30918-3,30594b9be489eb160e866946ae81a5a9f1f4c4dc,https://doi.org/10.1016/S0021-9258(17)30918-3,JournalArticle,unknown,5,brain; cortex; brain/neural structure in title,"It was stated in preliminary reports (1, '2) that the hexokinase reaction, glucose + adenosine triphosphate -+ glucoseB-phosphate + adenosine diphosphate, in muscle extracts from rats made diabetic with alloxan was markedly inhibited by the addition of adrenal cortex extract, while no inhibition was observed when adrenal cortex was added to extracts of normal rat muscle."
1947,The isolation of the cerebral circulation and the perfusion of the brain in the living cat.,"A. Geiger, J. Magnes",American Journal of Physiology,1947-06-01,128,General Brain-AI Structure Reviews and Methods,brain-structure,10.1152/AJPLEGACY.1947.149.3.517,7645f9ca69cf0d1146674f912561b076cf7c2a60,https://doi.org/10.1152/AJPLEGACY.1947.149.3.517,JournalArticle,unknown,5,brain; cerebral; brain/neural structure in title,
1947,Retrograde degeneration of the thalamus following prefrontal lobotomy,"W. Freeman, J. Watts",The Journal of comparative neurology,1947-02-01,121,"Cognitive Architectures, Learning, and Systems Neuroscience",,10.1002/cne.900860104,9493135cd8031a4552164c12f3e54d6fd674044b,https://doi.org/10.1002/cne.900860104,JournalArticle,unknown,1,thalamus,
1947,The brain stem.,L. Selling,Unknown venue,1947,119,General Brain-AI Structure Reviews and Methods,brain-structure,10.1037/14688-003,1cab6527f9a0fa350394aa0c99ee984a674aa5bf,https://doi.org/10.1037/14688-003,paper,unknown,4,brain; brain/neural structure in title,
1947,A rational subdivision of the cerebral cortex.,I. N. Filimonoff,Archives of Neurology And Psychiatry,1947-09-01,116,General Brain-AI Structure Reviews and Methods,brain-structure,10.1001/ARCHNEURPSYC.1947.02300320047002,24eeddf0a7b23c7e955c958170607df9e688dec3,https://doi.org/10.1001/ARCHNEURPSYC.1947.02300320047002,JournalArticle,unknown,5,cerebral; cortex; brain/neural structure in title,
1947,Brain metabolism in man; unanesthetized and in pentothal narcosis.,"W. Himwich, E. Homburger, R. Maresca, H. Himwich",American Journal of Psychiatry,1947-03-01,114,General Brain-AI Structure Reviews and Methods,brain-structure,10.1176/AJP.103.5.689,5ffe1a9a5b3c8cebab3bdc2c77fddbbe23df3038,https://doi.org/10.1176/AJP.103.5.689,JournalArticle,unknown,4,brain; brain/neural structure in title,
1947,Physiologic consequences followiing extensive removals of the cerebellar cortex and deep cerebellar nuclei and effect of secondary cerebral ablations in the primate,"R. Carrea, F. Mettler",The Journal of comparative neurology,1947-12-01,102,General Brain-AI Structure Reviews and Methods,brain-structure,10.1002/CNE.900870302,0d90bde4247bfca7ce029167bffdf423a8d94ab2,https://doi.org/10.1002/CNE.900870302,JournalArticle,unknown,5,cerebral; cortex; brain/neural structure in title,
