rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1992,Generation of neurons and astrocytes from isolated cells of the adult mammalian central nervous system.,"B. Reynolds, S. Weiss",Science,1992-03-27,5601,310,193.36,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions Generation of neurons and astrocytes from isolated cells of the adult mammalian central nervous system. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (5,601); recognized venue",Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,10.1126/SCIENCE.1553558,625c127af778f843362effe13ad99bb7fe207ea4,https://doi.org/10.1126/SCIENCE.1553558,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
2,1992,"NeuN, a neuronal specific nuclear protein in vertebrates.","R. J. Mullen, C. Buck, Alan M. Smith",Development,1992-09-01,2520,245,166.98,"Cellular, Synaptic, and Neuromorphic Foundations",,"Positions NeuN, a neuronal specific nuclear protein in vertebrates. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,520)",Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.,,0ed98a8eb9d766e857a32222cc394ee4c85aea0b,https://www.semanticscholar.org/paper/0ed98a8eb9d766e857a32222cc394ee4c85aea0b,,,,JournalArticle,unknown,neuron; neuromorphic; explicit brain-structure/AI bridge,
3,1992,Second Order Derivatives for Network Pruning: Optimal Brain Surgeon,"B. Hassibi, D. Stork",Neural Information Processing Systems,1992-11-30,2135,101,156.4,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,"Positions Second Order Derivatives for Network Pruning: Optimal Brain Surgeon within Brain Development, Plasticity, and Connectomics.","high citation signal (2,135); brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,a42954d4b9d0ccdf1036e0af46d87a01b94c3516,https://www.semanticscholar.org/paper/a42954d4b9d0ccdf1036e0af46d87a01b94c3516,,,,JournalArticle; Conference,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
4,1992,The computational brain,"P. Churchland, T. Sejnowski",Computational neuroscience,1992,1881,62,166.12,General Brain-AI Structure Reviews and Methods,brain-structure;brain-inspired-ai,Positions The computational brain within General Brain Science and Reviews.,"high citation signal (1,881); recognized venue; brain-structure signal","Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.7551/mitpress/11207.001.0001,e7409e0032ef940e983f54968b00b5e8dc0a8099,https://doi.org/10.7551/mitpress/11207.001.0001,,,,Review,unknown,brain; brain/neural structure in title; historical computation/learning bridge,
5,1992,Opioids excite dopamine neurons by hyperpolarization of local interneurons,"S. Johnson, R. North",Journal of Neuroscience,1992-02-01,1679,148,177.88,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Increased activity of dopamine-containing neurons in the ventral tegmental area is necessary for the reinforcing effects of opioids and other abused drugs.,"high citation signal (1,679); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.12-02-00483.1992,3a9fc4f65c9eb96b2122bf5e103c49298df0b597,https://doi.org/10.1523/JNEUROSCI.12-02-00483.1992,,https://www.jneurosci.org/content/jneuro/12/2/483.full.pdf,,JournalArticle,unknown,brain; neuron; neuromorphic; explicit brain-structure/AI bridge,"Increased activity of dopamine-containing neurons in the ventral tegmental area is necessary for the reinforcing effects of opioids and other abused drugs. Intracellular recordings from these cells in slices of rat brain in vitro showed that opioids do not affect the principal (dopamine-containing) neurons but hyperpolarize secondary (GABA- containing) interneurons. Experiments with agonists and antagonists selective for opioid receptor subtypes indicated that the hyperpolarization of secondary cells involved the mu-receptor. Most principal cells showed spontaneous bicuculline-sensitive synaptic potentials when the extracellular potassium concentration was increased from 2.5 to 6.5 or 10.5 mM; these were prevented by TTX and assumed to result from action potentials arising in slightly depolarized local interneurons. The frequency of these synaptic potentials, but not their amplitudes, was reduced by opioids selective for mu-receptors. It is concluded that hyperpolarization of the interneurons by opioids reduces the spontaneous GABA-mediated synaptic input to the dopamine cells. In vivo, this would lead to excitation of the dopamine cells by disinhibition, which would be expected to contribute to the positive reinforcement seen with mu-receptor agonists such as morphine and heroin."
6,1992,beta-Amyloid peptides destabilize calcium homeostasis and render human cortical neurons vulnerable to excitotoxicity,"M. Mattson, B. Cheng, D. Davis, K. Bryant, I. Lieberburg, R. Rydel",Journal of Neuroscience,1992-02-01,1642,25,182.68,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,"In Alzheimer's disease (AD), abnormal accumulations of beta-amyloid are present in the brain and degenerating neurons exhibit cytoskeletal aberrations (neurofibrillary tangles).","high citation signal (1,642); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.12-02-00376.1992,0f0bd239de4d25e85095070ab4ecaa4319c4f9c4,https://doi.org/10.1523/JNEUROSCI.12-02-00376.1992,,https://www.jneurosci.org/content/jneuro/12/2/376.full.pdf,,JournalArticle,unknown,brain; cerebral; cortical; neuron; neuromorphic; explicit brain-structure/AI bridge,"In Alzheimer's disease (AD), abnormal accumulations of beta-amyloid are present in the brain and degenerating neurons exhibit cytoskeletal aberrations (neurofibrillary tangles). Roles for beta-amyloid in the neuronal degeneration of AD have been suggested based on recent data obtained in rodent studies demonstrating neurotoxic actions of beta- amyloid. However, the cellular mechanism of action of beta-amyloid is unknown, and there is no direct information concerning the biological activity of beta-amyloid in human neurons. We now report on experiments in human cerebral cortical cell cultures that tested the hypothesis that beta-amyloid can destabilize neuronal calcium regulation and render neurons more vulnerable to environmental stimuli that elevate intracellular calcium levels. Synthetic beta-amyloid peptides (beta APs) corresponding to amino acids 1-38 or 25-35 of the beta-amyloid protein enhanced glutamate neurotoxicity in cortical cultures, while a peptide with a scrambled sequence was without effect. beta APs alone had no effect on neuronal survival during a 4 d exposure period. beta APs enhanced both kainate and NMDA neurotoxicity, indicating that the effect was not specific for a particular subtype of glutamate receptor. The effects of beta APs on excitatory amino acid (EAA)-induced neuronal degeneration were concentration dependent and required prolonged (days) exposures. The beta APs also rendered neurons more vulnerable to calcium ionophore neurotoxicity, indicating that beta APs compromised the ability of the neurons to reduce intracellular calcium levels to normal limits. Direct measurements of intracellular calcium levels demonstrated that beta APs elevated rest levels of calcium and enhanced calcium responses to EAAs and calcium ionophore. The neurotoxicity caused by EAAs and potentiated by beta APs was dependent upon calcium influx since it did not occur in calcium-deficient culture medium. Finally, the beta APs made neurons more vulnerable to neurofibrillary tangle-like antigenic changes induced by EAAs or calcium ionophore (i.e., increased staining with tau and ubiquitin antibodies). Taken together, these data suggest that beta-amyloid destabilizes neuronal calcium homeostasis and thereby renders neurons more vulnerable to environmental insults."
7,1992,"The distribution of 13 GABAA receptor subunit mRNAs in the rat brain. I. Telencephalon, diencephalon, mesencephalon","W. Wisden, D. Laurie, H. Monyer, P. Seeburg",Journal of Neuroscience,1992-03-01,1572,98,188.69,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"The expression patterns of 13 GABAA receptor subunit encoding genes (alpha 1-alpha 6, beta 1-beta 3, gamma 1-gamma 3, delta) were determined in adult rat brain by in situ hybridization.","high citation signal (1,572); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.12-03-01040.1992,e372bc3caacd2bfb494833302a80db6b0baea258,https://doi.org/10.1523/JNEUROSCI.12-03-01040.1992,,https://www.jneurosci.org/content/jneuro/12/3/1040.full.pdf,,JournalArticle,unknown,brain; cortex; hippocampus; amygdala; thalamus; hypothalamus; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,"The expression patterns of 13 GABAA receptor subunit encoding genes (alpha 1-alpha 6, beta 1-beta 3, gamma 1-gamma 3, delta) were determined in adult rat brain by in situ hybridization. Each mRNA displayed a unique distribution, ranging from ubiquitous (alpha 1 mRNA) to narrowly confined (alpha 6 mRNA was present only in cerebellar granule cells). Some neuronal populations coexpressed large numbers of subunit mRNAs, whereas in others only a few GABAA receptor-specific mRNAs were found. Neocortex, hippocampus, and caudate-putamen displayed complex expression patterns, and these areas probably contain a large diversity of GABAA receptors. In many areas, a consistent coexpression was observed for alpha 1 and beta 2 mRNAs, which often colocalized with gamma 2 mRNA. The alpha 1 beta 2 combination was abundant in olfactory bulb, globus pallidus, inferior colliculus, substantia nigra pars reticulata, globus pallidus, zona incerta, subthalamic nucleus, medial septum, and cerebellum. Colocalization was also apparent for the alpha 2 and beta 3 mRNAs, and these predominated in areas such as amygdala and hypothalamus. The alpha 3 mRNA occurred in layers V and VI of neocortex and in the reticular thalamic nucleus. In much of the forebrain, with the exception of hippocampal pyramidal cells, the alpha 4 and delta transcripts appeared to codistribute. In thalamic nuclei, the only abundant GABAA receptor mRNAs were those of alpha 1, alpha 4, beta 2, and delta. In the medial geniculate thalamic nucleus, alpha 1, alpha 4, beta 2, delta, and gamma 3 mRNAs were the principal GABAA receptor transcripts. The alpha 5 and beta 1 mRNAs generally colocalized and may encode predominantly hippocampal forms of the GABAA receptor. These anatomical observations support the hypothesis that alpha 1 beta 2 gamma 2 receptors are responsible for benzodiazepine I (BZ I) binding, whereas receptors containing alpha 2, alpha 3, and alpha 5 contribute to subtypes of the BZ II site. Based on significant mismatches between alpha 4/delta and gamma mRNAs, we suggest that in vivo, the alpha 4 subunit contributes to GABAA receptors that lack BZ modulation."
8,1992,In vivo gene transfer with retroviral vector-producer cells for treatment of experimental brain tumors.,"K. Culver, Z. Ram, S. Wallbridge, H. Ishii, E. Oldfield, R. Blaese",Science,1992-06-12,1566,35,177.62,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions In vivo gene transfer with retroviral vector-producer cells for treatment of experimental brain tumors. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,566); recognized venue; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/SCIENCE.1317968,3f708639d1f40dce520e885d9f12567237e3d35c,https://doi.org/10.1126/SCIENCE.1317968,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
9,1992,Attention and brain function,R. Näätänen,Unknown venue,1992,1329,92,162.67,"Cognitive Architectures, Learning, and Systems Neuroscience",brain-structure,Positions Attention and brain function within Cognitive and Systems Neuroscience.,"high citation signal (1,329); brain-structure signal","Task designs can oversimplify cognition and limit ecological validity.; Circuit-behavior correlations need causal perturbation or strong model comparison before mechanistic claims are secure.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",,bf64e696c4ce2f4acaf2765084b3f98040264ab6,https://www.semanticscholar.org/paper/bf64e696c4ce2f4acaf2765084b3f98040264ab6,,,,paper,unknown,brain; cognitive architecture; brain/neural structure in title; explicit brain-structure/AI bridge,
10,1992,A functional anatomical study of unipolar depression,"W. Drevets, TO Videen, J. Price, S. Preskorn, S. Carmichael, M. Raichle",Journal of Neuroscience,1992-09-01,1321,44,168.76,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,The functional neuroanatomy of unipolar major depression was investigated using positron emission tomography to measure differences in regional cerebral blood flow (BF).,"high citation signal (1,321); recognized venue; open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1523/JNEUROSCI.12-09-03628.1992,9fbd7419a01624a9f30e0f0d928abf048b8792a7,https://doi.org/10.1523/JNEUROSCI.12-09-03628.1992,,https://www.jneurosci.org/content/jneuro/12/9/3628.full.pdf,,JournalArticle,unknown,brain; cerebral; cortex; cortical; amygdala; thalamus; historical computation/learning bridge,"The functional neuroanatomy of unipolar major depression was investigated using positron emission tomography to measure differences in regional cerebral blood flow (BF). A relatively homogeneous subject group was obtained using criteria for familial pure depressive disease (FPDD), which are based upon family history as well as upon symptoms and course. Because of the absence of certain knowledge about the pathophysiology of mood disorders and their underlying functional neuroanatomy, we used data obtained from the subtraction of composite images from one-half of depressed and control subjects to identify candidate regions of interest. The major cortical region defined in this manner was statistically tested on a second set of subjects. Using this strategy, we found increased BF in an area that extended from the left ventrolateral prefrontal cortex onto the medial prefrontal cortical surface. Based upon the connectivity between these portions of the prefrontal cortex and the amygdala and evidence that the amygdala is involved in emotional modulation, activity was measured in the left amygdala and found to be significantly increased in the depressed group. A separate group of subjects with FPDD who were currently asymptomatic were also imaged to determine whether these findings represented abnormalities associated with the depressed state, or with a trait difference that might underlie the tendency to become depressed. Only the depressed group had increased activity in the left prefrontal cortex, suggesting that this abnormality represents a state marker of FPDD. Both the depressed and the remitted groups demonstrated increased activity in the left amygdala, though this difference achieved significance only in the depressed group. This suggests that the abnormality involving the left amygdala may represent a trait marker of FPDD, though further assessment in a larger sample size is necessary to establish this. These data along with other evidence suggest that a circuit involving the prefrontal cortex, amygdala, and related parts of the striatum, pallidum, and medial thalamus is involved in the functional neuroanatomy of depression."
